gene	female-adolescent-fine-3
10026	-0.009971614219381465
100268168	-0.007289816119363611
100270679	0
100272147	-0.04091530387806095
100286844	0
100287015	0.001054870458437502
100287114	0
100287177	0.04332997071410696
100287366	0
100287482	-0.008183168363477199
100287569	0
100287616	-0.02892980982625537
100287814	0
100287896	0
100287902	0
100287932	0.008220884544551253
100288079	0
100288122	0.0034119551754343727
100288198	0.00270880843939183
100288413	0
100288637	0.003624240859859682
100288797	0
100289092	0
100289097	0
100289098	0
100289187	0
100289274	0.007397804073353186
100289341	0
100289373	0
100289495	0
100289635	0.06568513665980512
100289678	-0.02044676727729515
100292680	-0.006874341863313491
100293516	-0.015238694675594171
100294362	-0.03432119490121574
100294720	0
1003	0
100302691	5.985587056159532e-5
100303728	-0.004769870090369786
100303755	-0.03777293422292011
100306951	0.005438650431399797
100316904	0
100329135	0
100359394	-0.00999291657322332
10036	0.008838792385108608
100379174	0
10038	0
100381270	-0.012250483337593706
10039	-0.04832196668204193
1004	0
10040	0.03618497426669381
10042	0
100422737	0.0015087598401648218
10043	0.05222742856636257
10044	-0.002801686760768142
10045	0
10046	-0.06195247100793466
10047	0
10048	0.013803085251626124
10049	0
100499171	0
1005	0
10050	0
100500850	0.024855623067210064
100505474	0
100505478	0
100505495	0
100505501	0
100505515	0
100505538	-0.017230898386504833
100505540	0
100505545	0
100505549	0
100505573	0.011996702172325686
100505583	0
100505609	0
100505616	0
100505619	0
100505622	0
100505624	-0.012684218839929528
100505641	0
100505658	0
100505659	0
100505664	0.022300056832717775
100505676	0
100505681	-0.05211743085912796
100505685	0
100505687	0
100505696	8.543862567438072e-4
100505715	0
100505718	0
100505738	0
100505741	0
100505746	-0.03779931094899826
100505761	0
100505768	0
100505776	0.00809432692100489
100505782	0
100505783	0
100505797	0
100505811	0
100505812	0
100505826	0
100505839	-0.004318052048566116
100505841	0
100505851	-0.0036704237161505966
100505854	0.002215415136495059
100505876	0
100505877	0
100505879	0
100505881	-0.003946021490013043
100505890	0
100505893	-0.002944342618967794
100505894	0.022395797149144688
100505933	0
100505964	0
100505967	0
100505975	-0.08716465078001469
100505978	0
100505984	0.0062542631926935394
100505985	0
100505989	0.029428381862076414
100506012	0.02235222505564247
100506013	-0.011342575020783176
100506022	0.032781147790653685
100506025	0
100506049	0
100506068	-0.01956552991235643
100506071	0.009193900211868646
100506082	0.014857917564788383
100506083	-0.025503312311454845
100506098	0.005400251432639849
100506100	0.027884595743734655
100506107	0
100506108	0
100506113	0.0189828215045322
100506115	-0.04898697874800688
100506119	0.005403344113217231
100506122	0
100506125	0
100506126	0
100506127	0.008034472664922824
100506142	0
100506144	-0.0010276077126703574
100506172	0
100506175	0
100506195	0
100506207	0
100506215	-0.02432287435846086
100506229	0.07112246040826169
100506237	0
100506243	-0.08973078541766177
100506271	0
100506274	0.008042537696390179
100506286	0
100506289	0
100506302	0.019690953805269036
100506314	0.07687533926223841
100506319	-0.0037462438132409254
100506368	0
100506374	0.03399577994015471
100506380	0
100506385	-8.61381113884987e-4
100506405	0
100506406	0
100506409	0
100506413	0
100506421	-0.002809845237958833
100506428	0
100506433	-0.009142082906221774
100506457	0.03603935468516745
100506462	0.019770733714209086
100506465	-4.4447159024749096e-4
100506469	-0.01119873975806849
100506475	0.0017244968886362404
100506489	0
100506492	-0.013848649593895075
100506495	0
100506497	-0.0022921151654012296
100506498	0
100506504	0.002459655454527347
100506526	0
100506527	0.019396575319835626
100506530	0
100506540	0.00647882108753403
100506542	0
100506571	0.00791453014999653
100506581	-0.04693472058604668
100506599	0.003528187314185824
100506603	0
100506606	0.042782950693733446
100506622	-0.02681379812998114
100506655	0
100506660	0
100506668	0
100506675	-0.03621377076353087
100506677	0
100506679	0
100506680	0
100506686	-0.00565454767458184
100506691	-0.014521981113777857
100506696	0
100506697	0
100506710	0.020820182710784806
100506713	0.015358047290959683
100506714	-0.016891495571162665
100506724	0
100506733	0
100506742	0
100506755	0
100506757	0
100506765	0
100506776	0.012774902158668826
100506779	-0.019168384725261917
100506790	0
100506791	0.007070651253902197
100506795	0
100506797	0.07286948294351103
100506826	-0.06747698905917593
100506827	-0.008556917697475987
100506834	0
100506840	0
100506866	0.0333117172806288
100506874	0
100506895	0
100506907	0
100506922	0.011602440697113778
100506930	-0.0035832343817280973
100506963	0.003247906745529024
100506994	-0.010840610242086001
100506999	0
100507027	0.024219527956834713
100507034	0
100507050	0
100507057	-0.013652964991608191
100507058	0
100507059	0
100507062	0.0027937872822239927
100507064	0
100507086	0
100507114	-0.0026396491186907716
100507117	0
100507143	0
100507156	0
100507171	0.009480674250842997
100507173	0
100507203	-0.011108358128602317
100507206	0
100507240	0
100507246	0.008240328686228718
100507250	0.03547232736796787
100507254	-0.1463341846696906
100507257	-0.03536494362953005
100507261	0
100507266	-0.012640611333779157
100507274	0
100507277	0
100507283	0
100507290	-0.008705920477863727
100507300	0
100507303	-0.004618386255820737
100507316	0.013111023183837485
100507331	-0.014362556606012501
100507336	0
100507362	0
100507384	0
100507388	0
100507389	0.007146646641297452
100507391	-8.967664349711117e-4
100507392	-0.005389378889058501
100507403	0
100507421	0
100507423	0
100507428	-0.015449929054206366
100507433	0
100507436	-0.009048068333325837
100507459	0
100507461	0
100507462	0
100507463	0.003129914737211776
100507468	7.686126944264388e-4
100507470	0
100507475	0
100507477	0
100507487	0
100507495	0.03654711771904638
100507506	0.001157783351965273
100507524	-0.014801559550968244
100507527	0
100507533	0
100507534	0
100507537	0
100507540	0
100507547	-0.010539541566173552
100507564	-0.020533212314204505
100507567	0.011745989683571212
100507584	-0.003612880064399582
100507600	0.008167870161581497
100507602	0.02964263950816994
100507605	0
100507629	-0.004750314149864565
100507632	-0.0030229886262408984
100507642	0.055798589793887736
100507650	0.0941489286543117
100508631	0
10051	-0.019029081984239662
10052	0
100526820	0.056958740950104586
100528062	0
10053	0
100533106	0
100533178	0.004657335707016458
100533182	0
10054	0
10055	0.001983858802780729
10056	0.005131316481097649
10057	0.013841962975540018
10058	-0.06595567112975093
10059	-0.012904579352032054
1006	0
10060	-0.021075707681743105
10061	-0.021269096272543746
10062	0.02321084529300653
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	-0.051220931025419546
100652911	0
100652929	0
100652999	0
10066	0
10067	0.01648518988468275
10068	-0.008042782335166624
10069	8.768054655160784e-4
1007	0.004527554601554137
10071	-0.00974264635953293
10072	-0.004970937978791228
10073	0
10075	0
10076	-0.012869532861947707
10077	0
10078	0
10079	0
1008	0
10081	-0.011911740808944955
10082	0
100820829	-0.17646667818683512
10083	0
10084	0.03337013301714602
10085	0.0355072207802615
100852408	0
100852409	0
100859921	0
100859930	-0.006692065168195477
10086	0
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	-0.026177826109681536
100862679	1.1131575390249015e-4
100862680	0.0033307607361256386
100862704	0.013895927621054885
10087	0
100873930	-0.005732102636338835
100873942	0
100874012	0
100874018	0
100874021	0
100874032	-0.006181186814026008
100874051	0
100874063	0
100874143	0
100874178	6.14044708826589e-4
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0.0020282645879828613
100874251	0
100874253	-0.008504421274264954
100874323	-0.002914804383347361
100874362	-0.004947584182008925
100874365	-6.9973550308596e-4
100885778	0
100885781	0
100885798	0
100885848	-0.02276171025976594
10089	0
1009	-0.025493008158700467
10090	0.009688289929848558
10092	0.0026000850075664187
10093	0
10095	0
10096	0
10097	-6.782674449041739e-4
10098	0.04289291333372539
10099	0.007299936459624131
100996246	0
100996251	0
100996279	0
100996286	0
100996301	0.007585086780144837
100996307	0.06315565686277375
100996342	0
100996419	0.01022333668766954
100996425	-0.04349691331772355
100996455	0
100996485	-0.010890445167771483
100996490	-0.015384755239055428
100996492	0
100996570	0
100996579	-0.08263209428625962
100996590	0
100996624	0
100996671	0.0028566581563195265
100996694	-0.0024251137309156674
100996702	0
100996902	0
101	-0.0033031056565815437
1010	0
10100	-0.034301333606522516
10101	0
10102	0
10103	-0.010603311086850694
10105	0
101055625	-0.1366682464098965
101059948	0
10106	0.014183422345311229
101060019	0
101060200	0
101060264	0
101060544	0
10107	0.027039724434888748
10109	-0.003672431241221188
10110	0
10111	-0.020556592422488702
10112	0
10113	0
10114	0
10116	0
10117	0
1012	0
10120	0.004335507061629979
10121	0
10123	0.0023322500751538767
10125	0
10126	0
10127	0
10128	-0.002380687431796342
10129	0
1013	0
10130	0
10131	-0.022080320350043963
10133	0
10134	0
10135	0
10136	0
10137	-0.0038082231022484774
10138	0
10139	0.005431357013342954
1014	0
10140	0
10141	0
101410533	0
101410538	0
10142	-0.004116707018483157
10143	0
10144	-0.03594143554747613
10146	0.0012482389621690344
10147	-0.003969055111021267
10148	0.038132009317541425
10149	0
1015	0.009288252268483461
10150	0
10152	0.010208553788298982
10153	0
10154	0.03172061867596249
10155	0
101559451	0.022486797546842664
10157	-0.03696623680616494
10158	-0.055505945944934895
10159	-6.786171048107063e-10
1016	-0.08200436792025671
10160	-0.01904927850000472
10161	-0.0648898955461851
10162	0
10163	-4.215492212741145e-5
10164	0
10165	0
10166	0.007829028895717025
10168	0
10169	0
1017	0.014051302030994674
10170	0
10171	-0.01743845556182404
10172	0
10174	-0.059400650681158636
10175	0.0012489713575427731
10178	-0.03472579613483101
10179	0.015056416255252792
10180	-0.0023267657511491006
101805491	0
10181	0
10184	-0.0513569825780038
10186	0.021546481358057357
10188	-0.010321022358014308
10189	-0.052666753891019075
1019	0.025530620001581805
10190	0
101926888	0
101926890	-0.005144316627481494
101926892	0
101926903	0
101926928	0
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0
101927003	0.022200836862213982
101927007	0
101927017	0
101927018	0.05210936128108645
101927027	0
101927034	0
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	0.00718865424139191
101927074	-3.5386784394743354e-4
101927075	0
101927081	0
101927096	0
101927111	-0.030413931952869885
101927112	0
101927115	0
101927123	0.010683640805291744
101927124	0
101927125	-0.018999914838137066
101927129	0
101927131	0
101927138	0
101927143	0.014643942282591848
101927150	0
101927151	0.006878336245817704
101927152	-0.030015774598811083
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	0
101927219	-0.013843195988436394
101927220	0
101927228	0
101927237	0
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	0
101927295	0.011889008181979887
101927310	0
101927314	0.02862974563832051
101927320	0
101927346	0
101927348	0.05481892883628356
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	-0.004321255607855657
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0.02596852170268957
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	0
101927482	-0.08099113032188629
101927494	0
101927495	0
101927498	0
101927502	0
101927503	0.057037605850012926
101927513	0
101927523	0
101927526	0
101927528	-0.00360351809237782
101927531	-0.010538228577231381
101927539	0
101927543	-0.012604576694124568
101927547	0.002153765556382618
101927553	0.023655037861618596
101927565	0.006628271039389854
101927581	0
101927586	0
101927587	-0.006419747121315244
101927588	0
101927592	0
101927599	-0.03704436487765068
101927606	0.023236350739059698
101927616	0
101927636	0
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0.02792451790328801
101927720	-0.031788450120743286
101927722	0.031287018572418224
101927735	0
101927760	-0.015116170443226537
101927766	0
101927769	0.005824327633293137
101927787	-0.011775315269807811
101927798	0
101927808	0
101927809	-0.007117567557831844
101927815	0
101927821	0
101927828	-0.009354156301368667
101927829	0
101927839	0
101927843	-0.058732000319553626
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0.046641658164219654
101927992	0
101927994	0.022331197525776697
101928000	0
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0
101928043	0
101928052	0
101928069	-0.014581151016540533
101928079	0
101928087	0
101928098	0
101928100	0
101928101	-0.006690313305750381
101928104	0
101928111	0
101928120	0
101928132	0
101928134	0
101928144	0
101928158	0
101928162	-0.005296779979764999
101928165	0
101928167	0
101928185	0
101928190	-0.0045212858805735705
101928201	0
101928205	0
101928222	0
101928227	-0.05389914853310883
101928238	-0.02163040563216743
101928251	0
101928259	0.013169611141727941
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	0
101928376	0
101928386	0
101928388	0
101928389	0.017662532233507687
101928399	0.019815684053525604
101928401	1.8094148953663894e-5
101928405	0.036154951341359924
101928418	0
101928424	0
101928435	0
101928443	0.002739470538789256
101928446	0
101928449	0
101928460	0
101928461	-0.009725980471702176
101928464	1.1179076570001848e-4
101928475	0
101928476	-0.018566446899592
101928495	0
101928496	0
101928516	0
101928521	0
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0.020598696894631202
101928557	0
101928559	0
101928565	0.024016902241084236
101928571	0
101928578	0.011615062939930088
101928580	0
101928583	-4.162217536467916e-4
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0.022943399368611173
101928682	0
101928684	0
101928687	0.02372286654401781
101928694	0
101928700	0
101928707	0.025191026514628536
101928708	0
101928710	0.06187965054922219
101928725	-0.0036114820945124014
101928728	0
101928731	0
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0.03982271966157427
101928790	0
101928795	0.01079898747148155
101928797	-0.012709285529066194
101928809	0
101928820	-0.05943687978834393
101928823	0
101928834	0
101928837	-0.027559611393061838
101928844	-0.016569482112480025
101928845	0
101928846	-0.005288956276294917
101928847	0
101928850	0
101928857	0
101928858	0.0010361950014905735
101928865	0
101928881	0
101928886	0
101928894	0
101928896	-0.013096653244824497
101928909	0
101928922	0
101928937	0
101928940	0
101928973	0.01555640842875002
101928978	0.006144903219113625
101928988	0
101928989	-0.025982746854790382
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.07187541863930937
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	-4.912408449375229e-4
101929144	-0.005725502549868737
101929151	0
101929153	0
101929154	0
101929162	-0.0175221240390884
101929164	-0.002879368056999083
101929172	0
101929176	0
101929181	0
101929210	-0.02341476552138779
101929224	-0.018003609067869904
101929239	0
101929241	0
101929243	0.045582492508331934
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0.006034399711015219
101929335	0.00275139081689146
101929378	-0.020131597751259944
101929384	0
101929406	0
101929407	0
101929413	0
101929423	0
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0
101929538	-0.044437491020004924
101929549	0
101929552	0
101929557	-0.0016919981290727008
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0
101929592	0.01715553405566859
101929607	0
101929620	0
101929623	0
101929631	0.01928917039935153
101929651	0
101929657	0
101929690	0.01074057231013269
101929693	0
101929694	0
101929717	0
101929718	0
101929719	-0.024883268579564313
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0
101929760	0
101929765	-0.014857371119232195
10193	0
101930114	0.07023648816048228
101930421	0
101930452	0
10194	0.007428236963946695
10195	0.00104690441733217
101954204	-0.01986783715095254
10196	0
10197	0
101978719	-0.009988271789130324
10198	0.018706930543279002
10199	0
102	0
1020	0
10200	-0.001190102834581991
10201	0
10202	-0.017597562539206513
10203	-0.04252378170974134
10204	0
10205	0
10206	0
102060282	-0.010278907195369405
10207	-0.049890737057415126
10208	0
10209	0.015866887827912915
1021	-0.026238802508649017
10210	0
10211	0
10212	-0.004489956362766878
10213	0
10214	-0.0031494527385792503
10215	0
102157402	0.01709816742568447
10216	0.010957939296875581
10217	0
10218	0.02046221367771382
10219	0.009227235542450113
1022	0.02859218358934238
10220	-0.014773191943313509
10221	-0.004125559368439357
10223	-0.014715310950794345
10224	0
10225	0.004335942259385158
10226	-0.01719917580219858
10227	0
10228	0.004384469751541605
10229	0.012942962427424216
10230	0.04112223231365796
10231	0.021363720039228186
10232	0.0073021722500259175
10233	0
10234	0.060378391608011624
10235	-0.02036401360567402
10236	0
10237	0
10238	-0.007702387923485353
1024	0
10240	0
10241	0.010855788481926669
10242	0
10243	0.038745984421034885
10244	0
10245	0
10246	0
102467079	0
10247	-0.0038482772441341823
10248	-0.007304897460800274
10249	0.048735454760984225
1025	0
10250	0
10251	0
10252	-0.024180538938840205
10253	0.01981921977651797
10254	0
102546226	0
102546294	-0.03348288698831507
10255	-0.058836180601694724
10256	-0.0049258164354767375
10257	0
1026	0
10260	-0.011507642049950579
10261	0
10262	0.04580592680029916
10263	0
10265	-0.0038713207116221277
10266	0
10267	0.042087498498000045
10268	-0.05277643402175443
10269	0
1027	0
10270	0
10272	0
102723335	-0.02176285530676601
102723526	-0.009171738439468903
102723661	0
102723684	0
102723692	0.053601826933044654
102723701	0
102723775	-0.030239661386745966
102723786	0
102723809	-0.015700495186732197
102723932	0.041617939978970696
102724009	-0.008524871846277565
102724094	-0.024448677331830614
102724201	0.026673894039852986
102724323	0
102724368	0
102724508	5.241168957161245e-4
102724511	0
102724532	-0.039603704824483575
102724612	0
102724699	0
102724814	-0.0031688131703271117
102724927	0
102724929	0
10273	0.03913153199916315
10274	0
10276	-0.006549483710579524
10277	0
10278	0
10279	0
1028	-0.0865124132818184
10280	-0.0060135941104093905
10281	0
10282	-0.0054237447037195135
10283	-0.0015905129033891002
10284	0
10285	0.008256451734727093
10286	0
10287	0.008263749605288253
10288	0.03953797624581537
10289	0
1029	0
10290	-0.0019742591173454783
10291	0
10293	-0.010369450332053075
10294	0
10295	0
10296	0
10297	-0.006674401250908255
10298	-0.019770497400701862
10299	-0.044804396781776806
103	-0.003151177222259961
1030	0
10300	0
10301	0
10302	0.0018711304371026615
10307	-4.7385930092503004e-4
10308	0
10309	0
1031	0.027214541135158647
10311	0
10312	0
10313	0.00636344686954583
10314	-0.0028081731383840067
10316	0
10317	0
10318	0
10319	-0.016220411401910613
1032	-0.01561417129832251
10320	0
10321	0.042713596716747224
10322	0
10324	0
10325	0.007931808643055743
10326	0.07235045885607033
10327	0
10328	0.018807972843305244
10329	0
1033	0
10330	0
10331	-0.0022974783615001305
10332	0
10333	0.027581880267571943
10335	-0.0071766944810602315
10336	-0.008247269029531858
10342	-0.016866466658196716
10343	0
10344	0
10345	0
10346	0
10347	0.03646835847602615
10350	0.02327320195133456
10351	-0.042464363000425026
10352	-6.222258778515889e-4
1036	0
10360	0
10361	-0.04932735410769683
10362	-0.015391492024198103
10363	0
10365	0
10367	0.05007777939794129
10368	0
10369	0
10370	0.015122196303387812
10371	0
10376	0
10379	0
1038	0
10380	-0.01098557497719256
10381	-0.05068125953144774
10382	0
10383	0
10384	-0.02309595359995259
10385	-0.02287256130732286
10388	0.021610386781036352
10389	5.458035997029606e-4
1039	0
10390	0
10391	-0.0028724252953565305
103910	0
10392	-0.0192279861432828
10393	0
10394	0
10395	0.009554869360581714
10396	0
10397	0.017720650050447213
10398	0.047983461274586026
10399	-0.0038831003222161665
104	-0.018843254490183033
1040	-0.014837737684473284
10400	0
10401	0
10402	0
10403	0
10404	0
10406	-0.07311266270778687
10407	0.008824792520400148
10408	-0.002428342697162704
10409	0
1041	0
10411	0.008930261301779712
10413	0
10417	0.04174009894008217
10418	0.030683818675137566
10419	-0.04027125131127887
10420	0.006440819620266525
10421	0
10422	0
10423	0
10424	-0.008188014160270705
10425	0
10426	0
10427	0.0074245711835426945
10428	0
1043	-0.03257160223199969
10430	0.011372880423579618
10432	0
10434	0
10435	0
10436	-0.01649928827615273
10437	0.012282266685043395
10438	0
10439	0
1044	0.013400204147271689
10440	0
10443	0.011291493008565485
10444	0.009413192602123775
10445	0
10446	0.012211951044869074
10449	0
1045	0
10450	0
10451	-0.022427155583030874
10454	0.02557438259890302
10455	0.020324807647915732
10456	0
10457	-0.028352481159580247
10458	-0.01337561354714356
10459	-0.014592310245001197
1046	0
10460	0
10461	-0.016813353300460597
10462	0
10463	0
10464	0
10465	0
10466	-0.02590951437537358
10467	0.00883019063349562
10468	-0.025224281423094103
10469	0.015644532643654258
1047	0.018717889176800166
10471	0.025083623049930386
10472	0.02157490020035177
10473	0.022440821052430966
10474	0
10475	-0.005377485824298363
10478	0.01275414645082418
10479	1.3657169261605112e-4
1048	-0.012335988615979438
10480	0.007845691881405763
10481	0
10482	0
10483	0.011077612662685272
10484	0
10485	0
10486	-0.010598935054246235
10487	0
10488	0
10489	0
10490	0
10491	0.024877297370447433
10492	-0.0194174640134593
10493	0
10494	-0.005314176057815889
10495	0.005143885130652055
10497	0.005076409729581932
10498	0.0025813452891644845
10499	-0.005197054108716661
105	-0.046817492770724806
1050	0.05948876588790311
10500	0.02377233286877763
10501	-0.0785617016400595
10505	0
10507	0
10509	0
1051	0
10512	0
10513	-0.014447943835788
10514	0.014098064552908365
10516	-0.0726259043987987
10518	0
10519	0.0376308628875824
1052	0
10520	0
10521	0.02237356350962887
10522	0
10523	-4.7270775080458604e-4
10524	0
10525	0
10526	-0.00643680992488884
10527	0.005605513266526808
10528	0
10529	-0.09162357954576363
1053	0
10531	-0.032168448772486494
10533	-0.004572401595024368
10534	0.008094510177440908
10535	0
10536	-0.0013379211794468185
10537	-0.02272490580855447
10538	-0.012521400426918239
10539	-0.006723592969939792
1054	0.013432503866455224
10540	-0.009448432610993242
10541	0.008595804807744372
10542	0
10544	0.007508213011161244
10548	0.011708067004277302
10549	0
10550	0
10551	0
10552	-0.011996523418902647
10553	0
10554	0.0024391795149002714
10555	0
10556	-5.786420979851281e-4
10557	0
10558	0
10559	0
1056	0
10560	0.04110384072508004
10561	0.009798626328602669
10562	0.05003138889905535
10563	0
10564	0.07923075505449392
10565	-0.03155686887106611
10566	-0.0509220342964676
10567	-0.013672156251061229
10568	-0.02131119632266503
10569	-4.395230258293771e-10
10570	-0.009343762022798482
10572	-0.010291834935971834
10573	0
10574	0
10575	0
10576	0
10577	0.019327828066773238
10578	-0.07738417194859999
10579	0.01013523385206227
1058	0
10580	0
10581	0
10584	0
10585	0
10586	0
10587	0
10589	-0.00384018381165573
1059	-0.008097528033805977
10590	0
10591	0
10592	0.0025121331255893724
10594	-0.012543636300486482
10595	7.543672459019145e-4
10598	-0.014027544425306388
10599	0
1060	0
10600	0
10602	0.027219221804206706
10603	0
10606	0
10607	-0.009839311817902959
10608	-0.022347552659422176
10609	0.026493416102102103
10610	0.04816788036146582
10611	0.03453138711328382
10612	-0.024701459346293985
10613	0
10614	0
10615	-0.029811316977128938
10616	0
10617	0.010636002919360277
10618	0
1062	0.061397538727849206
10621	0.006733813845004987
10622	-0.051459606375963515
10623	0
10625	-0.005398707942520849
10627	0
10628	-0.017943569035631744
10629	-0.0013141841383680006
1063	-0.0053416401246889345
10630	-0.010587120995756254
10631	0.003263099277376212
10632	0
10633	0
10634	-0.0016528335178165104
10635	0
10636	0
10637	0.021566174986857596
10640	0.04527224930268475
10641	0
10642	-0.00971153640388347
10643	-0.03533138950719149
10644	3.3282199546995453e-4
10645	0
10647	0.005548015575513457
10648	0
10650	-0.01793546866699119
10651	0
10652	0
10653	0
10654	0
10655	0.027709238155677246
10656	0.002699030506561475
10657	0
10658	0
10659	-0.010978079352479568
10660	0
10661	-0.032150079363834
10663	0.08190244512759273
10664	0
10665	0
10666	0.013406170388129603
10667	0.005713047622877302
10668	0
10669	-0.02145428428445769
10670	0
10671	-0.01912380853111147
10672	0
10673	0.017813874337901055
10675	0
10677	0.03295495322650535
10678	0.011454191952867968
1068	0
10681	0
10682	0
10683	0
10686	0
10687	0
1069	0.008130885105798307
10690	0
10691	0.011791614766760938
10692	0
10693	-0.0032313814149762385
10694	0.03148748663284194
10695	0.022369616813914237
10699	0
107	0
1070	0
1071	9.07599279082625e-4
10712	-0.0016727943793580628
10713	0
10714	0
10715	0
10716	0
10717	0.010610192735206971
10718	0
1072	0
10721	0.0018450225613045356
10723	-0.004763506998756905
10724	-0.022356545903227124
10725	-0.007928062823896125
10726	0
10728	0
1073	0.011490963743708053
10730	-0.006908174571082885
10732	-0.011892699613053738
10733	-0.008471452062738917
10734	-9.827038126129645e-4
10735	0
10736	0
10737	0.0046280459343467075
10738	0
10739	-0.00493302277196672
10741	-0.012004201879811615
10742	-0.0041997403247981185
10743	-0.0033669310371001733
10744	0
10745	-0.015131538750349172
10746	0
10747	0
10749	-0.014171228620827944
