gene	male-young_child-fine-3
10215	0.003096585453677587
10216	0
10217	-0.0066318251752728145
10218	0
10219	0.0015194182623091371
1021	-0.0014251418310490531
10220	-0.004930169405575747
10221	-0.017843684767040544
10223	-0.010599228744996093
10225	-0.015749173562782923
10226	-2.0927766016106547e-4
10227	0
10228	-0.007243686823496389
10229	0.0029028871322613545
1022	0.03467861235713329
10230	-0.01774093756590389
10231	-0.035687369048705245
10232	-0.0035513887107064906
10233	0
10234	0.02178495867447195
10235	0.007590875307115121
10236	0
10237	0.0020345214378478917
10238	0.0032885236493809915
10240	-0.006371958674594992
10241	0
10242	0
10243	0.009870066460310242
10244	0
10245	-0.011810865841128658
10246	0.004510875345795214
10247	0.030694548449107694
10248	0
10249	-0.0012869841270207764
10250	0
10252	0.005855161655860659
10253	0.053904231650808994
10254	-0.001352625838242905
10255	0
10256	0.012689454957124624
10257	-0.014285032183799128
1025	0.002613969374147956
10260	-0.004553422008001113
10261	0.029985909492058184
10262	-2.8916909356316866e-10
10263	0.01603424175453473
10265	-0.00399025137268899
10266	0.007392241806542666
10267	0.01599105406926122
10268	-0.02179652286900078
10269	3.722402140381193e-4
1026	-0.021745498874392585
10270	0
10272	0.003648587250283684
10273	0.0027597231211298075
10274	0
10276	0.008522079021905004
10277	0
10278	0.004101806476595466
10279	-0.012259447294401165
1027	0.006747109618607258
10280	0
10281	-6.743768958195696e-4
10282	-0.0050443810941556005
10284	0
10285	-0.002493956365515136
10286	0
10287	0.008960374526179097
10288	0.023066518529723908
10289	-0.0016465623804481472
1028	-0.03515391800858646
10290	0.007089287668319106
10291	0
10293	-0.004220826497540575
10294	0
10295	0
10296	0.004430066971064084
10297	0.006424645145780099
10298	-0.0021496246989095706
10299	0
1029	-0.0021276367023979996
102	0.008801577821757504
10300	0.001356585230738122
10301	0.004009364577734427
10302	-0.013555064733609266
10307	0.0015208869411688522
10308	0
10309	-0.006801630759926089
1030	3.777818618241674e-4
10311	0
10312	-0.008163496314302476
10313	0.004194398576102957
10314	0
10316	0
10317	0.004070060049874651
10318	0.019498030386547644
10319	0.027392029610993154
1031	-0.0019381587977469748
10320	0
10321	-0.06474512725968128
10322	-0.002020862957167619
10324	-0.007156489672088513
10325	-0.0014295992227866092
10327	-0.0019537697997359677
10328	-0.010508885222628538
10329	0.0014885602608037784
1032	4.3474853614921876e-4
10330	6.933235331858392e-4
10331	-0.007028686372741976
10332	0
10333	-0.039216418905642134
10336	0
1033	-0.019020416025969725
10342	0
10343	0.010919403439303577
10346	6.100217033929149e-4
10347	-0.022125041347485233
10351	0
10352	0.0015128410683233368
10360	0.015406724667521394
10362	0
10363	0.006841283885543013
10365	-0.006194735252543472
10367	0.021350726929502004
10368	0.0025784681411716815
10369	-0.004367771558589111
1036	0.004752784129178745
10370	-0.03807727625190845
10371	0
10376	0
10379	-0.018039729449149826
10381	-0.01812195690714534
10382	0.009655212488570318
10383	0
10384	0
10385	0
10388	0.017977124609202637
10389	-0.008357516866070204
1038	0
10390	-0.004955812746605244
103910	-0.0037509534465360313
10391	-0.010273984038997395
10392	0
10393	0.003548395878734855
10394	0.013058162269070072
10395	0
10396	0.010556858695988717
10397	0.0028274940393046835
10398	-0.0471069086071962
10399	-0.002364264327728364
1039	0
103	5.359757043788054e-4
10400	-0.0023242429224788756
10401	8.307256121739007e-4
10402	-0.0061904953219855665
10403	0
10404	-0.016599819967093962
10406	0
10407	-0.047222044636279346
10408	0.004331475786517752
10409	0.03519372163970161
1040	-1.661767389180201e-4
10411	0
10413	0.008250953628472736
10417	-0.008098816992182352
10418	-0.03599405355079558
10419	0
1041	0.0011198284065376352
10420	0
10421	0
10422	0
10423	0.014506438239550093
10424	0
10425	-8.527950580605045e-4
10426	0
10427	0
10428	-6.896728263088777e-10
10430	0
10432	-0.010636571328986771
10434	0.006480454774731658
10435	0.01230320806050328
10436	0.0020561230174662667
10437	0.00336404735532737
10438	-0.01077908083800422
10439	0.005052480185060633
1043	-0.001637725995133914
10440	9.236688640270042e-4
10443	-0.014102615169748641
10444	0
10445	-0.018795931311615683
10446	0
10449	-0.009172146101434981
1044	0.011939508598020654
10450	0.0042218860197829914
10451	-0.023521578387790676
10454	-3.6429847688813243e-4
10455	-0.014418575633642136
10456	0
10457	-0.00801101920913116
10458	0.005058189714913716
1045	0
10460	0
10461	-6.644660503865866e-6
10462	-0.012858331659910951
10463	0.001516689090344994
10464	0.013249297443864265
10465	0.002259405115863846
10466	-0.02545307875466897
10467	-0.010328020247674782
10468	0.008124714832995001
10469	-0.0016300705902823436
1046	0.00480254830388096
10471	-0.009764364647942444
10472	0.026228151377289146
10473	-0.013946937669947715
10474	0
10475	0.001381839722349524
10478	0
10479	0
1047	0.004433232832770816
10480	0
10481	-0.0018333134994134373
10482	-9.43001665133928e-12
10483	-0.009979828895945382
10484	-0.0014109930546316492
10485	-0.0026596089645363062
10486	-0.024878937163740046
10487	0.0032240535882004247
10488	0.006961950014692539
10489	0.012566920636890489
1048	-6.949779327082094e-11
10490	2.627581080138899e-4
10491	0.005206551561868861
10492	-0.005141655439816124
10493	-0.001221363192670347
10494	0.003576303448432265
10495	0.0024132243218209534
10497	-0.009621186226045107
10498	0.012442808067930551
10499	0.021584482713001094
104	-0.009801849824848038
10500	-0.012326713681855794
10501	-0.0251945513992035
10505	0
10507	0
1050	-0.004651320185269801
10512	-0.004317832213515164
10513	-0.002112900425976788
10514	0
10516	0.02809193082488441
10518	0.001254984913633354
10519	-0.002103639602013836
1051	0.003005777455437335
10520	-0.0015167826460127046
10521	0
10522	0.004378756947579808
10523	-0.0036415112415806796
10524	0.0028786150844498835
10525	-0.013231518005033112
10526	0.011442364134296758
10527	0
10528	0.00468996529931971
10529	0
1052	0.009460694650348937
10531	0
10533	0
10534	0
10535	0.014807207604160705
10536	0.004042717420347456
10537	-0.04732588605380973
10538	0.009147289350274698
10539	0.003346921038177797
1053	0.011949073726598132
10540	0
10541	0
10542	-0.005356910762503149
10544	-0.015547345683242298
10548	-0.0036703822089527906
10549	-0.0038827731342862977
1054	0
10550	0
10551	0.0034002151301073275
10552	0
10553	-0.002304373451286164
10554	-0.008944651560646163
10555	0
10556	-0.004967337737153851
10557	0
10558	-0.001359242685616377
10559	-0.007375419875645287
10560	0.046136273629559986
10561	0.033520170568221735
10562	-0.044918087603752446
10563	-0.03810230566387433
10564	0.005820659403024219
10565	-0.004071467122164729
10566	0
10567	0
10568	0.020862263582874893
1056	-0.016942898438286
10570	0
10572	0
10573	0
10574	0
10575	-0.007853392648667943
10576	-5.150084730094796e-4
10577	-0.009287723709447788
10578	-0.030353377939246494
10579	0
10580	0.007420743679409868
10581	0.013674237777709526
10584	0.019977319924956292
10585	-0.0021818322640077834
10586	-0.002580488619041345
10587	0.0019328677021444444
10589	0
1058	-0.02293643642576556
10590	-0.004054784692111014
10591	-0.007522117946795892
10592	0.004449555379077545
10594	-0.008649678158769594
10595	0
10598	0
10599	0
1059	0.009112042211463115
105	0.009752411025434674
10600	0
10602	0
10603	0.005549896613648926
10606	0.010808779280571204
10607	0
10608	0
10609	0.017985567279551203
1060	0.0012345657397931722
10610	-0.021123444929474017
10611	-0.002975928640834102
10612	0
10613	0
10614	-0.008950330207929427
10615	0
10616	-0.018185815916297754
10617	-0.02623039428301658
10618	0
10621	0.013245960538267884
10622	0
10623	0.007436908083520927
10625	0.021084341979208072
10627	0.00550960638276558
10628	-0.004779258395897127
10629	0.0032381968788610885
1062	-0.03523427059603488
10630	-0.01719074282485662
10631	0.0212376539024662
10632	0
10633	-0.024968035502866776
10634	-0.007434406513502675
10635	0.008936161517021379
10636	0
10637	0
1063	0
10640	0
10641	0.0032809205662251203
10643	-0.03613347843251827
10645	0
10647	-0.011915385692274578
10648	0
10650	0.009601087678302263
10651	0.030264490118094737
10652	-0.0026994815003502965
10653	-0.02466687466888543
10654	0
10656	-8.621043073882875e-4
10657	0.003626703229265754
10658	0
10659	0.01624940302978878
10660	0.009820156712744154
10661	0
10663	0.007488507085340044
10664	-0.013251751154439018
10665	-0.00227462739026744
10666	-0.017801466987899386
10667	0.008766284821657356
10668	0
10669	0.026028585138270107
10670	0.007038864300921801
10671	-0.003059793736192761
10672	0.008810444385763486
10675	0.01316696352175989
10677	0
10678	-0.0022964859281465228
10681	-0.003138461272545262
10682	0
10683	0
10686	-0.013445601150533785
10687	-6.37439312786953e-4
1068	0
10690	0.020704669318942572
10691	0.0041529113591463355
10692	0.0014911601925990824
10693	0.0017771302753523239
10694	0
10695	0.004979580604728782
10699	0
1069	0
1070	0
10712	0.010251374927465785
10713	0
10714	0.0011885515680690336
10716	-0.0037556066540217897
1071	0.025057683022169455
10721	0
10723	0.014778046967320123
10724	-0.002341910916257617
10725	0
10726	0
10728	-5.23600402459549e-4
10730	0.0015720525170221657
10732	0.02009521108201821
10733	0
10734	0.04294110995964585
10735	0
10736	-0.0065387327221659245
10737	-0.004370276759353118
10738	0.011054593174486945
10739	-0.0177988845648641
10741	5.693751118480672e-4
10742	0.017159453788564358
10744	0
10745	-0.018440336458087268
10746	-0.001890684602588352
10747	8.036081869291364e-4
10749	0
10750	0
10752	-0.009967869041823858
10753	0
10755	-0.057785544177526627
10758	-0.00224443088806155
1075	0.030992812297861057
10761	-0.018527676932889172
10762	0.008330752302095335
10763	0
10765	0.00648410850311924
10766	0.012355853181529888
10767	0
10768	0.0020571274120291653
10769	-0.001073802296571127
10771	-4.11352228315834e-4
10772	-3.1226563164417034e-4
10773	0.010451261562490783
10775	0
10776	0
10777	-6.649827929509834e-4
10778	0.010505377927879223
10780	-0.005741247211568703
10781	-0.022974129691355875
10782	-0.013624230574108278
10785	0
10786	-0.004063982426261603
10787	0
10788	0.0370808261660734
10791	0.008282050245506123
10793	0.023624151236020297
10794	-0.010594692049297229
10795	0.01060056605959828
10797	0
10798	0
10799	0
107	0
10801	0
10802	0.0079994260309193509
10803	0.024672865955817764
10807	0
10808	2.032765610982956e-4
1080	-0.004129422132938402
10810	0.02302629145046788
10813	-0.0031314666494836646
10814	0.0049867865003489715
10816	0.009288590334523979
10817	-0.02796091440784597
10818	4.626875601412687e-4
1081	0.029198311781678782
10825	0.024826645434515047
10826	0
10827	0
10840	-0.009120228748711129
10841	-9.805958557265915e-4
10842	0.025963256537506023
10844	0
10845	0
10846	-0.006297601375507388
10847	0
10848	0
10849	0
1084	-0.006286104057039846
10850	0.00675086763661356
10855	0.015464782585938395
10856	0
10857	-0.002012903029598553
10858	-0.018075083089584935
10859	0
10861	-0.002344464617097587
10863	-0.002887175068523162
10864	0
10865	0
10866	0.005599906272961379
10867	0
10868	-0.002795265930576979
10869	0
10871	-0.014943453869186125
10873	0.002296290815753569
10874	-0.04038197706159721
10875	-0.023210329460221165
10876	0
10879	0.04273587100775302
1087	0.012220763690124188
10880	0.007596269337014286
10881	-0.014223143103750141
10882	-0.007090866844346421
10884	0
10885	-0.007625882605518144
1088	0.0018114420987834533
10891	0.001237906983887145
10892	-5.53688111793156e-10
10893	0.010410119240136267
10894	-0.02317487565850171
10895	0.001974591740193985
10897	0
10898	0
10899	0.0015925726593509124
1089	-0.02210407990761657
108	0.0036989263829618852
10900	-0.009256634526106299
10902	0
10903	0.013650108760121774
10904	8.830665974088024e-4
10905	0
10906	-0.009696034463431225
10907	-0.0031535245951719664
10908	0.019882135959543423
10911	0.07706444690921467
10912	-0.007712147124208401
10913	0.022527298240449294
10914	-0.008443714027231108
10915	0
10916	0
10917	-0.05068591985063213
10919	-4.5236824516456625e-11
10920	-0.00453023375047389
10921	-0.002403842546417313
10922	0.00215609057052946
10923	0
10924	0.0324709191911708
10926	0
10927	0.008848419265463885
10928	0
10929	0.007635162350497765
10930	-0.0038532746829556134
10935	-0.006120720332937108
10936	0
10938	0.0011797983392747033
10939	0.005385936427266613
10940	-0.005139724872526989
10942	0.006950348142494468
10943	-0.014084259195314476
10944	0
10945	-0.007140785313033833
10946	0.030556188219384533
10947	-0.009499584013766143
10948	0
10949	-0.01490881850407929
10950	0.014853454154813523
10952	0
10953	0
10954	0.015870399589137395
10955	-3.7541309659521843e-4
10956	-6.905766344196558e-4
10957	0
10959	2.024467556062314e-4
10960	0
10961	0.018248001176253286
10962	0.00491169918167318
10963	0
10964	-0.002077221166041929
10966	0.023718304159043795
10969	0
10970	0.01515523043319302
10972	0.0032512317219802996
10973	-0.010294828568340485
10974	-0.040643714740723695
10975	-0.0027209184730112783
10978	0
10979	0.007619074616286294
10980	0.0015066894769371591
10981	0.013743169244455613
10982	-5.067580046886265e-4
10983	0
10985	0
10987	-5.080333079278753e-4
10988	-3.406855505527901e-4
10989	-8.711716222958793e-5
10990	-0.028829224399603736
10991	0.009739961217557559
10992	2.770868475117032e-4
10993	9.368327346470622e-4
10994	-0.008302385533273799
10998	-0.003117441283370851
109	0.020603810719066824
10	-0.01573619677846503
11000	-0.00829938294333044
11001	-0.008578659571736943
11004	0
11005	0
11006	0
11007	0.002665021607141336
11009	-0.005187201782356463
11010	-0.01314100680878903
11011	0.005706189626962586
11012	-0.006777194161035735
11013	0.026435502405028583
11014	0.0019493683796609348
11015	1.1202664250539181e-5
11016	0
11017	0
11018	0
11019	-0.01302972293106532
1101	0.005877896173849898
11020	8.831850197289316e-4
11021	0
11022	0.0091640342868338
11024	0.04005539636057055
11025	0
11027	0.006318715298283532
1102	0
11030	0
11031	0.032843230261823404
11033	0.012651646430871615
11034	-1.3611252929033265e-4
11037	0.00917607325190311
1103	0
11040	-0.03902894546646993
11041	0.007072144836596965
11043	-0.03325270910439957
11044	-0.003094605578178672
11045	0
11046	0.014641402118714971
11047	0.01747125289643423
1104	0.011805225579538926
11051	-0.0031982449028686052
11052	0.004137463925286078
11054	0
11055	7.731266284087454e-4
11056	0
11057	0.0019527020547677207
11059	4.3691993875879376e-4
1105	0
11060	0.004983596394720385
11061	-0.005482749486662147
11062	-0.005245066517221977
11063	-0.01215270080308973
11064	-6.133086955741984e-4
11065	-4.577043931851558e-10
11066	0.005179320663787485
11067	0
11068	-0.006673723428535648
11069	0.0031150215074221502
11070	-0.007096580968417563
11072	0
11073	0.0013461740669227834
11074	-0.007506034330244544
11075	-0.016520465218177384
11076	0.019494695268020314
11078	0.011436318712139503
11079	0
1107	-0.004823789608989191
11080	-0.01176804771198343
11081	-0.0027987443166989736
11082	0.017409819535494003
11083	0
11085	0
11086	-0.007674279833880152
1108	0
11092	-0.011266426065531857
11093	0.012816152685928188
11094	0.009084872126135454
11095	0
11096	-0.003433109144497224
11097	-0.005844316837653068
11098	0
11099	-0.0021044167804696798
1109	0
11100	-0.0024803719592925186
11102	-0.006699685026669907
11103	0
11104	-4.1307059531501845e-4
11107	-0.03978895679306476
11108	0.0010583694248461316
11113	0.013747342251290078
11116	0
11117	0
11118	0.018067175985436064
11119	0.001269193359519624
1111	0
11120	0
11122	-0.009246538814780022
11123	0.01725757803067248
11124	0
11126	-0.024469879868602013
11127	0.004514287922418555
11129	0.0065971424406678
1112	-0.002620058487307056
11130	0.0012928619216413609
11131	-0.015656617438898297
11132	0
11133	0.0024267185865391493
11135	0
11136	-0.01925287533362022
11137	0
11138	-0.004470693899946348
1113	-0.004957247444595889
11140	0.015682130545463087
11142	0.018726373275656495
11144	0
11145	0.019183721310837554
11146	0.02209249481214104
11147	-0.00845982602559112
11148	-0.006427802632777401
1114	-0.00809973695805942
11151	0.018309963442963796
11152	0.010501149643831266
11153	0
11154	0
11155	0
11156	0.02225960647453045
11157	-0.02809533641439822
11160	0.008933200580153776
11161	-0.020192464292559612
11162	0.012156586705971317
11163	-0.009418362895360216
11166	0
11167	-0.03975128925815132
11168	0.005545397815263142
11169	0
1116	0.024585245241770262
11170	0.019810850156373697
11171	0.004168697940615928
11172	0.009069347146471403
11174	-1.5052562156759802e-4
11176	-0.004575875229923538
11177	0
11178	0
11179	0.011467401899467357
1117	0.036075910160847144
11180	0.0061130551439332916
11181	0.006285201461332428
11182	0
11183	0.01337040997991259
11184	-0.002236873838578554
11186	-0.002060264224384507
11187	0
11188	0
11189	-0.0011867631205670108
1118	0.004506874320094929
11190	0
11193	-0.013817419328485224
11194	1.088382961802157e-4
11196	0
11197	-0.005214593348635663
11198	-0.00963833084268192
11199	-0.018047242150391912
1119	0.015048117308462223
11201	0
11202	9.175041054468586e-4
11211	0.0021203532624251894
11212	0
11213	0
11214	0.0016834575267146762
11215	-0.005061404528831181
11216	0.009353239411971834
11219	0
1121	0
11221	-0.01881903121871004
11222	0.00621474061049357
11223	-0.02356151455902358
11226	0
11228	0
1122	0.00526108953949158
11230	0.006027863267229598
11231	0
11232	7.637766424180568e-4
11234	-0.006033344494670081
11235	0
11236	2.8991512090369647e-4
11237	-0.014489341887511751
11238	0.0021094369514980393
112399	0
1123	-0.026080335153053382
11240	0
11243	-0.01036672300903679
11245	0
112464	9.094687734207554e-4
112479	0
11247	0.0021811069412300105
11248	6.417039380064274e-4
1124	0
11250	0
11251	0
11252	0.006141417748187247
11253	0
11254	0.005936893679531447
11255	0
11258	-0.005234632118368754
11259	-0.028876409079057957
11260	0
112611	0.0024465926481263005
11261	0.010458120635165649
11262	-0.015858557240191265
11264	0.003410650411930634
11266	-0.005576034698430136
11267	0
11273	0
11275	0.0072270490783460884
11276	-1.9023734567768984e-4
11277	-0.003993105428498353
11278	0.0041669138029702835
11279	0
11280	0
11281	0
11282	-3.3806714176201375e-4
11283	-0.008857560858742303
11284	0.002507369046538601
11285	0.0018416444966349852
112869	0
112950	-0.0011548250860879828
1129	0
112	0.022275030782638615
11309	-6.769651865449564e-4
1130	2.718790836711705e-4
11311	0
11313	0.007343748295317918
113146	0.005822277134079852
11314	0.04229232568562255
11315	0
11316	0.004430636230344556
113177	5.952419529894305e-4
113178	0
11317	0.013883094206784024
11318	-0.011172206478055672
11319	0.0075322596662833205
11320	0.005957338689977404
11321	0.0018579791010947364
11322	0.027381206588751796
113251	-0.0018994826546638356
11325	-3.822336199918236e-4
11326	0.005827999637275354
11329	0.012711507658275263
1132	0
11330	-0.0036322246689787616
11331	-0.0026688955267430846
11332	0
11333	0.011618953635252095
11334	-0.0176963321209063
11335	0
11336	0
11337	0
11338	0
11339	0
1133	0.0053728347159636685
11340	-2.3411185899277633e-4
113419	0
11341	0.027934614659362703
11342	0.002730931491479518
11343	-0.00480819109193613
11344	0.008963985091235587
11345	0
11346	0
1134	-0.01735532247344645
1135	0.014653597076749703
1136	0
113791	0.015345951326176336
1137	-0.001536913312882639
113835	-0.003200590154668029
113878	0
1138	0.003105406184184009
113	-0.013769613850804998
114034	0
114044	-0.012059089842699293
114049	0.0013624126771303584
114088	0.0032105586466411014
1140	-0.0023792899481901207
114112	-0.0013588683514141634
1141	0
1142	0
114327	0.014391728584832883
1143	0
1144	-9.568910930700891e-4
114548	-0.012759564278019352
1145	0
114625	-0.028975459131199546
1146	0.0041576198363945825
114791	-5.755510724097667e-4
1147	-0.0015549480929741438
114819	-0.0024509993157956766
114876	-0.030287469628423557
114881	-0.005961883685346832
114882	0
114883	0.01492040303085962
114884	-0.006527520386201709
114885	0.00402812678793283
114897	-0.00371117574855611
114899	0
114908	0
114932	-0.01878435989460022
1149	-0.010382441569912566
114	2.1543948843916896e-4
115123	0
115201	0.0016207290362501498
115207	-0.0017072651934501718
115290	0
1152	0.00391256041662553
115353	0.023900298354414155
1153	-0.02197580602904103
1154	-0.00523698410575281
1155	0.0037709619306824987
115703	0
115708	-8.716854882737146e-4
115817	-0.019556387265692737
1158	0
115939	0.014015752120973224
115	-0.01216804964232875
116039	0
1160	4.683588441274035e-4
116138	0
1161	0
116285	0
116372	-0.015950696353069616
116496	0.022397262192953214
1164	0.003029149363146016
116828	-0.0027895971219633474
116832	0
116984	-0.007997828555050724
116985	0.004794033984283191
116986	-0.010234105617177537
116987	-0.01258060490040027
116	-0.010357388611846353
117178	-0.014223605100371404
117246	0
1173	-0.013672351134175297
1174	0
1175	0.005321334014635749
1178	0.019781260979653156
1179	-0.016400848672844054
117	0.007077351679829205
1180	-0.0028554823151003723
1181	-0.0084102834732684
1182	0
1183	0
1184	0
1185	-0.004695707709981046
1186	0
1188	-0.002075073734239028
118	0
1191	0.050113356919416686
1192	0
1193	0.031066612801885045
1195	-0.0012773015040898844
1196	0.014515735884707812
1198	0.009650245477824282
119	0
1200	0.004955103135326526
1201	0
1203	-0.004363376483900771
120526	-0.01637360342609506
1207	0.0015182578528173806
1208	0.017118644334733653
1209	0
120	6.462818629929024e-4
1211	0.014566120645220679
1212	-0.005773422523265763
1213	0.0034122836854902677
1215	0.010879021224458236
122616	-0.009332811599081023
1230	-0.013583027864315629
1232	0
1233	-0.006378213877615382
1234	-0.008094165566208157
1235	-0.05825782698205777
1236	-0.020634434514753323
1237	-0.006825284901379415
123803	0.001079995369840412
123872	-0.022918019339767975
1238	0
123	-0.01692305873694902
124044	-0.007938491234609912
1240	0.011132264764993252
124152	-0.00834897121389523
1241	-0.010433041027605415
124222	-0.011313077821858449
1244	0
124565	0
124583	-0.0020091018871806372
124	-0.015429551124660665
125893	0.0032367603087815416
1258	0
1259	-9.271231444720292e-4
125	-0.04057734921067631
1261	0
126208	0.0014935755884077427
126231	0
126298	0.013898350775515093
126299	0.005435833570119925
126321	0
126353	0.015414775611953983
126393	0
1263	0.005235193748465262
1264	-0.007076492175425956
1265	0.013080928856406802
1266	0
1267	0
1268	0
1269	-0.008431412206088937
126	4.8183675857763785e-4
1271	0.007145529022397081
1272	0
127534	0.006347151960806757
127544	0.0038224971359882196
127703	-0.01530604290135574
1277	0.03320122854853987
127833	0.02015648364552646
1278	0.03344205357233964
1280	-0.03037015491195925
1281	0
1282	0.01504449599822348
1284	-0.00806693134897627
128553	-0.007041190290078111
1285	0
1286	0
1287	0
1288	-0.0014008374776552062
1289	1.1245291522607632e-4
128	0.00925532309133443
129025	-0.0017052346677823473
129080	0
1290	0.006393389133802806
1291	-2.4073743081644454e-4
1292	0
1293	-0.0231616186221942
1294	0
1296	0
1297	-0.019964870209466364
1298	0.0029014209367838706
1299	0.0036639580898735103
12	0.004414124421170784
130074	0.005452218006327801
1300	-0.031708583022331385
1301	0.04100409805332724
1302	-3.249259934752014e-4
1305	0.012849908414541361
1306	0.017723093338670583
1307	0.02508291305878225
1308	-0.004472777453310939
130916	0.005231277214655433
130	-0.011000295746943356
1310	0
1311	-0.026717093644251903
1312	0
131408	-0.005609326680524146
1314	0
131544	0.011875265643101273
131566	0
131578	0.009747636865120923
1315	7.265878149280582e-4
131601	0
1316	-0.011112384633373367
1317	0.012204758439676533
1318	-0.00745329119818686
131	0
1326	0.008302419533173832
1327	0
1329	-0.0076637525483111485
132	0.006514618125540847
133619	0.012382550345841152
1339	5.822199198244377e-4
133	-0.023470238065303083
1340	-0.0027970276165979703
1345	0.008727734749338948
1346	0.04879001185803233
1347	0.0019151380720080597
1349	0.022288209907303184
134	0.0011246165284385346
1350	0.011229020721290086
135138	-6.894023506743718e-4
1351	0.0026948800751830514
1352	-2.018038622358732e-10
1353	0
1355	0.009981638223167456
1356	-0.0034283694491125246
1357	-0.0024859013412555234
1358	0.005982010909541909
135948	-7.737704660896709e-4
1359	0.028766735350563455
1360	-0.03765022886779111
1361	0.005833307299894343
1362	0.006494013815897373
1363	-0.02232246103927029
1364	-0.008600557256146779
1365	-0.017729694921944244
