gene	female-old_adult-fine-3
10000	0.002546850187124633
10001	-0.017199062706701726
10002	0
10003	0
100048912	0
10004	-0.012455306937594206
10005	-0.020534558967055982
10006	-0.005365204735568798
10007	0.016695864250439455
10009	0.02251499200071555
1000	1.9319343908043358e-10
10010	0
100126791	0.004861797432063164
100128124	0.01919865716121
100128640	0.0030677009046291667
100129128	0.027858398389799064
100129250	0
100129271	-0.017366935118427466
100129361	-0.006806730614934103
100129482	-0.0034770795353372785
100130331	0
100130449	0.002381169739249027
100132341	-0.023083991067948523
100132476	0
100134713	0.006151681524433232
100137047	0.004328094549689649
10013	-0.008606536951205905
10014	0.006303279711989711
10015	-0.0013322581868422346
10016	0.018100018336337495
10017	0.02183817117220762
100188893	-0.010192349190791252
10018	5.232866633062078e-4
10019	0.01334002136737125
1001	0.02996765525748019
10020	0
10021	0.016053533150284183
10022	-0.006706087443590212
10023	-1.8918166900594864e-5
10024	-0.010625545279542823
10025	0.004115803774850287
10026	-7.066024224992231e-4
100272147	0.01087684764764285
100287932	-1.5224981845708858e-10
100288413	-1.2124848710454338e-4
100289678	-0.029705672468986876
100293516	0.020260767408209156
1002	8.3524086354974e-4
100316904	-0.009446073164682421
10036	0
10038	0.00650142022990699
10039	0.04736392794173827
1003	0.025939040831134325
10040	0.04029607641508648
10042	-0.011515270574281141
10043	0
10045	0.02664427059020074
10046	0.002102834682779752
10047	0.003304267717076442
10048	-0.03509944574466414
10049	-0.06593426944897388
1004	0.011767601573471622
100505741	0.008599762093798055
100505761	0.039199712731266254
100505879	8.385437938398269e-4
100505933	-0.002315224623240216
100506144	0.0178121872247043
100506469	0.003531628981313133
100506504	-0.01629345311063267
100506571	-0.004640552137680569
100506581	0.004177642138923994
100506963	0
100507331	0.032863008915253816
100507436	-0.018689481369936124
100507605	0
10050	0.005766662210796598
10051	-0.03222196996140941
10052	-0.03071712094566823
10053	-0.0034417819771496963
10054	0.0053691243761182965
10055	0
10057	0.009563145539670272
10058	7.617531940395846e-4
10059	-0.007206777099775417
1005	0.0025803364386347764
10060	0
10061	-0.015903465355935443
10062	-0.03269768275384355
10066	-0.001625989946254381
10067	-0.014233549910028644
10069	-0.0038268834411991286
1006	0
10072	0.036803597518716084
10073	0.021061956965523276
10075	0
10076	0
10077	-0.015514444793503305
10078	-0.006755352261729616
10079	-0.0031684037454148503
