gene	female-old_adult-fine-2
10000	0
10001	-0.01650332506428756
10002	0
10003	0.004063609673400715
100048912	0.009461520715271406
10004	0.005109698048519546
10005	-0.008584670266309035
10006	-0.024371167131853704
10007	0
10009	0.017023835649022503
1000	0.0067427208157194805
10010	-0.0110539086378011
100126791	-7.532258220191879e-4
100128124	0.005717440535527491
100128640	-0.012532173426710506
100129128	0
100129250	-0.030534820374137017
100129271	-0.015499043461187566
100129361	1.3597520527343706e-9
100129482	9.289941948899319e-4
100130331	-0.0033622805543193895
100130449	0.020456905388387417
100132341	-0.011097123679615635
100132476	0
100134713	0
100137047	0.010818955164206681
10013	0
10014	0.004710049199002929
10015	-0.018434157405231643
10016	0.005634570342784166
10017	0
100188893	0.006220061357046722
10018	0.030430323316060992
10019	-0.005259733325641553
1001	-0.008264322682060402
10020	0.0029431340420003524
10021	0.0061798939963514125
10022	0.0034049388420815435
10023	0.03611562225178877
10024	-0.007308641023249459
10025	0
10026	-0.016781601676961314
100272147	0
100287932	0.0015035057847149686
100288413	-0.004703456528920551
100289678	-0.011630956681115853
100293516	0.054745576556378045
1002	-0.013395961006617349
100316904	-0.012498802513613039
10036	0
10038	0
10039	0.012346685917143179
1003	0.003216035540635739
10040	-0.01253040932415563
10042	-0.011933361894197842
10043	0
10045	0.009231130979472668
10046	0.0017408737916822607
10047	0.013964374321434006
10048	-0.01259477270268511
10049	-0.019958260162357556
1004	0
100505741	0.001685237180055077
100505761	0.013130093734738064
100505879	0
100505933	-0.0023766859767814703
100506144	0.004422523715050521
100506469	0.02242805912299702
100506504	-0.010691772142903096
100506571	0.0017761452734101442
100506581	0.029068346872490346
100506963	0.0017266129644824201
100507331	0.02660629096644446
100507436	-0.02685475195690245
100507605	-0.003458405384493737
10050	0.030604858323633938
10051	-0.02645698232958194
10052	-0.027748708449263904
10053	-0.0020141368203448447
10054	0.015062095514688185
10055	0.0023437498835262296
10057	0.010095932909432552
10058	-0.04055663700316417
10059	0.002905710045898012
1005	0
10060	-0.006674514213819259
10061	-0.02001563671167648
10062	-0.007839291573443787
10066	-0.008504460704648303
10067	-0.010471230811000966
10069	-0.01539418868473156
1006	-9.082615762260548e-4
10072	0.025548227694049973
10073	0.010691018819600117
10075	3.1073602536114197e-10
10076	-0.0021996772464597473
10077	0.0012107301270187425
10078	0.0036556870452518204
10079	0.014728826286904558
1007	0.025147469169095747
10083	0.005731605754724024
10084	0.007264544978278119
10085	0
10086	-0.006491908546139424
10087	0.00788824007629208
10089	0.024894698653909544
1008	-0.014422354791705951
10090	0.01818119964283855
10092	0.009831911188110366
10093	0.005918878521451142
10095	0.014290664612128834
10096	-0.008057815778645878
10097	-0.0012828601707857734
10098	-0.01035951233448401
10099	0.019868408671771875
1009	0.012590757818789662
100	0.014792012856439399
10100	0
10101	0.008622273958669149
10102	0
10103	-0.002697514412166827
10105	-0.059997251811393836
10106	0.002721552175879874
10107	-0.007045577430042366
10109	1.475266424030312e-9
1010	0.021123524365684127
10110	-0.03255667626423383
10111	0
10112	0.00382517820713459
10113	0
10114	-0.006334792877605867
10116	0.0065819181950374185
10120	-0.0038313723469308282
10121	-0.005801835798205279
10123	-0.0023687435303124966
10125	0.03134444718134312
10126	0.048383615953142174
10127	-0.012020872689933786
10128	-0.01431703562896359
10129	-0.024682227215251148
1012	-0.05386787810578787
10130	0.013204931736211727
10131	-0.005277658259089068
10133	0
10134	0.0011714596354687689
10135	-0.005176026112683847
10136	0.035201094747123005
10137	0.01616894995731085
10138	0.005539084871986919
10139	-0.016110775309461443
1013	-0.0064142362713508925
10140	0.004052274282588986
10141	5.080937664265865e-4
10142	0.003328075660391563
10144	0.0404629589215799
10146	0.008690594022697411
10147	-0.01153420952118146
10148	0.004108738674716993
10149	0.056522070356127684
1014	0.007323113045596511
10150	0.023941001134882053
10152	-0.0081224100458362
10153	1.3944680635465202e-9
10154	-0.00800406076811865
10155	0.026258035245145958
10157	0
10158	-0.010514983518271667
10159	0.005064220206933124
1015	-0.01674252349481462
10160	0.009474759441266106
10161	-0.015019747050519129
10162	0.011417161350423642
10163	0
10164	-0.021442127953395205
10165	-0.007655759379495106
10166	0.0066574848246481085
10168	-0.014781660777183563
1016	-0.03851485346033934
10170	0.00566183348807398
10171	-0.0290675249866935
10174	-0.0024533823040141876
10175	0.007016353969835675
10178	-3.1560023695482466e-4
10179	-0.00721838551269957
1017	-0.03835422732056597
10180	0.004127358827096819
10181	-0.008404736497816158
10184	-0.006648966724523067
10186	0.020152026063619304
10188	0
10190	-0.004700958528798461
10193	0.003701012418704491
10195	0.010352707750400194
10196	0.01419183157242098
10197	0.003233591343060023
10198	-0.008811287344218408
10199	-0.00978189251280893
1019	-0.004551498873634294
101	0.011984820834195688
10200	0
10201	0.017796395705057224
10202	-0.011401598687040307
10203	-0.01579680109617287
10205	0.01524340806790641
10206	-0.022070094353710386
10207	0.0204569590652216
10208	0.00857621996437218
10209	-0.007464364063708082
1020	0.007071613192083222
10210	-0.03186965399170515
10211	0.011197807744786525
10212	0.01050001483083783
10213	1.6050289505994115e-9
10214	4.21090271732917e-11
10215	-0.014153449045591623
10216	0.020020023407932665
10217	-0.015268875723476665
10218	-0.011609285815299287
10219	0.02710830174457231
1021	-0.06421958383763678
10220	0.0063417126589882964
10221	0.013859641810078172
10223	0
10225	0.016563006721496805
10226	-6.295416085594381e-4
10227	0.022539603514457912
10228	0.016083592159176315
10229	0.023107857833998133
1022	0.04726378425542436
10230	-0.004978044896850389
10231	0.03673568248390991
10232	0.023956157157737374
10233	0.025947943377435962
10234	-0.053125544615958656
10235	0.005011030761752218
10236	0.0025563906341157395
10237	4.928181937879116e-4
10238	0.002073555644195507
10240	-0.0014271176784826512
10241	0.018897366177405953
10242	-0.01923729298523107
10243	0.007877615351905386
10244	0.0169543311842485
10245	0.023581888473773356
10246	-9.06685768223256e-5
10247	0
10248	-0.009425968355718605
10249	4.606782596729394e-10
10250	-0.0014006027139949646
10252	-0.008326971301628672
10253	-0.0319299037625501
10254	0
10255	-0.0013228619227789642
10256	0.008974470246928752
10257	-0.028074239432941843
1025	-0.009994786985885547
10260	-0.02143913310010081
10261	0.0606154999254186
10262	0
10263	0.0015761652948875996
10265	-0.015227736229197061
10266	-0.014596008387191398
10267	6.701974437968093e-4
10268	0.030972800017833594
10269	-0.029648885640516993
1026	0.030005110875157143
10270	0.008795343992029917
10272	0
10273	0.0051980028525127715
10274	0.006829038912626768
10276	0.005209527356748185
10277	-0.025142353649251502
10278	0.006923907045444526
10279	0.0032566485356833497
1027	-0.02136050292046223
10280	0.0033857758088652675
10281	0.007068930287738318
10282	-0.009529754413399876
10284	-0.02971127748000133
10285	-0.016796713720837332
10286	-0.02523735342094012
10287	0.01479184390626979
10288	0.004557484254901051
10289	-0.04338777726103991
1028	-0.008361311018452628
10290	-0.010764279524098894
10291	0.012846600624041013
10293	0.020092352655757085
10294	0.0030791731807063107
10295	-0.006852286240556843
10296	-0.005724020086674462
10297	0.009569321842903546
10298	-0.006607479570820216
10299	-0.01104693041224987
1029	0
102	0.014312397325847794
10300	0.010679970484500898
10301	0.0035465037825099907
10302	-0.010377304352928204
10307	-0.028906798861802606
10308	0.02041424875164513
10309	-0.006329480586511157
1030	0.0339886701423491
10311	0.0036485235452639185
10312	-0.0023671527802861807
10313	2.1318929430811056e-4
10314	-0.006184303273481885
10316	0.003069201801801999
10317	-0.003220543159943419
10318	-0.005739411652243371
10319	-0.033664315124968036
1031	-0.02964160461385264
10320	0.011673288559526578
10321	0.04584506902022993
10322	0.02067261719693339
10324	0.005114995621377619
10325	0.012961220068868035
10327	0.004399995675037742
10328	0.0081685770152716
10329	0.002721278066821506
1032	0.003969818652882652
10330	-0.016581185907306145
10331	-0.003493759722204671
10332	-0.0064864244419830215
10333	-0.0021814305052705605
10336	-0.01279833905476009
1033	-0.007372794545980875
10342	0.02467704554008576
10343	0
10346	-0.03192433765098204
10347	0
10351	0
10352	-0.01003183532482849
10360	0
10362	7.740313687337369e-10
10363	-0.007572900297313055
10365	0.006954567054942759
10367	1.4617591776093392e-4
10368	-0.011114066043210741
10369	-0.006097712355788982
1036	-0.004709749145739422
10370	-0.008183294769455129
10371	-0.04563930579115933
10376	0.01678986634652284
10379	0.014886639551893642
10381	-0.04848714830318993
10382	0.0015678750965479348
10383	-0.004205358506961099
10384	-0.04183128105176181
10385	-0.010234073427261714
10388	-0.0031569611182920994
10389	-0.04751216755068594
1038	0
10390	2.4267295536751765e-9
103910	2.4414823581771747e-9
10391	-0.021825302988349112
10392	-0.013490412138801734
10393	0.01632726661945535
10394	-0.0016188560356075468
10395	-0.0062601291602187815
10396	-0.031186309210022068
10397	0.05410459200249324
10398	-0.03934600334712351
10399	8.733231928400912e-10
1039	0.047258405907683584
103	0
10400	-0.032494193152299164
10401	0.011187343933590098
10402	-0.018442496410916807
10403	0
10404	-0.0034335390445261356
10406	-0.031779934038745
10407	0.029722949790954994
10408	-0.001937953139956641
10409	0.010987759738774796
1040	0
10411	-0.015110417789426659
10413	-0.011673410236500491
10417	0.03319986746499844
10418	0.01351382213692953
10419	0
1041	-0.03218947513079163
10420	0.003773996790685059
10421	0.006473094538067758
10422	-0.001836643258870522
10423	0
10424	0.0015725009237339547
10425	0.003932922775216727
10426	0.00888523035365579
10427	0.005237893539917995
10428	-0.004003888338436001
10430	0.03635036481565217
10432	0
10434	0.005467172158129762
10435	0.006247792836666622
10436	0.014387111322995643
10437	-0.004664676336560961
10438	0.0703219254719883
10439	0
1043	-0.024454586980919558
10440	-0.00897073764453179
10443	0.02704275688215953
10444	-0.0128041164808412
10445	0.016542091089538163
10446	-0.03704333875640334
10449	0.006006820678422736
1044	0.0013456437267246968
10450	-0.004938179108937877
10451	-0.056526318558181105
10454	-0.002406616399533779
10455	0.054540081248046136
10456	-0.03749417523477054
10457	0.07332853236904076
10458	0.01222131872801094
1045	-0.005987089601923547
10460	-0.015547368672942846
10461	-0.017412392941710698
10462	0.01006166641312137
10463	0.01382488827190983
10464	-0.006904479501392681
10465	0.002600109086349089
10466	0.008422691113856993
10467	-0.020240670451524653
10468	-0.023416440667654664
10469	0.01574848463088295
1046	0
10471	0.0032577495327757704
10472	-0.049037910478159294
10473	-0.006413643403781474
10474	0
10475	-0.02736389753749648
10478	-7.190833795429057e-4
10479	-0.023618906487979333
1047	-0.061521728192834996
10480	-0.021784617587152603
10481	0.010708225002096559
10482	-0.0500756976929179
10483	0.008495587390810747
10484	0
10485	2.1554065256081014e-4
10486	0.024969967155693495
10487	0
10488	0
10489	-0.015914677033345325
1048	0.0027145708970089453
10490	-0.012645979971027241
10491	-0.006568140438702463
10492	0
10493	0.009159851838734056
10494	0.03046444765993395
10495	0.002107971438537393
10497	-0.005629572925724662
10498	0.007475806992013702
10499	0
104	0.004336167279096602
10500	-0.01867794501200967
10501	-0.015725555493537397
10505	0.01043241000441569
10507	0.006180429832369485
1050	0.0018542328166826847
10512	-0.017883763330787988
10513	0
10514	-0.004676830854537381
10516	0.02365133720352596
10518	-0.017304865120698246
10519	2.252081869989646e-9
1051	7.988093374471147e-4
10520	-0.013346948813552325
10521	0.028537801686465202
10522	-0.011209835660375284
10523	0
10524	0
10525	-0.019606900480528735
10526	-0.0018610769771457748
10527	0.009306292181566006
10528	8.191372991133631e-10
10529	-0.05437058881339174
1052	-0.006405896871565005
10531	2.9908538032088923e-9
10533	0.024117642388123618
10534	0
10535	0.034555567647324814
10536	0.03559003922884915
10537	0.04201750919079805
10538	-0.0028368947905223975
10539	0.00770962146519227
1053	0.010687557181386826
10540	0.0032099508863743663
10541	0
10542	0
10544	0.003728171423250373
10548	-0.007985638036087166
10549	0.0037094132987790566
1054	0.007500820836966165
10550	-0.011775639608632016
10551	-0.017755954099666252
10552	0
10553	0.015068635100769855
10554	-0.008229192970777038
10555	0.02274029496953059
10556	-0.015503826193016431
10557	-0.015098297399621805
10558	-0.008455935357429945
10559	0.015439790258043713
10560	-0.04439114578776268
10561	-0.03324255488572645
10562	0.011926821141629166
10563	-0.05183467790880094
10564	0.032389137392993074
10565	-0.0018720970671551828
10566	-0.008281815673530559
10567	-0.007151832935936592
10568	0.008231869524043747
1056	0.004776082659553803
10570	0
10572	-0.018558779304785375
10573	0.017080101296257425
10574	2.242173413613504e-9
10575	0.006889390887070249
10576	2.3983893498564195e-9
10577	4.008283398389956e-4
10578	-0.019757800492971742
10579	-0.014214214489112262
10580	0.01121698274435253
10581	0.008494883238307507
10584	-0.0057475821611526505
10585	0.010781680706500402
10586	-0.05239349402425643
10587	0.0011357799348023754
10589	0
1058	0.018741518377604672
10590	0
10591	-0.009376362211782131
10592	0.0034081918291276833
10594	-0.022787036941839558
10595	-0.011439986400913153
10598	0.00988366179059924
10599	0.001999110813644295
1059	-0.02699653293892212
105	-0.0013430837427482474
10600	0
10602	0
10603	3.716323806165665e-10
10606	2.526107742685707e-9
10607	0.008610131841025291
10608	-8.775275740856009e-4
10609	0.03639076613305891
1060	0.054475778298435286
10610	0.06237993886000048
10611	-0.002264798277719128
10612	0.0015550358135045107
10613	-0.02507226647708076
10614	0.0032185932781611856
10615	-0.011872942655828347
10616	0
10617	0.013614465359602604
10618	-0.037104533987324155
10621	-0.005553481835653826
10622	0.007415660768266487
10623	-0.02033411911113221
10625	0.013308825001696048
10627	0.011459845581120537
10628	0.03101214805941083
10629	0.009766378462838694
1062	-0.002551764367324353
10630	-0.001314481392905804
10631	-0.01848330385232106
10632	0.010762768712646394
10633	-0.012924195130160814
10634	0.018965690104819435
10635	0.0063562593825499175
10636	-0.0068722322224850545
10637	-0.03721139987933276
1063	2.177909033817112e-9
10640	0.0027166319835798276
10641	0.01940054234615057
10643	-0.06469294913349262
10645	0
10647	-0.02767683748392436
10648	0.007584841912484364
10650	-0.020563697289667164
10651	0.029490139883922104
10652	0
10653	9.980056292683238e-4
10654	-0.009155153855587446
10656	-0.040627306522442876
10657	0.021346334596335507
10658	0.0018748329385767989
10659	0.018412913917001793
10660	0.024459714265557528
10661	-0.0040852969765571515
10663	0.011587391326102325
10664	0.019268936832052014
10665	-0.0025228254669011434
10666	0.003942769654094636
10667	-0.004223878765747655
10668	0.016807281670901016
10669	0.005874569363575524
10670	-0.015279530850864883
10671	0
10672	-0.029980143780861435
10675	0.04864397312842607
10677	0
10678	0.005623311933332827
10681	0.016296422727307944
10682	0.012093043434908362
10683	0.013989634953209274
10686	-0.004027383617892195
10687	-0.013977584430536224
1068	0.004249663947337733
10690	-0.03292609179502436
10691	0
10692	0.015972141587988733
10693	-0.017118362403643866
10694	-0.0030325689864308743
10695	0.0030387580015155953
10699	-0.011491013940206775
1069	5.259490574709178e-10
1070	0.0032700080299198305
10712	-8.431192007200835e-4
10713	-0.020000161881273276
10714	0.002902309345616771
10716	0
1071	-0.016047373903401715
10721	0.008115076159583918
10723	-1.0057796418086194e-4
10724	0.007140033468854459
10725	-0.020373102116468273
10726	0.01153366043721005
10728	0
10730	0
10732	-0.02394702461734571
10733	-0.014535136968778648
10734	-0.010702194383332503
10735	1.3915307656214811e-9
10736	0.027946573584421375
10737	-0.004805438745432263
10738	-0.005142591601903655
10739	-0.01773479756455503
10741	-0.0012341121609621081
10742	-0.008177692599215029
10744	0
10745	-0.01545375008577329
10746	0.014517811943019366
10747	-0.016133498505318606
10749	-0.001452221382806365
10750	-0.019698308527068328
10752	-0.02493672206271918
10753	0.035482238782574435
10755	-0.004437309329569746
10758	0.01277871036174775
1075	0.014981384401569424
10761	-0.009549914142030205
10762	-0.004774468775018886
10763	1.2550247333039273e-9
10765	0
10766	0.015215063158705975
10767	0.015093726456906445
10768	0.012126872105254448
10769	0.008574943623519763
10771	0
10772	-0.006943873946743566
10773	0.011173304324182912
10775	0.006689875107590486
10776	0.002004024123466636
10777	0.007781450895692089
10778	-0.007596782256176918
10780	0
10781	0.023116461883706307
10782	0.023954865938638433
10785	0.0062795590965843045
10786	-0.027112869176814103
10787	4.786577383626599e-4
10788	0.0010769864737163557
10791	-0.042143615994046896
10793	0.03098484532336098
10794	-8.534910047030787e-4
10795	-0.020131774545886022
10797	0.046821208769880523
10798	-0.003548744327731603
10799	-0.011907310556840035
107	0
10801	0.017225553496972138
10802	0.001435779057693344
10803	0
10807	0.01770674565343606
10808	0
1080	0.009572261169849156
10810	0.02038223129008044
10813	6.770782515702307e-10
10814	0
10816	0.019978937934390373
10817	0.00785269180670892
10818	-0.009439599483144762
1081	-0.07546119841918575
10825	0.011446086075302458
10826	0.013805931778143956
10827	0
10840	0.08883463124913575
10841	-0.00994478348971526
10842	-0.021019900320466384
10844	-0.011320949233114958
10845	-0.015085056625468034
10846	-0.017903225594173837
10847	0.006670005755325654
10848	0.019708720590239665
10849	0
1084	-0.02039148224366652
10850	-0.005013169415532389
10855	0.033939210073191464
10856	0.0074018838844385725
10857	-0.020248264889824674
10858	0.0018277664782095995
10859	0.04756789400672836
10861	0
10863	0.018770287824045415
10864	0
10865	0
10866	0.028304441360626733
10867	-0.027220405752696183
10868	0
10869	0.006075090216025419
10871	-0.019631566172756607
10873	-0.029706355909236593
10874	-0.025287802540657312
10875	-0.038767717398621865
10876	0
10879	0.0071773129827802035
1087	0.00637395984446229
10880	0
10881	0
10882	0.004453075844665715
10884	0.06999647810423967
10885	-0.011470102921290762
1088	0.027057200297390633
10891	-0.007016689797619991
10892	0.02868028569052015
10893	0
10894	-0.019385001217951853
10895	0
10897	0.0020145915767337836
10898	-0.01749043269260658
10899	-0.008777923492264205
1089	0.033773861642676505
108	-0.01115403210107092
10900	0.0011939611667783918
10902	-0.001744382887090304
10903	-0.015812712628351728
10904	0.04852122687324309
10905	-0.026214620351182515
10906	0
10907	0
10908	0.004641732885562207
10911	0.010188767212684368
10912	0
10913	-0.010298197608350252
10914	0
10915	-7.59270216618545e-4
10916	8.35257925010187e-10
10917	-0.0035234171598920827
10919	0.013559773488855597
10920	0.0167621273186401
10921	0
10922	-2.861250733037366e-4
10923	-0.026542812236771036
10924	-0.035253162390689124
10926	-0.014341338174323296
10927	0.004805820609012048
10928	0.006361739335806451
10929	-0.00716578688820574
10930	0.013659972004168866
10935	0.029545356228031217
10936	-0.009835775289793042
10938	-0.012169362906582253
10939	0.014623175999972739
10940	0.012065336036228244
10942	-0.0199306504581023
10943	0
10944	0
10945	-0.014131852168583606
10946	-0.014558465856804606
10947	0.011837931826102542
10948	8.33265388703112e-4
10949	-0.01337753254661133
10950	-0.007737326991893936
10952	0.004326483393902521
10953	0.009404979227193263
10954	0.0208444650225235
10955	0.022485787250528914
10956	-0.011961141511407486
10957	3.0900298266416337e-10
10959	-0.016300828720236506
10960	0.001483326337205535
10961	0.008331825402612542
10962	0
10963	-0.022397088230187448
10964	-0.0027616773579957326
10966	0
10969	0.009357890628274312
10970	-0.011212723357055004
10972	0.0018720156334492448
10973	0
10974	0.022964824111071036
10975	0.010191186507440803
10978	-0.03517940289707674
10979	0.013494766457522104
10980	-0.011635843283886102
10981	0
10982	-0.0021234453363794072
10983	0.012314211775092853
10985	0.011658759735382107
10987	0.019231566556575076
10988	0
10989	0
10990	-0.022848546607153682
10991	-0.004918099405896345
10992	0.0011103350937350684
10993	0.0015402586279119306
10994	0
10998	0.006141117744591848
109	-0.002180461411541835
10	-0.007051304043432106
11000	-0.03142835346449763
11001	-0.015586539370164833
11004	-0.006927068880275695
11005	0.019235610677900264
11006	0.04109175162511775
11007	-0.025047478661032237
11009	0.02929408408654247
11010	-0.026641130137905235
11011	0.0285282921133761
11012	-0.03254350846234192
11013	-0.027046712396300375
11014	-0.0013538010518547182
11015	0.017067417672522293
11016	0
11017	-0.0010315506544821202
11018	0.01871889718465302
11019	-0.04209694299148886
1101	0.04093354358127921
11020	4.59116626706174e-4
11021	-0.002248063769788488
11022	-0.01052906874792206
11024	-0.012409480055214419
11025	0.018943864004373926
11027	0
1102	7.168704212056388e-4
11030	-0.012069002780008498
11031	-0.004382762964024412
11033	0.017415141478929273
11034	0
11037	0.00885067855578055
1103	0.012413383202933587
11040	0.025852022464368653
11041	-0.004157955077179634
11043	0.01754093983111136
11044	-0.014264880987519865
11045	0
11046	0.0032192138772284273
11047	0.007089750108097371
1104	0.030678298719678383
11051	-0.007279784850572704
11052	-0.02616421517231728
11054	-0.001978994107334937
11055	0.006822827519295038
11056	-0.0028950401924076998
11057	-0.03827605633691443
11059	0.005080898261501615
1105	0.013353337390666662
11060	0.008162863553730878
11061	-0.017842305169274823
11062	0.007605992587193217
11063	0
11064	-0.005801817841924243
11065	0.0056079291736605506
11066	0.0012990756113341107
11067	0.04067712619063422
11068	0.012973447936802602
11069	-0.012414510028133126
11070	0.01594301940183658
11072	0.004336728217535043
11073	-0.020495308776616872
11074	-0.014489710932314114
11075	0
11076	-0.006730166937138722
11078	-0.0033075910603762616
11079	-0.008557080019959076
1107	-0.0050324333960626785
11080	0.007685169124106337
11081	0.0021325371812986726
11082	0.07209638089656893
11083	0.013589985247177208
11085	0
11086	0
1108	0.002669812841641248
11092	0.006287364840958286
11093	-0.011825289556729804
11094	0.015549962089464136
11095	-0.016994825093221127
11096	-0.06307316667579571
11097	-0.009235597809337668
11098	0.027771386093886914
11099	-0.006528731339763094
1109	0
11100	-0.0014712684002532992
11102	0
11103	0
11104	0.01382307550766987
11107	0.010345056774876736
11108	0
11113	-0.0015728073031886797
11116	0.02646496937215841
11117	0.017609144889224087
11118	-0.03236764961904982
11119	0.018319255295163452
1111	0
11120	-0.00508222350467145
11122	0.05443337238283143
