gene	female-child-coarse-1
10347	-0.018763485370616045
10350	0.032977604752231986
10351	0.08790207413266157
10352	0
1036	0
10360	0
10361	0.030486633828701752
10362	0.011611078108111534
10363	0
10365	0.0076811870697205175
10367	0
10368	0
10369	0
10370	-0.008050843240429087
10371	-0.031857839610795365
10376	-0.001613356485883267
10379	0
1038	0
10380	0
10381	0.029819493300447947
10382	0.0301354937661474
10383	0
10384	-0.004947560694703434
10385	-0.006478147730511182
10388	0
10389	0
1039	0
10390	0
10391	-0.013003583162422387
103910	0
10392	0
10393	0
10394	0
10395	-0.038761761008473956
10396	-0.023277960128192568
10397	0
10398	-0.05654214437084512
10399	-0.0066105861252469
104	0
1040	0
10400	-9.959663047549824e-4
10401	-0.0019337736497471165
10402	-0.01348552004778326
10403	0.01026459067900409
10404	-0.01931321024147163
10406	0.0051996763567574615
10407	-0.005642264531787236
10408	-0.002167657029940061
10409	0.024624473481993727
1041	0
10411	0
10413	-0.0015103667197888474
10417	0.0137779772958049
10418	-0.027072358852538
10419	0
10420	-0.002629879621533622
10421	0.01772907379508069
10422	0.008313643187165513
10423	0.0027180559044542372
10424	0
10425	0.026209799005625666
10426	0.0031245584314777562
10427	-3.436944607793181e-4
10428	0
1043	0.01842615791898527
10430	-0.0018033493273979506
10432	0
10434	0.0034264772521630103
10435	0.001378278679177719
10436	0
10437	-0.003436178806106017
10438	0.00617971659116158
10439	-0.03674942303002123
1044	0
10440	0.009077136160769377
10443	0
10444	-0.02365937076394058
10445	0
10446	0
10449	0.0010288100440602383
1045	0
10450	0.021776810483283497
10451	0
10454	0
10455	0
10456	0
10457	-0.027892180793463516
10458	0.007998691834437714
10459	0
1046	0
10460	0.019091234853317075
10461	0.0275293629601932
10462	-0.014224886214226247
10463	0
10464	-0.03183477469848021
10465	0.028820903341647552
10466	0
10467	-0.005566206419222368
10468	0
10469	0
1047	-0.011634428847217876
10471	0
10472	0
10473	-0.05482111648909752
10474	0
10475	0
10478	-0.009714791291679736
10479	-0.007547253525556225
1048	0.006947072162207345
10480	-0.001656563265156952
10481	0.002271643213255343
10482	0.0018701183532279675
10483	0
10484	0
10485	0
10486	0.023550306864696967
10487	-0.00762675405810039
10488	-0.003934187119649616
10489	0
10490	0
10491	-0.031463158007824836
10492	0
10493	0
10494	0.00930978847303084
10495	-0.004121899476977912
10497	-0.013767230406596009
10498	-0.03793694134505232
10499	0
105	-0.03673831415301725
1050	0
10500	0.03375411007908308
10501	0
10505	0
10507	0.013389447577762456
10509	0
1051	-0.021677336598446204
10512	-0.022326416592898374
10513	0.007029308349248708
10514	-0.022705084675222885
10516	0.028545193845786916
10518	-0.0012030551806284833
10519	0.016592369909262245
1052	-0.003186507467840512
10520	-0.02391139453636302
10521	-0.016738897433519757
10522	0.023552953499284143
10523	0.025999264986248525
10524	0
10525	0
10526	0
10527	-0.001131285240427342
10528	0
10529	-0.017636170253855377
1053	0.014809397358274553
10531	0
10533	0
10534	-0.018477146318570153
10535	-0.006011244911050294
10536	-0.01590374491488539
10537	0.03384030014817055
10538	0.015762583017972558
10539	0.030212270171266917
1054	0
10540	0.007789711334753978
10541	0.002946814123526446
10542	0
10544	0.0028193575897211462
10548	0
10549	0
10550	-0.016937157629571944
10551	-0.02299915505213943
10552	0
10553	0
10554	0
10555	0.006118128798482281
10556	0
10557	0
10558	0
10559	0.013510375008175271
1056	-0.014469514101507585
10560	0.005379448961260104
10561	0.0019545629530442316
10562	0.002585196713871018
10563	0.0031896199621659765
10564	-0.00915971315606717
10565	0
10566	0.001001740082882429
10567	0.02320241445995677
10568	-0.009518466297954324
10569	0.02218853995452919
10570	0.013289411628948812
10572	0.005056334545598422
10573	0.0019318503400712291
10574	0.0158431096120662
10575	0.0012531833002343178
10576	0
10577	-0.04108396538200477
10578	-0.012553900052579153
10579	-0.008810143080342904
1058	0
10580	0.006962320613940989
10581	0.024384363338885322
10584	0
10585	0.002115473908590179
10586	-0.016405912387471237
10587	-0.020635833999589917
10589	0.0020819886903130523
1059	0
10590	0.004124868211933845
10591	0.01693032471271423
10592	-0.005627906624614936
10594	0.008210159121695032
10595	0.002846645659943034
10598	0
10599	0
1060	0.012500630671230483
10600	0
10602	0
10603	0.0027597467539694598
10606	0
10607	0
10608	0
10609	0
10610	-0.02360445489215821
10611	-0.016337144172961903
10612	0.015247361291198918
10613	0.006337242569722374
10614	0
10615	0
10616	0
10617	0.010414994493312695
10618	-0.005894014581595724
1062	0.001441887471552893
10621	-0.011146352835850271
10622	0
10623	0
10625	0.004887378201814553
10627	9.657357790735173e-4
10628	0
10629	0
1063	-0.0018803600326887594
10630	0
10631	-7.707148819573059e-4
10632	0
10633	0.022599192216153384
10634	0
10635	0.02079684066778933
10636	0
10637	0
10640	-0.0029346862134380083
10641	0
10642	0
10643	0.05171537905305828
10644	0.00927308823866701
10645	0.005139717692161682
10647	-0.0051331488410474215
10648	0
10650	0.019638318648960852
10651	0.00265298529560057
10652	0
10653	-0.00402012688017424
10654	0.01928650356230838
10655	0
10656	-0.05532175896855186
10657	0
10658	0
10659	0
10660	0
10661	-0.020920396561201465
10663	0.012767294467640475
10664	0
10665	-0.003957332207804783
10666	0.02141675900062507
10667	0
10668	0
10669	0
10670	-0.006342211416229653
10671	0.01559136282842259
10672	0
10673	-0.007805875017663554
10675	0.005818172935462014
10677	0.09813857043888258
10678	0.03890628427848523
1068	0
10681	-0.02060069578891037
10682	0
10683	0
10686	0
10687	0
1069	-0.00876963657310772
10690	0
10691	-1.115869089344769e-4
10692	0
10693	-0.01856573269284381
10694	0.00225963488720075
10695	-0.019628606432634595
10699	-0.005620224459311569
107	0
1070	0
1071	-0.03081061795073348
10712	-0.004684167122235814
10713	0
10714	0
10715	0
10716	0
10717	0
10718	0
1072	-0.006605900476614815
10721	0
10723	-0.09025221047918205
10724	-0.004268346135995704
10725	0
10726	0
10728	0
