gene	female-old_adult-fine-1
100506603	0.0025236853113165475
100506606	0.007645312261629785
100506622	0.030212058722362222
100506655	0
100506660	0
100506668	0
100506675	0
100506677	0
100506679	0
100506680	0
100506686	0.09711869448424651
100506691	0.01070919490535586
100506696	-0.01676357656081096
100506697	0
100506710	0
100506713	0.014788946799719272
100506714	0.017172601099527587
100506724	0
100506733	0
100506742	0
100506755	0
100506757	0
100506765	0
100506776	0.007994373204645838
100506779	0
100506790	0
100506791	-0.0013808968028445278
100506795	0
100506797	0.010881686847799865
100506826	-2.847193485614235e-4
100506827	0.006935016120843201
100506834	0
100506840	0
100506866	0
100506874	0
100506895	0
100506907	0
100506922	0
100506930	-0.003366499520223261
100506963	0
100506994	0
100506999	0
100507027	0
100507034	-0.03138666890420657
100507050	0.0032517573496366457
100507057	-0.04501031473929538
100507058	0
100507059	0
100507062	-0.019440010092688233
100507064	-7.962559527753184e-4
100507086	0
100507114	0
100507117	0
100507143	0
100507156	-0.010388816436725016
100507171	0
100507173	0
100507203	0.003266705901688503
100507206	0
100507240	0
100507246	0
100507250	0
100507254	0
100507257	-0.02016652400131152
100507261	0
100507266	0
100507274	0
100507277	0
100507283	0
100507290	-0.01324728031039471
100507300	0
100507303	0.003552278407664736
100507316	-0.015679468116143794
100507331	0.0028573917568000392
100507336	-0.002704445008653471
100507362	0
100507384	-0.004690882549937414
100507388	0
100507389	0
100507391	0.017120959236552147
100507392	-0.0188307662068334
100507403	-0.02653728662513365
100507421	0
100507423	0
100507428	0
100507433	-0.0018128746921622994
100507436	0
100507459	0
100507461	0.0021354574030405665
100507462	0
100507463	0
100507468	0.0115248045881921
100507470	0
100507475	0
100507477	-3.390970784692183e-4
100507487	0
100507495	0
100507506	0
100507524	0.023228018254093832
100507527	0.004465284996582403
100507533	0
100507534	0
100507537	-0.0061228233335483195
100507540	-0.03492578546173734
100507547	0
100507564	5.323064840447274e-4
100507567	0
100507584	0
100507600	0.004752850840620118
100507602	0.007115416172489481
100507605	0
100507629	0
100507632	0.0019048276335606258
100507642	0.016383195960894957
100507650	0
100508631	0
10051	-8.687817098565601e-4
10052	0.030314895661294586
100526820	0.034030841751261046
100528062	0
10053	-0.0011085384956382362
100533106	-0.010149507311876922
100533178	0
100533182	0
10054	0
10055	0
10056	0
10057	0
10058	-0.004653014191335127
10059	0
1006	0
10060	0
10061	0
10062	0
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	0.06853988394373645
100652911	0
100652929	0
100652999	0
10066	0
10067	0
10068	0
10069	0
1007	0.0227075529915558
10071	-0.0025985284679261194
10072	-0.0054502632704309245
10073	0
10075	0
10076	0.003776142415617967
10077	-0.010059572416867177
10078	0
10079	-0.003537657910952998
1008	-0.008263761709926773
10081	0.015056872909556098
10082	0.00385413221653176
100820829	0.024904568548202107
10083	-0.010195973468727351
10084	-0.00635252549707716
10085	-0.03929213000972151
100852408	0
100852409	0.0050325589666244475
100859921	0
100859930	0
10086	-0.011463148111108623
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	0
100862679	0
100862680	0
100862704	-0.0045519895235706384
10087	-4.516681116178832e-4
100873930	-0.002330805522301351
100873942	0
100874012	0
100874018	-5.770475632288363e-4
100874021	-0.0019390997816030248
100874032	0.014382448051116917
100874051	0
100874063	0
100874143	0
100874178	0.0019782134654152917
100874182	0
100874187	0
100874194	-0.016852996343680676
100874195	0
100874205	0
100874239	-0.01046974434482029
100874251	0
100874253	0
100874323	0.03776590540346483
100874362	-0.012784410641670083
100874365	0.0030911476244708073
100885778	0
100885781	-0.007221954540635173
100885798	0
100885848	0.004196404243317219
10089	-0.004237895539671
1009	0
10090	-0.003903411302706848
10092	-0.025420684685770807
10093	0
10095	-0.0026565283849253212
10096	-0.004465999194100132
10097	0
10098	-0.03112662636741751
10099	-0.007650069447312879
100996246	-0.009524331776895378
100996251	0
100996279	0
100996286	-0.028527684537627246
100996301	0
100996307	0
100996342	0
100996419	0
100996425	0
100996455	0
100996485	1.8132083282456892e-4
100996490	0.020744618845659472
100996492	0
100996570	-0.0176979381029233
100996579	0.03288611643978857
100996590	0
100996624	0
100996671	0
100996694	0
100996702	-0.016156241895107233
100996902	0.009135913613212967
101	0
1010	0
10100	-0.002170836652537732
10101	-0.011621099123412066
10102	0
10103	0.00332017016380274
10105	0.029329556327148967
101055625	-0.015630987791425455
101059948	-0.005693052237436015
10106	-0.009022105269416448
101060019	0
101060200	0
101060264	0.010245379152695088
101060544	0
10107	0
10109	0
10110	-0.04483725317003486
10111	0
10112	0
10113	-0.03756746609423014
10114	2.1813599990818042e-4
10116	-0.00135299659763833
10117	-0.0011788451441792592
1012	0.0014257949890941952
10120	0
10121	0
10123	0
10125	0
10126	0
10127	0
10128	0
10129	-0.06512015034583907
1013	0.015172813367604768
10130	-0.011680350791485146
10131	-0.021689309062743033
10133	0
10134	-0.019149981653238425
10135	0
10136	-0.019456883257286138
10137	0
10138	0
10139	-0.020894249768567307
1014	-0.013029032788800327
10140	0.01212002049402291
10141	-0.00896461420514603
101410533	-0.010619482786005989
101410538	0.02087185210035727
10142	0
10143	0
10144	0
10146	-0.020263516206888744
10147	0
10148	-0.011091269009794888
10149	0.004397701372837404
1015	-0.019977466994896526
10150	0
10152	0
10153	-0.016787753188778037
10154	0.0036537838617203863
10155	0
101559451	0
10157	0
10158	-0.0040845866030263045
10159	0
1016	0
10160	0
10161	-0.020461859789922404
10162	0.01146923819641174
10163	0
10164	0.013913493091880058
10165	0
10166	0
10168	0
10169	-0.032972261507268216
1017	0.004654351339200763
10170	0.027793548479977066
10171	0
10172	0
10174	0
10175	0
10178	-0.039207245175292914
10179	0
10180	0
101805491	-0.0022725208021294285
10181	0
10184	0.00991492485796678
10186	0
10188	0
10189	0.015135860953412721
1019	-3.0956378201230383e-5
10190	-0.01813643183623918
101926888	0.018932819973572653
101926890	0
101926892	0
101926903	0.012815449003283599
101926928	0.007754747376917246
101926934	0.013841579832740616
101926942	0
101926951	0
101926978	0
101926987	-0.02155925519747617
101927003	0
101927007	0
101927017	0
101927018	-7.657131877748598e-4
101927027	0.0013453487908497925
101927034	0.017646236752612524
101927038	0
101927040	0
101927043	-0.0047217961702762865
101927051	0
101927059	0
101927067	0.0056547753513369265
101927074	0
101927075	0
101927081	-0.001090958490426646
101927096	-0.0021410507146611478
101927111	0
101927112	0
101927115	-0.01091554199769358
101927123	0
101927124	0
101927125	0
101927129	0
101927131	0
101927138	0
101927143	-0.02853726920870664
101927150	0
101927151	0
101927152	0
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0.010025482423875867
101927204	0
101927219	0
101927220	0
101927228	0
101927237	0
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	9.115837225367353e-4
101927282	0
101927286	0.013360250690788996
101927292	0
101927295	0
101927310	0
101927314	-0.009908815234350677
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	-0.003517725070230546
101927379	0.011356707452659754
101927396	0
101927402	0
101927410	0
101927411	0
101927416	-0.02416888297670296
101927417	0
101927420	0.0072630704259547514
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.016901166156843467
101927494	0
101927495	0
101927498	-0.004166011623018008
101927502	0.002698757019513058
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0
101927531	-0.00329013434831845
101927539	0
101927543	0
101927547	-0.01625303087253926
101927553	-0.005383372844637327
101927565	0
101927581	0
101927586	0
101927587	-0.004898184214820951
101927588	0
101927592	0
101927599	0
101927606	0.008093695252105248
101927616	0
101927636	0.0074646233571685205
101927641	0.011029328628087497
101927650	0
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0
101927720	-0.03276944984904921
101927722	-0.014390096900379599
101927735	0
101927760	-0.004987806773600006
101927766	0
101927769	0
101927787	-0.016331644690266007
101927798	0
101927808	0
101927809	0.018580241509336345
101927815	-7.447953600656504e-4
101927821	0
101927828	0
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.018100687206547377
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0
101927992	0
101927994	0
101928000	0.018390527059514508
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0.0128518225370734
101928043	0
101928052	0
101928069	0
101928079	0
101928087	0
101928098	0.0020982062987569515
101928100	0
101928101	0
101928104	0
101928111	0.0086217314971807
101928120	0.014774072183381034
101928132	0
101928134	0.007002333917028833
101928144	1.9385370810326113e-4
101928158	-0.014700133022867361
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0.011039361868165197
101928201	0
101928205	0
101928222	0
101928227	0.06365667896164363
101928238	0.016339646734429978
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	4.3662422029479763e-4
101928376	-0.002604324979490533
101928386	-0.006677712966537907
101928388	0
101928389	0.014778339123460063
101928399	-0.009021111239007968
101928401	0
101928405	0
101928418	0
101928424	0.00635209418267393
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	-0.019915088687542125
101928464	-0.011150562067481593
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	-0.008625045951976867
101928525	0
101928535	0
101928537	0
101928539	0
101928555	-0.007498360922324534
101928557	0
101928559	0
101928565	0
101928571	0
101928578	-0.004100376802831947
101928580	0
101928583	0
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	0.0156520090118157
101928646	-0.01129658830351504
101928649	0.020227049976340738
101928651	0
101928661	0
101928673	0
101928682	0.02117074624654162
101928684	0
101928687	0
101928694	0
101928700	0
101928707	0
101928708	0
101928710	-0.024463157679407797
101928725	0.006649406868183598
101928728	0
101928731	0
101928739	0
101928748	0
101928751	0
101928770	9.77200106457102e-6
101928773	0.003519292731677534
101928778	0
101928784	-0.010863917840049997
101928790	0
101928795	0
101928797	-0.018379859749319622
101928809	0
101928820	-0.012881070298057396
101928823	0
101928834	0.014007642567010294
101928837	0
101928844	-0.015377670582983607
101928845	0.004476392474767973
101928846	0
101928847	0.004965530975101712
101928850	0
101928857	0
101928858	0
101928865	0
101928881	0
101928886	0
101928894	0
101928896	0
101928909	-0.0029228536910664545
101928922	0
101928937	0
101928940	0
101928973	0
101928978	-0.012568321302862317
101928988	0
101928989	-0.012395765372459813
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0
101929064	0
101929076	-0.0013767657118679568
101929081	0
101929084	0
101929109	0
101929110	0.006407514871489755
101929116	0.0028674159011461337
101929123	0
101929144	0.006912163132628522
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0
101929224	-0.011033093156816243
101929239	0
101929241	-8.739418608261579e-4
101929243	0.029783840521420718
101929260	0
101929261	0
101929265	0
101929268	0
101929269	9.89094019079965e-4
101929288	0
101929315	0
101929328	-0.005522179617516683
101929335	0
101929378	-0.03579735597128548
101929384	0.0026924382871533078
101929406	0
101929407	0.01782711762105478
101929413	0
101929423	-0.003760203090579471
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0.038604102308363926
101929488	0
101929497	0
101929505	0.013653075354253976
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	-0.01261685229381367
101929536	0
101929538	-0.017452539418273048
101929549	0.01760198111867037
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0.007485423528537412
101929586	0
101929591	0
101929592	-0.017086816116419188
101929607	0.024669594408473012
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	0
101929693	-0.016564133338011613
101929694	0
101929717	0
101929718	0
101929719	0
101929726	-0.03376544483332843
101929730	0
101929745	0
101929748	0
101929759	0
101929760	0
101929765	0.010512809373379778
10193	0
101930114	-0.04399380913544599
101930421	0
101930452	-0.009831343375878755
10194	0
10195	0.021680538921149198
101954204	0.0030849814863808897
10196	0
10197	-0.0076508374808247044
101978719	0
10198	0
10199	-0.012097175715524227
102	-0.002684003564566357
1020	0
10200	0
10201	0
10202	0.04103797242870931
10203	0
10204	0
10205	0.009896623048712376
10206	0
102060282	0
10207	0.0312293975307068
10208	-0.00797589317518366
10209	0.011706114878187589
1021	0.041020424138664836
10210	0
10211	0
10212	0
10213	0
10214	0
10215	0.012816489368805377
102157402	0
10216	0.001603013858552141
10217	0.018106315690448523
10218	-0.005139974085561518
10219	0
1022	0
10220	0
10221	-0.017654201750077265
10223	-0.011996471274377177
10224	0
10225	0.0016484986582554473
10226	0
10227	0
10228	-0.01661748169028948
10229	0
10230	0
10231	-0.002394190794725715
10232	0.08567715205234772
10233	0
10234	-1.432343956295051e-4
10235	0
10236	0
10237	0
10238	0.017695634887115553
1024	-0.00663594900324246
10240	0
10241	0.009950472306410317
10242	0
10243	0.01516748686567372
10244	0
10245	0
10246	0
102467079	0
10247	0
10248	0
10249	0
1025	-0.016379411589221755
10250	0.0034356844947432343
10251	0
10252	0
10253	0.0026528620417218866
10254	0
102546226	0
102546294	0
10255	-0.019808139737518424
10256	0.004819769940785619
10257	-0.05584103154599092
1026	0.054200298758877295
10260	0.004614237248496504
10261	0
10262	0
10263	-0.03836169029376477
10265	-0.030064489069615327
10266	0.01413933622314759
10267	-0.039745121451476434
10268	0
10269	0.00875596706088114
1027	0
10270	0
10272	-0.025819350764416903
102723335	-0.006889136519756981
102723526	0
102723661	0
102723684	0
102723692	0
102723701	0.013219194082305725
102723775	0
102723786	0
102723809	-0.007200085752042967
102723932	-0.002337016711989617
102724009	-0.020955115369403896
102724094	0
102724201	0.012025479826282359
102724323	0
102724368	0
102724508	-0.0033788245102493192
102724511	0
102724532	0
102724612	0
102724699	-0.003162141294380513
102724814	0
102724927	0
102724929	0
10273	0.010630837180792631
10274	0
10276	-0.034878769968918415
10277	0.028965284313258257
10278	0
10279	0.038869492438037126
1028	0.011868502714444494
10280	0
10281	0
10282	-0.002460889818234557
10283	0.0073574894606811235
10284	-0.021449504409198933
10285	0.011353730153732852
10286	0.015702810500075368
10287	-0.04537726862126874
10288	-0.0035455428196349307
10289	0.0010641811375824294
1029	0.0310283406720743
10290	0
10291	-0.015811655643081277
10293	0.022029519807236955
10294	0
10295	0
10296	-0.012326043343897477
10297	0.01858713318443672
10298	0.025704828123691317
10299	-0.01019901765005441
103	0
1030	0
10300	0.006697620918396453
10301	-0.01861030472404565
10302	0
10307	0
10308	0.009234335469912201
10309	0.013463371596826599
1031	0
10311	0
10312	-0.005049319248852265
10313	-0.030405734188298072
10314	0.004147080813846053
10316	0
10317	0
10318	-0.013989129393576384
10319	-0.015926354441070257
1032	0
10320	-0.02163750118054381
10321	-0.009573513988102446
10322	-0.02123349423219319
10324	-0.0049787408060624014
10325	0.02445527275909249
10326	0.003822299491723573
10327	0
10328	0
10329	0.008829969981323675
1033	0
10330	0
10331	0
10332	0
10333	0.015894238952425636
10335	0
10336	0.013523920006041397
10342	0.0012487651169157254
10343	0
10344	0.020687245036570552
10345	-0.01477893904196051
10346	0.031262643172521844
10347	0
10350	0
10351	0
10352	0
1036	-0.03232185252088312
10360	0
10361	0.04908016691306315
10362	0
10363	0
10365	0
10367	0
10368	0
10369	0.003044809303276023
10370	0
10371	0.0021459874905139296
10376	0
10379	0
1038	0
10380	0.0038669022077405823
10381	0.020293801901086695
10382	-0.04645003820791709
10383	0.005445156838500307
10384	0
10385	0
10388	-0.007992439205839905
10389	0.006130291027760997
1039	-0.014687153521725355
10390	0
10391	0
103910	-0.029735569992591783
10392	-0.010858603716056426
10393	0
10394	-7.975697372746432e-4
10395	-0.009298832493997836
10396	-0.009157468856971473
10397	0.023236229577893334
10398	0.015695491461666454
10399	-0.008828386292458293
104	0.025393565987708287
1040	0.0014226396160160223
10400	0.01477154468232741
10401	0
10402	0
10403	0
10404	0
10406	0.01870564335202911
10407	0
10408	0.004339262699029109
10409	-0.0010636961703666876
1041	-2.2792231875767656e-4
10411	0
10413	0.015786006536468253
10417	-0.020214216502114114
10418	-0.01458519289600933
10419	-0.03388082942731161
10420	-0.003119437453152745
10421	0
10422	-0.021917703954142703
10423	0
10424	0.011135273730990623
10425	0.003488608106228804
10426	0
10427	0
10428	-0.028815263451785394
1043	0.01334437424697829
10430	0.0032025053760921926
10432	0
10434	0
10435	-0.01468948060011652
10436	0
10437	0.005353636302138695
10438	0
10439	0.003761940625692273
1044	0
10440	0.003983092031426223
10443	0.027696625198591934
10444	0
10445	-0.014850825880404709
10446	0.04867707576615764
10449	0.030561648324182716
1045	-0.012581142879250056
10450	0
10451	0.011709418891166156
10454	-0.05744572862081569
10455	0.011150815496970865
10456	0
10457	0.014025130228158362
10458	0.02081960391944919
10459	0.0182103678765316
1046	0
10460	0
10461	-0.007089059732966949
10462	-0.007919314886961721
10463	0
10464	-0.0017728829120833313
10465	0.001909117050542839
10466	0.010365700646400031
10467	0
10468	-0.04583046625321926
10469	0
1047	0.020055715759144443
10471	-0.0024469705418882727
10472	0
10473	0
10474	0
10475	0
10478	-0.01647966894730572
10479	-0.0015439905966720476
1048	0
10480	0
10481	0
10482	0.005619020718234432
10483	0.005944049879512278
10484	0.006249085653382769
10485	-0.012865393943249226
10486	0.004183848484128394
10487	0
10488	-0.01617015739111329
10489	0.00619740410528115
10490	0.0010233748526263344
10491	0
10492	0
10493	-0.0026436617902830424
10494	-0.011399968976583729
10495	-0.011561367915722556
10497	0
10498	-0.011280865504124623
10499	0
105	0.08180332707973567
1050	0
10500	-0.0036615823341547694
10501	-0.023201681537283223
10505	0.005785622416816379
10507	-0.004610280371683588
10509	0
1051	-0.004385347662395694
10512	0
10513	0
10514	0
10516	0
10518	-0.012630388251876132
10519	0
1052	0
10520	0
10521	0
10522	-0.025540032560520978
10523	0
10524	0
10525	-0.008374800185134151
10526	0
10527	0
10528	-3.25508099624063e-4
10529	0.0696653551403067
1053	-0.012739171288575076
10531	0
10533	0
10534	0
10535	0
10536	8.430244737224848e-4
10537	-0.019226668866590853
10538	0
10539	0
1054	0
10540	0
10541	0
10542	0
10544	0.0017869729040940786
10548	-0.006536879256850022
10549	0
10550	0
10551	-0.04131085503043476
10552	0.010930904678887637
10553	0
10554	0
10555	-0.018313775842197583
10556	0.013705181919102428
10557	0
10558	0
10559	0.02581956769648341
1056	0
10560	-0.02368724119283386
10561	0.02068396337627019
10562	0
10563	-0.028762195927218747
10564	-0.048223556039763985
10565	0
10566	0
10567	-0.01867900653617861
10568	0
10569	0
10570	0.021636769380954178
10572	-0.01901090965409369
10573	-0.010967624277631097
10574	0
10575	-0.0014944593782101568
10576	0.001344231368308465
10577	-0.02615661417437959
10578	0.03847964954513147
10579	0
1058	0.008081758139247669
10580	2.2775968921270802e-4
10581	0.019440262835964877
10584	0
10585	-0.0033219627909060034
10586	-0.005486410819140825
10587	0
10589	-0.0038743485431096316
1059	0
10590	0
10591	-0.007380192049975717
10592	0
10594	1.2961809950073615e-4
10595	0
10598	0
10599	0
1060	0
10600	0
10602	0
10603	0
10606	0.015543872469902341
10607	0
10608	0
10609	0
10610	0.018060804040422138
10611	-0.004410152902592296
10612	0
10613	0
10614	0
10615	0
10616	-0.006967400175719816
10617	0
10618	0.017774432260973506
1062	-0.0012560165404081791
10621	-0.0321358326623142
10622	0.035612456465066444
10623	0
10625	0
10627	-0.006230242712585541
10628	0.02106470399234263
10629	0
1063	0
10630	0.005590826799749043
10631	0.03387720773728382
10632	0
10633	-0.006159341822016315
10634	0
10635	0
10636	0.018601112218479102
10637	0.035862546487056925
10640	0.017191252195970404
10641	0
10642	-0.024368591159293945
10643	-0.050675037932211855
10644	0
10645	0
10647	-0.06943739256500522
10648	0.03721764134888801
10650	-0.014693016914732957
10651	0
10652	0
10653	0.007179216290781277
10654	0
10655	0
10656	-0.03850429646819905
10657	0
10658	0.003434650846543649
10659	0
10660	0
10661	0
10663	-0.01670568758190912
10664	0
10665	0
10666	0.005481460440605964
10667	-0.009290563451452098
10668	0
10669	0
10670	0
10671	0.027156037368975577
10672	0
10673	0
10675	0
10677	0
10678	0
1068	0
10681	0
10682	0
10683	0
10686	0
10687	0.015434133304309644
1069	0.004835114790111981
10690	0.009333948923977164
10691	0
10692	0
10693	0.011162445606482836
10694	-0.009008995180955102
10695	0.0037050423034831583
10699	-0.011569968991885999
107	0.028141970276236612
1070	0
1071	0
10712	0
10713	0.003283952270178393
10714	0
10715	0.013378712725626095
10716	0
10717	0
10718	0.0011509648846312693
1072	0
10721	-8.302247563505916e-4
10723	-0.006677194056952969
10724	0.00297521420957503
10725	0
10726	7.825392065372139e-4
10728	0.003232473061789692
1073	-0.010836390399737253
10730	0.00507313456735391
10732	-0.0016449238270694793
10733	0.0132074613011162
10734	0.027163463587581958
10735	0
10736	0.006126291006814445
10737	0.04331779512162001
10738	0
10739	0
10741	-0.00523872893209126
10742	0
10743	0
10744	-0.01533019329064135
10745	-2.786140248635253e-4
10746	-0.013712746108381106
10747	0
10749	0
1075	0
10750	-0.011004450063100212
10752	-0.007875243486502162
10753	-0.01626583522137376
10755	0.025828652359802404
10758	-0.020042934455143036
10761	0.020556681142373016
10762	0
10763	0
10765	0
10766	0.010671095610884574
10767	0
10768	-0.003815407763970927
10769	0.006119961055465134
10771	0
10772	0
10773	-0.004989633768965057
10775	-0.00615812359400824
10776	0.010787072915029656
10777	0
10778	0
10780	0.007822875858032076
10781	-0.016863570902433005
10782	0.02003505768304536
