gene	female-infant-fine-2
1579	0
157922	0
157927	0
158	0.004506849540908045
1580	0
158035	0
158038	0
158046	-0.004143684117686065
158055	0
158056	0
158067	0
1581	0
158131	0
158135	0
158158	0
1582	0
158219	0
158248	0
158257	0
158293	-0.004543604425332236
158297	0
1583	0
158326	0
158358	-0.0031751047777247316
158376	0
158381	0
158399	0
1584	0
158401	0
158405	0.0013723493176092212
158427	0
158431	0
158434	0
158471	-0.02442877507648617
1585	0
158506	0
158521	0
158572	0
158584	-0.021132426620373974
158586	0
1586	0
1587	0
158724	0
158747	0
158763	0.024335672023929594
158787	0
158798	0
1588	0
158800	-0.004854423681720741
158801	0
158809	0
158830	-0.006199219719702384
158833	0
158866	-0.0029707876784159154
158880	0
1589	0.003461327038912243
158960	0
159	0
159013	0
159090	0
159091	0
1591	0
159162	0
159195	-0.0023929410106282275
1592	0.011006753892561581
159296	0
1593	0
1594	3.2631480190472667e-4
1595	0
159686	0
159963	0
159989	0
16	0
160	0
1600	0
160065	0
1601	0
160140	0.008866818301115699
1602	0
160287	0
160298	0
1603	-3.3097701283959287e-4
160313	0
160335	-0.011379297822187115
160364	-0.027816919092356087
160365	0
1604	0.0022899639911664266
160418	0
160419	0
160428	0
160492	0
1605	0
160518	0
1606	0.015179508749156063
160622	0
1607	0
160728	0
160760	0
160762	0
160777	0.0062554601150255715
1608	0
160851	0
160897	0
1609	0
161	0
1610	0
161003	0
1611	-0.008104160135628709
161142	0
161145	0
161176	0
161198	4.646577991120369e-4
1612	0
161247	0
161253	0
161291	0
1613	0
161357	0
161394	0
161424	0
161436	0.014726436345059418
1615	0
161502	-0.02056596587565466
161514	0
161582	0
1616	0
161725	0
161742	0
161753	0
161779	0
1618	0
161823	0
161829	0
161835	0
161882	0
161931	0
162	0
1620	0.00560522555398872
162073	0.004952820936544185
162083	0
1621	0
1622	5.908288979446685e-4
162239	0
162282	0
162333	0
162387	0
162394	0
162417	0
162427	0
162461	0
162466	0
162494	0
162514	0
162515	0
162517	0.005867016735774807
162540	0
162655	0
162681	0
1627	0.0057496622317508355
1628	0
1629	0
162962	0
162963	0
162966	0
162967	0
162968	0
162972	0
162979	0
162989	0
162993	0
162998	-3.002263277244405e-4
163	0.007173028324765046
1630	0
163033	-0.004093930865329501
163050	0
163051	2.1277741710397567e-4
163071	0
163081	0
163087	0
163115	0
163126	0.0021899689000567553
163131	0.025031411611479863
163154	0
163175	0
163183	0
1632	0
163227	0
163255	0
163259	0
1633	0.022126122903947578
163351	0
1634	-0.007035540939015954
163404	0
163479	0
163486	5.273415705642294e-4
1635	0
163589	0
163590	0
1636	0
163688	0
163702	0
163732	0
163747	0
163778	0
163782	0
163786	0
1638	0.016322567337024457
163859	0
163882	0
1639	0
163933	0
164	0
164045	0
164091	0
1641	0
164127	0
1642	0
164237	0
164284	0
1643	0
164312	0
164380	0
164395	0
1644	0
1645	0
164592	0
1646	0.006353151532576242
164633	0
164656	0
164684	0
1647	0
164781	0
164832	0
1649	0
165	4.3480294245222404e-4
1650	0
165055	0
165082	0
165100	0
165140	0
165186	0
1652	0
165215	0
1653	0
165324	0
1654	-0.022112857032915045
1655	-0.004802956686796817
165530	0
165545	0.006409758659515965
1656	0
165631	0
165679	0
1657	0
165721	0
165829	0
1659	0
165904	0
165918	0
166	0
1660	0
166012	0
1662	9.990697746071215e-4
1663	0
166336	0.0023666243510585628
166348	0
166378	0
166379	0
1665	0.0051156037159920086
1666	0
166614	0
166647	0.0011935635324955864
166752	0
166785	0
166793	0
166815	0
166824	-0.0012855325639586682
166863	0.0014253728824832864
1669	0.0020120344998997525
166929	0
166968	0
166979	0
167	0
1670	0
1671	0
167153	0
1672	-0.002742647751304248
167227	0
167359	0
1674	0
167410	0.01040550090410103
167465	0.0065938057271941125
1675	-0.014078980019014494
1676	0
167681	0.004956437150026991
167691	0
1677	0
1678	-0.03882035746978531
167826	0
167838	0
168002	0
168090	0
168374	0
168391	0
168400	0
168433	0
168448	0
168451	0
168455	0.009932074125367901
168507	0
168537	0
168544	0
168667	0
1687	0
168850	0
168975	-4.242191635645292e-4
1690	-0.01407711711992088
169026	0
169044	-6.211786110853285e-4
169166	0.004688607501657118
169200	0
169270	0
169355	0
169436	0
169522	0.006110087336097072
169611	-0.012745525859323504
169693	0.021943891403571305
169714	0.008416589373404282
169792	0
169834	0
169841	0
169966	0
169981	-0.003708316906439885
170062	0
170082	-0.003316070289270343
170261	0
170302	0
170370	0
170371	0
170384	5.872502928711444e-4
170392	0
170394	0
170425	0
170463	0
170482	0.04840586865199282
170487	0
170506	0
170572	0
170575	0
170589	0
170591	0
170622	0
170626	0
170679	0
170680	0
170685	0
170689	0
170690	0
170691	0
170692	0
170712	0
170825	0
170850	0
170954	0.006261734159543903
170960	0
170961	0
171017	0
171019	0.0014139242520380846
171023	0
171024	0
171169	0
171177	0
171220	0
171389	-0.03694302180067199
171391	0
171392	0
171425	0
171482	0
171483	-4.85987219507374e-4
171484	0
171546	0
171558	0
171568	0
171586	0
1716	0
1717	0
1718	0
172	0
1723	0
1725	0
1727	0
1728	0
1729	0
173	0
1730	0
1731	0.004884850010170763
1733	0
1734	0.009784228517406514
1735	0
1736	-0.007631029518803257
1737	0
1738	0
1739	0
174	0.017528517247772653
1740	0
1741	0
1742	0
1743	0
1745	0
1746	0
1747	0
1748	0
1749	0
175	0
1750	0
1755	-0.0035897131538480394
1756	-0.006459144644131156
1757	-6.087914001433048e-4
1758	0
1759	-0.04767765452780782
176	0
1760	-0.0018161174192528732
1761	0
1762	-0.0036132923957645016
1763	0
1767	0
1768	-0.009055892203959307
1769	0
177	0.0030187697488350666
1770	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
178	0
1780	0
1781	0
1783	-0.007461858882634367
1785	0
1786	0
1787	0
1788	0
1789	0
1791	0
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
18	-0.022947060177883557
1800	0
1802	0
1803	0
1804	0
1805	0.005539633500750879
1806	0
1807	0
1808	0
1809	0
181	0
1810	0.01705647963832432
1811	0
1812	-0.006061277369003127
1813	0
1814	0
1815	0
1816	0
1819	0
182	-0.009251409077085144
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	-0.004689596576873872
1829	-0.0012856937386821951
183	0.0058804933595503405
1830	0.002363569682780888
1831	-0.010050894575187385
1832	-7.303430997574621e-4
1833	0
1834	0
1836	0
1837	-0.008959428121553283
1838	-0.0067839166732117295
1839	0
1840	0.024856721424429993
1841	-0.008647352032244827
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0.006220675145764016
1848	0.023694691737440453
1849	0
185	0
1850	-0.014580736046164765
1852	0.023003110909728144
1854	0
1855	0
1856	0
1857	-0.004249914980893668
1859	0
186	0
1861	0
1869	0
187	0
1870	0
1871	0
1874	0
1875	0
1877	0
1879	0
1880	0
1889	0
189	0.0016487686756414249
1890	0
1891	-0.026696511098156427
1892	0
1893	0
1894	0.0015437120965988173
1896	0
19	2.868274249873805e-4
190	0
1901	0.0083487830171432
1902	0
1903	-2.5921281330388776e-4
1906	0
1907	0
1908	0.0021268174965356898
1909	0
191	0
1910	-0.010491298203560182
1912	0
1915	-0.021925052171912072
191585	0
1917	-0.00812762860882421
192111	0
192134	0
192286	0
192666	0
192668	0
192669	0
192670	0
192683	0
1936	-0.013724120247143293
193629	0.029926174794469962
1938	-0.012011082575539156
1939	0
1942	0.0019767314616610816
1943	0
1944	0
1945	0
1946	-0.008121757406090056
1947	0
1948	0.0021216687722373584
1949	2.3768953733700456e-4
1950	0
1951	0
1952	0.006707745918264506
1953	0
1954	0
1955	0
1956	0
1958	-0.009851853099460815
195814	0
195827	0.008235312568253638
195828	0.008606601183715236
1959	0
196	0
1960	0.0215207880500655
196047	0
196051	0.00787580484807684
196074	0
1961	0.0023691499994742795
1962	0
196264	0
196294	0
196374	0
196383	0
196385	0
196394	0
1964	0
196403	0
196410	0
196415	0
196441	0
196446	0
196463	0
196472	0
196475	-0.004890557293368026
196477	0
1965	0.007065282210960081
196500	-0.007803578891166336
196513	0
196527	0
196528	0
196541	0
1967	0
196740	-0.003265962820601543
196743	-0.006108524773561666
196792	0
1968	0
196872	0
196883	0
1969	0.007828656973018456
196951	0
196968	0
196993	0
196996	0
197	0.020138070441777137
197003	0
197021	0
197131	0
197135	-0.017444282969453374
197187	0
197257	0
197258	0
197259	0
197320	0
197322	0
197335	0
197350	0
197358	0.001905880069456534
197370	0
1974	-0.018834949777352266
197407	0.0013575638119386678
1977	0
1978	0
1979	0
1981	0
1982	0
1983	0
1984	0
198437	-0.0011079530412580509
199	0
1990	0
1991	0
1992	0
199221	-0.014764406833674857
199223	0.011670098512324605
1993	0
1994	0
1995	0
1996	0
199675	0
199692	0
199699	0
1997	0
199704	0
199713	0
199720	0
199731	0
199745	0
199746	0
199777	0
199786	0.006990264272733905
1998	0
199800	0
199857	-0.03500883373401016
199870	0
1999	0
199920	0
199953	0
199964	0
199974	0
199990	-0.007619559360415836
2	0
20	-0.004218255594141468
2000	0
200010	0
200014	-0.0038189645960790526
200035	0
200081	0
2001	0
200132	-0.02080424013621045
200150	0
200159	0
200162	-0.003433088186769741
200172	0
200185	0
200186	0.0037101728069435327
200197	0
2002	0
200205	0
200232	-0.005751458580281654
200261	0
200298	-0.002937927403231818
200312	0
200315	0
200316	0
200373	0
2004	0.0050119836935497925
200403	-1.8776127998819433e-4
200407	0
200424	0
2005	0
200504	0
200523	0
200539	0
200558	0
200576	0
2006	0
200634	0.016825935273280086
200728	0
200734	0
200765	0
200772	0.0033535067037709517
200844	0
200845	-0.0037393931664409527
200879	0
200894	0
200895	0
2009	-0.0062845818432338526
200916	0
200931	0
200933	0
200942	6.758422883688408e-4
200958	0
200959	0
2010	0
2011	0
201134	0
201140	0
201158	-0.018041687107195038
201161	0
201163	0
201164	0
201176	0.011237354304168796
201181	0
201191	-0.016785804892224507
2012	0.038005549289631846
201229	0
201243	0
201254	0
201255	0
201266	0.0016514448026819259
201283	0
201292	0
201294	0
201299	0
2013	0
201305	0
2014	0
201456	-0.008919684396971638
201475	0
201477	0
2015	0.02698702545985984
201501	-0.008907834946591484
201514	0
201516	0
201595	0
2016	0
201617	0
201625	0
201626	0
201627	0
201633	-0.0028164821404796847
201651	0
2017	-1.7332443912898728e-4
201725	0
201780	0
201798	0
201799	0
2018	0
201895	0
2019	0
201931	0
201973	0
202	0.015213072846557662
2020	0
202018	0
202051	0
202052	0.013213347374970116
2021	0
202151	0
2022	0
202243	0
202299	0
2023	0
202309	0
202333	-0.0015821417766626504
202374	0
202459	0
202500	0
202559	0
2026	-0.021847924051610734
2027	0.006733069989727152
202781	0
2028	0
202865	0
2029	0
202915	0
203	0
2030	0.006111892492112401
203054	0
203062	0
203068	0
203069	0
203074	0
203076	0
203100	0
203102	0
203111	0
203190	-0.005589686395546238
203197	0
203228	0
203238	7.715215599582863e-4
203245	0
203259	0
203260	0
203286	0.0021312442975903747
2033	0
203328	0
2034	0.007289784622789955
203413	0
203427	0
203430	0
203447	0
2035	0
203522	-0.010040183285710871
203523	0
203547	0
203562	0
2036	-0.017293861635512088
2037	0
2038	0
203859	0
2039	0
204	-0.014641010016433177
2040	0
2041	0
2042	-0.009707272559543798
204219	-0.010104159802083335
2043	0
2044	0
204474	0
2045	0
2046	0
2047	-0.0033654437466143685
2048	0
204801	0
204851	7.510309143659104e-4
2049	0
204962	0
205	-0.01046384085736321
2050	0
2051	0
205147	0
2052	-0.0010376483024617672
205251	0
2053	0.0015154251227447065
205327	0
2054	0
205428	0
2055	0
205564	0
2056	0.004232563494454415
2057	0
205717	-6.795473672148314e-4
2058	0
205860	0.0062220270732529235
2059	0
2060	0
2063	0
206338	0
206358	0
2064	0
206412	0
2065	0
2066	0
2067	0
2068	0
2069	-0.0026131303273601632
207	0
2070	0
207063	-0.009314040743799476
2071	0
207107	0.00620676046587374
207147	0
2072	0
2074	0
2077	0
2078	0
2079	0
208	0
2081	-0.007591072080877937
2091	0
2098	0
2099	-0.0029428010871392065
21	0
210	0
2100	-0.006928294856866638
2101	0
2103	0
2104	-8.683755323343235e-4
2107	0
2108	0
2109	0
211	0
2110	0
2113	0.00551282059945998
2114	0.008059756710401149
2115	-0.007513726330212724
2116	0
2117	0
2118	0
2119	0
212	0
2120	-0.0024269648078324157
2122	-0.009329259365482536
2123	-0.01265094073834116
2124	0
2125	0
2128	0
213	0.012807961069487544
2130	0
2131	0.0014582122289453357
2132	0
2134	0
2135	0
2137	0
2138	0
2139	0
214	0.022638752090152654
2140	0
2145	0
2146	0
2147	0.00242018493038462
2149	0
215	0
2150	0
2151	-0.012486699744983473
2152	0.007698929930938972
2153	0
2155	0
2157	-0.01235857242269127
2158	0
2159	0.025224466284979027
216	0
2160	0
2161	0.02613901307176086
2162	0
2165	0
2166	0
2167	0
2168	6.254223417482485e-4
2169	0
217	0
2170	0
2172	0
2173	0
2175	0
2176	-0.011531791407471478
2177	-0.005526053412787378
2178	0
218	0.0010556455810884096
2180	0
2181	0.00676815090111941
2184	0.0012235091505312106
2185	0
2186	-0.009335939714864832
2187	0
2188	0
2189	0
219	0
2191	0
2192	0.004643522672755111
219285	0
219287	0
219293	0
2193	0
219333	0.03120655345627378
219348	0
2194	0
219402	0
219409	0
2195	-0.002240930091633493
219525	0
219527	0.002771430465603442
219537	-0.012838195019031384
219539	0
219541	0
219557	0
219578	0
2196	0
219621	0
219623	0
219654	0
219670	0
219681	-0.019842716351198254
219699	0
2197	-0.007412309669237205
219731	0
219736	0
219738	0.007168988095469576
219743	0
219749	0
219770	0
219771	0
219790	0
219793	0
219833	0
219844	0
219854	0
219855	0.012932336908722877
219899	0
2199	0.06728178848027527
219902	0
219927	0
219931	0
219938	0
219970	0
219972	0.014061671864097836
219988	0
219990	0
219995	0
22	-0.0023292228706463954
220	0
2200	-0.0060561603244970955
220001	-0.006209783622460401
220002	0
220004	0
220042	0
220047	0
220064	0
220070	0
220074	0
220082	0
2201	0.02047153334971726
220108	0
220134	0
220136	0
220164	0
2202	0.006245140264264887
220202	0.011804703125746297
220213	0
220296	0
2203	0
220323	0
220359	0.0011149364960909305
220382	-0.0027943386226016733
220388	0
2204	0
220416	0
220441	-0.01024047160576581
2205	0
2206	0
2207	0.005296629457471242
2208	0
220929	0
220930	0
220963	0
220965	-0.0076913105183704705
220972	0
220979	0
220980	0
220988	0
220992	0
221	4.44215469960175e-4
221002	-0.001531958563750598
221035	0.004527230958496159
221037	0
221044	0
221061	0
221074	0.009573415601353993
221078	0
221079	0.005633800882344072
221091	0
221092	0
221120	0
221122	0
221143	0
221150	0
221154	0
221178	-6.917648690895069e-4
221184	0
221188	0
221191	0
221223	0
221241	0
221264	0
221294	-0.0011358798276670456
2213	0
221301	0
221302	0
221303	0
221322	0
221336	0
221391	0
221393	0
221395	0
221400	-0.003241635889533581
221409	0
221421	5.463446104841742e-4
221424	0
221442	0
221443	-4.4218934296018326e-4
221458	0
221468	0.003946759225960304
221472	0.0018187884244393348
221476	-0.015107687129558803
221477	0
221481	-0.006204378163789258
221491	0
221496	0
2215	-0.007534083576468731
221504	0
221527	0
221545	0
221656	0
221662	0
221687	-0.021060153557237837
221692	0
2217	0
221710	0.010060224676986152
221711	0.054235482150334864
221749	0
221785	0
221786	0
2218	0
221806	-0.01772474047318173
221823	0
221830	0
221833	0
221883	0
221895	0
2219	0
221908	0.002727759341756953
221914	0.005032508155094367
221927	0
221935	0
221937	0
221938	0.009648341463107269
221955	0
221981	0
222	0
2220	0
222008	0
222068	-0.001462142317141977
222166	-0.01287946640555828
222171	0
222183	0
222194	0
2222	0
222223	-0.0012736766387358856
222229	0
222234	0
222235	0
222236	0
222255	0
222256	-0.014452490039636591
222389	-0.0033752903329114237
2224	0
222484	0
222487	0.013483046651742858
222537	0
222545	0
222546	0
222553	0
222584	0
222611	0
222642	-5.113343140861375e-4
222643	0
222658	0
222659	0
222662	-0.006327982048819799
222663	0
222696	0
222698	0
222826	0
222865	0
222894	0
222950	0
222962	0.00722054285579473
223	0
2230	0
223075	0
223082	0
223117	0
2232	0.0036859766537942033
2235	0.02431685930108448
2237	0
2239	0
224	-0.003550659338235865
2241	0
2242	0
2243	0.007956073788249246
2244	0.0023988687529931814
2245	0
2246	0
2247	1.9997528414565134e-4
2248	0
2249	0
225	0.01927256339765854
2250	0
2251	0
2252	0
2253	0
2254	0
2255	-0.005023039813093443
2256	0.008614599286745126
225689	0.030089612091357815
2257	0
2258	-0.0029638914814972737
2259	0
226	0
2260	-0.036894075188828736
2261	0
2262	0
2263	-0.02021211129996974
2264	0
2266	0.0018216170727673232
2267	0.00844924341764543
2268	0.025751358794205367
2271	0
2272	0.00618768754690398
2273	-0.03380269538856173
2274	0.02374777439187367
2275	0.020360070866495963
22794	-0.01789991953198183
22795	0
22796	0
22797	0
22798	0
2280	0.0021520518187784702
22800	0
22801	0
22802	0
22803	0
22806	0
22807	0.036778932338316736
22808	0
22809	0
2281	0
22818	0
22820	0
22821	0
22822	0
22823	0
22824	-0.0024046800989885883
22826	-5.974993453682701e-4
22827	0
22828	0
22829	0
22832	0
22834	0
22835	0.01219217031903715
22836	-0.009709541483947075
22837	0
22838	0
22839	0
22841	0.010439564788175022
22843	0.010898658324912835
22844	0
22845	0
22846	-0.02631311576977366
22847	0
22848	0.007008083636100069
22849	0
22850	-0.0038434743522194103
22852	0
22853	0
22854	0
22856	0
22858	0
22859	0.011288192978255946
2286	0
22861	0
22862	0.0011132746769619902
22863	0
22864	0
22865	0
22866	0
22868	0
22869	0
2287	0
22870	0
22871	0
22872	0
22873	0
22874	0
22875	-0.0032766611093358227
22876	0
22877	0
22878	0
22879	0
2288	-0.002438972222485393
22880	0
22881	0
22882	0
22883	0
22884	0
22885	0.006531791742723452
22887	0
22888	0
22889	0
2289	0
22890	0
22891	-0.018410645012586945
22893	0
22894	0
22895	-0.006311033453503827
22897	0.0014423797439142975
22898	0.0161559927657868
22899	0
229	0
2290	0
22900	0
22901	-0.0030819223019444065
22902	0
22903	0
22904	0
22905	0
22906	0
22907	0
22908	0
22909	0
22911	0
22913	0
22915	0.01020563654733525
22916	0
22917	0
22918	0.0019173663669860392
22919	0
22920	0
22921	0
22924	0
22925	0
22926	0
22927	0
22928	0.0016052366997465206
22929	0
22930	0
22931	0
22933	0
22934	0
22936	0.010838300841122295
22937	0
22938	0
2294	0
22941	0
22943	0.010086676937953933
22944	0
22948	0
22949	-0.00829787552241012
2295	0
22950	-0.00134178978862754
22953	0
22954	0.007005872078814746
22955	0.0014592698848982799
2296	0
2297	0.0061943101758680265
22974	0.014957322130643425
22976	0
22977	0
22978	0
22979	0
22980	0
22981	0
22982	0
22983	0
22984	0.006027282086843422
22985	0
22986	0
22987	0
22989	0
2299	0
22990	3.172894249490062e-5
22992	0
22993	0
22994	0
22995	-6.271227488624544e-4
22996	0
22998	-0.01754279329933587
22999	0
23	0
230	0.0024187056518458635
2300	0
23001	0
23002	0
23005	0
23007	0
23008	0
2301	0
23011	0
23012	0
23013	-0.0018574298784647541
23014	-5.396553239565802e-4
23015	0.015436726422465415
23016	0
23017	0
23019	0
2302	0
23020	0
23022	0
23023	0
23024	0
23025	0
23026	0.02294319277684002
23028	0
23029	0
2303	0
23030	0
23031	0
23032	0
23033	0
23034	0.021154948058057833
23035	0
23036	-0.004317753456568974
23037	0
23038	0
23039	0
2304	0
23040	-0.008547995933304922
23041	0
23042	-0.006477133536265996
23043	0
23046	0.02168346762220968
23047	0
23048	-0.008162131743909706
23049	0
2305	0
23051	0
23052	0
23053	0
23054	0
23057	0
23059	0
2306	0
23060	0
23061	0
23062	0
23063	0
23064	0
23065	0
23066	0
23067	0
2307	0
23070	0
23071	0
23072	-0.0038969600690655303
23074	0
23075	0
23076	0
23077	0
23078	0
2308	0.0013090702208126451
23080	0
23081	0
23082	0.0022310663945278044
23085	0
23086	0
23087	0
23089	0.007312125934673639
2309	0
23090	0
23091	0
23092	0
23093	0
23094	0
23095	0
23096	-0.003907641122414213
23097	0
23098	0.0024311375589510086
23099	0
231	0
23101	0
23102	0
23105	0
23107	0.0013290214822151722
23108	0.009143048065484384
23109	0.0047331039396225315
23111	0
23112	-0.012485741078287359
23113	0
23114	0
23116	0
23118	0
23119	0
2312	0
23120	0
23122	0
23125	0
23126	0
23127	0
23129	-0.013409349198390267
2313	0
23130	0
23131	0
23132	0
23133	-0.012616466472252485
23135	0
23136	-0.0026835256262883497
23137	0.0028029750942408817
23138	0.008378514993245703
23139	0
2314	0
23140	0
23141	0
23142	0.0019765175098216806
23143	0.0028699902983377094
23144	0
23148	0
23149	-7.328912053102079e-4
2315	0
23150	-0.020156479989001864
23151	0
23152	0
23154	0
23155	0
23157	-0.022026885080532407
23158	0
2316	-0.035689561568886134
23160	0
23161	0
23162	0
23163	0
23164	0
23165	0
23166	0.0023535914569383773
23167	0
23168	0
23169	0
2317	0.009555481673680874
23170	0
23171	-0.007788435384716762
23172	0
23173	0
23174	0
23175	0
23176	0
23177	0
23178	0
23179	0.014811490579494742
2318	0
23180	-0.016130625737872526
23181	0
23184	0
23185	0.0011670183146374245
23186	0
23187	0
23189	0.03854736794631356
2319	0
23190	0
23191	0
23192	0
23193	0
23194	-0.008197915981239567
23195	0
23196	0
23197	0
23198	0.007654931993816419
23199	0
23200	0
23201	0
23203	0
23204	0
23205	0
23207	0
23208	0
23209	0.02055269747816907
2321	0
23210	0
23211	0
23212	0.006785014020700799
23213	0
23214	0
23215	0
23216	0
23217	0
23218	0.015594496696011331
23219	0
2322	0
23220	0.012536078172196324
23221	0
23223	0
23224	-0.011064728364342104
23225	3.2039663200776706e-4
23228	0
23229	0
2323	0
23230	0
23231	0
23232	0
23233	-6.999793384051679e-4
23234	0
23235	0
23236	-0.01170141771307504
23237	0
23239	0
2324	-0.0035876930858593768
23240	-0.01337486987448596
23241	0
23242	0.0016112022298348733
23243	9.911970127964763e-5
23244	0
23245	-0.019400755497807325
23246	0
23247	0
23248	0
23250	0
23251	0
23252	9.128117572984504e-4
23253	0
23254	0
23255	0
23256	0
23258	0
23259	0
2326	0
23261	0
23262	0.001533098688191288
23263	0
23264	0
23265	0
23266	0
23268	0
23269	0
2327	-0.0031684672443459847
23270	0
23271	0
23272	0
23274	0
23275	0
23276	0
23277	-0.0021572751808267487
23279	0
2328	-0.010715794693048753
23281	0
23283	0
23284	0
23286	0
23287	0
23288	0
2329	-0.0040934161278829324
23291	0
23293	0
23294	-0.0014555093186124058
23295	0
23299	0
2330	0
23300	0
23301	0.0055932656378716965
23302	0
23303	-0.005575525533529482
23304	0
23305	0.012568839710800965
23306	0
23307	0
23309	0
2331	0
23310	0
23312	0.010245025449333938
23313	0.008356028759837915
23314	-0.0026371010552403693
23315	0
23316	0
23317	0.0016160618588706471
23318	0
2332	0
23321	0
23322	0
23324	0
23325	0
23326	0
23327	-0.009733758401386855
23328	0
23329	0
23331	0
23332	0
23333	0
23334	0
23335	0.003193809191874357
23336	0
23338	0
23339	0
2334	0
23341	0
23344	0
23345	0
23347	0
23348	0
23349	0.010135255943342967
2335	-0.009995857897904144
23350	0
23351	0
23352	-0.0028801792963288947
23353	0
23354	0.00348604902501665
23355	0
23357	0
23358	0
23359	0
23360	0
23361	3.755749363843598e-4
23362	0
23363	0
23365	0
23366	0
23367	0
23368	0
23369	0
23370	0.001280769335546282
23371	0
23373	0
23376	0
23378	0.0051644009181851845
23379	0
23380	2.6647705235125673e-4
23381	0
23382	0
23383	0
23384	0
23385	0
23386	0
23387	0
23389	0
2339	0
23390	0
23392	0
23394	0
23395	0
23396	0
23397	0
23398	0
23399	0
23400	-0.0014450647010289636
23401	0.0033765700006817504
23403	0
23404	0
23405	0
23406	0.00826464588817358
23408	0
23409	0
23410	0
23411	0
23412	0
23413	0
23414	0
23415	0.0020531225605752586
23416	0
23417	0
23418	0
23421	-0.009565380388532402
23423	0
23424	0
23426	0
23428	0.020018948012248027
23429	0
23430	0
23431	0
23432	0
23433	0
23434	0
23435	0
23436	0.0034917211944506194
23438	-0.011645942862441933
23439	0
23440	0
23443	0
23446	0
23450	0
23451	0
23452	0
23456	0.01084712615633446
23457	-8.783584993953236e-4
2346	-0.02662047013089033
23460	0
23461	0
23462	0
23463	0
23464	0
23466	0
23467	0.010307975385925063
23468	0
23469	0
23471	0
23473	0
23474	0
23475	-0.022173479240400265
23476	0
23478	0
23479	-0.008843029840512157
2348	0
23480	0
23481	0
23483	0
23484	0
23491	0
23492	-0.0018807656208019768
23493	0
23495	-0.012023674353987676
23498	0
23499	0
2350	0
23500	0
23503	0
23504	0.00988959282194214
23505	0
23506	0
23507	0
23508	0
23509	0
23510	0
23511	0
23512	0
23513	0
23514	-0.02110033983722595
23515	0
23516	0.00817296833741266
23517	0
23518	0
23519	0
2352	-0.013621419024769037
23520	0
23521	-0.0017855618979314121
23522	0
23523	0
23524	0
23526	0.008347469602851426
23527	0
23528	0
23529	0
2353	-0.019472226966848773
23530	7.175191791335939e-4
23531	0.018045305342831094
23532	0
23533	0
23534	0
23536	0
23538	0
23539	0
2354	-0.002903549809470673
23541	0.054228394817700795
23542	0
23543	-0.0023858502845379146
23544	0
23545	0.008053578683269691
23546	0
23547	0.001013337284026446
23548	0
23549	0
2355	0
23550	0
23551	0
23552	0
23553	0
23554	-0.008732188172245385
23555	-0.013373076659273439
23556	0
23557	0
23558	0
2356	0
23560	0
23562	0
23563	0
23564	0
23566	0
23567	0
23568	0
23569	0.00749896352253034
2357	0
23576	-0.005758002373609445
2358	0
23580	0
23581	0
23582	0
23583	0
23584	0
23585	0
23586	0
23587	0
23588	0
23589	-0.011268034015583458
2359	-0.0010375148505688862
23590	0.006471315229182065
23591	0
23592	0
23593	0
23594	-0.012980679913117969
23595	-6.874741018391618e-4
23596	0
23597	0
23598	0
23601	-0.02886597892320929
23603	0.005192149333937938
23604	0
23607	0.01960945715356533
23608	0
23609	0
23612	1.0923236556516873e-4
23613	0.003681293102450754
23614	0
23615	0
23616	0
23617	0
23619	0
23620	0
23621	0
23623	-0.008097686134960657
23624	0
23625	0
23626	0
23627	0
23630	0.012831885877683153
23632	-0.009094475890302035
23633	0
23635	0
23636	0
23637	0
23639	0
23640	0
23641	0
23642	-0.007295908884118504
23643	-0.017592320408583047
23644	0
23645	0
23646	0
23647	0
23648	0
23649	0
23650	0
23654	0
23657	0
23658	0
23659	0
23660	0
23670	0
23671	0
23673	0
23676	-0.010777272790305357
23677	4.959373832429296e-4
23682	0
23683	0
23704	0
23705	-0.03637137429942584
23708	0
23710	0
23729	0
23731	0
23732	0
23741	0
23742	0
23743	-7.366712199639712e-4
23746	0.008700326587704024
23753	0
23759	0
23760	0
23761	0
23762	0
23764	0
23765	0.006551573422004819
23766	0
23767	7.525558340913313e-4
23768	0
23769	0
23770	0
23774	0
23780	0
23786	0.0033178046396314196
23787	0
23788	0
238	0
239	0
2395	0
24	0
240	0.007893379719993496
241	0
24137	-0.0012879774787985018
24138	0
24139	0
24140	0
24141	0.021015477018343713
24142	7.380094234745263e-5
24144	0
24145	0.006843484806943956
24146	0
24147	0.01244775706753427
24148	0
24149	0
242	-5.548251985053399e-4
2444	-0.012961696923004517
245	0
245711	0
245802	0
245806	0
245812	0
245932	0
245934	0
245935	0
245936	0
245937	-0.0014619645629781177
245938	0
245972	0
245973	0
246	0
246119	0
246126	0
246175	0
246176	0
246213	0
246243	0
246269	0
246312	0
246329	0
246330	0
246705	0
246744	0
246777	0.00612904548481789
246778	0
247	0
2475	0
248	0
2487	5.91573597027965e-4
2488	0
249	0
2491	0
2492	0
2494	0
2495	-0.009371929482812888
25	0
250	0
251	0
2512	-3.124436160844442e-4
2515	0
2516	0
2517	0
2519	0
2520	0
2521	0
2523	0
2524	0
2525	0
2526	0
2527	0
