gene	male-adult-coarse-1
10000	-0.0011476553406067729
10001	0.0076641237886843775
10002	0.037803594831915616
10003	-8.385908181103965e-10
100048912	-1.3108676250289022e-9
10004	-0.006472447812345518
10005	0.021030691786472187
10006	-0.004024475713664968
10007	0.07562969214149014
10009	0.01832001547043397
1000	-0.0017705388762304026
10010	0.00422516680602039
100126791	0.009689300489451732
100128124	-0.014306914761288687
100128640	0.0278780830906885
100129128	-1.9257879109913944e-9
100129250	0.034281941717451185
100129271	-0.013228472021867744
100129361	-0.024596482643874838
100129482	-0.027945317667771242
100130331	-1.6944687428570452e-9
100130449	-0.026212861664155974
100132341	0.006424898819943763
100132476	-0.0026012703966950303
100134713	0.01965379172167579
100137047	-2.7373172908897994e-9
10013	-0.0036722091724339764
10014	-0.008286477185424137
10015	-0.005801564520282928
10016	0.017984254848670826
10017	-0.013672815551488308
100188893	-8.384188924367664e-4
10018	0.034333784074472684
10019	0.027429548516746595
1001	0.03578707897478608
10020	0.0014213672702375342
10021	-1.8105336287398923e-9
10022	0.031586848497817295
10023	0.025013760156639368
10024	-2.570554745005316e-9
10025	-0.02827221488569053
10026	-0.006705965571918067
100272147	0.013343248462444508
100287932	-0.010169779837793448
100288413	0.019408270294907777
100289678	-0.005138245894202689
100293516	-0.03958359744094964
1002	-2.1250683378413713e-9
100316904	-0.005001120974596003
10036	0.012116754703328562
10038	-0.002528399921866034
10039	-0.011470282375966213
1003	-0.013085876332937745
10040	-0.04386727311679512
10042	-0.02948149497742269
10043	-2.5736997818327843e-9
10045	-0.03373096548096852
10046	0.01960316558268539
10047	-0.005945627656137452
10048	0.0027516100699255764
10049	-0.007939279025952288
1004	-0.00412932853066458
100505741	-0.011777776184004458
100505761	-0.014866777729081359
100505879	-1.1226933109697194e-9
100505933	0.014584431166963228
100506144	-2.246215567039282e-9
100506469	-0.004300355037786681
100506504	0.0015464731939458466
100506571	0.015053710559170685
100506581	0.017860084669710053
100506963	0.004269658364820189
100507331	-0.0018541503752197229
100507436	0.006801663249170191
100507605	0.014916777565789834
10050	-0.007817888033166208
10051	-0.00813839013703079
10052	0.001964909348856985
10053	-0.016954422499043564
10054	-0.0022209546930319836
10055	0.007566440045401634
10057	-0.021315977163220902
10058	5.961001625638498e-5
10059	0.028897609490217763
1005	-0.019802835956616114
10060	0.02199480020135439
10061	-2.650474286802007e-9
10062	0.001719019973872009
10066	-0.013468397547441445
10067	4.389040772233479e-4
10069	-0.0076589974489899865
1006	-0.01156078878148
10072	-0.020612575548514075
10073	0.02577496802707771
10075	-0.009229910304771256
10076	-0.016465581856281834
10077	7.715226582348887e-4
10078	0.006153923004517696
10079	0.0283882208527969
1007	-0.031577145617892745
10083	0.009577397446766629
10084	-0.039356155114222816
10085	-0.014768902822304928
10086	-2.0580533326874516e-9
10087	0.0266928202750525
10089	-6.151385628285583e-4
1008	0.03524137920800277
10090	-0.004462745208790853
10092	0.029253526899938723
10093	-0.0438789431961946
10095	0.02578885171201601
10096	0.0019749262218640706
10097	0.004451496784058285
10098	-0.02071844476885741
10099	-0.03990143292163767
1009	-0.0024401474681846123
100	0.1311989702439874
