gene	male-older_adult-coarse-2
1	0.06290334320641064
10	0.01890077377775602
100	-0.032299682007733366
1000	0.01507559434237195
10000	0.012791498090457909
100009676	0
10001	-0.01836831056940706
10002	0
10003	-0.018837582727100923
10004	-0.015293030598426365
100048912	0
10005	-0.015813739579478542
10006	0
10007	0
10008	0
10009	0.0016878742101176264
100093630	0
100093698	0
1001	-0.05695520465108403
10010	0.013255494127208734
100101467	-0.019048891166120758
100101938	0.0071923050056496
10011	0.05485667865778311
100113407	0.0048779787627620955
100124700	0.01604129374634319
100125288	-0.033294031792135484
100126791	0.018577520729936424
100126793	-0.005996645631670183
100127888	0.027060309222268052
100127983	0.017171960417752815
100128025	0.00849444325102853
100128071	-0.003785660828118378
100128098	-0.06459420366171932
100128124	-0.02977389647291725
100128126	0.03319540456005026
100128139	8.046275486767027e-6
100128164	0
100128191	0.006885906072459155
100128239	0
100128325	0.00712552467129926
100128554	0.01515832700071895
100128590	5.059376781922054e-4
100128640	0
100128731	-0.015081926198424751
100128750	-0.01185631020038998
100128782	0.05204380414385887
100128788	0
100128881	0.00817499375262603
100128893	0.022022618654040076
100128927	0.03332459949350077
100128946	-0.0034137547879350256
100129128	0.04571541905290112
100129175	-4.6164005940966087e-4
100129195	0
100129196	-0.018124773874958235
100129250	0
100129271	0.003006209530137375
100129361	0
100129427	0
100129461	-0.02934150811699192
100129482	0
100129503	-0.022927735344295406
100129550	0
100129597	0.025901379671078525
100129620	-0.015603478283973663
100129654	0
100129662	0
100129716	-0.0032993263514882994
100129722	0.00941372158573174
100129726	-0.02643901765962226
100129792	-0.0876737732197295
100129794	-0.017893485243189938
100129827	0.007928180238875884
100129845	0
100129858	-0.006370081712977637
100129917	-0.0327779328756187
100129935	0
10013	-0.0023350891113000038
100130155	0
100130249	0
100130264	0
100130331	-0.005039345452688454
100130357	0.009622087893702485
100130449	0.0037687968162581583
100130476	0
100130519	-0.039839961948429474
100130522	0.033855884322975274
100130548	0
100130613	0.014206907905541
100130691	-0.039040707018120735
100130705	-9.763699989314913e-4
100130717	-0.04576230483554752
100130733	-9.05931115944484e-4
100130776	0.012023747313334299
100130894	0
100130933	0.015491086442882787
100130950	-0.011836202141827368
100130958	0.005158443112917704
100130967	0
100131017	0.01128915418960511
100131067	0.016673739291949416
100131117	-0.014885303271601319
100131138	0
100131187	-0.009684523816239297
100131211	0.0300496174736263
100131213	0.019082375966028003
100131303	0
100131347	0
100131366	-0.026028765637871164
100131434	0.042973895662147626
100131496	0
100131655	-0.022817479245682348
100131691	0.009821238326495148
100131755	-0.09255220674951906
100131801	-0.008210943366133462
100131814	0.0011475950241004135
100131816	0
100132074	-0.024855714914157955
100132078	0
100132341	0
100132386	-0.004371870455967152
100132464	0
100132476	0
100132596	0
100132677	-0.0029172317572541883
100132891	-0.047954681599773785
100133205	-0.01269311557215662
100133311	-0.007020972455663727
100133461	0
100133612	-0.005152321426331031
100133941	2.1116249354233221e-10
100133985	0.02193771974007366
100134229	0.011819582868020425
100134259	0.03434541336437669
100134368	0
100134713	0
100137047	0.02620557879654225
10014	0
100141515	0.015673656855258563
100144597	0
100144602	0.018672946015797023
100144603	0
100144748	0.014092184638549233
10015	0
10016	-0.016682009214195687
100169752	0
100169989	0
10017	-0.015810710480606872
100170229	0
100170765	0
100170841	0
10018	0
100188893	0
100188953	-0.003388460412740224
100189589	0
10019	0
100190938	0
100192379	0
100192386	0.06156436328874663
1002	0.02952221540080705
10020	0
10021	0.00445899176574724
10022	0
10023	0
10024	-0.022227801298041583
10025	-0.01272573594707166
10026	0.004716568991212965
100268168	0.0075513450505760695
100270679	0.007475344844485197
100272147	-0.020436357724117917
100286844	0.0036580669697070995
100287015	-0.0033517514924060483
100287114	0
100287177	0.0021381604586248274
100287366	0
100287482	-0.08509451744637067
100287569	-0.022952067446493103
100287616	0.019191626334382924
100287814	0.004150481238349577
100287896	0
100287902	0.019245408199989104
100287932	0
100288079	0
100288122	0
100288198	0
100288413	-0.048094440636332524
100288637	0.014372290094603743
100288797	-0.0024461326525283115
100289092	0
100289097	0
100289098	-0.004637383024094654
100289187	-0.004033034867559262
100289274	-0.003175335258636467
100289341	-0.0020452968722445373
100289373	0.013011629155341212
100289495	0
100289635	0
100289678	0
100292680	0
100293516	0
100294362	0
100294720	0
1003	0.02053842588173503
100302691	0.006105056427961577
100303728	0.040073932593908235
100303755	0
100306951	-0.004684613862568567
100316904	-0.002956986354714812
100329135	0
100359394	0
10036	0.017606873039956034
100379174	0
10038	-0.036931577509292435
100381270	-0.0381693053607727
10039	0.10579798265714561
1004	-0.023584262433904924
10040	-0.027224299455213603
10042	-0.022861656682225666
100422737	-0.02735971448730878
10043	0
10044	-0.001291089670388365
10045	0
10046	0
10047	0
10048	0.02782745755737334
10049	0
100499171	0.06200203659006919
1005	-0.006526242228770199
10050	0
100500850	-0.0385544151710353
100505474	0.0022804635772779324
100505478	0.023138849479214928
100505495	0.017702987217100587
100505501	0.020050060479801977
100505515	0
100505538	0.01274354748705629
100505540	-0.011379286129161848
100505545	0.011047467822142066
100505549	0.02440980818649232
100505573	0.0033771780226427655
100505583	0.023232662119382234
100505609	0
100505616	0.02971339749836943
100505619	0
100505622	0
100505624	0.016316020892368412
100505641	0
100505658	0
100505659	-0.007964076585439453
100505664	0.09441807389811244
100505676	0
100505681	0
100505685	0.027977755024155653
100505687	0
100505696	0.07775608230479834
100505715	-0.03789047538511953
100505718	0
100505738	0
100505741	-0.037790205414974964
100505746	-0.036604831915845085
100505761	-0.005620111801615739
100505768	0
100505776	0
100505782	0
100505783	0
100505797	-0.051649475096858286
100505811	0
100505812	0.012664453270857384
100505826	-0.017331853393253237
100505839	-0.012833259086987398
100505841	0
100505851	0
100505854	0
100505876	-0.01726817673187399
100505877	0.017971025393566098
100505879	-0.03783728987040681
100505881	0.035056200200164214
100505890	0
100505893	0
100505894	-0.05870370327025189
100505933	-0.008434042353102876
100505964	0
100505967	0
100505975	0.01966439188770596
100505978	0
100505984	0
100505985	0.03077115135279898
100505989	0
100506012	0.012535123047101464
100506013	0.010648402880237207
100506022	-0.014906561321882436
100506025	-0.047066168836576654
100506049	0.010149397128609077
100506068	-0.009687807583640594
100506071	0
100506082	0
100506083	0.00942732603685149
100506098	-0.042683666924836376
100506100	0
100506107	0.0012844172267128862
100506108	0.05596703219693555
100506113	0.04301759145487992
100506115	-0.014976311289731382
100506119	0.06276616796490826
100506122	0
100506125	0.033442417608342066
100506126	0
100506127	-0.008495336557543875
100506142	0.018527887936862816
100506144	-0.01421528637007014
100506172	0
100506175	-0.007006985289789568
100506195	0
100506207	-0.011435259121092766
100506215	0.04108946170585737
100506229	0
100506237	0
100506243	-0.0312066052345966
100506271	0
100506274	-0.018409580509102904
100506286	0
100506289	-0.02033250633192395
100506302	0
100506314	0
100506319	-0.016274054285989603
100506368	-0.01347687189702571
100506374	-0.05880888811970241
100506380	-0.06650709886892486
100506385	0
100506405	0
100506406	0.0019197126188884666
100506409	0.050087609206341664
100506413	0
100506421	0
100506428	0
100506433	0
100506457	0.04202656312939271
100506462	-0.023099011419877104
100506465	-0.010936966797196865
100506469	-0.00851702861315935
100506475	0
100506489	0
100506492	-0.013621533515959886
100506495	0
100506497	-0.0499546665919773
100506498	-0.03013739935347209
100506504	0
100506526	0
100506527	-0.03605871050118761
100506530	0
100506540	0
100506542	-0.00973332065273644
100506571	0
100506581	0.042952608335598476
100506599	-0.04038649353322479
100506603	0
100506606	-0.017991924694372153
100506622	0.001510358998962533
100506655	0
100506660	0.05259895243104471
100506668	0
100506675	0.006134442753807515
100506677	0.0031627061807072924
100506679	0
100506680	0.017995525893432247
100506686	0
100506691	0.056988386700229564
100506696	-0.014623886581848341
100506697	-0.04565109869523721
100506710	0.05340713498301732
100506713	-0.08946269892969315
100506714	0.05250324708522699
100506724	0
100506733	0
100506742	0
100506755	0.02737416713763472
100506757	0
100506765	0
100506776	0
100506779	0.005436739583898793
100506790	0
100506791	0
100506795	-0.03255254815259121
100506797	0
100506826	0.06297139920930962
100506827	0.01829561472620869
100506834	0
100506840	0
