gene	male-older_adult-fine-3
10000	0
10001	-0.008299838880383716
10002	0.013909887150152782
10003	0
100048912	-0.012924991683433829
10004	0.03805885526054523
10005	-0.03701462239015826
10006	0
10007	-0.015779738345353674
10009	0.009815080339054602
1000	0
10010	-0.005093314736578859
100126791	-0.02590149562389644
100128124	0.009223982987729279
100128640	-0.0029662408288863564
100129128	-0.008125435264437268
100129250	-6.408275368137029e-4
100129271	-0.015010700989769732
100129361	-0.016888895777300142
100129482	-0.02844399682969016
100130331	0
100130449	0
100132341	-3.254776751275879e-4
100132476	0.004717542961030388
100134713	-0.014367458271401809
100137047	0.006719042347146606
10013	0.023174648941548255
10014	-0.0339422860324205
10015	0
10016	0
10017	0.01262065550540238
100188893	-0.01173661534433973
10018	0.007668094104547747
10019	0.06393943792668898
1001	0.030155806942710636
10020	0.043561595395200374
10021	0
10022	0.01634008673928074
10023	0.0032289585824986813
10024	0.022972382303699586
10025	-0.003276352310235936
10026	2.5827333744109043e-10
100272147	0.007510787706286252
100287932	0.009401707188714338
100288413	0.051681351514619646
100289678	-0.00991592211203686
100293516	-0.010769936977439129
1002	-0.004337042414783627
100316904	0.003040883408778328
10036	0
10038	0.01764892709989604
10039	0.02026459459580788
1003	-8.650643978338385e-4
10040	-0.038559821308621775
10042	0.006357507420132373
10043	-0.04215080167930562
10045	0.03321507503926138
10046	0.03993258732546622
10047	0.007357876337039964
10048	0.028312105522369763
10049	-0.023568384991561813
1004	0.022227641885338732
100505741	0.015169927455320278
100505761	0
100505879	0.006340141708904249
100505933	0
100506144	0.011385266765879226
100506469	-1.7204635440001335e-9
100506504	0
100506571	0.0031693245672051455
100506581	0.03672611232998079
100506963	-0.05179758568884455
100507331	0
100507436	-0.00693447405827661
100507605	0.006350743510297444
10050	0.04910963396605551
10051	-0.047019868574787224
10052	0.013742373563891777
10053	-0.022080809224049956
10054	0.011726964406225462
10055	0.01321156661551299
10057	0.018354442805597577
10058	0.005107017390464886
10059	-0.03663294968720415
1005	0
10060	-0.0053459316461302595
10061	-0.006132315007766179
10062	0.01292109125481265
10066	0.0043549141878812475
10067	-0.013034396190157541
10069	2.1587709190175685e-4
1006	0
10072	0.004116665027859194
10073	0.010540016967312792
10075	0.011016986449473052
10076	0.0015029798331925412
10077	0.0031596893707511687
10078	-8.017293786837769e-10
10079	0.049194780829934545
1007	0.015445185694332706
10083	-0.0037870508085352714
10084	0.027669059260841365
10085	-0.04091366316226378
10086	0.0028821029791689205
10087	0.0022001252084749108
10089	-0.006900295055195074
1008	-0.02664697582991852
10090	0.005084270215791974
10092	-0.0493137204355044
10093	-0.042646998366544814
10095	-0.03397509166530675
10096	0.010123913344615097
10097	-0.0071963432268683444
10098	0.01537993052681126
10099	6.415635914185114e-4
1009	9.398527924195969e-11
100	-0.02506311730942131
10100	0.00863613125180419
10101	0.041439927037273436
10102	0.0015412836954262735
10103	-0.02453294851315112
10105	-0.04564266054477154
10106	-0.009390643415753564
10107	0.0035997713233226992
10109	-7.047761965898192e-4
1010	-0.0142874738636681
10110	7.861419748916681e-4
10111	0.0374171515385968
10112	0.016210006306606926
10113	0.019988930673787784
10114	0.04357414251498943
10116	-0.03823309439095303
10120	-1.2724988537170134e-4
10121	-5.23579293392312e-4
10123	0.056123984118498504
10125	0
10126	0.011857595352288976
10127	0.003971945421641987
10128	0.0037415330039097736
10129	0.0273840804557424
1012	-0.007086378193243664
10130	0.007270122095154346
10131	-0.01698065769275729
10133	0.03569616482803206
10134	0.010682141822295786
10135	-0.010104828286313669
10136	-0.026928045238916815
10137	8.575444877023941e-11
10138	-0.011274538311353664
10139	0
1013	-0.020536908354469027
10140	0.03325864475632433
10141	0
10142	0.018110806812076566
10144	0.034284209323366975
10146	-0.007809437613112875
10147	-7.425011545712146e-4
10148	-0.037976362368213744
10149	-0.05701077145737787
1014	-0.05901427912375665
10150	0.025275297319053935
10152	-7.276778402693482e-4
10153	0.0029046139193306623
10154	-0.017116379265730265
10155	-0.031492851236831126
10157	0.027041896547861134
10158	0.1696844981275675
10159	-0.0031356440694477244
1015	0.03971820554143016
10160	0.019879848903428882
10161	-8.739027143089647e-10
10162	-1.2267612512012093e-9
10163	-0.01210789848234329
10164	0.006467349484968435
10165	-0.006131586796362237
10166	-0.031147461606654603
10168	0.01895893434727312
1016	5.680172980300411e-4
10170	0.0645242381923483
10171	0.032740671753636735
10174	0.014534476224062499
10175	0.007185714374875823
10178	1.0875679971381337e-4
10179	-0.011691031249000014
1017	0.003328425033531095
10180	0
10181	0.019483598896313955
10184	0.025923379561939176
10186	-0.05390035663361571
10188	0.01854505458072103
10190	0.004426215633253489
10193	0.01675879676319594
10195	-0.01549714417292619
10196	0.011327485385334105
10197	0.006681670417875229
10198	-0.04113203123993406
10199	0.0037337278593850966
1019	-6.025364260545663e-10
101	0
10200	0.012760765217983699
10201	-0.03989646153368131
10202	2.359056020404328e-10
10203	0.03221269089365488
10205	0.0371739735486591
10206	-0.01898713033445618
10207	-0.013136371971277816
10208	0.007469821468406474
10209	-0.011671287392945404
1020	-0.013810208870856341
10210	-0.0012936005874315017
10211	0
10212	0.04837957188874228
10213	0.006860457991574992
10214	0.004680038481803023
10215	-0.009604232604290832
10216	0.0013606309350060917
10217	0
10218	-0.0036308584304964287
10219	-0.005078338714856975
1021	-0.020310621215548053
10220	0
10221	0.023469082112458663
10223	-0.014333135397190578
10225	-0.0821009134059882
10226	-6.627202219056362e-4
10227	0.0035526818672918328
10228	0
10229	-0.0017358005125002727
1022	0.004698689809335611
10230	0.021533001395096604
10231	0.0351143021974277
10232	0.03954678743181833
