gene	male-young_adult-fine-1
10994	-0.01785609709524852
10998	0
109	0.03621405683420709
10	0.011972229597961834
11000	-0.04485514234020209
11001	0.024767437322068337
11004	-0.011282663380549958
11005	-0.003310787245550098
11006	0.0019485159967252527
11007	-4.5227553634288496e-4
11009	0.008491051854607768
11010	0
11011	-0.019390440672821096
11012	-0.013635808303107453
11013	-0.011099250869150213
11014	0.007129585660246367
11015	4.4579408940352566e-11
11016	0.006534205836918612
11017	8.996241222649396e-4
11018	-0.004919396876985024
11019	-0.010204613918275715
1101	-0.004749272691087228
11020	0
11021	-0.0015806023376189523
11022	0
11024	-0.04862325314781756
11025	-0.00314602477958136
11027	-0.038436428675060155
1102	0.0024258900187266222
11030	0.007626851724304327
11031	0.004575164384317406
11033	8.854831695410914e-4
11034	0.020835076631306588
11037	0.010567638358477127
1103	0.033591409682393714
11040	-0.014420412238719893
11041	-0.004756483042620924
11043	0.01957259372712496
11044	1.7650084271955544e-10
11045	-0.01795937028983996
11046	0
11047	0.007557947572007429
1104	-0.007112418622329756
11051	0.012231796989209467
11052	-0.011945576360595804
11054	-0.021060298152219315
11055	0.00679213132555326
11056	0.007347250959194098
11057	-0.022784591977435383
11059	-0.017373512641538018
1105	-0.023188689497585502
11060	0.02038436939408524
11061	0.01948974044209437
11062	8.781043055759407e-12
11063	3.155737138543691e-4
11064	-0.024189928333282516
11065	-0.03597263840698209
11066	0
11067	5.95248707116843e-4
11068	0.002117847224949675
11069	-0.001366227824548703
11070	0.023275296080831523
11072	-0.024761429231640618
11073	0
11074	-2.1234450235731585e-5
11075	0.028497760409879502
11076	-0.016856962255184155
11078	0.006526340266621955
11079	-0.021618207432159888
1107	0.012687212259538084
11080	0.012316219972387427
11081	0.016224995620409233
11082	6.710089731012506e-4
11083	-0.017329246950321793
11085	0.016496651427937676
11086	0
1108	0
11092	0.010072796272448453
11093	-7.472161081926543e-5
11094	0.022158678373905397
11095	0
11096	-0.03617058651556612
11097	0
11098	-0.01853446854828862
11099	0.003543443532074985
1109	-0.023836620268854244
11100	0.006643640169706437
11102	-0.002967907881706955
11103	-0.01421466849945734
11104	-0.008581171203249673
11107	0.004525104991117893
11108	-0.004169578407498858
11113	-0.028264737987817375
11116	0
11117	-0.025827385752148286
11118	0.01377279997458561
11119	0
1111	0.028539061602654715
11120	0.03617453505542466
11122	-0.00537284716297974
11123	0.0020021212762925612
11124	0.01692454451083747
11126	0.026222441391252665
11127	9.90716230618015e-4
11129	0
1112	0.018111091678645556
11130	0.018536698316360827
11131	0
11132	0.019940226693261138
11133	-0.008249696817298858
11135	0.03414770417042859
11136	-0.023415403590127358
11137	0.005300157889183674
11138	0
1113	-0.0014552287745624312
11140	-0.012812076453632568
11142	0.02583249075305675
11144	-0.0051920101273873346
11145	-0.03868666567722641
11146	0.017272037150301626
11147	0.006253096259201167
11148	0.018351191062646127
1114	0.008301761850011424
11151	4.8054057615000846e-4
11152	0.012642876436325624
11153	0.007652145430908669
11154	0
11155	-0.011218830495239439
11156	-0.047620128378843114
11157	-0.0017805995903586763
11160	-0.0016161416506147823
11161	-0.007811145577770874
11162	0
11163	0.01895361136012562
11166	0.0029834867449423158
11167	-0.006195051091351965
11168	0.003596082563569822
11169	0.00305529769476993
1116	-0.05689646705344393
11170	-3.2005689177588766e-4
11171	0.024492748424944928
11172	-0.009793605159870905
11174	-0.005414995346718111
11176	0
11177	0.007948019679750392
11178	0.007706226920938571
11179	0.0369719655458471
1117	0.01596009543986524
11180	-0.008098668895622739
11181	0.00835983389071648
11182	-0.049737377862991004
11183	-0.01242263795379471
11184	-0.03732082970024392
11186	1.8299317587325127e-10
11187	0
11188	-0.0030612969960585506
11189	0
1118	0.009810286134513109
11190	0
11193	-1.570878384320862e-4
11194	-0.012401198487007528
11196	0.014787222102617976
11197	0.07376381110355863
11198	0.02174410933401012
11199	0
1119	0
11201	-0.0017511830039309048
11202	0.008360392416451173
11211	0
11212	0.00903514245949477
11213	-0.006068277755547789
11214	0.004797904134275847
11215	3.655210020321544e-5
11216	-0.02060129148550745
11219	-0.015005608318270592
1121	-6.920466464820157e-4
11221	2.2327743742597684e-10
11222	-0.022177112943937306
11223	0.010985872137440443
11226	0.013025230470745677
11228	-0.014372197903299098
1122	0.00628635297677627
11230	0.04164200733989627
11231	1.0461444183214923e-4
11232	-0.00753370261972557
11234	-0.010731173056616873
11235	-0.006094913911850157
11236	0.01173793109252507
11237	0
11238	-0.004373072426341332
112399	0.040012433663988115
1123	0.0015553732166495254
11240	-0.03458793064356606
11243	-0.008759982194892085
11245	-0.01470485912398618
112464	0.043830361078722825
112479	-0.004185276965419364
11247	-0.0010395154443844552
11248	0.0076690092347092625
1124	0.017453478518853677
11250	0.0181713400226084
11251	7.913393173257572e-4
11252	-0.01509769200614192
11253	0.001995467705143133
11254	0.01916152580109671
11255	1.4406532237883302e-4
11258	0.002513910704003871
11259	-0.008888217673613658
11260	0.02850042906122852
112611	0.007137552343867868
11261	-0.013683630485520163
11262	0.009276081484739697
11264	0
11266	0.008323905882957111
11267	0.006567757845948673
11273	0.009684311018888486
11275	0.028215255512495253
11276	0
11277	0.007691725581843156
11278	-0.010088229540481832
11279	-0.02907730513059216
11280	0
11281	2.85848136235431e-10
11282	-0.004388009589846877
11283	0
11284	0.021579274120715173
11285	1.6467079294380204e-10
112869	-0.0021330539413416155
112950	-0.02431317172729168
1129	0
112	0.0047527020689553875
11309	-0.0077712882427030715
1130	-0.0306554360779861
11311	-0.0029829523668514555
11313	-0.014081473107670045
113146	-0.0046050949832112595
11314	-0.020464019493858062
11315	0.0020007356010456777
11316	8.034114197817341e-4
113177	-0.014791060112351848
113178	0.0017811524839761738
11317	0.023366808744957245
11318	0.0011049017750148018
11319	0.009863000086521646
11320	0.05076230213584165
11321	0.0010800548958387537
11322	-0.0027674239724901667
113251	0.008164957659852153
11325	0.0072208482225678055
11326	-0.042084879568244485
11329	0.006790305334152072
1132	0.007054731882412404
11330	0.009279653397242911
11331	-7.927666463871685e-4
11332	-0.006416535429625514
11333	-0.015937442695776172
11334	-0.005998762642101208
11335	0.0028564269276465035
11336	0
11337	0.005950466680206351
11338	0.005024825165756518
11339	0
1133	0.004357981644395069
11340	-0.028247624343120156
113419	0.01798966061925767
11341	0.0197439600108261
11342	0
11343	0.029837442393438707
11344	-0.005797681712917146
11345	0.005848929939966964
11346	-3.6303418349251234e-4
1134	-0.059357133822568006
1135	-0.012463991928145695
1136	-0.0024044551767500493
113791	4.627748607861057e-11
1137	0.004632858351706362
113835	0.014064782160422507
113878	0.01290819024161294
1138	0.02583292716714185
113	-0.001818834991712734
114034	0.02384471763098429
114044	0.004810142266263397
114049	-1.1672531864246745e-4
114088	0
1140	0.007626639944297617
114112	0.030993449385476258
1141	0
1142	-0.0017256505756007648
114327	5.6342592557661374e-11
1143	0.0022065327378215788
1144	-0.012267066077163106
114548	-0.007516392942710575
1145	0
114625	-0.026917814491580434
1146	-0.009668027976475093
114791	0
1147	0.014887662525292614
114819	0
114876	0.001646569808538817
114881	-0.0037974107574988694
114882	-0.0027909143550694823
114883	-0.007661652491975686
114884	-0.016538612184746115
114885	0
114897	-0.004396894949334213
114899	-0.003267978884049829
114908	-0.008695543127805875
114932	0
1149	0.02701543809100992
114	0
115123	3.59260581062385e-11
115201	0.0014307737465758987
115207	0.01242644244423602
115290	0
1152	-0.03327755377525358
115353	0.020954779902684233
1153	-0.026765357144832223
1154	-0.0010472225041776645
1155	-0.03562341783511532
115703	-0.012319812408858745
115708	-0.008952901561027408
115817	-0.004596143931047862
1158	0.012179346061975372
115939	0.011277230671116996
115	0.014300588662762138
116039	-0.010930289252849603
1160	0
116138	0.026433922059692975
1161	0
116285	-0.0010049979435720051
116372	-0.006903976896004521
116496	0.01435231541784927
1164	-0.039328885346356944
116828	0.01606413635612389
116832	0.045645053502889034
116984	-0.014673519356717499
116985	0.01721073388767569
116986	-1.0634051219535865e-4
116987	0.005161396310114674
116	0.034509875256745336
117178	0
117246	-0.0019768534584015496
1173	-0.013793867963885901
1174	-0.025428245432577563
1175	0
1178	-0.02260356004541349
1179	0.01951652394149434
117	0.03815781361911727
1180	-0.05532643120514949
1181	0.004417070766576639
1182	0.015230217099650407
1183	-0.0022936341116575774
1184	-0.004302456067838945
1185	-0.005942744462973477
1186	-0.00783368499021982
1188	-0.0026828054122566506
118	-0.00423007019404243
1191	7.552678670999368e-4
1192	0.012931681432105569
1193	-0.04162047476768698
