gene	female-older_adult-coarse-2
100131211	0.02386047384454069
100131213	0.010037128822003003
100131303	0
100131347	0
100131366	-0.044421918853423115
100131434	0.04190300516679966
100131496	0.0015493270617708947
100131655	-0.018766205685429492
100131691	0.006249097096190812
100131755	0.06491611878371562
100131801	-0.01458202650906976
100131814	0.06931918655101628
100131816	0
100132074	0
100132078	0
100132341	0
100132386	0
100132464	0
100132476	0.02730024742904117
100132596	0
100132677	-0.015211010561091618
100132891	0.030551860834991087
100133205	0.032753227551012246
100133311	-0.008112959859179734
100133461	0
100133612	0
100133941	0.10520894331733496
100133985	-0.003258539767816581
100134229	-0.023596588163994865
100134259	-0.048536518937529666
100134368	0
100134713	-0.011370025938312649
100137047	-0.04379798591871229
10014	0.042387962047184764
100141515	0.007597948370236482
100144597	0
100144602	0
100144603	-0.025614256664067383
100144748	0.0016701836272100881
10015	-0.051851553794105644
10016	0
100169752	0
100169989	0
10017	0
100170229	-0.007461931376947806
100170765	-0.010013595225413152
100170841	0
10018	-0.024131403759366937
100188893	0
100188953	0
100189589	0.04136406675666427
10019	0
100190938	0
100192379	0
100192386	0
1002	0.005569936260160743
10020	0
10021	0
10022	-0.0068096577411457014
10023	-0.009169282439915402
10024	0
10025	-0.032337204252509855
10026	-0.03699007046848045
100268168	0
100270679	0
100272147	0
100286844	0
100287015	-0.006251020358232236
100287114	0.04331507456153277
100287177	0.07579852733168263
100287366	0
100287482	-0.006915102620876304
100287569	0.11460310975907705
100287616	-4.946532020763194e-4
100287814	0.023662261306864548
100287896	0
100287902	0
100287932	0
100288079	0
100288122	0
100288198	-0.016969818235526606
100288413	0
100288637	-0.009190887475989687
100288797	-0.010062323689300498
100289092	0
100289097	0
100289098	-0.1003016700959364
100289187	-0.06093211541478899
100289274	-0.013965733694438463
100289341	0.07377400056761327
100289373	0
100289495	0
100289635	0.01827643137886277
100289678	0.004526999298711698
100292680	-0.011904909923671486
100293516	0
100294362	0.024235540423929728
100294720	0.011426580181625588
1003	-0.0182630593532467
100302691	0
100303728	0.005443697209328379
100303755	0
100306951	0
100316904	0
100329135	0
100359394	-1.835109523177979e-4
10036	0.002095700441019667
100379174	0
10038	0.008631772589333307
100381270	-2.0803490553664215e-4
10039	0.10852002708335981
1004	0.011172690877151127
10040	-0.019029769184375264
10042	0
100422737	0
10043	0
10044	0
10045	0.018172179205076012
10046	0.08468763285837297
10047	-0.01589084925076381
10048	0
10049	0
100499171	0
1005	-0.019630403627138852
10050	0
100500850	0.010593091111971195
100505474	-0.011559469027541232
100505478	0
100505495	0
100505501	0
100505515	2.4815441458007133e-4
100505538	-0.03312443886952158
100505540	0
100505545	0.034973668449031825
100505549	0.0015337430923361285
100505573	0.01112166088063701
100505583	0
100505609	0
100505616	0.026746962702837673
100505619	0
100505622	0.013908363671498074
100505624	-0.03542199372677783
100505641	0.0011988670325128034
100505658	-0.014909039282499837
100505659	0.03724651834153802
100505664	0.009402825393651167
100505676	0
100505681	0.017135048256496366
100505685	-0.03222751362706076
100505687	0
100505696	0.028160566300565692
100505715	-0.002625732405638338
100505718	-0.0033024514536520292
100505738	-0.010048403515538798
100505741	0.001956975758084982
100505746	-0.08117256605921432
100505761	-0.001647806168929589
100505768	0
100505776	0
100505782	0
100505783	0
100505797	0.028876143606960225
100505811	0
100505812	0.029717041637320193
100505826	0
100505839	0.024770688313947017
100505841	0
100505851	0
100505854	0.0062312791684805205
100505876	-0.039115193279786645
100505877	0.022886531881511643
100505879	0.03782103789511916
100505881	0.00675948524218529
100505890	0
100505893	0.08716907744998863
100505894	0
100505933	-0.0034248178374798348
100505964	0.006215401137475148
100505967	0.030659497955976563
100505975	0
100505978	0
100505984	-0.12782407538783278
100505985	0.041067330157375834
100505989	-0.004054908696404065
100506012	0
100506013	0
100506022	0
100506025	0
100506049	0
100506068	0
100506071	-0.021161602237590362
100506082	0.00810557133444295
100506083	0
100506098	-0.027331429098264283
100506100	0.0016764713495506947
100506107	0
100506108	0.01003489184865387
100506113	-0.0754629756882375
100506115	0.019779909652524456
100506119	0.01694321081738601
100506122	0
100506125	0
100506126	-0.017499068011096713
100506127	0.03540559280695161
100506142	-0.025326859079647348
100506144	0
100506172	-0.02062371156223516
100506175	0.008784210722725646
100506195	-0.0020798276586859116
100506207	-0.0404769987134026
100506215	0
100506229	-0.0055815156634693745
100506237	0
100506243	-0.003925866255606094
100506271	0
100506274	0
100506286	-0.0017998003839063987
100506289	0.007252127449727625
100506302	0.04275401296661536
100506314	-0.0017479897164604187
100506319	-0.020830935178600813
100506368	0.020262075780517842
100506374	0.017568776630523034
100506380	-0.03490034768095678
100506385	0
100506405	0
100506406	0
100506409	-0.021325583279943248
100506413	0
100506421	-0.013426715752848633
100506428	-0.02831748313945448
100506433	-0.004352299463382169
100506457	-0.015695144049710157
100506462	-0.04928210724234787
100506465	0
100506469	0
100506475	0.0030324810226158108
100506489	0
100506492	0.01910953582614121
100506495	0
100506497	-0.02050047172696828
100506498	0
100506504	0.015498988438636214
100506526	0.004277776562419343
100506527	-0.0385026610448852
100506530	0
100506540	0.041337370220838915
100506542	0.010489117873035837
100506571	0.0017449832029361506
100506581	-0.03451723214699516
100506599	0
100506603	0.0026094307943065583
100506606	-0.027099842266764804
100506622	0.02834746559598159
100506655	0
100506660	0.06382725853941539
100506668	0
100506675	-0.04108538213855742
100506677	0.01463113146597755
100506679	-0.03759614742232663
100506680	0
100506686	0.026991917377277803
100506691	0.032012121843718246
100506696	-0.01619546689325943
100506697	0
100506710	0.022292504861799022
100506713	-0.044264117317903924
100506714	0.030100957230776437
100506724	0.0013502236630825622
100506733	0
100506742	0
100506755	0.00184850803629956
100506757	0
100506765	0
100506776	-0.055489297250801886
100506779	-0.011350954030083972
100506790	0
100506791	-0.03881687011274672
100506795	0
100506797	0
100506826	0.02728154071233361
100506827	0
100506834	0.04648218101700538
100506840	0
100506866	0
100506874	0
100506895	0.002405967958862734
100506907	0
100506922	0
100506930	-0.08444011987315629
100506963	0.008008641722224711
100506994	-0.039045325248747514
100506999	0.0050646175261993675
100507027	-0.06372664941117316
100507034	-0.01826168782763078
100507050	0.012340599613509032
100507057	0.010447342666804247
100507058	0
100507059	0
100507062	0.022386705856006262
100507064	-0.07908905126646272
100507086	0
100507114	0.03531658726695932
100507117	0
100507143	0
100507156	0.040531986313004115
100507171	-0.054298228127355234
100507173	-7.665773330304711e-4
100507203	0
100507206	0
100507240	0
100507246	-0.05778820632268608
100507250	-0.04066198770621518
100507254	0.027510752363190605
100507257	-0.01011377451286268
100507261	0
100507266	0.018246544156458162
100507274	-0.002437010653083409
100507277	0
100507283	0.014247787953880741
100507290	-0.02294699339273607
100507300	0.005103508658615444
100507303	0.046932171602509114
100507316	0
100507331	0.002279013492796718
100507336	-0.0033269331507205816
100507362	0
100507384	-0.030116782489266556
100507388	0
100507389	0.016100097940746405
100507391	0.06450269842776678
100507392	-0.03864371632999735
100507403	-0.0039158438160396295
100507421	0
100507423	0
100507428	-0.010963684652234823
100507433	-0.05894651557488129
100507436	0.02964565101290575
100507459	0
100507461	0
100507462	-0.0339610058540919
100507463	-0.0031195331307595857
100507468	0
100507470	0
100507475	-0.028307371248852794
100507477	0
100507487	0
100507495	0
100507506	0
100507524	-0.00934093263561348
100507527	-0.0010744488475332558
100507533	0
100507534	0.013930598820027534
100507537	-6.808451788379348e-4
100507540	0.02909569418214029
100507547	0
100507564	0
100507567	0.018902378809650452
100507584	0
100507600	0
100507602	0
100507605	0
100507629	-0.015032809548341124
100507632	-0.008770706809948079
100507642	-0.016357717366746183
100507650	0
100508631	-0.018352266327420364
10051	0.004164946606105846
10052	-0.030859419665245386
100526820	0.015162515740222376
100528062	-0.00374774475476463
10053	0
100533106	-0.0017067438579787325
100533178	0
100533182	0.07604562094019565
10054	-0.018404776994279465
10055	-0.011703941734109666
10056	-0.015687877500275962
10057	0
10058	0
10059	0.012818710886244944
1006	0
10060	-0.01728234638977896
10061	0.0538106106147431
10062	-0.03959633313150559
100628307	0
100631378	0
100652740	0.03373140901513119
100652791	0
100652824	0
100652853	0.023008109395856995
100652911	0.005255224041138588
100652929	0
100652999	0
10066	0
10067	0
10068	0.001303092036111637
10069	-0.03990352289419802
1007	0.03592055316332204
10071	-0.030996400561583967
10072	0.002934849268145251
10073	0.008276277272484506
10075	0.019793411892314303
10076	0.03292352755007661
10077	0
10078	-0.006665487474758658
10079	-0.0026892152068842545
1008	0.012398227705339843
10081	0
10082	0
100820829	0.02315914509690196
10083	0
10084	0
10085	0.028426492905353384
100852408	0
100852409	0.03611282819440707
100859921	1.0366369498558144e-4
100859930	0
10086	0.014905169424130966
100861552	0
100861553	0
100861554	-0.005664963446154454
100861573	0
100862662	0
100862671	0.0034396227022786214
100862679	-0.01794818953659985
100862680	0
100862704	-0.0012815530259253128
10087	0
100873930	-0.028111642419644745
100873942	0.008461083897293244
100874012	0.006591019451211994
100874018	0
100874021	0
100874032	0.02566808479506668
100874051	0.014081861791870516
100874063	0.01079731194738488
100874143	0
100874178	0.0019705418233278704
100874182	0.0025462587207555044
100874187	0
100874194	0.025991882491957018
100874195	0
100874205	0
100874239	0
100874251	0
100874253	0
100874323	0
100874362	-0.038787908871039466
100874365	0
100885778	9.184443404751968e-5
100885781	-0.01862873367600014
100885798	0
100885848	0
10089	-0.014204437865887001
1009	0.057946632460626875
10090	-0.0026628486483379703
10092	-0.005693358764521104
10093	0
10095	0
10096	0.004270246804028886
10097	3.1975661196813104e-4
10098	0.04175867340419492
10099	-0.04186601283736928
100996246	-0.03658155001736693
100996251	0
100996279	-0.018073647207087016
100996286	-0.05751387111155699
100996301	0
100996307	0
100996342	0
100996419	-0.028926335964731684
100996425	-0.04017019137936089
100996455	0.001605803087795865
100996485	0
100996490	0
100996492	-0.0054299828236960505
100996570	0.03944307636284383
100996579	0.04134263514424119
100996590	-0.024663757137433608
100996624	0
100996671	0.03441867353891918
100996694	0
100996702	0.0134882580551667
100996902	0
101	-0.016922144803192023
1010	0.020878893519714052
10100	0.09702378895876258
10101	0
10102	-0.008077225695032959
10103	-0.05121203782789976
10105	0.026413746475451503
101055625	-0.1272340496025521
101059948	-0.02629881578622439
10106	-0.012358607067585861
101060019	0.002026206015388418
101060200	0
101060264	0.09511348749057526
101060544	-0.010435486442673902
10107	0
10109	-0.015771126632742813
10110	-0.006864860393578837
10111	-0.007341887103073478
10112	0.021157496115702605
10113	0
10114	5.239445804867376e-5
10116	0.006098750741857278
10117	0.0020369666111170635
1012	-0.061019626687283744
10120	0
10121	0
10123	0.08008650192095557
10125	0
10126	0.0014821559274042003
10127	0
10128	0
10129	-0.023786983500411033
1013	0.028356413706437017
10130	-0.02712683673166648
10131	-0.013901121810028354
10133	0
10134	-0.008406559153394711
10135	0.082883821919144
10136	-0.05160568774259616
10137	-0.034286746826445336
10138	-0.014015859023292405
10139	-0.014311983237897835
1014	0
10140	0
10141	0
101410533	0
101410538	-0.027413256381864256
10142	-0.03620038406866882
10143	0.016898274382982782
10144	-0.0020691349325997633
10146	0
10147	0
10148	-0.051558499634806666
10149	-0.013316813010034687
1015	0.01164939574686414
10150	0
10152	0
10153	-0.03613210879062047
10154	0.021163781537007518
10155	0.018737626282086355
101559451	0.0036602341362585314
10157	0.005669499324159973
10158	0.1355756673484603
10159	-0.009175807016095694
1016	0.03713059804692149
10160	-0.0018223543623292605
10161	0
10162	-0.02759526790482247
10163	0
10164	0
10165	0.02649090127814468
10166	0.00632899846002773
10168	0.013861778989691386
10169	-0.025983981652213085
1017	-0.002433781629433562
10170	-0.024527158819513457
10171	0.018498199150115444
10172	-0.026629625846906025
10174	0.04594826754947013
10175	0.018202824835665904
10178	-0.044682192852923894
10179	-0.02251583490382943
10180	0.001981046633092568
101805491	0
10181	-0.0010765109024036088
10184	0.06410827676466009
10186	0
10188	0
10189	-0.015001497961995031
1019	0.012392078108405704
10190	-0.06327646551380654
101926888	0.002025647141938598
101926890	-0.023293595850186137
101926892	-0.01317459612142414
101926903	0.026661323400496154
101926928	0.04724165677661594
101926934	0.026668840441693185
101926942	0
101926951	0
101926978	0
101926987	0.010052356892550306
101927003	-0.0203018725787072
101927007	0
101927017	0
101927018	0
101927027	-0.04690821591942063
101927034	0.05314412535551367
101927038	0
101927040	0
101927043	0.01646277500989678
101927051	0
101927059	0
101927067	-0.03078401560309244
101927074	0
101927075	0
101927081	-0.0034906713638069428
101927096	0
101927111	0.014316012644629976
101927112	0
101927115	0.01202249796918971
101927123	-0.032746279767305236
101927124	0
101927125	0.045919586227019776
101927129	-0.006743187650194564
101927131	4.0007652075380165e-4
101927138	0
101927143	0
101927150	-0.010764208517880864
101927151	0
101927152	0.029152889089485774
101927159	0
101927164	-0.007008226879980398
101927193	7.01056844152637e-4
101927195	0.01092036034310236
101927196	0
101927204	0.0011932379184463274
101927219	0
101927220	0
101927228	0.006044348285757734
101927237	0.022702435539484533
101927244	0
101927253	0
101927257	-0.01673767136294197
101927273	0
101927274	0.0182708252718699
101927275	-0.013383174515879547
101927282	0
101927286	0
101927292	0
101927295	0
101927310	0
101927314	-0.011160906650691874
101927320	0.001583798182974169
101927346	0
101927348	-0.019899852175225694
101927358	0
101927360	0.002332390911337694
101927362	0
101927363	0
101927377	-0.022598872853734416
101927379	4.761531292061745e-4
101927396	0
101927402	6.091765461369661e-4
101927410	0
101927411	0
101927416	0.00752011988490607
101927417	0
101927420	0
101927433	0
101927438	0
101927447	-0.0025408175429813863
101927449	0
101927450	0
101927460	0.045427631448243376
101927482	-0.0083161199099037
101927494	0
101927495	0
101927498	0.011647273599672697
101927502	0
101927503	-0.0238311767011919
101927513	0
101927523	0
101927526	0
101927528	-0.039989807476014626
101927531	-0.025211144100331203
101927539	0
101927543	-0.04127021780785221
101927547	-0.0010042309053971458
101927553	0.007000069924535555
101927565	0.030274245495668626
101927581	0
101927586	0
101927587	0.049879057474666165
101927588	0.004094618374944342
101927592	-0.009924441120095063
101927599	0.008143187884468566
101927606	-0.009478267934653914
101927616	-0.002613510157706892
101927636	0
101927641	0.008596248615348348
101927650	0.007100763198761961
101927657	0
101927659	0
101927682	0
101927690	-0.013099798069153857
101927701	0
101927702	0.028768616691915657
101927720	0
101927722	-0.02712911315682401
101927735	0
101927760	-0.03911479057115694
101927766	0
101927769	0
101927787	0.05055425473239776
101927798	0.021196130459275726
101927808	-0.006571535127522907
101927809	-0.06631309333098194
101927815	0
101927821	0
101927828	0
101927829	0
101927839	0
101927843	-0.013555882545346155
101927849	0
101927869	0
101927870	-0.0018743433695585442
101927876	0
101927877	-1.102126805606212e-4
101927884	0
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0.024442579824034482
101927948	0.0038708926812511418
101927950	0.004442745593521818
101927953	0.0027042590220911597
101927972	0
101927974	0
101927992	-0.01106114140779641
101927994	0.0012923241697813362
101928000	0.04888521575097569
101928002	0
101928009	0
101928012	0
101928031	-0.001247330456636372
101928035	0.05522546926460452
101928040	-0.008790212653451684
101928043	-0.027874085181071616
101928052	0
101928069	0
101928079	0
101928087	0.023937098318288018
101928098	0
101928100	-0.01878120840741417
101928101	0.045427329331280734
101928104	0.009223609471744715
101928111	0.0014869626262644401
101928120	-0.04077966044631312
101928132	0
101928134	0
101928144	0.015465885931653987
101928158	-0.009976544080511436
101928162	-0.045281998591010446
101928165	0
101928167	0
101928185	0
101928190	-0.07574529517341629
101928201	0.0047424592945958825
101928205	0.010696608290222079
101928222	-0.007783067046543408
101928227	-0.003462080566061961
101928238	0
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0.004322325317316286
101928288	0
101928298	0
101928303	0
101928333	0
101928335	-0.04376144166473315
101928371	0
101928376	0.04478246541664514
101928386	-0.020262722950885197
101928388	0
101928389	0
101928399	0
101928401	-0.004676073718302961
101928405	0
101928418	0
101928424	0.016726356801936
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0
101928475	0.002390403197859686
101928476	0.053552805456019266
101928495	0
101928496	0
101928516	0
101928521	0.03531897613894359
101928525	-0.008120234191375144
101928535	0
101928537	-0.021353568443896513
101928539	0.017374232544328856
101928555	-0.003201577149840698
101928557	0.03003202347027384
101928559	0
101928565	-0.012735739989485866
101928571	0.005826609114293861
101928578	0
101928580	0.006924839706980931
101928583	-0.007657107235703257
101928590	0
101928597	0.0029342719207590706
101928602	0.003482613485642058
101928616	0
101928618	-0.001964456777254678
101928622	0
101928646	0
101928649	0.029413321087809592
101928651	0
101928661	0
101928673	0
101928682	-0.006960229190406898
101928684	0
101928687	6.148448353047099e-4
101928694	0
101928700	0
101928707	0.012125285262739675
101928708	0
101928710	0
101928725	0.04210965214364157
101928728	-7.359428808029787e-4
101928731	0
101928739	-0.07308137078013423
101928748	0
101928751	0
101928770	-0.016251135094697312
101928773	0
101928778	0
101928784	0.05289149417634186
101928790	0
101928795	0.04841215840297414
101928797	0.017150778583108435
101928809	-0.006929164594000512
101928820	0.01809591844850738
101928823	0.005505965502197133
101928834	0.03169448248662409
101928837	-0.06038795983586276
101928844	0
101928845	0.008210862595047502
101928846	3.629067859245569e-4
101928847	-0.016263589070758495
101928850	0
101928857	0
101928858	-0.026052582802039436
101928865	-0.03344826676500796
101928881	0
101928886	6.055324781327069e-4
101928894	-0.013691552615542954
101928896	0
101928909	-7.735966101661939e-4
101928922	0
101928937	-0.005018413785678382
101928940	0.014955630980129317
101928973	0.00462713530599693
101928978	0.031039930901557974
101928988	0
101928989	0.07856616561422125
101928999	0
101929002	0
101929004	0
101929019	0
101929027	3.968484790251165e-4
101929034	0
101929052	0.01762244640402164
101929064	0
101929076	0
101929081	0.028806380467872945
101929084	0
101929109	0.022620780939810542
101929110	0.02002807348131733
101929116	0
101929123	0.0027953483276800363
101929144	0
101929151	0.00986709210367866
101929153	0.002294299845149945
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	-0.001543744215722209
101929210	-7.089175838211189e-4
101929224	-0.047745058425554925
101929239	0
101929241	-0.03671241508769041
101929243	0
101929260	0
101929261	0.006224396319096442
101929265	0
101929268	0
101929269	0.0030745695957879525
101929288	0
101929315	0.001657021976262275
101929328	-0.022326010573595977
101929335	-0.044926104908874144
101929378	0
101929384	0.0015848081235022766
101929406	0
101929407	0
101929413	0
101929423	0
101929441	0
101929460	0
101929472	0.015052926827213603
101929478	0
101929486	0.012932806110968614
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0.00914573103872549
101929536	0
101929538	0
101929549	0
101929552	0
101929557	0
101929570	0
101929582	-0.0030278642691594464
101929584	0.011549737205254679
101929586	0.007872598353063141
101929591	0.01759398600196011
101929592	-0.0024972052964417906
101929607	0.004076827288561525
101929620	0
101929623	-0.020706165577151603
101929631	0
101929651	0
101929657	0
101929690	-0.011648784220328497
101929693	-0.007744465959472188
101929694	0.006849577804638233
101929717	0
101929718	5.347117577575754e-4
101929719	0.03199637906681838
101929726	0
101929730	0
101929745	0.0046485060117087765
101929748	0
101929759	0
101929760	0
101929765	0.025095043725925227
10193	0
101930114	0
101930421	0
101930452	-0.007902360099529588
10194	-0.01935085355280648
10195	-0.017557035003793187
101954204	-0.01727175720571019
10196	0
10197	-0.013446559123401876
101978719	0.03127344556885011
10198	0
10199	0
102	-0.007488374233883928
1020	0.025556532571982333
10200	3.1668460949304964e-4
10201	0.0031948139069247323
10202	0.05361547359054591
10203	-0.02374887858565612
10204	-0.020868777128884557
10205	0.09220428626105784
10206	-0.008425035758358441
102060282	0.01875186175371246
10207	0.019478993486992408
10208	0
10209	0
1021	0.004866076165812576
10210	0
10211	0.001976794001157367
10212	0
10213	0.004917028393744194
10214	0
10215	0.04921897075648948
102157402	0.011299740661284995
10216	-0.006909952237464334
10217	0
10218	0.10794617030701534
10219	-0.07006849940742287
1022	-0.02623895043306894
10220	0.013837891883597148
10221	0
10223	-0.0654429787818859
10224	0
10225	-0.020285613190459375
10226	-0.015476993499854107
10227	0
10228	0.004791445313789603
10229	-0.0064589910735597935
10230	-0.022410166711314922
10231	0.036235775324174734
10232	0.08651089393239045
10233	0
10234	0
10235	-0.031225254216888012
10236	0
10237	0.01755762738648211
10238	-0.011371980098630531
1024	-0.031758894883287814
10240	-0.004942736719404719
10241	0.015080226897608006
10242	0.028481328401054683
10243	0.00416710858307311
10244	0
10245	-0.001196869757463157
10246	0
102467079	0
10247	0.01674036510749251
10248	-0.013439325151027403
10249	-0.01600312279319502
1025	-0.0024108703378856945
10250	0.00940660728095419
10251	0.0013002324420064283
10252	-0.03286346843907397
10253	-0.015063864185696657
10254	0.01649800559337945
102546226	0
102546294	0
10255	-0.055823241158366496
10256	0
10257	0.0282956309266298
1026	0.02299829824917439
10260	-0.006679410238134499
10261	0.00231958470799191
10262	-0.0031909430766929535
10263	-0.018741658045105226
10265	0
10266	-0.0032078446222397936
10267	0.020352654588556954
10268	0.01367024542917126
10269	0
1027	0.03553041311452776
10270	0
10272	-0.016936955619288742
102723335	0.005261457199483471
102723526	0.0033885444621465097
102723661	0.019585613173021096
102723684	0
102723692	-0.0035768970940164165
102723701	0.039859221694572095
102723775	0.04900511508802889
102723786	0
102723809	-0.007604613292856319
102723932	0.02646601751108536
102724009	-0.013844110814041582
102724094	0.05070154847700326
102724201	-0.009695916602359241
102724323	0.00477108864292746
102724368	0.022867919162095934
102724508	-0.03013799660317633
102724511	-0.0015687585836563242
102724532	0.010173561068973791
102724612	0
102724699	0.0171801873763953
102724814	-0.0038213363193725803
102724927	-0.014236545839687975
102724929	0
10273	-0.0354596409665293
10274	0
10276	0.04631666874186537
10277	0
10278	0
10279	0.022165703827508067
1028	0.02933721807356085
10280	0
10281	0
10282	-0.0334815450699465
10283	0.023562620825044806
10284	-0.010273736868383372
10285	0
10286	0
10287	0.006138596810065291
10288	0
10289	-0.015486400555377105
1029	0.060237411977443645
10290	0
10291	-0.0028261201780309933
10293	0
10294	0
10295	0
10296	-0.006228744116459719
10297	-0.023056860272196097
10298	0
10299	0
103	0
1030	-0.02785566264129871
10300	-0.022084527643993247
10301	-0.020241454742385825
10302	-0.027582071622116736
10307	0.0143333316733233
10308	0.014160299192844977
10309	-0.04281085998639608
1031	0
10311	-0.014769430833374982
10312	0.031519286422393024
10313	0
10314	0.02264157840368729
10316	0.0015766863899109688
10317	0.023327796227189362
10318	-0.04043892211236599
10319	0.06760230788564199
1032	0.011977611520339566
10320	-0.052774858107267515
10321	-0.02093813631416878
10322	0
10324	0.05156713300632977
10325	0.008261223383474108
10326	0
10327	-2.747408086538489e-4
10328	-0.0022856048259976003
10329	0
1033	0.012627727800534673
10330	-0.013060926111683654
10331	0
10332	-0.0014267432073150354
10333	0
10335	0.001343372496208795
10336	-0.024196447174524856
10342	0
10343	0
10344	-0.020641733241626912
10345	-0.0013427454900797019
10346	0.026759749334263602
10347	0.08841086748927955
10350	0.022101056354828043
10351	0.02435852263972122
10352	-0.024650991795847205
1036	0.017997147394693512
10360	0.018878423441918948
10361	0.04826702959748736
10362	-0.0499918422108749
10363	-0.028783381427414618
10365	0.01972192581501779
10367	0
10368	0.033533542264075546
10369	0
10370	0.024786465480568707
10371	-0.024433370874450203
10376	0.03093734820540647
10379	0
1038	0
10380	0
10381	0
10382	0.011897418350461673
10383	-0.03755356602592544
10384	0.005290397172342681
10385	0.00788021040268773
10388	0.07335302068298669
10389	5.633789304608166e-4
1039	-0.02181548843606611
10390	0
10391	0
103910	-0.007839658764530433
10392	0.03006080405092339
10393	0
10394	0.003240347293375279
10395	0.004139800251038334
10396	0.004971377932091651
10397	0.005774167917595476
10398	-0.037717469796979264
10399	0
104	0
1040	0
10400	0
10401	0.008427039198462195
10402	0.04159402267964093
10403	0.02589774229413407
10404	0.007676783682910366
10406	0
10407	-0.030282807157719728
10408	0
10409	-0.09224455848083786
1041	0
10411	0
10413	0
10417	0.13013286669253724
10418	0.014614991762237153
10419	-0.0018604873341369415
10420	0
10421	-0.031912327640633835
10422	0
10423	0.007029343611045246
10424	-0.005340942059558741
10425	0
10426	-0.007959490766106187
10427	0
10428	-0.040695684152410184
1043	-0.0035038168175097815
10430	0
10432	-0.011524360905384324
10434	-0.0013536674705043183
10435	0.0030154254154102513
10436	0.021515379185342437
10437	-0.04216223305428577
10438	-0.03824400717955882
10439	0
1044	0.007642632119402935
10440	0
10443	0.025154215216913318
10444	-0.030348941636043694
10445	0.025636466051437583
10446	0.007878327151351977
10449	-4.223899883000195e-5
1045	-8.487201429476101e-4
10450	-0.005403632667132524
10451	-0.0166722307660647
10454	-0.0015281306007031428
10455	0
10456	0
10457	-0.07701881739626136
10458	-0.01990221493858102
10459	0.01047161378804239
1046	0
10460	0.0037728325037454484
10461	-0.0052265763403339565
10462	-0.030441758965179692
10463	-0.03394092668878872
10464	-0.08933787834414063
10465	0
10466	0.036166176968925934
10467	-0.024967785760079714
10468	-0.039192815035266795
10469	-0.002587737953257924
1047	0.06106335065526811
10471	0
10472	6.460764649949727e-4
10473	-0.0424890526333036
10474	0.007037493977870283
10475	0
10478	0
10479	0.001901220033511031
1048	0
10480	-0.05368106588909684
10481	0.015368706854412861
10482	-0.0025396383287180028
10483	0
10484	0
10485	-0.03366282524500787
10486	0
10487	0
10488	0
10489	0
10490	-0.02865710090545109
10491	0
10492	0
10493	0
10494	-0.0416990565290533
10495	0.03164464097765442
10497	0
10498	-0.0011964854628116236
10499	0
105	0
1050	0.02187945049239514
10500	0
10501	0.041855577804817676
10505	0.009896763238353298
10507	-0.014339778944765692
10509	0.02423557836345176
1051	0
