gene	male-old_adult-fine-3
10321	0.07246189986756382
10322	0
10324	0
10325	0
10326	-0.0431661374824598
10327	0
10328	0.004586637908620811
10329	0
1033	0.047439102430475465
10330	0
10331	0.010392910409027862
10332	0
10333	0.006687167799697963
10335	0.019859993676076826
10336	-0.019177202072828265
10342	0
10343	0
10344	-0.020065525480224913
10345	0.007052469238831076
10346	0.008790513617716995
10347	0.0028092880202076663
10350	0.025331474964812105
10351	0.04080480399234338
10352	0
1036	0.013749656203321681
10360	-0.049496516967058236
10361	0.05259661959433755
10362	0
10363	-0.002238987400985374
10365	0
10367	0
10368	0
10369	0
10370	-0.00378539023505347
10371	0.003644628280025327
10376	0.015415316914271695
10379	-0.010409128948889944
1038	0
10380	0.028070678957107884
10381	-0.010632603787702003
10382	0.043611003135371924
10383	0
10384	0
10385	0.027051123429565675
10388	-0.008793653315886983
10389	0.01704206547610723
1039	0
10390	-0.0029358983717405487
10391	0
103910	0
10392	-0.012727718269823697
10393	0
10394	0
10395	-0.06668587700097646
10396	0.02214286567792722
10397	0
10398	0
10399	-0.04606213670228917
104	0.03201297702380543
1040	0.004010028893684247
10400	0
10401	0.01779299925764497
10402	-9.61975282230421e-4
10403	0
10404	0
10406	0
10407	0
10408	0
10409	-0.033703201117939494
1041	0
10411	-0.012982975433728202
10413	0.028693355350812244
10417	0.04013745295175718
10418	0.02842642373494309
10419	0.005853096813699892
10420	0
10421	0
10422	0
10423	-0.0029961660727032937
10424	-8.057869258999615e-4
10425	0
10426	0
10427	0
10428	-0.006918365402618872
1043	-0.018038346796668728
10430	0.0018584926291679064
10432	-0.008206140373850847
10434	-0.0054306201724056155
10435	-0.011209384961112297
10436	0
10437	0
10438	0.002850905587204503
10439	0.036040126726262306
1044	0
10440	0
10443	-3.100144253917412e-4
10444	0
10445	0
10446	0
10449	-0.015715739590449074
1045	-0.01129092906201124
10450	0
10451	0.025555705526239352
10454	0
10455	0.011968898405574364
10456	-0.0026628214468130875
10457	0
10458	-0.008113774406445343
10459	0
1046	0
10460	0
10461	0
10462	0.005181334402705201
10463	0
10464	0
10465	2.3851299985276403e-4
10466	0
10467	-0.006545344000467973
10468	0.0041111329814775294
10469	0
1047	0.001049969097640407
10471	0
10472	0
10473	-0.03134068617618738
10474	0
10475	-0.008598936685839649
10478	-0.005122344178557088
10479	0
1048	0.028108543558567765
10480	0
10481	-0.026495712351621254
10482	0.031069443315679117
10483	-0.024245054684809465
10484	0
10485	0.019727319252837355
10486	-0.023153975735215323
10487	0
10488	0
10489	0
10490	2.847441208500164e-4
10491	0
10492	0
10493	0
10494	0
10495	-9.249282052686169e-4
10497	-0.0077742798483188685
10498	0
10499	0
105	0.08852072761135826
1050	0
10500	0
10501	0
10505	0.0028302900353156324
10507	0
10509	0
1051	-0.014461460856960234
10512	0
10513	0
10514	0.03584835827726695
10516	0
10518	-0.011813705416143952
10519	0.002630892407381684
1052	-0.03471371668119292
10520	0
10521	-0.012143853238099625
10522	0
10523	0.02112235767601418
10524	0
10525	0
10526	1.2245309670821353e-4
10527	-0.004380901786323233
10528	0
10529	0
1053	0
10531	0
10533	0
10534	-0.03997800491901716
10535	-0.017618947046140206
10536	0.019754041546128462
10537	0.012285249120531288
10538	0.0356574245007563
10539	0
1054	0.0058507192425779325
10540	0
10541	0
10542	0
10544	-0.050050998869827126
10548	-0.007467065012623436
10549	0.006143135716119324
10550	0
10551	-7.917184736211889e-4
10552	0
10553	-0.00878252153480394
10554	0
10555	0
10556	0
10557	-0.010467450733171436
10558	0
10559	0
1056	0.012406847151789586
10560	0
10561	-0.07263587691147966
10562	-0.029732788204101825
10563	0.011391272772736924
10564	-0.0346814973701486
10565	0
10566	0
10567	0
10568	0
10569	0
10570	-0.06158000611421891
10572	0
10573	0
10574	0
10575	0.027627616459149656
10576	0
10577	-0.012207665147234798
10578	0
10579	0
1058	-0.015763593046985762
10580	0
10581	0.0061309919631188795
10584	-0.008407683115195358
10585	0
10586	0
10587	0
10589	-0.004760251801583315
1059	-0.006909259720315862
10590	0.010017781221504145
10591	0
10592	0.01430975864133512
10594	0
10595	-0.015935472176788514
10598	-0.006133646426944073
10599	-0.019151371774863053
1060	0.012323236648586032
10600	0.021951556046605588
10602	-0.021630920249308124
10603	0
10606	0
10607	0.006391150797944669
10608	0
10609	-0.031285639486506304
10610	-0.027309755529836218
10611	0
10612	0
10613	-7.266197934698983e-4
10614	0.009920134650460639
10615	0
10616	0
10617	0
10618	0
1062	-0.009904340954725793
10621	0
10622	0
10623	0
10625	0
10627	-0.010757623950406851
10628	-0.004630611069287473
10629	-0.01949689096280165
1063	-0.0093563075869696425
10630	-0.002576738747364027
10631	-0.0187482845232057
10632	0
10633	-0.0086040466032336
10634	0.012575334532400409
10635	0
10636	0.0014718206166848126
10637	0
10640	0
10641	0
10642	-0.026597214752038304
10643	0
10644	-0.005729781625610365
10645	0.010922672318798302
10647	0
10648	0
10650	0
10651	0.01034757159852342
10652	0
10653	-0.022317522170837066
10654	-9.85507250565407e-4
10655	-0.052681910820335
10656	0
10657	-0.006540541374178001
10658	0
10659	0
10660	0
10661	0
10663	-0.017463403717543034
10664	0.004764599134599059
10665	0
10666	-0.03071249154061925
10667	0
10668	0
10669	0
10670	0.010256026562012644
10671	0
10672	0
10673	0.0181934191938537
