gene	female-infant-fine-3
10390	0
103910	-0.004807917330450248
10391	0
10392	0
10393	0
10394	-8.572939873963994e-4
10395	-0.0033900521584084567
10396	0.0040748968798329215
10397	-0.0049324178358329945
10398	-0.010498744265461652
10399	0
1039	-5.851652137288267e-4
103	-0.003095137848807401
10400	-6.884517620664856e-4
10401	-0.009648364938781715
10402	0
10403	0
10404	-0.006808174708561638
10406	0
10407	0
10408	0
10409	0.00827636113132814
1040	0
10411	0
10413	0.0019331244611626845
10417	-4.24399832173816e-4
10418	0
10419	-0.004779732697355318
1041	0
10420	-0.0020196988340413675
10421	0
10422	-0.004665842982636935
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0
10430	-0.001517792986978583
10432	0
10434	0
10435	0
10436	0
10437	0
10438	0.02922380716349675
10439	-0.0012803054588451312
1043	0.004289859723528765
10440	-0.0013178766007050028
10443	0
10444	0
10445	0
10446	0.006463691346497354
10449	0
1044	0
10450	0
10451	-0.008597517169436157
10454	-0.002126532547087979
10455	-0.0211937882832453
10456	-0.011645842772913332
10457	0.004552949119108243
10458	0
1045	0
10460	-0.004113682701948139
10461	-0.007898538052359298
10462	0
10463	-0.0014882079952216456
10464	0
10465	0.001736185154209453
10466	0
10467	2.444383259487821e-4
10468	0
10469	0
1046	0
10471	0.0064319008562923425
10472	-0.005943091716971197
10473	-0.004068580841762734
10474	0
10475	-0.005097312207045261
10478	0.0015528803387531188
10479	-6.94406960757357e-5
1047	-0.007644401093871288
10480	0
10481	0.008764893072452007
10482	0
10483	-0.010295061192207083
10484	0
10485	0
10486	-0.004618301019071897
10487	0
10488	0
10489	0
1048	0.0031873772486206873
10490	-0.00246187127914626
10491	-0.004908766421202121
10492	0.005121122762399386
10493	-0.00148734344833099
10494	0
10495	0
10497	0
10498	0
10499	-0.0055878382334035295
104	0
10500	0
10501	0
10505	5.206765382185444e-5
10507	0
1050	-0.004162363694744492
10512	0.00830594694760135
10513	-0.013151043907772126
10514	0
10516	0.014876871107722619
10518	0
10519	0
1051	-0.003927283937727365
10520	0
10521	-6.513016073760584e-4
10522	0
10523	-0.003990877442464638
10524	-1.7015524822590306e-5
10525	-0.005834665494713491
10526	-0.008143579340048298
10527	-8.273929118355741e-4
10528	0
10529	0.010560749112330828
1052	0
10531	-0.003248828189903203
10533	-0.0022340246121104403
10534	0.0018463385403175198
10535	0
10536	0
10537	-0.02673479901831239
10538	0
10539	0.0017510599198485043
1053	-1.9228732001242284e-4
10540	0
10541	-0.003518770137618892
10542	-0.006501592657093611
10544	-0.0054200224772559865
10548	-0.0010142771924722166
10549	-0.0013403401283950344
1054	0
10550	-3.312548610618113e-4
10551	0.0033665697134003096
10552	-0.012473382954953495
10553	-0.01295243258554524
10554	0
10555	0
10556	0
10557	0
10558	-0.013332260734924543
10559	0
10560	-0.004981767885265702
10561	-8.236334706902951e-4
10562	0.016633988401451895
10563	-0.02059033074399766
10564	0
10565	-0.009117669127057238
10566	0
10567	0
10568	0
1056	-0.004107608132078113
10570	0
10572	0
10573	0.004353955113889281
10574	0
10575	0
10576	0
10577	0
10578	-0.03120763270346392
10579	0.007237029631042436
10580	0.016954862750366118
10581	0.0072344812003864375
10584	0
10585	0
10586	0.011492192456613749
10587	0
10589	0.007140257758896733
1058	-0.005398550636456922
10590	0.008539884423241603
10591	0.005984093259117154
10592	-0.0023422056008091273
10594	-0.005664957585114047
10595	0
10598	0
10599	0
1059	0
105	8.182795045253057e-4
10600	0
10602	0.01225213019521691
10603	0.008810043554216315
10606	0
10607	0
10608	0.010539309270149084
10609	0
1060	7.587994335666988e-4
10610	-0.002664953486253975
10611	0.005173537415833494
10612	0
10613	0
10614	0.01921189089130627
10615	-0.006713969356765188
10616	0
10617	-0.00436431304023013
10618	-0.004028155816469578
10621	0
10622	0
10623	-0.0012799429555425614
10625	0
10627	0.00217672861300927
10628	0
10629	0
1062	-0.005178937346325154
10630	0
10631	-0.0033828503500864704
10632	0.004317521248548292
10633	6.326042940919806e-4
10634	0
10635	0
10636	0
10637	0.002620002165075214
1063	-0.0035852972891530703
10640	0
10641	-0.005670548102743693
10643	0.1779137927035723
10645	0
10647	-0.010285518370921608
10648	-0.004000516837316679
10650	0
10651	0
10652	0
10653	-0.02133135109834892
10654	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	-0.01785215911096693
10663	-0.005054493893350805
10664	-0.0010396783741020439
10665	0
10666	0.015993659279155813
10667	0.004203169964538782
10668	0
10669	0.002084875653059869
10670	3.232459623991984e-4
10671	5.14599504860629e-4
10672	0
10675	0.005130548380690458
10677	0
10678	0
10681	0
10682	-0.004444453328039486
10683	0
10686	0.011640419916204101
10687	-0.0034197573910025487
1068	0
10690	0
10691	0
10692	0
10693	0.007036528170967575
10694	0.0010192252982234543
10695	0
10699	0
1069	-0.006629165925086909
1070	0
10712	0
10713	0
10714	0
10716	0
1071	0.0060970938495771634
10721	-1.996640907545162e-4
10723	0
10724	0
10725	0.007626251314320234
10726	0
10728	-0.007194999132863529
10730	0
10732	0
10733	-0.0023481248319580338
10734	0.01741836059628354
10735	0
10736	0
10737	-0.00937719238798466
10738	-0.005503689688727344
10739	0.0016641134732431257
10741	0
10742	0
10744	0
10745	0.0063882104224833895
10746	0.0020588581827935535
10747	0
10749	0.005795109664523131
10750	-0.006689983025702526
10752	0
10753	-0.0012339294141241136
10755	0
10758	0
1075	0.016277327695838107
10761	0
10762	-0.0050050868194936645
10763	0
10765	0
10766	0.015730161879951868
10767	0
10768	-0.002357394613315614
10769	-0.005867964267494965
10771	0
10772	0
10773	-0.0014436368611615805
10775	0
10776	-0.0011736171282589873
10777	0
10778	0.002646064657547662
10780	0
10781	0.007152463698149304
10782	-0.011760571125349617
10785	0
10786	0
10787	0
10788	0.01856000427504723
10791	0
10793	-0.020689052023348836
10794	0
10795	-0.0013567949627200085
10797	0.003050133574816666
10798	0
10799	0
107	0
10801	0.009869485067193607
10802	-0.0020771072507135284
10803	0.03476860197353952
10807	0
10808	0
1080	0
10810	-0.02979678494642039
10813	0.0016721409730301427
10814	0
10816	0
10817	0
10818	0
1081	0
10825	0
10826	-0.0060762601515185885
10827	-0.003841551474101753
10840	0.03456593924162394
10841	0
10842	-0.002088517860664999
10844	0.008815580728868243
10845	0.008961453372635212
10846	0
10847	0
10848	0.0021381592194598172
10849	1.2014202901762403e-4
1084	0
10850	-0.004085116788172228
10855	-0.006739370105072373
10856	-0.0011602817711012755
10857	-5.124273862170095e-6
10858	-0.0012671687608301226
10859	0.007768748406391303
10861	0
10863	-0.007027251946363317
10864	0
10865	0.005543565799196707
10866	-0.04866575484612734
10867	0
10868	0
10869	0
10871	0
10873	0
10874	-0.0037849266810935462
10875	0.009893116567590744
10876	0
10879	-0.0014006852588847615
1087	0
10880	0
10881	0
10882	0.01700060028587018
10884	0
10885	0
1088	-0.03571843273548517
10891	0
10892	0
10893	0
10894	-0.006291677431691643
10895	0
10897	-4.210524023564564e-5
10898	0
10899	0
1089	-2.654238904832142e-4
108	0.002821381405905262
10900	0.006529014780623194
10902	0
10903	0.009688831681913833
10904	0.002041870950658433
10905	-0.004051155736163527
10906	0
10907	0
10908	5.578846652672751e-4
10911	-0.0024466874273490866
10912	0.004904261963789452
10913	0.006128652911180926
10914	0
10915	0.0017416283773995483
10916	0
10917	-0.012162075317395394
10919	0
10920	0
10921	0
10922	0
10923	9.210426405333283e-4
10924	0.002207304924195997
10926	0
10927	0
10928	0
10929	0
10930	-0.0012220272681791964
10935	0
10936	0
10938	0
10939	0.003374329537894152
10940	0
10942	-0.0016249218875200844
10943	0
10944	2.36774061373008e-4
10945	-0.0019327806668913157
10946	0
10947	0
10948	0
10949	3.158524957138117e-4
10950	0.002980464962611151
10952	0
10953	-0.001314323107388754
10954	-2.2827126968732583e-4
10955	0
10956	0
10957	-0.0031387395642618952
10959	-0.004872901313558813
10960	0
10961	0
10962	0
10963	0
10964	0.020396525190653467
10966	0.004381786423593489
10969	0
10970	-0.01870130321365334
10972	0
10973	-0.0018470956398876366
10974	0
10975	0
10978	0
10979	-0.0024229796160094505
10980	0
10981	0
10982	-0.0012258779212075974
10983	-0.0037030389964755996
10985	0
10987	0
10988	0
10989	0
10990	-0.013942318273197253
10991	0.0032616722490329997
10992	-0.0077328976220241525
10993	0
10994	0
10998	0
109	0.007618599459682295
10	0
11000	0
11001	0.0030109295551365533
11004	0
11005	-0.0018566532526039323
11006	0.01949212617129909
11007	0.006199190578135978
11009	0.006244272275193084
11010	0.003145755561771472
11011	0.004525082776598932
11012	-8.678991728131302e-4
11013	0.009832342222819687
11014	-0.009391113790326663
11015	0
11016	0
11017	-0.006249767699193206
11018	0
11019	0
1101	0
11020	0.004357461189597313
11021	0
11022	-0.0037713003710597636
11024	0.007642425416953962
11025	-0.00316740326145505
11027	0
1102	0
11030	0
11031	0
11033	0
11034	0.016417637240143678
11037	0
1103	0.0012329269148339842
11040	-0.006092225632960798
11041	-3.0943816035386575e-4
11043	-0.017440917154749273
11044	0
11045	4.772614854239872e-6
11046	0
11047	0
1104	0.01068896311126168
11051	-0.0014753856174775444
11052	-0.003641384100868589
11054	0
11055	0
11056	0.008714013647799577
11057	-0.006519522135842988
11059	-0.0038272744365335583
1105	0.0021082088043613933
11060	-0.0016810637198709404
11061	0
11062	-0.0021842649349659827
11063	0
11064	0
11065	0
11066	0
11067	0.002775017931633776
11068	0
11069	-0.0027972010454153946
11070	0
11072	0.004078157267639012
11073	-0.008602739957505209
11074	0
11075	0.0014526003941046687
11076	8.753563401832168e-4
11078	0
11079	0
1107	5.200137350129224e-4
11080	-0.007327309020403857
11081	-0.0022559637189851845
11082	0.002956519817531235
11083	-0.002537077411532216
11085	0
11086	0
1108	-0.0056662209328414564
11092	0.0019102569993341184
11093	0
11094	0.005147572044749306
11095	0
11096	-0.006586752943858514
11097	0
11098	0.007107777314209615
11099	0
1109	0
11100	-0.006920146854968178
11102	0
11103	9.33168989609891e-4
11104	0
11107	0.017907039349419663
11108	-0.010153283572714866
11113	-0.010781707579679806
11116	-0.01777176983564238
11117	-0.0050940266138520115
11118	0
11119	0
1111	-7.7324281658393e-4
11120	0
11122	0
11123	-0.002692560122548836
11124	-0.0040194551919011555
11126	-0.004552161152455056
11127	-9.770115867216115e-4
11129	4.2336159389706946e-4
1112	0
11130	0.01836143997511356
11131	-0.008097342548114006
11132	0
11133	0
11135	0.002008016479689139
11136	0
11137	0
11138	-0.003382505161487276
1113	0.0023453632476962065
11140	0.005839297451810679
11142	0
11144	-0.0028385673072817597
11145	0.030851239334954195
11146	0.010658213755052505
11147	7.060767173845634e-4
11148	0
1114	0
11151	0.017238238056954007
11152	0
11153	-0.016177771467193063
11154	0
11155	-7.079810933171195e-4
11156	0.010600534167037979
11157	2.7881180157590023e-4
11160	0
11161	0
11162	0.008019641820537257
11163	0.003267374762116005
11166	0.002186642878658342
11167	-0.001773327346934573
11168	-5.808052995736013e-4
11169	0
1116	0.04677702380413024
11170	0.007865908891557374
11171	7.410569717567713e-4
11172	1.4772142733683063e-4
11174	0.0018082515615001392
11176	0
11177	-0.0014177698659105582
11178	0
11179	0.002937082893706091
1117	0.0704633468002295
11180	-0.007077987097056979
11181	0
11182	0.0010399771399467596
11183	0.012544795233282915
11184	-0.002624438060373766
11186	-7.862471243537238e-4
11187	0
11188	0
11189	0
1118	-0.0031312116670345596
11190	0
11193	0
11194	0.0029282742661139107
11196	0
11197	0
11198	0.0020313069021311815
11199	0
1119	0.002398309426448831
11201	8.58517955044609e-4
11202	0
11211	-0.013257634861040757
11212	-0.0028780671981228217
11213	-6.123143012440246e-10
11214	0
11215	0
11216	0
11219	0
1121	-0.0030746144885450562
11221	0
11222	0
11223	-0.0012390369991202793
11226	-6.444590417258631e-5
11228	0
1122	0.005451644060245957
11230	0.005570175440208827
11231	0
11232	0
11234	0
11235	0.0022863210766938297
11236	0
11237	-0.005432563418905366
11238	0.0037470293968826355
112399	-0.003610069529608808
1123	-0.008260346837633433
11240	0.007840349281153491
11243	0
11245	0
112464	0
112479	0
11247	0
11248	0
1124	-0.009322312163284819
11250	0
11251	0
11252	0.0031296891915696444
11253	0
11254	0.0017789559511226123
11255	0
11258	0
11259	0
11260	0
112611	0
11261	0
11262	-0.010237499483754416
11264	0
11266	0
11267	0
11273	0.0013427440922865342
11275	4.2802828786146676e-4
11276	-0.008093014812208098
11277	0.007750140408421636
11278	0
11279	-2.82725028091562e-4
11280	0
11281	-4.1224260366522805e-4
11282	-0.00416928716508128
11283	0
11284	0
11285	0
112869	0
112950	-0.0021717584047063966
1129	-0.006707969005916603
112	0.010590249216769692
11309	0
1130	-0.011124569840542631
11311	-0.009629436493410169
11313	0.0028197979724341946
113146	0.0018305668605604502
11314	0.004241179195288843
11315	0
11316	0
113177	0.0016013703568257952
113178	-6.841589104268973e-5
11317	0
11318	0
11319	0
11320	0
11321	-7.234166283031964e-4
11322	0
113251	0
11325	-0.009042786839235675
11326	0.014484054031884781
11329	0.0028101244020158575
1132	0
11330	-0.011616244524165101
11331	2.2980546835831974e-4
11332	0
11333	0
11334	0
11335	0
11336	0
11337	-4.427415005358867e-4
11338	0
11339	0.001484109238281199
1133	0
11340	0
113419	-0.005808617286410627
11341	0
11342	0
11343	-0.007697647377122398
11344	5.539095606729245e-4
11345	0
11346	0.01228260441343751
1134	0.0019703002243732673
1135	5.620233841413395e-4
1136	0
113791	0.0038608531997874466
1137	0
113835	0.006367303372107225
113878	0
1138	0
113	0.009623200405026705
114034	0
114044	0.007986952724643353
114049	-0.001758138418690557
114088	0
1140	0
114112	0
1141	0
1142	0
114327	0
1143	0
1144	0.002166721499653287
114548	-0.014883714846827331
1145	0
114625	-0.014534576846767233
1146	0
114791	0
1147	0.009217321064664401
114819	0
114876	-0.010952258632004903
114881	0
114882	3.02087311736106e-4
114883	-0.002767766537425029
114884	0
114885	0
114897	0
114899	0.003097713434484304
114908	0.006803836609642227
114932	-9.457556488497154e-4
1149	-0.004868260605387475
114	0.011719114711204907
115123	6.934070351981963e-4
115201	0
115207	0.0019483209973087477
115290	0.0034035945609552226
1152	5.851765251614457e-4
115353	0
1153	9.724624589555035e-4
1154	0
1155	0
115703	0
115708	0.001161461861154089
115817	0
1158	-0.008938790731956983
115939	3.420528361813798e-5
115	0
116039	-0.009816469945706851
1160	-0.003734881351656421
116138	0.0017085463667288027
1161	0
116285	0
116372	0.023558011060641527
116496	-7.78117403499716e-5
1164	0.0011903785258910308
116828	-0.0046992999582934625
116832	0.007521983247822675
116984	-0.012838905024690308
116985	-0.001304052398643912
116986	0
116987	-0.008898618627082251
116	0
117178	-3.9084525034053917e-4
117246	-0.006107420368932997
1173	0.005123763781177382
1174	0
1175	0.005724157964545513
1178	-0.028170094726460076
1179	0
117	0.006566248650549212
1180	0
1181	0
1182	0
1183	-0.0072278240931486545
1184	0
1185	0
1186	3.675812482660673e-4
1188	8.529208793542024e-4
118	0
1191	-0.00640979244945581
1192	0
1193	-0.018085721494328057
1195	0.005474550263576765
1196	-0.011461468450296036
1198	-0.0051630767508640965
119	0
1200	-0.004285438049071871
1201	0.0034538644177684393
1203	-0.0018148008458868912
120526	-0.009248356341623003
1207	0.0018819337485716024
1208	0
1209	0
120	0.0031184348232148793
1211	0
1212	0
1213	-0.0015619260496089144
1215	0
122616	0.005421837396216125
1230	0.005137463581344857
1232	-0.03200782751462556
1233	-0.006385009676197781
1234	-0.005088794635608298
1235	-0.002838406222052616
1236	0.03209164058421281
1237	0
123803	0.0012847085968211852
123872	0
1238	5.642423896421318e-4
123	3.913679310172346e-4
124044	0.006591393976294608
1240	0.0017505961801012983
124152	0
1241	-0.004874994656489481
124222	0
1244	-0.003291757773373733
124565	0
124583	-0.008016376364547285
124	0
125893	-0.0035607460620671024
1258	0
1259	0
125	-0.016739771325083502
1261	-0.011033933876484582
126208	0
126231	0
126298	0
126299	0.0095696993306627
126321	0
126353	0
126393	0
1263	0.0013807024320326346
1264	0
1265	0.004242430845942993
1266	-0.0045066587433472746
1267	0.005026202464913233
1268	0
1269	0
126	-0.003941397432848524
1271	0
1272	0.005810502639810467
127534	0
127544	-0.012078379988155422
127703	-0.006476286860079157
1277	0
127833	0
1278	-0.0014342379472933044
1280	-0.0022379247824385277
1281	0
1282	0
1284	0
128553	-0.011879655156902185
1285	-0.016066972825085978
1286	-0.017052200699137376
1287	0
1288	0
1289	-0.00912946373557326
128	0.0011099172140492063
129025	0
129080	7.42528126394974e-4
1290	-0.010054051720969813
1291	0
1292	0
1293	-8.535804928679694e-5
1294	0
1296	0.0054262195803719965
1297	0
1298	0.01520385750752111
1299	0.0018738955287137954
12	0.005900432348140766
130074	-0.0033755871374746473
1300	-0.0072468463365262005
1301	0.013922115238562996
1302	0
1305	-0.007472046203293653
1306	-0.009499113434605407
1307	0
1308	0
130916	0
130	0
1310	6.069960161335142e-4
1311	-8.297537454626915e-5
1312	0
131408	-0.01639640964023715
1314	-0.007622383733719389
131544	0.006243502436156719
131566	0
131578	0
1315	0
131601	-0.009524572963906412
1316	0
1317	-0.0024682825302376095
1318	0.004034613535307787
131	-0.003989406942853025
1326	0.014012101580214443
1327	0
1329	-0.005265015691285526
132	0
133619	-5.457924664035666e-4
1339	0
133	0.006322053283420788
1340	-0.0033853405586757664
1345	0.017889312010140816
1346	0
1347	0
1349	0.015380601314865384
134	0
1350	0.023220324908345878
135138	0.008014333499914527
1351	0
1352	0
1353	0
1355	1.716767238809591e-4
1356	0
1357	0
1358	0
135948	0
1359	-0.016835569196873436
1360	0
1361	0
1362	0
1363	7.84803684199944e-5
1364	0
1365	-0.007318290384031441
1366	0
1368	0.004162175620330221
1369	0
136	-9.731483505878303e-4
1370	-0.002298946719341202
1371	0.007379328561532667
1373	-0.003929508450733961
1374	-3.0750672762178996e-5
1376	0
137886	0
1378	0
138046	-0.013166666139878205
138050	-0.006320753868016422
1380	0.04021499815038893
138151	0
138162	0
1381	0
1382	0.0012700870683948306
1384	0
1385	0
1386	0
1387	0
1388	0
1389	-0.0018439424708225154
139081	0
1390	0
1392	0
139322	0
1393	6.909740668924168e-4
1394	0
139538	0
1395	0
1396	0.01815864078481246
1397	-0.0023853043284214983
1398	0
1399	0
13	-0.0014987228123181904
1400	0
1401	0
140459	0
140460	-1.1476281032636094e-4
140461	-0.007805758598979879
140462	0
140465	7.102143065356691e-4
140467	0
1404	0.007805670241137709
140545	0
140578	0.009469734704980814
140597	0
140609	0
1406	0
1407	0.012194703745326833
140801	0.008271764549648898
140803	0
140883	-0.007831152955587185
140885	-0.01003513374140345
140890	0.0018840203947549275
1408	-0.004953548017065378
140	-0.007372369594157801
1410	0
1411	0
1412	-0.0065206094212079
1413	-0.0029668940425080542
1414	0
1415	-0.0015959731597067629
1416	-0.00410166383696625
1417	1.4970616625091285e-4
1418	-1.6272767475010463e-4
1419	0
141	-1.2135890788135273e-5
1420	0
1421	-7.839133228367664e-4
142684	0.0014106553228118968
1428	0.010424418256375426
1429	0
142	-0.0034386781268870383
1432	-8.672888719927804e-4
1434	-3.9187784443234106e-4
1435	0
1436	0.015544160299198605
1437	-9.672507502876214e-4
1438	0.0017363344382169716
1439	0
1440	0.018532689252459864
1441	0.008202486201210786
1442	0
1443	0
144404	0
1444	-0.005511459630882369
1445	0
1446	0
1447	0
1448	-6.270607946486209e-4
1452	0
145389	0.006790166376588949
1453	0
1454	0
1455	-0.002437875691495989
1456	0.0013402101631523674
1457	-0.0027993343370839798
1459	0
146057	0
1460	0
146227	-0.0019294565831411805
1462	0.017845940819077345
1463	-0.005968053574724324
1464	0
146542	0
146562	0
1465	5.116067301357217e-4
146691	0
1466	0
146712	-0.003973483903719724
1468	0
1469	-0.002332398619183572
146	0
1470	-2.5523817776027457e-4
147179	-3.142727675241727e-4
1471	0.010872192310043683
1472	0
147339	0.001231996512383271
1473	0
1474	-9.35009739703329e-4
1475	0.009946866165816354
147657	-0.0012364350017490548
147694	0
1476	0.00327952684883639
1477	-4.1366179825479355e-4
1478	0
147912	0
1479	-0.009967838553119859
147	0
148022	0
148066	0.0027271505915423297
148229	0
1482	0
1486	0.010771267224465073
148753	-0.002161904058952846
1487	0
1488	0.0023230152867749747
1489	0
148	0
1490	0.014243748128371037
149111	-0.0013582772261930762
1491	0
1493	-0.001300079508175193
1495	0.006578442860042025
149603	0
1496	0
1497	0
149986	-0.0013063914879944578
1499	0
14	0
150160	0
1501	0
1503	5.740392359052532e-4
1506	0
150726	0
1508	0
150967	0.004975112505913146
1509	-0.005289759954600524
150	0
151011	0
151050	0
1510	0
1511	0.01804160626567877
1512	0
1513	-0.024809780359846285
1514	0.009757729463809471
1515	-0.014677191128394397
151987	-0.011568931931453546
1519	0
151	0.005347467922027745
152006	0
1520	0
152185	0
1521	-0.0045279611138467745
1522	0.0024798676089379545
1523	0
1524	0.004896937835117961
152559	0.006027416122461802
1525	0
1528	0.00031235030839981093
152	6.412009156849198e-4
1534	-0.014826466377551204
1535	0
1536	0
1537	0
1538	0
1539	0
153	0.0018799418224663981
1540	0.005935948076493075
1543	0
1544	0
1545	-0.027418154607466313
154661	0
154796	0.001938148896187772
154881	0
1548	0.0014347392133723007
1549	-0.009359029234106673
154	0.006213649848666074
155066	2.952693353976297e-4
1551	0
1553	0
155400	-0.0017626654389893603
1555	0
1556	0.006023115534834956
