gene	male-adolescent-coarse-1
10000	-0.03268471899002345
10001	0
10002	-2.072785248882391e-4
10003	0
100048912	-0.004747876526122915
10004	0
10005	0
10006	-0.004646488965857759
10007	-0.0035408051344283102
10009	0
1000	0.0018154414072338724
10010	0
100126791	-0.011277559282369756
100128124	0
100128640	0
100129128	-0.025703885393651916
100129250	-0.02643219173304297
100129271	0.014498689878471327
100129361	0
100129482	0.03884408470030591
100130331	0
100130449	0.01018525409242986
100132341	-0.014686033474195588
100132476	3.01822506624011e-4
100134713	-1.1845851386322176e-10
100137047	9.249907495908331e-4
10013	7.925026266562265e-4
10014	0
10015	0.008906549530572528
10016	-0.006658234795926894
10017	3.264735322057333e-4
100188893	-0.006481899715188524
10018	-0.01970908560548777
10019	-0.0014905836286103265
1001	0
10020	-1.874737232498619e-11
10021	0.005353803331666713
10022	0
10023	-0.010736405890544299
10024	0.002940102095519377
10025	0.0014711530797270477
10026	0
100272147	0.0032173271273965437
100287932	9.71894457186106e-5
100288413	-0.010431172869508044
100289678	0.00481578383011975
100293516	0.00438099041338068
1002	0
100316904	0
10036	0
10038	-0.016696573654426596
10039	-0.00953730492504305
1003	0.011961732970425252
10040	-0.017787890090121956
10042	0
10043	0.010327974705712097
10045	0.012419797536376563
10046	0.01902479224586273
10047	0.010626369770684995
10048	0.003722961503543602
10049	-0.0023322091528573483
1004	0
100505741	-0.009406906107949333
100505761	0.04292920083078223
100505879	-0.003513505455225613
100505933	9.25309116602931e-5
100506144	0
100506469	-0.0017028384990437748
100506504	-0.0031211205205414405
100506571	-0.026056013221347197
100506581	0
100506963	-0.005624395727516766
100507331	0
100507436	-0.02350643013344001
100507605	-0.003997531535225946
10050	9.041579309021651e-5
10051	-0.004257703551892697
10052	-0.007321237673701944
10053	0.006325095291682774
10054	0.00352755271543728
10055	0
10057	0.003625672558064801
10058	0
10059	0
1005	-4.8369305167091976e-4
10060	-0.006939191626028117
10061	0
10062	0.010562921508308764
10066	0.002330645706006379
10067	0
10069	-0.011387637841366918
1006	0.03323419110604714
10072	0.01063836754758024
10073	-0.012909022956148566
10075	-1.3063653697543447e-11
10076	0
10077	0.0021712630668242533
10078	-0.004584301563723873
10079	-0.0291911735540935
1007	-0.021129009715573816
10083	0
10084	-6.464029834237818e-4
10085	0.006535298632927201
10086	-0.002672020833631466
10087	-0.011296352187864527
10089	-0.0042682121563942165
1008	-0.009984797363514743
10090	-0.008595873361301782
10092	0.0076350641152465055
10093	0
10095	0
10096	-0.006170079014950309
10097	0.0066685125115809795
10098	0.029634171235974005
10099	-0.0018722514656746869
1009	0
100	-0.02251447233215249
10100	-0.011971875984153982
10101	0
10102	0
10103	-0.009233429295091298
10105	-1.1681102757849056e-10
10106	0.0035712095282874235
10107	-0.008754284181657926
10109	0.007560375190963454
1010	9.843351929238635e-4
10110	0.0012252525589787962
10111	-0.012185723239050431
10112	-0.014201819945015313
10113	-0.0030989494751490704
10114	-0.015937398684608153
10116	0
10120	-0.008499978269600634
10121	0
10123	-0.0024926415812697427
10125	0.01734868850991383
10126	0.009713482412393067
10127	0.019035126579903926
10128	-0.006107594315034646
10129	0.01337280221460916
1012	-0.02830098958234217
10130	0.00388178928350251
10131	0.0071022587746516885
10133	-0.0018887277265893516
10134	0
10135	0.015211626363210122
10136	0
10137	0
10138	0
10139	0
1013	0
10140	0
10141	0.0031185379666167677
10142	-0.002640087005011657
10144	0.007747070364724127
10146	0.002064537555145789
10147	-0.016851922229798737
10148	-0.012639794262812759
10149	0
1014	-0.008009232837491241
10150	-0.00126060736941681
10152	0
10153	0.022925367664648373
10154	0.014255676110365096
10155	-0.006966792765952319
10157	0
10158	-0.005886145314579269
10159	0.015218374953358715
1015	0.004932639415411246
10160	-0.0035785013951873737
10161	0.0025983361627403474
10162	-0.014263857479341611
10163	-0.007031732615307751
10164	-0.02459064033269724
10165	-1.221466851101632e-10
10166	-0.007162788810530953
10168	0
1016	0.0040662485035969625
10170	0.0020011971814776278
10171	-1.303448418087791e-4
10174	0
10175	0.010838695036541782
10178	-0.025728620454563013
10179	-0.005688148590108334
1017	-0.022798964615494247
10180	0.039337830480060544
10181	0.00899496963451204
10184	0
10186	0
10188	-0.005712931420835208
10190	0
10193	-9.304523023403089e-4
10195	-0.004617708466359334
10196	0
10197	0.0032231088730837795
10198	-5.277086108857139e-12
10199	-0.006901772413840532
1019	0
101	-9.8303965107836e-11
10200	0.00417045022553366
10201	0
10202	-0.009417240834819852
10203	-0.006939243783902172
10205	-0.002147347676059791
10206	-0.025560032927540815
10207	-0.0023711249506696078
10208	0
10209	-6.318936386655222e-13
1020	0.006255821920357635
10210	-0.01407453679371982
10211	-0.008972338447576318
10212	0.007136985025001381
10213	-0.005422672351500279
10214	0
10215	0.011271312283486197
10216	-0.02004896415509857
10217	0.0027587702711613865
10218	0.014466919790017406
10219	-0.013792851030389991
1021	0.038880855423965154
10220	0
10221	0
10223	0.015465411867205837
10225	-0.033807053754656514
10226	-4.940967104387634e-4
10227	-0.009117643135608672
10228	-0.021785361736106165
10229	-9.359405909100903e-4
1022	0.0083978576563893
10230	-0.00513480871940644
10231	-0.006625543920687909
10232	0.030902847095778306
10233	-9.620087259480662e-4
10234	0.014082039373355214
10235	0.008277845893363361
10236	0.0018907477024195233
10237	0.016235452292673248
10238	-0.0021397661803125804
10240	0
10241	0.011395653964657885
10242	0.0061684356936383
10243	-0.002344213696169911
10244	0.02572804801230666
10245	0.006956496786395857
10246	0
10247	0
10248	-0.005687349212080451
10249	0.0017835554381464547
10250	0.02233217159163149
10252	0.013522455701512141
10253	-0.009604402008690116
10254	-0.00407249252125839
10255	-9.131635050604552e-4
10256	0.022745026627664554
10257	0.012592519493162934
1025	0.015510208196209092
10260	-0.022902355277976138
10261	0.050049310376850724
10262	0.003224885462507206
10263	0.005812505858805124
10265	0.012825730366083685
10266	0.012434741248089281
10267	-0.014942206047670359
10268	0.012209466755795722
10269	-1.438937593394884e-10
1026	0.023810676568181015
10270	0
10272	0
10273	-4.3638906787587525e-4
10274	-0.0012872051386893881
10276	-0.034648042735327775
10277	-0.006429892979969815
10278	-0.006278249399047629
10279	0.011165763610974261
1027	1.7896764482029087e-4
10280	-0.0066337361714993845
10281	0
10282	0
10284	0
10285	-0.002419586664449936
10286	0
10287	-9.767376102532571e-11
10288	0.0024264429393619485
10289	-0.006210268051339768
1028	-0.04323547789564903
10290	0
10291	0
10293	0.009004891733017299
10294	0
10295	0
10296	-7.667072537151599e-4
10297	-0.002896104224046149
10298	0.002837075414710708
10299	0
1029	-0.005502386103290568
102	0.006663743853662106
10300	-0.014926738531583994
10301	-0.010576923348934494
10302	0
10307	-0.0056589932021899915
10308	0.027095492366958615
10309	0.0073696413034494875
1030	-0.008683512431924128
10311	-0.01380926386365983
10312	-0.022947029832445325
10313	-0.001190257620833228
10314	-0.004389866943807737
10316	-0.005516387921427795
10317	-0.0042907731189880845
10318	0
10319	-0.015632148643308873
1031	0
10320	-0.007040684893202372
10321	-0.057525053454990885
10322	9.30784820823671e-4
10324	0
10325	0
10327	0.01209796728931688
10328	0
10329	0.020105048997327776
1032	-9.245505948749886e-4
10330	0
10331	0.003534573755068816
10332	0
10333	-0.008398355171776601
10336	-0.012149652287398892
1033	-0.007979230044135137
10342	0
10343	-0.015118348295132158
10346	-0.03696253325432528
10347	-0.0026334086838291824
10351	0.049260888025103
10352	0
10360	0.0010141579820332918
10362	0.0029129026193894765
10363	-0.010088823482990497
10365	-5.2037553489414106e-11
10367	0.014312234809276587
10368	-0.006745994521271254
10369	0.006747299972827457
1036	-0.020139780721486544
10370	-0.0020406856338420227
10371	0.0018302988431399283
10376	-0.0011694945559681882
10379	-0.0041818216684927296
10381	0.03305552771009615
10382	0
10383	9.51197155052524e-4
10384	-0.01019051627962181
10385	-0.011073652891281224
10388	0.017113507698020777
10389	0.0188625070941192
1038	-0.04749621622115971
10390	0.004008910100901409
103910	-0.026953145094659955
10391	-6.836356182752078e-5
10392	0
10393	0.006980252578328333
10394	-0.002703806381189134
10395	0.011866027184733938
10396	0
10397	-0.012212605073606638
10398	0.005151976940778906
10399	0.024662426154779822
1039	-0.004242678131061377
103	0.011206113883172882
10400	-0.004362438269762572
10401	0
10402	0
10403	0.07189656552065712
10404	0.022953452193304122
10406	0.01660877119546223
10407	0.013671782206272102
10408	-0.007157800107022572
10409	-0.012367794351877947
1040	0.0231198252809275
10411	0
10413	-0.0165391250846854
10417	-0.03477885848342802
10418	0
10419	-0.011651253331831594
1041	0.021663660647527404
10420	0.002002444436957596
10421	0.0044261326913179536
10422	-0.0021689843036825783
10423	0.0034715388373543587
10424	0.017682332425033746
10425	0
10426	0.016260174147609847
10427	0
10428	0.027489992723543782
10430	0.028249819698759615
10432	-0.01769911029669834
10434	0
10435	0.0018055445784965528
10436	-0.003322443644003897
10437	0.004926166942851661
10438	-2.3268721822217643e-10
10439	7.464103684782748e-4
1043	0
10440	0.0022358839514589487
10443	-0.008501286419200522
10444	-0.002778611758251591
10445	-0.0046582958989937655
10446	0.007042867335269834
10449	0
1044	0.004725232091035826
10450	0.01146758396023586
10451	0
10454	-0.0223392618247568
10455	0
10456	0
10457	0.05604630770829375
10458	-0.0024971964032611716
1045	0.002008076371871249
10460	0.008811216492904022
10461	0.004849403844720472
10462	0.02367622760644351
10463	0.015501671697393807
10464	0
10465	0.005796123942713473
10466	-0.010920514209838736
10467	0
10468	-0.009715264081331016
10469	0.006027033323929497
1046	-0.018395259825484674
10471	0
10472	-0.019721523698820954
10473	0
10474	0.006928710418949657
10475	0
10478	0
10479	0
1047	-0.007531270543493606
10480	-0.005890084368820774
10481	0
10482	-6.325617512233456e-4
10483	0.0019720072481548647
10484	-1.9309137709082393e-10
10485	0.01724172309404663
10486	-0.015545307781368629
10487	-0.014757103955345685
10488	0
10489	-0.013310082781072116
1048	0.0014510240859940478
10490	0.018638047025380734
10491	0
10492	-0.003723258115728086
10493	-0.005678709680165002
10494	0.0091329273957727
10495	0.006660950450598445
10497	0
10498	0
10499	-0.03494689427387871
104	0
10500	-0.01741845564901481
10501	0.024306234058918158
10505	-0.005010325646505271
10507	-0.002298467209751519
1050	0.031246156774888442
10512	-0.008270041279716648
10513	-0.017272075038627113
10514	-0.008010070181817784
10516	-0.0014966739408212575
10518	-1.684137280775492e-4
10519	-0.004270916195593276
1051	-1.3070072561769292e-4
10520	0.017256114483993445
10521	-0.02186749551746657
10522	0.009401550220093575
10523	0
10524	0
10525	0
10526	-0.0054718968098577975
10527	-0.02120023885627966
10528	-0.01338630628472379
10529	-0.0027905862949334525
1052	-0.03115462173076074
10531	0
10533	0.005008143259306081
10534	0
10535	-1.8715190492989934e-4
10536	0.02641816308373042
10537	0.03399654376668276
10538	0.003550466972840126
10539	0.001336327598194038
1053	0.013831599499984701
10540	-0.0013168320737670827
10541	0.01658977244614204
10542	-0.01776283362336521
10544	-0.014032984913063446
10548	0
10549	0.017965153292473734
1054	0.0027928960672616156
10550	-0.006651505240637312
10551	-0.013414631335989687
10552	-0.005149884361487272
10553	0.0040157768043766005
10554	0.024023386226788665
10555	0.015111318668391691
10556	0
10557	0
10558	0.0051164543300426125
10559	0.0021452215247562962
10560	-0.020265284361894825
10561	-0.00977978546316516
10562	-0.037780852617251684
10563	0.04851181415782333
10564	0
10565	0.002708979415749063
10566	-0.010553255191656131
10567	0.01609179301981642
10568	0.008914545850318529
1056	0.002412257563758319
10570	-0.012125304145253122
10572	-0.0012351365991292297
10573	0.014079293889239416
10574	0.003910460162613301
10575	0.0026845385716348685
10576	0.009460593719633752
10577	0.0031876677760046762
10578	-0.007263953843506338
10579	-0.021814180531121323
10580	-0.005750635578806988
10581	-0.043260916870730436
10584	0
10585	-0.006738707659663129
10586	-0.01946885112725699
10587	0.009156922114302836
10589	0
1058	-0.016437945964022167
10590	0
10591	-0.007398389441122032
10592	0
10594	-0.017879013245427153
10595	0
10598	0.007055718230788487
10599	-8.921610910356978e-4
1059	-0.009412788796435747
105	-0.033941058668579736
10600	0
10602	-0.004870343447855604
10603	-0.00631196865923913
10606	0.005172136291847334
10607	-0.0031564206724854706
10608	0.004072511380177184
10609	0
1060	0.016797617964938595
10610	0.04144685059048161
10611	0.011895480444028415
10612	0
10613	-0.01802309907639284
10614	0
10615	0.008954836760282463
10616	-0.00440061689253065
10617	0.021296907551376015
10618	0
10621	0
10622	-0.013429998533909726
10623	-0.0022441057620541578
10625	0.004239162866125079
10627	-0.003282757597417377
10628	-0.010216204806030275
10629	-0.012694134785489116
1062	0.0018532628279553994
10630	-0.022995822134597374
10631	0
10632	0
10633	0.03220955947579942
10634	0.02134469685832782
10635	-7.047162182509816e-4
10636	0
10637	-0.005896770469484423
1063	0.01285939661752432
10640	0.002379241974810276
10641	0
10643	-0.0817904448272856
10645	0.008606704097170887
10647	0.010766801207433294
10648	0
10650	-0.0033996237947176897
10651	0
10652	0
10653	0.005234049977747369
10654	4.859478750820108e-4
10656	-0.0023317544581076366
10657	0
10658	-0.009874498652850165
10659	0.00901680025334947
10660	-0.02308449185836253
10661	0.02717410007515393
10663	-0.02085464964889604
10664	-0.004395706873893447
10665	0
10666	-0.00558568878427578
10667	0.02108941197866493
10668	0
10669	0
10670	0
10671	-8.435698675158998e-4
10672	0
10675	0
10677	0.023278981159687573
10678	-0.036143956881621524
10681	-0.008673656432134318
10682	0
10683	0
10686	-0.021282791141442634
10687	-0.010807500943058835
1068	0.006091943862798715
10690	0
10691	-0.03496119633736793
10692	-0.015125605959989892
10693	-0.002160355099768679
10694	0
10695	0.029466843919831277
10699	0.0012964910991491029
1069	0.01146206311855053
1070	0
10712	-0.0011572110802615199
10713	0.002847081458938708
10714	0.016119824938737967
10716	0
1071	-0.02337237582293733
10721	0.009644837898677209
10723	0.013328383795580285
10724	0
10725	0.009438042906636863
10726	0.01606442835082917
10728	0.004949427222229287
10730	-0.008409205617690964
10732	-0.02108321456709189
10733	-0.0026653125193629858
10734	0.01636730999505573
10735	0.0038338198178287514
10736	0.004568807222210423
10737	0.012644268333751698
10738	0
10739	-0.007813031551953682
10741	0
10742	-0.00848118350769642
10744	0
10745	0
10746	0
10747	0.0014318508446422896
10749	-0.013035166707497447
10750	0.008901273131993364
10752	-0.004653113106343902
10753	-0.0031672488350601028
10755	-0.0202615578622726
10758	0
1075	-0.010917384147947126
10761	0
10762	-0.010264290247026365
10763	0
10765	-0.011377458340004698
10766	0
10767	0.03299272748810998
10768	-4.955535695822773e-11
10769	-0.02709868466157572
10771	0.012258194124878887
10772	0.017510412734890766
10773	2.3207123891605337e-4
10775	0.01998264350329249
10776	-0.009922796656729004
10777	0.002447272245394763
10778	-0.004818798463498236
10780	0
10781	0.010110934814327796
10782	0.024022972806716964
10785	-0.011250299892052716
10786	-0.014040460681896723
10787	0.01982728555639726
10788	-0.007572018925063326
10791	-0.003982522641807677
10793	0.026947100355206973
10794	0.004083729633981134
10795	0.0030020366321933606
10797	-0.031941103195737876
10798	0.004310690858716863
10799	9.713191197904216e-4
107	0.0035470034021785487
10801	0.003687927119695451
10802	-0.010619763641122278
10803	-0.013247774946120637
10807	-0.010965255699992259
10808	0.010859268597513594
1080	0.007398563545262834
10810	0.0011488158365539414
10813	0
10814	-0.007849918883456387
10816	3.0575702980271166e-4
10817	0.016804946612708437
10818	0
1081	0.012289298797293229
10825	0
10826	-1.474457693536365e-4
10827	0.003043517762321435
10840	0.0052580663929242795
10841	0
10842	0.022833153874157717
10844	0
10845	0
10846	-0.0029939375192464326
10847	0
10848	0.003507201063708557
10849	0.0033108790754515184
1084	0.025672070388274265
10850	-0.006566074631219417
10855	0.012555886832536299
10856	0
10857	0.00680463172509853
10858	0
10859	-0.031343499869095535
10861	0
10863	-0.010945733122138519
10864	0
10865	0
10866	0
10867	0
10868	0.002028386404136883
10869	-0.00785137957134143
10871	0.017252291770226767
10873	-0.024254611841080704
10874	0.00945611312605229
10875	0.017065286201468542
10876	-1.4832312899331048e-4
10879	0
1087	0.0025426995913519056
10880	-0.020599935124932616
10881	-0.010728092423599839
10882	-0.007992533757786018
10884	-0.003967517509670296
10885	-0.00886568131572066
