gene	female-young_adult-fine-1
10000	0.013961931852939024
10001	-0.01873205159949492
10002	-1.8181157905530305e-11
10003	-0.013072940469430024
100048912	-0.008525179456644067
10004	8.341871427006893e-4
10005	0.012175692250537553
10006	-0.0030833003388983527
10007	0.002473832920575668
10009	-9.137830331190501e-11
1000	-0.038315262039881136
10010	-0.018121317788730724
100126791	0.009733571883807338
100128124	-5.471979265228946e-4
100128640	0.0014925297020620396
100129128	0
100129250	0.0020089203589483246
100129271	0.0035119817410517737
100129361	-0.0035407624617703267
100129482	-0.0375438817010089
100130331	0
100130449	-2.057145302003761e-11
100132341	-0.00918820563016937
100132476	0.0069131804154797865
100134713	-0.003780701922195436
100137047	-0.002509061472444009
10013	-2.815639499462352e-5
10014	-0.005990413198783792
10015	-6.332255875631519e-10
10016	-3.3964170261610867e-10
10017	0.002880081727933272
100188893	-0.005380485842320423
10018	-0.02433476049514752
10019	0.0015241553600257374
1001	-0.015604898761285036
10020	0.007617865954860112
10021	-1.0930718004166917e-10
10022	-0.041526581491715044
10023	-3.148264071056621e-10
10024	-0.009232859004550538
10025	0.05607342008977985
10026	-0.0026263963128303532
100272147	0.009572724552081876
100287932	0.012327625708061986
100288413	-0.0010876979583303021
100289678	-0.02170477985004425
100293516	0.027414864164873355
1002	-0.0011368887560966505
100316904	-3.050485389365503e-10
10036	-0.0010767702996557374
10038	-0.01733824542714378
10039	-0.011798740537971952
1003	0.028509820622189437
10040	-0.04106829193305891
10042	0.010074766138039058
10043	-3.7690030054249457e-10
10045	-0.026667816904751236
10046	-0.06349328190958929
10047	0.0035979103807893794
10048	0.009333643190679568
10049	0.001955349684277851
1004	-0.01421769630352238
100505741	0.001895378982208775
100505761	0.026364854124409243
100505879	0.004198028977844451
100505933	0.007265993998350987
100506144	-0.021566251271964376
100506469	-1.851900057496289e-10
100506504	0.0022812356190997905
100506571	0.005087070621473664
100506581	-0.016874136787403852
100506963	-0.0010175100711793878
100507331	0.001214042531311631
100507436	0.0014403629031733967
100507605	0
10050	-0.015639598328964832
10051	-0.010226218144045738
10052	-4.481794918591885e-11
10053	0.01803924030882552
10054	-0.005225165302461956
10055	-1.7119402503180391e-4
10057	-0.0135371263021321
10058	0.008474235847467789
10059	-3.802093457655617e-10
1005	-1.9019899765122912e-10
10060	-1.5136210897783053e-10
10061	-0.011042919113825397
10062	-4.5763067601427145e-10
10066	0.007967693340144216
10067	5.570014175411905e-4
10069	0.02697099128427172
1006	-9.501835950618548e-12
10072	0.007316235559833018
10073	-0.0017432139405524595
10075	-3.017344433072061e-10
10076	-0.005197628878311622
10077	0.027329417590979687
10078	0.010397913674605377
10079	-0.00714145552780708
1007	0.04974125449341138
10083	2.3329446283668667e-4
10084	-0.011699734080745613
10085	0.020556228807128787
10086	-1.470951453204605e-10
10087	-0.0012050162864315084
10089	-2.0154638739255273e-10
1008	-0.005377302694045285
10090	0.041216407869234445
10092	4.833077858848325e-5
10093	2.299828405189484e-4
10095	8.766282233110813e-4
10096	-1.32897295543585e-10
10097	-0.007335882475911803
10098	0.031623130967361315
10099	-0.030512437258665065
1009	0.055151147810602624
100	-0.007296228246851619
10100	-6.806534558752577e-4
10101	-0.00047204401773290403
10102	-1.8655011445416002e-10
10103	-0.00998362874660515
10105	0.020031729577869025
10106	-0.0300784955122794
10107	0.020841510679785267
