gene	male-older_adult-fine-1
10131	-1.1480870863196273e-9
10133	-0.03738788724208877
10134	0.0022064976763470005
10135	-0.0012727005092598325
10136	0
10137	-0.03276238985476847
10138	-8.043696214923322e-11
10139	-0.005083116130145759
1013	-0.017079854661582992
10140	0.045826624683531554
10141	-0.008691734927370657
10142	0.006957757962694152
10144	0.029352906809665916
10146	-0.003914002055285049
10147	0.0015243705175824085
10148	-0.03332851302761718
10149	-0.04052424464322562
1014	-0.056320870574624225
10150	0.03261438524600493
10152	-0.020905179602812504
10153	-1.0241034135587307e-4
10154	0.04380274244172986
10155	-0.02380275961446069
10157	0.01289121126534606
10158	0.05777605387048083
10159	-0.022552952372192823
1015	-0.012524016523144103
10160	0.006319241149376725
10161	0.03064364291574822
10162	0.024014074306015154
10163	2.3894574162452485e-4
10164	0.006561256836208029
10165	-0.0020457932384486113
10166	-0.041473059850995454
10168	-0.001247211018765563
1016	8.655672484345307e-4
10170	0.0053320469029084225
10171	-0.009590170880624329
10174	-5.342114388229628e-10
10175	0.0036858299696652247
10178	-0.020922528544596666
10179	-0.011995682832556842
1017	0.026629252994005592
10180	-0.004284818954400858
10181	0.008708946564767932
10184	0.0034673471743960067
10186	0.03794291531232704
10188	0.031053502498672787
10190	0.005002677671588193
10193	0.011046615454783786
10195	-0.01589278676311002
10196	0.01528030562012664
10197	-3.0744368202420317e-10
10198	0.009586949197792493
10199	-0.0029785533219626827
1019	-0.004539557478844934
101	0.015201737547234074
10200	0.005902536792643208
10201	-0.019876346387176617
10202	0.04321281130456821
10203	0.002846133039284439
10205	-4.4578063687056325e-10
10206	-0.029746686819526438
10207	-0.004556830639744265
10208	1.7258500624497787e-4
10209	-0.0020196309720070804
1020	-0.010407346106112386
10210	-0.028792717967325205
10211	-0.029432601469254333
10212	0.01156744845148593
10213	0.0031729390401225442
10214	0.020937136535922624
10215	-3.808353497083694e-10
10216	-0.0029783011137074038
10217	0.06548556310923437
10218	0.006192939675814098
10219	0.010903586978490636
1021	0.008415716641749595
10220	-0.03702431449241025
10221	-0.016670692808295105
10223	-0.028015888677789955
10225	-0.029627060548836726
10226	0.013842857937556114
10227	0.0047599569383133125
10228	0.005495285519900129
10229	0.0013980652453999516
1022	0.04284840255252394
10230	0.03338231818897285
10231	-0.016478736353749506
10232	0.07336458441730628
10233	-0.027206373206487028
10234	-0.06434940854814943
10235	-0.021704617407189267
10236	-9.26947353097541e-10
10237	0.013132429802951472
10238	0.005424322501881272
10240	0.014591008146868562
10241	-0.011935672434934264
10242	-0.03037882291283734
10243	0.03533050418504496
10244	-0.03468154810123489
10245	-0.030012331195443342
10246	2.6713623875622634e-5
10247	0.023893017606810077
10248	-4.715522478341068e-4
10249	0.026671660502545564
10250	-0.009608297576425187
10252	0.01169923666099392
10253	8.72184172493519e-4
10254	0.005663419219494155
10255	-0.01843505920902365
10256	0.015010905320601845
10257	-4.497397452781797e-10
1025	-0.009293771529630892
10260	-0.03845142228932681
10261	0.0040212929578874014
10262	0.0028622991275910736
10263	0.013314245121856671
10265	-0.014990420976292138
10266	0.00112553375354061
10267	0.030481090666549106
10268	0.015097715599348709
10269	-2.464300337961126e-10
1026	-2.6736823929254756e-4
10270	0.005888975327183227
10272	-6.651369938326571e-4
10273	-0.014557453444891675
10274	0.018612163792493225
10276	-0.015539926554928241
10277	-4.739783301419672e-10
10278	0.018519091615166187
10279	0.015413059643905817
1027	0.050858566991618046
10280	0.013067201999330943
10281	-3.5609179182780675e-10
10282	0.018356395185927517
10284	0.0034160776868246306
10285	-7.464684266916418e-10
10286	-0.003817193349520743
10287	-0.007371093647373344
10288	0.007718443735664736
10289	0.006360710096168695
1028	0.020583634052619947
10290	-0.015105613797651057
10291	-4.928442636599054e-10
10293	0.02934250772646
10294	-0.0027350638515884233
10295	0.01789782061341486
10296	-7.250754420820695e-10
10297	0.0024101154088161736
10298	-0.0032239027642265465
10299	0.020636696513428265
1029	-0.01760004368994732
102	0.026373009475701186
10300	-1.0340405135934684e-10
10301	-0.03011953817444686
10302	-9.236345113315279e-4
10307	-8.781951190648703e-10
10308	-0.03891328627571449
10309	6.767425377618243e-4
1030	-0.023373662614557283
10311	0.0033426715171138138
10312	-0.0036360882066985554
10313	-0.0014364654216658791
10314	0.038960073080945234
10316	0
10317	0.02985569953038369
10318	-0.02140154993298118
10319	-0.021754992373380376
1031	-0.039316582714830274
10320	-0.014348397528140058
10321	-0.051045716524390154
10322	-0.031542421146021064
10324	-0.013172099382083002
10325	0.047280149397475484
10327	-0.010147417742084563
10328	-0.042454482091265476
10329	-0.0631118226668131
1032	0.026147478165213105
10330	-0.02003139040189316
10331	-0.05510671409239348
10332	-0.0015837137436815736
10333	-3.6807932217738e-4
10336	-9.846462718703683e-4
1033	-0.04338343180435769
10342	-0.03235351210587526
10343	-0.04074199578022519
10346	0.0099439774273421
10347	0.010305374394036247
10351	0.018804947367146257
10352	-0.006972656157840545
10360	-0.009640738696645258
10362	0.004338323850441486
10363	-4.79416613893712e-10
10365	-0.004984853803158663
10367	0.006979742816443682
10368	0.026902284020241956
10369	-0.005961430608858106
1036	-0.08432252096739355
10370	0.030111919558227087
10371	-0.02079400268273001
10376	-9.029070177316835e-4
10379	0
10381	0.001977893882672747
10382	0.04002824926689019
10383	0.0037794162979939423
10384	0.04916742916097212
10385	0.011710309154075928
10388	-0.034867630343043854
10389	-0.04030403522204615
1038	-0.05419536184869303
10390	0.0058943454975131865
103910	0.07002355549326512
10391	0.03911296042268768
10392	-0.01592084224021088
10393	-0.015648637196080575
10394	-0.004021309346372134
10395	-0.01524369166464448
10396	0.023147945660242666
10397	0.04155216410183363
10398	0.04057201988875731
10399	-0.013914474271957081
1039	-0.025273012052362508
103	-0.005144046763227646
10400	-0.005604809467857423
10401	-0.015151342471335566
10402	-0.05493344414391403
10403	-0.0027384793437181952
10404	-6.842224877765151e-10
10406	-0.07903595396085115
10407	-0.007279984598022883
10408	0.007819061224020495
10409	-0.014774728409172957
1040	-0.014422916358435775
10411	0.0014159437023728877
10413	-0.009474654962875006
10417	0.0128720201246371
10418	-0.06569352291044465
10419	-0.0292991963142147
1041	0.006168627992127139
10420	-0.0037177089949849635
10421	-6.103239302276305e-4
10422	0.0014286011767808415
10423	-0.016792077242489722
10424	0.005903233369448608
10425	-1.1964978073428368e-10
10426	0.01222170441365717
10427	-0.004691902976317644
10428	-0.03684357759499753
10430	0.03135917693012139
10432	-0.006961469302330366
10434	-0.045689479572252
10435	0.027946080006467013
10436	-0.02187550177856863
10437	0.08751110694292356
10438	-0.01783839310566647
10439	0.052248519024355254
1043	0.05805042995039482
10440	-0.002281283691035887
10443	0.0037865800643792965
10444	-6.225329818333958e-10
10445	-0.013181570258428924
10446	0.01910474703729858
10449	0.03496333506821955
1044	-0.0521350226945168
10450	-0.01606446565982683
10451	0.010165188498500887
10454	-0.02581108472623106
10455	0.015418053040121634
10456	-0.01850637011767458
10457	0.008691473774417589
10458	0.01736498762522143
1045	-0.003189499709460367
10460	0.023996155214077053
10461	-0.03311665798354173
10462	-0.07977879505728887
10463	0.008321616179886849
10464	-1.0679613955423637e-10
10465	-0.01812450755461521
10466	-0.017047082411361332
10467	0.003734048820241161
10468	-0.021164487627087208
10469	-2.1678523720083487e-10
1046	-0.014578237293397632
10471	0.00424040698887931
10472	0.043613323506817216
10473	0.013472628878284529
10474	-0.02071928324118916
10475	0.003773711446862189
10478	0.008750794632420634
10479	-2.185288849324196e-10
1047	-0.01452807046229967
10480	0.04614621701890799
10481	-0.022627120791922438
10482	0.016764406224225356
10483	-6.918847292428832e-10
10484	-0.018920058511554535
10485	0.019416885916860308
10486	-0.020115633431358217
10487	-1.1750896888093708e-10
10488	-0.012921191147952711
10489	0.024480498557652577
1048	0.014738900513142169
10490	-0.015391715469825137
10491	0
10492	-0.011286897951722311
10493	-0.04434859073006558
10494	-0.0011208633062825184
10495	0.026884855161155206
10497	-0.010279185112071706
10498	-0.005536240752724433
10499	0.03385820395682958
104	-4.929523893459732e-10
10500	7.931038074109986e-4
10501	-0.03755974489443856
10505	0
10507	0.016083227274599793
1050	-0.009045475645077267
10512	0.005374209273140435
10513	-0.022141180744615754
10514	0.013658987817713936
10516	0.10227160978763578
10518	-0.006370232328587293
10519	0.012678195714532353
1051	0.028699818024598752
10520	0.03698246951177566
10521	-0.0017132614394037983
10522	0.0016674177295277319
10523	-1.3839146119712384e-10
10524	-0.0064010812266186495
10525	0.017245266436166702
10526	-4.1032791984161374e-10
10527	-1.0056838806695681e-4
10528	-6.083824089979589e-5
10529	-0.04401601109451568
1052	-0.0029066686605171014
10531	-0.02454579075629604
10533	0.027307639250060085
10534	0.0114372980125135
10535	2.639227367218736e-5
10536	-5.227558652976073e-10
10537	-0.0028270496438063913
10538	-9.032830689426517e-11
10539	0.01723020933914695
1053	-0.024433359208282882
10540	-8.477031641362901e-10
10541	0.014185528367798721
10542	0.017307213507279054
10544	-0.06348672425945709
10548	-0.003826626600159363
10549	-1.7441104438788742e-9
1054	-0.0067791543847779325
10550	0.010738897009700014
10551	-6.903214798521711e-11
10552	-0.03737857226709907
10553	0.037975517957541026
10554	-1.7793586848952722e-10
10555	-0.0030741516954543406
10556	0.031079966179672118
10557	0.009236850524541467
10558	-1.969502213793087e-9
10559	0.007518247664480908
10560	-1.2016477003843654e-9
10561	-0.01496376598626967
10562	0.009723080213808615
10563	0.038264112326958206
10564	0.012230686293585242
10565	-0.022112409757922922
10566	0.03429944980754438
10567	0.042333376872155555
10568	-0.011649266304106965
1056	-0.00855657826445915
10570	0.004744929464923454
10572	0.007978778812604127
10573	-0.0035007484755424645
10574	-0.014446529188191238
10575	-1.042683625162319e-9
10576	-0.011327542455896355
10577	-2.9858831876189985e-10
10578	0.038042988078572045
10579	0.026927074119866206
10580	-0.00151607884219511
10581	-0.008839818667508905
10584	-0.03143858657414704
10585	-7.567195601148282e-10
10586	-0.022446812386535564
10587	0.014374727488128637
10589	-0.03465243542007139
1058	0.017021975714171998
10590	-0.02521816703592936
10591	0.020432330596178407
10592	0.0010845799394225463
10594	-8.025279367458813e-4
10595	-6.271687218048814e-10
10598	-0.002214247807702706
10599	0.015191208775078744
1059	0.008124761379523214
105	0.0054631888639574255
10600	-0.007400458935965505
10602	0.013416340251050745
10603	-0.005307706588051522
10606	0.016425819607277452
10607	-0.04033485431919085
10608	0.0016593946381707253
10609	0.039765978227696
1060	0.009911134858708457
10610	-0.0014557947256731453
10611	-0.013534827176725358
10612	-0.0019645220782058145
10613	0.00526362108184397
10614	-4.235413511008785e-10
10615	0.011593958288652551
10616	-0.01203438406707815
10617	-2.7106279818257455e-10
10618	-0.04559669492375304
10621	-0.016348777118196767
10622	-0.011986822998029428
10623	-6.253203894489063e-10
10625	-0.026360192371452314
10627	-0.020747186593975713
10628	0.002618635708607017
10629	0.02131449701030572
1062	-0.012571209224168356
10630	-0.036530422064891
10631	0.08866829215361476
10632	-0.0016097980267237694
10633	0.007927697735328795
10634	-6.738178214809078e-10
10635	0.05445717838982152
10636	0.054040318016796596
10637	-0.03387156899441291
1063	-3.266656315463901e-10
10640	-0.002534171499335025
10641	-0.013978340264884613
10643	-0.024487219111298315
10645	0.03197124177830365
10647	-0.025384981597608602
10648	-0.021660639945897727
10650	-0.039530275035553855
10651	-6.767945694116879e-11
10652	0.010014428536091177
10653	-0.0041338758012129965
10654	0.002972848409646119
10656	-0.028865708769263716
10657	-0.03655796700673413
10658	-1.540738997517223e-10
10659	0.005953735911681606
10660	0
10661	-3.8683366816599175e-10
10663	-0.0496461509993192
10664	-0.006982886226001853
10665	0.004966600737051845
10666	0.051181375645395454
10667	-0.012700365311891065
10668	-0.03272916673079534
10669	0.016596633841796354
10670	0.004037845013391109
10671	-9.911022666393366e-10
10672	-0.029537698549867396
10675	-0.03246101464945805
10677	-0.03781565174369064
10678	0.015293132701572777
10681	-5.819042152728801e-10
10682	0.01745313687321605
10683	-0.03786607763680034
10686	-0.004833907250872359
10687	0.03753471010651652
1068	-0.014880167805494138
10690	0.004132029321475587
10691	-4.491000967327506e-10
10692	-2.8871217736473845e-10
10693	-0.01818409196795232
10694	0.036473124840481215
10695	-0.014259498912330545
10699	-0.024542343395860543
1069	0.003968069631719772
1070	0.06326322177958012
10712	-0.02454635018295643
10713	-0.0022422232404525756
10714	-0.0011389074790613568
10716	-0.0291365614310969
1071	0.05616457522060853
10721	-0.0033031995809896745
10723	-0.003782406201898138
10724	-0.006995755547232118
10725	-0.016909784855479847
10726	-0.024203659593867007
10728	-2.6569441086726153e-10
10730	-0.006783674412339771
10732	0.028789052920895324
10733	-0.0015254451381287984
10734	-0.02268892944843734
10735	-9.51220464834795e-11
10736	0
10737	-0.009138863919910721
10738	-0.0034152745511109796
10739	0.022970391171138
10741	-4.751609689155494e-10
10742	0.013974445214245321
10744	-1.320391033912031e-4
10745	-0.01735337270016101
10746	-0.02343510475127658
10747	0.004560452589278088
10749	0.02039931122242644
10750	0.016104937545012944
10752	0.04427782200691831
10753	-0.008399559955537742
10755	0.009351900358966546
10758	0.010451261772955406
1075	0.007508829858738075
10761	0.03732418565865353
10762	-0.005017074321813075
10763	0.04491296937394687
10765	0.009669912478017165
10766	0.03333528227160733
10767	0.03869789479011382
10768	-0.03055436585401524
10769	0.05099082073336281
10771	-4.870452797704657e-10
10772	-5.455503056495097e-10
10773	-0.021719371661030242
10775	-8.675500568638815e-10
10776	-3.733553809207582e-10
10777	-0.007455266798358684
10778	-0.007584044683052964
10780	-0.023782778894470565
10781	-0.0034817755696390355
10782	-0.020909126944281264
10785	0.017386018487618244
10786	-0.022697984930332142
10787	-1.2227344035568474e-9
10788	-0.014712630503585305
10791	-1.0678600466948116e-9
10793	-0.030242933040708696
10794	-2.253957000462301e-10
10795	-0.007749776078037193
10797	0.0041424732695826624
10798	-0.011899329088277575
10799	-0.025453148625489887
107	0.02202705366221032
10801	-0.0031279671680406605
10802	0.0028427415906606096
10803	-0.05057123962661907
10807	0.011030246690546077
10808	-0.02716181417620363
1080	0.06617153536989721
10810	0.040987796174898755
10813	-9.522002113679989e-11
10814	0.002329014669778733
10816	-0.017131407358604134
10817	0.00732635432595245
10818	-0.004385934882541631
1081	0
10825	-3.9888979123833896e-10
10826	-8.95071034140766e-10
10827	0.0030537209332977097
10840	-9.146082530151221e-10
10841	0.005008755307048784
10842	-0.0026927563892741326
10844	0.008544116791053352
10845	0.03686460854995987
10846	-0.015915798519997706
10847	-5.515594947907624e-10
10848	-0.0011743298420198198
10849	0.06687004118512609
1084	0.010752753058857565
10850	-0.0018415699110728712
10855	0.009291691827377074
10856	-0.012181511383965263
10857	-0.01789240451756047
10858	-7.220166721039278e-10
10859	0.003439569319884397
10861	0.014003748176606177
10863	-0.022504846737045826
10864	-0.001442514518619438
10865	0.00959523966121873
10866	0.07408746571850237
10867	0.025449303083939064
10868	-7.832944227209892e-10
10869	-8.241291322176298e-10
10871	-0.01199044631427437
10873	0.04291824116677387
10874	-0.038038214051687363
10875	0.03794827956255224
10876	0.004056337055193506
10879	0.022371959371117058
1087	-0.033839591611738565
10880	0.01863928897859904
10881	-3.713908517689453e-10
10882	-2.414194834495097e-11
10884	0.0038657781231142526
10885	-0.052465947928865955
1088	0.023446004925792345
10891	-0.003930077773117218
10892	0.002054877905832455
10893	-0.0209999588174936
10894	-0.017347310544322838
10895	-0.008627823345286197
10897	0.005989566518637437
10898	-1.0430636424393074e-9
10899	-0.02021941762757442
1089	0.09934769270880406
108	-5.880758023328343e-10
10900	0.002399439472479722
10902	-4.1391417947301086e-10
10903	-0.03868952760949332
10904	4.4126565220953403e-4
10905	-1.0479805416329228e-9
10906	0.002912674651128193
10907	-5.988742946905211e-4
10908	-0.009950274145117533
10911	0.00350428402371798
10912	0.05466504271175913
10913	0.06158734160778152
10914	-0.03920579994998748
10915	-3.7402722942398137e-10
10916	0.02326643272680741
10917	-0.019107963231356415
10919	-0.0038783106819095087
10920	-0.01250838273919381
10921	-0.012857218397086667
10922	-0.012672477113041907
10923	1.4846134851975365e-4
10924	-0.05191033288116134
10926	0.008113538577332853
10927	8.269893460785348e-4
10928	-1.0822444258799388e-4
10929	-6.85841958030211e-11
10930	-7.494782517410587e-10
10935	0.008268612475649133
10936	0.0031498029239774334
10938	0.025146422882128604
10939	-0.013032934611292925
10940	9.898855944835787e-4
10942	0.06438410023200056
10943	-5.072742323132535e-10
10944	-0.01316035733490287
10945	0.0010800116877850941
10946	4.1951738169226834e-4
10947	-0.01637221390347877
10948	-0.012773058928747437
10949	0.008388691781641758
10950	-0.06953550601113068
10952	0.02374194584400913
10953	0.024262514221434106
10954	-0.01806034550048641
10955	0.010231538566894526
10956	-0.04151404614413494
10957	0.021297517331089682
10959	0.021002513451040313
10960	0.002989061471452103
10961	0.011264649026007304
10962	-1.6656069262298557e-9
10963	-0.019032516288428895
10964	0.051199695207747
10966	-0.042687773593355134
10969	-5.577314831625204e-4
10970	-0.0038396111061626105
10972	-9.009712967381576e-10
10973	8.416668986649814e-4
10974	-0.0031645115008260955
10975	0.0016306036372361527
10978	-5.877544979630764e-10
10979	-0.030839094024077255
10980	0.017283643184578944
10981	-0.0026126402816523723
10982	-0.04018753846111503
10983	0.04237358578805984
10985	0.017132962689722836
10987	-0.018351882601022645
10988	-3.4258772254461356e-10
10989	0.008529797852727063
10990	-0.006112084474666989
10991	-7.930135710272772e-10
10992	-3.923976868766925e-10
10993	0.048053791301921334
10994	4.566641533798273e-6
10998	0.04296692223093867
109	-0.038601153324221156
10	-0.011071305670890702
11000	-0.014332863123794377
11001	0.02326178511549285
11004	-0.008468265681776232
11005	-0.020604347654085014
11006	-0.030248673116488885
11007	-0.0010930683292000244
11009	-0.03470658786381167
11010	0.03400797694748155
11011	-8.00237335131302e-10
11012	0.03355046566838882
11013	-0.03291898833519311
11014	3.536875056782579e-4
11015	-2.4847053470023427e-4
11016	-4.107352278961177e-10
11017	-0.007461560290767368
11018	-0.0058783362278368835
11019	-0.014148902830662769
1101	-0.035757309209922886
11020	0.0026465960900078386
11021	-0.001183349078075599
11022	0
11024	-0.032578767827329325
11025	0.008375206381817959
11027	0.01995915359154603
1102	-0.01976842248996361
11030	0.008423650448040792
11031	-0.029113855298009274
11033	-3.0091005378368683e-10
11034	0.017036987060471787
11037	0.012851593550488127
1103	-5.186435406159815e-10
11040	0.005726029401640362
11041	-5.100587213023119e-10
11043	-0.020185255773161614
11044	0.008168967674719523
11045	0.06132069070559201
11046	-0.019296355656351512
11047	-6.096803169421171e-10
1104	0.004776054214726649
11051	-7.799597450668353e-10
11052	9.806562063285047e-4
11054	0.016300171940481355
11055	0.024908077762656414
11056	-0.016769002925394405
11057	-0.022111868632446942
11059	0.03693179813213931
1105	0.004625317557518577
11060	0.0019769619365630755
11061	0.01182331735793292
11062	0.009613770646874067
11063	-2.323228374732622e-10
11064	0.0049083745862666785
11065	0.0444059559002311
11066	-7.240023786859788e-10
11067	0.0292776892808729
11068	0.0069954086120614
11069	-0.03684938427078778
11070	-4.6181860060137063e-10
11072	-0.03742285942646381
11073	-0.0014973880227540507
11074	0.0178875319803489
11075	-0.031345262184183084
11076	0.005440396344586222
11078	-0.025406661601482552
11079	-0.006775089562417356
1107	-2.756444901133128e-10
11080	0.0032323582224816913
11081	0.001016647851694962
11082	0.005899438935330787
11083	-0.01767729996995405
11085	0.006771147869181746
11086	-0.007831970693393796
1108	-0.0022392484024706463
11092	0.010096605472015753
11093	-0.016060166917008744
11094	-0.001386490164482792
11095	0.011488024674052865
11096	0.05665970210746524
11097	-2.0462483090993336e-10
11098	0.035752152605669385
11099	-0.024458147104905115
1109	0
11100	-5.22262924217486e-10
11102	-5.505201966120601e-10
11103	0.0027994955383406806
11104	-0.0066409100434730315
11107	0.07785711283843386
11108	-8.088841218999742e-10
11113	0.047805927992884294
11116	0.02573865896527579
11117	-0.028910054054261846
11118	-0.06907403395231432
11119	0.0014052578168107519
1111	-0.01456415814937546
11120	-2.3223495092687815e-4
11122	0.007743265316735186
11123	-0.010541009394366464
11124	-0.016717310638351003
11126	-0.026146642574990758
11127	-2.960973860954107e-10
11129	0.01985585772596782
1112	0.0022229321583301454
11130	-0.027407728635727012
11131	0.023637751653203493
11132	-3.878740772019855e-10
11133	0.008677710024126067
11135	-0.015633592088950782
11136	-0.04888024877197351
11137	0.03032298659694338
11138	0.053856739142664846
1113	0.007341445991586517
11140	-3.3149736062121855e-10
11142	-0.039334312413227365
11144	-0.007957085903351974
11145	0.011994311789655921
11146	-0.0075657961850985654
11147	-0.08913281422923063
11148	-0.049494800737198336
1114	-0.03908224799875063
11151	0.012413398930770952
11152	-1.0035282569036167e-9
11153	-0.021163430916340917
11154	0.008096217042026007
11155	0.014798041753966316
11156	-0.011075966527317134
11157	-0.027405308588015702
11160	-0.016961453277771123
11161	-0.019674010421455133
11162	0.0017291173568276124
11163	0.01699459671613992
11166	-0.02679935799001326
11167	0.05109581664519895
11168	-0.021419427994661972
11169	0
1116	-0.0203019010318782
11170	0.027611304537072057
11171	0.013595918836461853
11172	0.027706315400631468
11174	0.007839054857577209
11176	0.00414256642758534
11177	-2.6859614797682427e-10
11178	-4.04070890992704e-10
11179	0.011355556123764068
1117	0.004860919293954195
11180	0.01273773750681473
11181	0.045007188312158115
11182	-0.047139270487185
11183	-0.013639462434379673
11184	5.700309406231135e-5
11186	-0.019809982956798873
11187	-0.002376890552378573
11188	-0.023697886174204416
11189	-0.002851480631604214
1118	0.021304551492602023
11190	-0.008672857400435155
11193	-0.007635879300807274
11194	0.006624268053445025
11196	-3.8742229623855173e-10
11197	-0.0843569345244488
11198	0
11199	-0.0321764893799119
1119	0.010685729752165387
11201	0.004613702803894253
11202	0.009139233441905712
11211	0.01639618350965317
11212	-0.0288260252607301
11213	-0.013795739173798779
11214	0.034712954011595416
11215	0.012995129717407737
11216	-0.013787055031811749
11219	0.003623876312836827
1121	-2.1614569673819355e-10
11221	-0.004325701941394164
11222	0.00836023872480196
11223	0.025400370917739973
11226	0.006956653308517866
11228	-0.0058289653876311244
1122	-0.004965430245102735
11230	-0.012033708951986504
11231	0.009669218216889708
11232	0.005061629157005054
11234	0.0037672663557292724
11235	0.012220110625488279
11236	-0.04116536507763875
11237	0.0028851713195883802
11238	-6.412739139547526e-10
112399	-0.003714231345570987
1123	0.05197815380446654
11240	0.018542473206445424
11243	-0.03586542123863035
11245	-5.414089134487292e-10
112464	0.028005032873927516
112479	-3.3239490958003894e-10
11247	-0.0036132709671277503
11248	0.012904366679936436
1124	0.032370734555544595
11250	-0.017434827246744344
11251	0.0159380300962323
11252	-8.681739350950702e-10
11253	-0.005715625024196782
11254	-0.04285092688124505
11255	-0.0013884100119169879
11258	-0.009604248840068767
11259	0.08172657566528195
11260	0.014039488136989698
112611	-0.02228063244175102
11261	0.008975013417269235
11262	-0.00786715188683672
11264	0.001212531993625708
11266	-0.00763238649836238
11267	0.001610119305956319
11273	0.004092353958069983
11275	-0.03213941635861423
11276	-0.021971354542418785
11277	0.01493307738229519
11278	-0.0028410805625608253
11279	0.01618088042326048
11280	-5.534966599944715e-11
11281	0.012022103115074966
11282	-0.002059098754255532
11283	-0.006407936718946531
11284	0.013427085920591301
11285	-1.25571214835394e-10
112869	-0.01471940318103437
112950	-6.557959594760325e-11
1129	0.00609806819862879
112	0.002790841578462656
11309	-1.6205387923774384e-4
1130	0.01683663395659659
11311	-0.014916399416174926
11313	-0.0027990428845812597
113146	-0.04771472050054682
11314	0.01692946199025276
11315	-1.2840348328388656e-9
11316	0.010285011978977996
113177	0.043206020436536555
113178	-6.328369999161624e-10
11317	-0.025336446930889076
11318	-0.02006589275564212
11319	-0.004768310069584968
11320	0.03558862121182391
11321	-9.54814741911381e-10
11322	-0.028809987882134222
113251	-7.858253275827514e-4
11325	-0.010262320080665127
11326	-0.005104427701562008
11329	-0.037810377857691355
1132	-4.786601740487314e-10
11330	8.493576189003872e-4
11331	-0.00699219811964092
11332	0.01987546370152837
11333	-3.2793700805228256e-10
11334	0.00725534609360748
11335	-0.0492996099437773
11336	-0.006133957975577953
11337	-0.025985668199608965
11338	0.002365451752100504
