gene	female-middle_adult-fine-1
10000	0
10001	0.04137139354571452
10002	-0.01142379940723973
10003	0.002352730524537779
100048912	0.0015074420027398696
10004	0.0485982103289044
10005	0
10006	-0.009591641655274522
10007	-0.017439394562035793
10009	-0.03885420053971436
1000	-0.011844862337911315
10010	-0.0057576019917488985
100126791	-0.05576752109070985
100128124	0.0011698467000436025
100128640	0
100129128	-0.06449515975510495
100129250	0.003360686024728928
100129271	0.00888062061719971
100129361	0.0037036415490110885
100129482	0.031369951694335305
100130331	-0.01288238652059517
100130449	0.04083303326620439
100132341	0
100132476	-0.005748493624906489
100134713	-0.010659692446687559
100137047	-0.011390211368739068
10013	0.019377813313363853
10014	-0.003947545546575171
10015	-0.022100926861652246
10016	-0.006828143773997233
10017	0.0178689839364386
100188893	0
10018	0.031523056014098126
10019	-0.018786923186802206
1001	0.03587848891128048
10020	-0.02077181095719851
10021	1.2069578596264333e-4
10022	0.05858270535578149
10023	0.020122626727597622
10024	0.03728119539951515
10025	-0.022946564139365563
10026	0
100272147	-0.014108878371957527
100287932	-0.013531622210299767
100288413	-0.00890624778510731
100289678	0.013389804758246034
100293516	-0.030161752719089756
1002	-0.02859480026386757
100316904	0.03744359725992074
10036	0
10038	-0.019324096297784085
10039	0.0021992164083922197
1003	0.003024193501200671
10040	0.04028932144034511
10042	0.008701532253918213
10043	0.01951501662843095
10045	-0.004340841659470153
10046	0
10047	-0.005879227049436576
10048	-0.008468828330700066
10049	0.011194137920601943
1004	0.01602570712477943
100505741	-7.75490176201008e-4
100505761	-0.03297388480731067
100505879	0
100505933	-8.834212339576478e-4
100506144	0
100506469	0.009295061038534325
100506504	0
100506571	0.031920777431543514
100506581	0.057455382184353
100506963	-0.04436378425370588
100507331	-0.005028597157669831
100507436	-8.885764718035581e-4
100507605	0
10050	0.002648629630664209
10051	0.015892200890477125
10052	0.016713771475266762
10053	-0.0037060764296891788
10054	0.002664074431106165
10055	0.014495851666554982
10057	-0.006858143608837433
10058	-0.025386675003464896
10059	0
1005	0.02336811525316741
10060	0.018527413743310944
10061	0.04221564456407523
10062	0.022980228263823392
10066	0
10067	-0.003125995406425534
10069	0.017029697343097238
1006	-0.0050443557350264906
10072	-0.0027543056304279705
10073	0
10075	0.0021614538513884296
10076	0.024626361966403634
10077	0.025077210349564227
10078	-0.029544182015626416
10079	0.06791995161783665
1007	-0.07039718253707487
10083	-0.06235308692696193
10084	0.0025899772207662822
10085	-0.03885028754366326
10086	0
10087	0.005978980839484001
10089	0.003419642363413994
1008	-0.023636224199479063
10090	-0.025050529760426404
10092	-0.059672048344221955
10093	-0.0013707192136951413
10095	-0.02426338181652263
10096	-0.014379524611959649
10097	0.011973524146861977
10098	-0.043356525623509216
10099	-0.025094231367988256
1009	0.028986976240628903
100	0.04920341763551091
10100	0.03586467377544558
10101	0.055123592829088734
10102	-0.003658801670059181
10103	0.029917817593177624
10105	0
10106	-0.019585554446298805
10107	-0.022878779034436973
10109	0
1010	-0.08577697851301719
10110	0.01043324674102128
10111	0.01852169535013004
10112	0
10113	-0.01408703779417645
10114	-0.016095103515003397
10116	0
10120	0.027743685183367655
10121	0.027385729299230836
10123	-0.07790552008446315
10125	0.024095422615467668
10126	0.0012863310995596849
10127	0
10128	0.0037943674411001706
10129	0.06147999130673853
1012	-0.012308768692244962
10130	0.025808434772532016
10131	0.00316559791873853
10133	8.912405850219478e-4
10134	0.027832715566699074
10135	-0.07405417283809128
10136	0.022000297750119153
10137	0
10138	-6.736836106458846e-4
10139	-0.020415218518927178
1013	0.03459776787518568
10140	-0.04537670195145966
10141	-0.0027973328582183545
10142	0
10144	0.06267292082333732
10146	0.03384327244023979
10147	0.022390338985047113
10148	0
10149	-0.01666408720155161
1014	0.03065093103384129
10150	-0.018749414913010444
10152	0.00521705259568443
10153	-0.017427181154634156
10154	-0.02069178111847926
10155	1.070870863902288e-9
10157	0.04167548297042015
10158	0.032775965678229574
10159	-0.0037586811066901895
1015	3.4367182204227153e-4
10160	0
10161	0.005626260084695802
10162	-0.04978865147805566
10163	-0.027861398068981063
10164	-0.036021303745419
10165	-0.00510202585732889
10166	0.035020374058204955
10168	0.01613938115679648
1016	0.012293143189833374
10170	0.08105447997996462
10171	-1.2474820780079864e-4
10174	1.491477138924847e-4
10175	-0.05873454547346635
10178	0.04391822367862014
10179	0.001989508130283215
1017	0.025393524514615955
10180	0.001407114166056736
10181	-0.001967112528372253
10184	0.013980284926750833
10186	0.028501802438547358
10188	-0.017490977876639766
10190	0.01523104783882085
10193	0.02237990341218998
10195	-0.034037471880605186
10196	-0.016075953619926368
10197	0
10198	-0.005346381486939086
10199	-0.037904124906662846
1019	-0.0039322443634202025
101	0.014845342517058642
10200	-0.013418255459066506
10201	0
10202	0.019898705552405884
10203	0.010322811682580844
10205	0
10206	0.007525752428966504
10207	0.03378559604208519
10208	0.028560962787059576
10209	-0.04770253312479169
1020	-0.045981225535463875
10210	0.015038396888882309
10211	0.016452944783524614
10212	0.02345938176050759
10213	0.016923837505128953
10214	0.004294229376936799
10215	-0.020197593176055007
10216	0.03887754264882636
10217	-0.015839087460362975
10218	0.0148277486775695
10219	-0.015636599924525756
1021	0.07281661021795725
10220	0
10221	-0.0046052569117495295
10223	-0.06404598675017358
10225	0.08039777557724269
10226	-0.004616287928373952
10227	0.028399046970859123
10228	0.0030087674843933044
10229	-0.006818851389630781
1022	-0.013439897936522135
10230	0.032954727129395775
10231	-0.007834617258030013
10232	0.05538450184130142
10233	-0.010727234535164994
10234	0.05338527733110546
10235	0.0017054884978405258
10236	0.011549420455763095
10237	0.01112580003533544
10238	0
10240	0.006157103692970953
10241	-0.00859049188541097
10242	0.020770949581740063
10243	0.05277333034080376
10244	-0.0062312512460337985
10245	-0.006554590507322824
10246	5.501902047537926e-4
10247	-0.0013281017811138218
10248	-0.008638776337196917
10249	8.060480609996902e-4
10250	0
10252	-0.045558342868487596
10253	-0.03504062588050179
10254	-0.02999594530944079
10255	-0.05430546728678644
10256	0.024817461860548107
10257	0.04814718508985444
1025	0.012980029059243808
10260	-0.028681346372770603
10261	-0.016567920346373857
