gene	female-child-fine-2
10087	0.003970769341290455
10089	0
1008	-6.376897334152916e-4
10090	0
10092	0.0038008103409790813
10093	0
10095	0.011097354813354119
10096	0
10097	0
10098	-0.00291650329042729
10099	0
1009	-0.0018332082596966032
100	0.015586727091615188
10100	0.009148970132021957
10101	0.007715898213553364
10102	0
10103	0
10105	0
10106	0
10107	0
10109	0
1010	0
10110	-0.004144223523719793
10111	0.005678219913768877
10112	-0.0025269004087104434
10113	-9.264518404808191e-4
10114	0.0011170976893286496
10116	-0.0023402587048902664
10120	0
10121	-0.0038625606033142962
10123	-0.01603776071042059
10125	-0.006203640880080151
10126	-0.007072630824483422
10127	0
10128	0
10129	-0.0030124129916927833
1012	0.04117979103746338
10130	0
10131	0
10133	0
10134	0
10135	7.512613127004751e-4
10136	0
10137	-4.385829313085459e-5
10138	0
10139	0
1013	-0.0025906996675351683
10140	-0.004044342729892233
10141	0
10142	-0.0011224591440076688
10144	-0.026165690277822756
10146	0
10147	0.0026621967135959544
10148	0.005532287288639751
10149	0.01457644073329764
1014	-0.0010482076460398087
10150	-0.004686384691722554
10152	0
10153	-2.9798281027017793e-5
10154	0
10155	0
10157	0
10158	0.004659179496345986
10159	0
1015	-0.0017826250598953297
10160	0.0037918129804678123
10161	0
10162	1.1410586399719671e-4
10163	0.0034001884159057237
10164	0
10165	2.683724264713404e-4
10166	5.61559847026959e-4
10168	0.0051376997634635085
1016	0.004980219830019568
10170	0.02555965391211957
10171	0
10174	0
10175	6.752183060914282e-4
10178	-0.005282925946670237
10179	0
1017	0
10180	0
10181	0
10184	0.014309266250337998
10186	-0.022407451398027644
10188	0
10190	-0.0025105234015780874
10193	-0.005071619189177538
10195	0
10196	0.012104313043360834
10197	0
10198	0.006341030327820663
10199	7.902248685114631e-4
1019	0.005939293226714118
101	0
10200	0.010852937756586804
10201	0.003919995423291854
10202	0
10203	0
10205	-0.007119087671598802
10206	-0.0018517350423924164
10207	0
10208	0.0046741773331582855
10209	-0.003714636028517349
1020	0.010112470202260105
10210	0.003383994775867311
10211	-0.002370623102554469
10212	-0.01146827646008501
10213	0
10214	0
10215	0.015164599017277028
10216	-0.01515186751739816
10217	0.0019581461247869855
10218	0.005142175927872511
10219	-0.009239553274369254
1021	-0.002258391046377026
10220	0
10221	-0.01021496688449452
10223	5.72355416806647e-4
10225	-0.013626370537617815
10226	0
10227	-0.003062744432108036
10228	0
10229	0
1022	-0.004190617151324296
10230	-0.012163130704066041
10231	-0.006802432884389734
10232	0
10233	0
10234	0.017211628357893742
10235	-0.007144786638298596
10236	-6.55109156503394e-4
10237	0
10238	0.013755860987267733
10240	0.010590155833868612
10241	0
10242	0
10243	0
10244	0.0030995997218801006
10245	0
10246	0
10247	0.016805575466850867
10248	-0.006545518073287923
10249	0
10250	-0.010779336719625018
10252	0
10253	-0.0017926678741649708
10254	0
10255	-6.793813730243629e-4
10256	0
10257	0.014249008377903681
1025	0
10260	0.0073781089151609466
10261	0.004892443343967953
10262	-0.004258235360523673
10263	0.009983634811944267
10265	-0.0037082764027226113
10266	-0.010536520675712431
10267	0
10268	-0.008070325225424899
10269	3.938125361713035e-4
1026	0
10270	-0.0052136484188147125
10272	0
10273	0
10274	0
10276	0.016169135789566073
10277	0.0018047703335004324
10278	0
10279	0.001047351361361685
1027	0
10280	0.0013707665927877733
10281	-0.001924529166529257
10282	0.0022489211553751187
10284	0
10285	-0.0026276730492606044
10286	0
10287	-0.002879636844860123
10288	0.010054563939233485
10289	-0.002711328811350761
1028	0
10290	0
10291	0
10293	0.0066652645122080014
10294	-0.0024905635270104694
10295	-0.0013373334490376708
10296	-0.0064147707582984095
10297	0
10298	0
10299	-0.005304196640507768
1029	-0.005936417005646391
102	-0.01276979483992231
10300	0
10301	0
10302	0.007403309500326398
10307	-0.002761234673582921
10308	0
10309	-0.003062594160779507
1030	-0.010386624607477043
10311	0
10312	-0.0029600974202870344
10313	0
10314	0
10316	0
10317	0
10318	-0.0024301901038834626
10319	0.020322204144188002
1031	0
10320	9.547782238567947e-4
10321	-0.06305583834847724
10322	0.004009469511929726
10324	0.006289601827618337
10325	-0.00466313823411929
10327	0
10328	0.0035388480901368297
10329	5.517984007738853e-5
1032	0
10330	0
10331	0
10332	0
10333	-0.009412241894125411
10336	0
1033	0
10342	-2.8299431934726967e-4
10343	0
10346	0
10347	0
10351	0.00103663803377783
10352	0
10360	0.01274196728943503
10362	-1.1251849189150344e-4
10363	0.002517294569624848
10365	0
10367	-8.391680997997847e-4
10368	0.0019399288424881173
10369	0
1036	-2.8723911126395877e-4
10370	0
10371	0
10376	-0.001907545307126394
10379	0
10381	-7.356557367012036e-4
10382	-0.014868024417683855
10383	0
10384	-0.010845553797048454
10385	0
10388	-0.005272022852767226
10389	-0.010088479067006637
1038	-0.0016630850932207292
10390	0
103910	0.003949960115588575
10391	-1.586434717322515e-4
10392	0.005910240068753459
10393	-0.004842444212791015
10394	0
10395	-0.004153150911873141
10396	0.011631506900288222
10397	0
10398	0
10399	3.9706192801003675e-4
1039	0.0069342485184676495
103	0
10400	0.012730718718996817
10401	-0.01437431730472681
10402	0.0066132253371596695
10403	0.021908286128617005
10404	-0.023506116875604208
10406	0
10407	0.002857424267191598
10408	0
10409	0.00352168299296139
1040	4.903078976677545e-4
10411	0
10413	-0.005961113662010628
10417	0.022626791106915213
10418	-0.00155628368838738
10419	-0.0059294709580451814
1041	-0.006786970995595177
10420	0.0011827916083008386
10421	0
10422	0
10423	0
10424	-0.008653894377320193
10425	0
10426	0
10427	0
10428	0.025590725981914968
10430	0
10432	0.006058784886256782
10434	0.008577324684573421
10435	0
10436	-0.0011928194471013322
10437	0.006230535412860182
10438	-0.020471326778006293
10439	0.007344864057921777
1043	0
10440	0.0032437418265664347
10443	0
10444	-0.00616907312686425
10445	-0.00300605867822266
10446	-1.98095866086277e-5
10449	0
1044	0.004624316857773579
10450	0
10451	-0.0011335118145965894
10454	0
10455	0.0015081092568788902
10456	-0.008773789233639948
10457	0.011682716141637014
10458	0.004959359675217497
1045	0
10460	0
10461	-0.013049526814897646
10462	0.04062415210979659
10463	0
10464	0.008932598703923681
10465	0
10466	0
10467	0
10468	-0.011774170950744725
10469	0
1046	0
10471	-0.0023080057367172125
10472	0
10473	0
10474	0
10475	0
10478	0
10479	0
1047	0.015073829690092999
10480	0
10481	-0.009231319253960714
10482	-0.013455679232743748
10483	-0.004632094636618039
10484	0.0042223226382915495
10485	0
10486	-0.015871657348086796
10487	0.008654908222288569
10488	0.0013081541756700668
10489	0
1048	0.009504978648851328
10490	0.004445879520967946
10491	0
10492	0
10493	0.0030619293754665295
10494	0
10495	9.103109079923796e-4
10497	0
10498	-0.0016774337561319484
10499	0.009265023366966744
104	-0.0017964016545970927
10500	-0.003404172873633308
10501	0
10505	3.5689209727219376e-4
10507	0
1050	0.0024049464832294086
10512	-0.014831560345261013
10513	0
10514	5.69953356286451e-4
10516	0.001422778761502392
10518	7.533355199260425e-4
10519	-0.002448180152907174
1051	-0.011521100986141591
10520	-0.011743038118541552
10521	-0.022092319988540297
10522	0.008660323749026587
10523	0
10524	0
10525	-0.008718799929710514
10526	0
10527	0
10528	-0.011732270234062538
10529	-0.007673316128205082
1052	0
10531	0
10533	0
10534	-0.003987789083565999
10535	0.005406005801129869
10536	0
10537	-4.6489244681459705e-4
10538	0
10539	0
1053	0.007506131674866977
10540	0
10541	8.90155535260905e-4
10542	0
10544	-0.004014784325026442
10548	0
10549	3.44085704498793e-4
1054	0
10550	0
10551	0.006192774522639037
10552	-0.007569801090093378
10553	0
10554	0.0015534899586662355
10555	-0.0028390045041820607
10556	0
10557	0.0067736756436389605
10558	0.0016597679721572541
10559	0
10560	0
10561	0.013142661391112967
10562	-0.011790391756674772
10563	-0.009478332451083173
10564	0
10565	0.011423781328442436
10566	-0.0023580291360616353
10567	0.015798755326059222
10568	0.005611963049624407
1056	0
10570	-0.0076381672538197295
10572	0
10573	0
10574	-0.0010455910895311082
10575	0
10576	0
10577	0.008297780078018185
10578	0.03969142100937933
10579	0.0033069514578921754
10580	-0.01945826496403982
10581	0
10584	0
10585	0.0010897506218629923
10586	-0.0018046363930600746
10587	0
10589	0.024014144280573385
1058	0
10590	0.003585933787425595
10591	0
10592	0
10594	-0.0025270490016325894
10595	-0.003756151828033477
10598	0.004074551003087663
10599	0
1059	0
105	0
10600	-0.004629865650641594
10602	-0.003789296951705192
10603	-0.0012738764894386502
10606	0.005099947427315583
10607	0
10608	0
10609	0
1060	-0.013909605438080733
10610	0.004419608611767148
10611	0.0012154015365388987
10612	0
10613	-0.003327597332833508
10614	0
10615	-0.00133301827790072
10616	-0.002739493661536574
10617	0
10618	0
10621	-0.011465228544043457
10622	0
10623	-0.0030932091362539074
10625	0.010451500856406191
10627	0
10628	-0.0055841435224143424
10629	0
1062	-0.0023919316830839105
10630	-9.147661605590941e-4
10631	-0.01565276823160755
10632	-0.002958164110858856
10633	0.005366047025104092
10634	0
10635	0
10636	0
10637	0.00573164739539824
1063	0.004762790523000781
10640	0.0013510595314003748
10641	-0.014218554235754523
10643	-9.443548590666534e-4
10645	0
10647	0
10648	0
10650	0
10651	0.015380793647181859
10652	0
10653	-0.02698042516606295
10654	0
10656	0
10657	0
10658	0
10659	0
10660	-0.0028292982410139966
10661	-0.012107701440263869
10663	-0.0054334571015056754
10664	0
10665	0
10666	0
10667	0
10668	0
10669	-0.005657465088404879
10670	0
10671	0.0025060144672645166
10672	0.011053348482813528
10675	0.005293291272847904
10677	0.003705340288529646
10678	0.012318787811654732
10681	0
10682	0
10683	0
10686	0
10687	0
1068	6.906594553128688e-4
10690	0
10691	0
10692	0
10693	0.0025185748660934344
10694	-0.0011797147577247134
10695	6.712500622347679e-4
10699	0
1069	0.016113536582391993
1070	0.014336850896216074
10712	0.0010546701082334209
10713	-0.004073651240248497
10714	0
10716	-0.009791446735895723
1071	-0.01245391712298561
10721	0.002582782406762521
10723	-0.014325592961232562
10724	0
10725	0.009798562991485148
10726	0
10728	-0.012178950804381205
10730	0.0010516834892100235
10732	0.008782309731356379
10733	0
10734	-0.027937041778498962
10735	0.004657950557989131
10736	0.0013819036769463925
10737	0
10738	0.0019955108849852984
10739	0
10741	0
10742	0
10744	0
10745	0
10746	-0.001956465311288887
10747	0
10749	-0.006262288413791128
10750	0.02218914702958518
10752	-0.0200052896884103
10753	0
10755	0
10758	0
1075	-0.0034661227890430326
10761	0.005014681600593163
10762	0.007151798976386097
10763	0.0036169475009319185
10765	5.175429547065525e-4
10766	-0.005452041158642841
10767	0.002701113467723824
10768	0
10769	-0.005682324945962341
10771	0
10772	0
10773	-0.006847691273451722
10775	0
10776	0
10777	0
10778	0.0019883558056258506
10780	0
10781	-0.003807036057184016
10782	-0.0108505644961674
10785	0
10786	0
10787	-0.014424872104266911
10788	-0.004651926461869418
10791	0.006327003854090437
10793	-0.014725605652034386
10794	0
10795	-0.010865726971968531
10797	-0.0029913675832615614
10798	0
10799	0
107	0
10801	0.007885725583778569
10802	0
10803	0.006222850859400845
10807	-0.008059668786211314
10808	0.011105376152634964
1080	0
10810	-0.009681934998766614
10813	-8.012259377122197e-4
10814	-0.003788103548282404
10816	0
10817	-0.007670770665086018
10818	-0.010128210179928359
1081	0
10825	-0.001024462146854989
10826	5.887196967024875e-4
10827	0
10840	0
10841	-0.003805033924393275
10842	0.00725035110770045
10844	-0.007050687185341136
10845	0
10846	0
10847	-0.0020512955602884388
10848	0
10849	-0.008371978899374785
1084	0.010663109529520513
10850	0
10855	0
10856	-0.011195317538221181
10857	0.00873373337352834
10858	0.02162188625641573
10859	-0.011677565596563706
10861	-0.00383181538037165
10863	0
10864	0
10865	0
10866	0
10867	-0.009708447198916182
10868	0.0060442194748898575
10869	0
10871	0
10873	-0.017417421460168246
10874	-0.009012627957391437
10875	0.004903216362733269
10876	0
10879	0.013673897207571043
1087	-0.00557953753098868
10880	-0.00556705235108403
10881	0
10882	0.00836532255356739
10884	0
10885	0
1088	-0.031786921391783206
10891	7.560851617711342e-4
10892	0
10893	0
10894	1.837954590316922e-4
10895	0
10897	0.0011124398486762163
10898	0
10899	0
1089	0
108	0
10900	0
10902	0
10903	5.6621728747068474e-5
10904	-0.009375798299449031
10905	0
10906	0
10907	0
10908	0
10911	0.09193847795502856
10912	0.016716310698028085
10913	0.010290862904966122
10914	0
10915	-0.010385259581297528
10916	-3.4624804265686584e-4
10917	0.018882093572602072
10919	-0.0015647931568903567
10920	0
10921	0
10922	-0.008616506191276314
10923	0.016231799270435436
10924	-7.115169643014601e-4
10926	-4.6747234376890275e-4
10927	0
10928	0
10929	-7.198827907569293e-4
10930	-9.475165377405675e-4
10935	0
10936	0.009819840449571305
10938	0
10939	0.003884414201532856
10940	0
10942	-0.007284733711208248
10943	0
10944	-0.008370057117096354
10945	-0.006739797835116879
10946	0
10947	0
10948	0
10949	-0.01532067567947997
10950	0
10952	0
10953	-0.0038563852444415377
10954	0.020031981222303385
10955	0
10956	0
10957	0
10959	0.006577335713360335
10960	-0.0015453403073454554
10961	0.002064053640968064
10962	0.0060299412221247045
10963	0
10964	0.011996278478308607
10966	0
10969	0
10970	0.00636645839617121
10972	0.002335689840057665
10973	0
10974	0
10975	0
10978	0
10979	-0.009750690677267922
10980	0
10981	0
10982	0.006501950320798099
10983	0
10985	0.004635004796983057
10987	0.006093096420841432
10988	-0.002502660739224382
10989	0
10990	0
10991	0.009173965805378133
10992	-0.001117123749806422
10993	0
10994	0
10998	0
109	-0.016115100494528575
10	0
11000	0
11001	-0.016710610871733755
11004	0
11005	-0.013104164463186286
11006	0.004029387583139107
11007	0
11009	-0.006723383509088071
11010	-0.018163739373356073
11011	5.427968360533526e-4
11012	0
11013	0.009967998285642874
11014	0
11015	-0.007471082452546398
11016	0
11017	-9.051788121861328e-4
11018	-0.002658993852783491
11019	0.013145107664509763
1101	-0.003304606627342677
11020	0.0036514987258632714
11021	-0.0022613603819485644
11022	0.0038830710611379134
11024	0.007169764358648473
11025	-0.0015175846693771978
11027	0
1102	-0.0023527607867236747
11030	0
11031	0.02838851988469707
11033	-0.0031325660182923167
11034	-0.007245602814907044
11037	-0.007271460062009426
1103	0.0021590184915389514
11040	0
11041	0
11043	-0.016194204963729694
11044	0.0030628946628002925
11045	0.0011643667388437156
11046	0
11047	-0.003362385414616783
1104	-0.013407418166062052
11051	0
11052	-0.007537900744652423
11054	0
11055	0
11056	0
11057	0.012788545754530384
11059	-0.004006332739454257
1105	-9.147168591631696e-4
11060	0
11061	-0.010465139960328565
11062	0
11063	0
11064	0
11065	0.006931762178740341
11066	0
11067	-0.0315863043676276
11068	0
11069	-0.0017853022743724782
11070	0
11072	-0.006414352597152686
11073	0
11074	0
11075	-0.010559196650144787
11076	0
11078	0
11079	0.0010357723091931254
1107	3.401273721282725e-4
11080	0
11081	0.022035038059502975
11082	-0.02186017101098447
11083	0
11085	0
11086	0
1108	0.002035212628321303
11092	7.24259965354723e-5
11093	0
11094	0
11095	-0.003105079203486374
11096	-0.005366511761451805
11097	0.0014737008775731492
11098	0.016428074262997115
11099	0
1109	0
11100	0
11102	0
11103	-5.8428082331776735e-5
11104	2.9345187241057184e-5
11107	0.00774029367831162
11108	0
11113	0.00831461359017665
11116	0.0028570027252922446
11117	-0.006043943408968282
11118	0.005820623465959445
11119	0.009548670840150233
1111	0
11120	0.003155499215540312
11122	8.580367807082028e-4
11123	0.0011350626659977702
11124	0.0011212784420262809
11126	0
11127	-0.004978440376246513
11129	-1.9012637120101013e-4
1112	0
11130	0.001242018824698422
11131	0
11132	-9.817417739360818e-4
11133	0
11135	0
11136	0
11137	5.859838411645021e-4
11138	0
1113	0.0013390352086727238
11140	0.005834043122323543
11142	-0.022593328920955075
11144	-0.003720651248325731
11145	-0.01354779977859083
11146	0
11147	0.02881283177274833
11148	0
1114	6.679487621334889e-4
11151	0
11152	-0.008299631833320019
11153	-0.00477753733445078
11154	0
11155	0
11156	0.0029073859922746207
11157	0
11160	0.011454864667940035
11161	0.006114552122745358
11162	0
11163	0.0012265835645736578
11166	0
11167	-0.017503080959261615
11168	0.008110712036220857
11169	0
1116	0.024924985695450447
11170	0.0028352772196003836
11171	0
11172	0
11174	0
11176	0
11177	0.005132445894836647
11178	0
11179	0
1117	0.011308189474444594
11180	-8.205078807136388e-4
11181	8.804855624411793e-4
11182	0
11183	-0.004178570642212827
11184	-0.011899673967902655
11186	0
11187	-0.003018216993188488
11188	-0.0017890056520840564
11189	0
1118	-0.007612666578625209
11190	0
11193	0.01557820050905193
11194	0.0037232789299797286
11196	-1.354186603263998e-4
11197	0
11198	0
11199	-0.009396312287736193
1119	0.003923820634687251
11201	0
11202	0
11211	0
11212	0.0032347968448372916
11213	0
11214	0
11215	0
11216	0.011486818664313966
11219	0
1121	0
11221	0.01464930186320625
11222	0.0020307067359296724
11223	8.302158087289564e-4
11226	0
11228	-0.005873924057190996
1122	-0.007131612052979549
11230	0
11231	0
11232	2.3347924020495053e-4
11234	0
11235	0.007922057990827213
11236	0.008911330553059421
11237	0.0011597535134427524
11238	-0.009881619936559536
112399	0
1123	-0.033690322081577094
11240	4.265397648839023e-4
11243	0
11245	0
112464	0
112479	0
11247	-0.0022200366345075575
11248	0
1124	0
11250	-0.0022463427273065302
11251	-6.198097865456104e-4
11252	0
11253	0.0037344634009848147
11254	0.0042563060355658815
11255	0
11258	-0.0012281763315272662
11259	0.001957799002285263
11260	0
112611	0
11261	0.005707947057904329
11262	0.002421101246932474
11264	0
11266	-0.005398668246552605
11267	0.003140914589911568
11273	0
11275	-0.0020361016725273695
11276	-0.0015618481936972009
11277	0
11278	0.0051314872639634385
11279	-0.014819478405977183
11280	0
11281	0
11282	-6.179812118941294e-4
11283	-4.0018303791555137e-4
11284	0
11285	0
112869	0
112950	0
1129	0
112	-0.011363093719996494
11309	0.001240962400351905
1130	-2.894978206910906e-4
11311	-0.008349795730095193
11313	-0.0066027203812619156
113146	0
11314	0.00418306777499929
11315	2.3091371668199648e-4
11316	0.009073837425800892
113177	-0.008403766844710198
113178	0
11317	-0.0024948429607535385
11318	0
11319	0.011288001212418314
11320	0.00456362670127326
11321	-0.001275483702912297
11322	0.004643128951325567
113251	0
11325	0
11326	-0.0024011696313232587
11329	0
1132	0
11330	0.015721645444987317
11331	-0.0037757597023260394
11332	-0.005110543443396478
11333	0
11334	0
11335	0.003902260407423663
11336	0
11337	0
11338	0
11339	-0.0047353844028177865
1133	0.0025694474710372937
11340	0.0018037606529182338
113419	0
11341	0.011844085499787107
11342	0.0056652412802709416
11343	1.310888803206829e-4
11344	-0.003952627392829099
11345	0.0032264598795628103
11346	0
1134	-0.011830359890169433
1135	0
1136	0
113791	0
1137	0
113835	-0.007482434179903993
113878	0.0010257116940407343
1138	5.061246023619259e-4
113	0
114034	-0.0045270872158198455
114044	-1.2840942367403852e-4
114049	0.006453032188066424
114088	0.00375034722563304
1140	9.671048666662979e-4
114112	0
1141	0
1142	0
114327	-0.002382674002579195
1143	0
1144	-1.261994930778741e-4
114548	0.003313648306779947
1145	-0.012356884000883568
114625	0.0037965165123210517
1146	0
114791	0
1147	7.888030375062441e-4
114819	0
114876	0.005732081347841932
114881	0
114882	0
114883	0.003533476637229523
114884	0
114885	0.00252504630752871
114897	0.0019735002617832674
114899	0.013785696756805844
114908	-0.003043698287821317
114932	0.002471299080210118
1149	-0.00625298583669107
114	0
115123	0
115201	-0.005928850402333199
115207	0.00694274788405212
115290	0
1152	0
115353	-7.377702967033193e-4
1153	0
1154	0.002594350551300936
1155	5.540643126538306e-4
115703	-0.0020219378733861144
115708	0
115817	0
1158	0.008745211223625095
115939	0
115	-0.009308944281655419
116039	0.01433823823993725
1160	0
116138	0
1161	-8.981894243711664e-5
116285	0
116372	0.0026056884608453546
116496	0
1164	-0.011771554513031714
116828	-0.003905291902117575
116832	0
116984	-0.017556311297323213
116985	0.006315983082121013
116986	-0.006509157133155955
116987	-0.0013034276635492436
116	0.007760876569411356
117178	0
117246	0
1173	0
1174	-0.011032211811322133
1175	0
1178	0.06255590411094547
1179	0.0062456290087159385
117	2.7448244722381125e-4
1180	0
1181	0
1182	0.0034251887124614132
1183	-0.018081804232351503
1184	0
1185	0.002184214443557084
1186	-0.004466127546291637
1188	-3.366031470950513e-4
118	-0.003321825415079251
1191	-0.0074693385173804135
1192	-0.009848143385527301
1193	-0.004627868639591896
1195	8.160390129316648e-4
1196	-0.003590071165910359
1198	-0.004671865368704315
119	0
1200	0.003088278152309902
1201	-0.004945096833210415
1203	0
120526	-0.003600167337243089
1207	0
1208	0
1209	0
120	0
1211	0
1212	0
1213	0
1215	0
122616	-0.006072422972160004
1230	-0.003094764299447981
1232	0.03227056324592169
1233	-0.0046653980877490895
1234	-0.01580286205765265
1235	-0.021053292478464845
1236	0.017962463268644386
1237	-0.0021205004283196623
123803	-7.056537665956946e-4
123872	0.003726212290734989
1238	0
123	-0.016301474357210757
124044	0
1240	0
124152	-0.010229243060142786
1241	0
124222	-0.014906388201448406
1244	0
124565	0.0018475763839076273
124583	0.0021862792661791345
124	0
125893	0
1258	0
1259	-0.0012034523101391663
125	-0.00863096266758273
1261	0
126208	0
126231	0
126298	8.249508826363279e-5
126299	3.2467783305162757e-4
126321	0
126353	0
126393	0
1263	0.006185600915211727
1264	0.022072730548087244
1265	0.004267852450640697
1266	0.0024593630886725623
1267	0
1268	-0.0026001081054069504
1269	0
126	0.00708142383434001
1271	0
1272	0.0020463015595338307
127534	0
127544	0.005874055502540022
127703	-0.004917024823983111
1277	0.0041847061791830415
127833	-0.0026014228319366783
1278	0.01334076910025668
1280	-0.029068750695944515
1281	0
1282	-0.008822692327849477
1284	-0.005242764973179348
128553	-0.006410592772234915
1285	-0.0028013942293162912
1286	0
1287	0
1288	2.1596666292468482e-4
1289	0.016879378279729552
128	0
129025	0
129080	-0.009403209100891648
1290	0
1291	0
1292	0
1293	0.023829879723447394
1294	0
1296	-0.0050736668431101304
1297	4.706668852208399e-4
1298	0
1299	0.005753586208852526
12	0.0013497434567127107
130074	0.0016118167757760472
1300	-0.01310930120321114
1301	0.0028833495960267227
1302	3.40171347173412e-4
1305	-0.004091345361803602
1306	-0.0105096210992356
1307	0.01329788802919742
1308	-0.010052095131878243
130916	0
130	0
1310	0
1311	0
1312	0
131408	7.081236387884795e-4
1314	0
131544	-0.03337803696972658
131566	0.0027377255616074054
131578	-0.006019387946227347
1315	0
131601	-0.001767964201919648
1316	-0.005357645756708425
1317	0.006747181326431823
1318	0.003421232595396637
131	0
1326	0.006447602430887078
1327	0.001289144240475514
1329	-0.003249676548928026
132	-0.012080583384256216
133619	-0.001020706648681692
1339	0.004535620011242807
133	0.02676898925820733
1340	-0.0019520902835005647
1345	0.02420101878298037
1346	0
1347	2.8107226173540754e-4
1349	0.0210673469591022
134	-0.003776452573289193
1350	0.013100847083858077
135138	-0.008943061970343703
1351	0.006196387556737695
1352	0
1353	-0.004245545656345829
1355	0
1356	0
1357	0.005422042577344162
1358	0
135948	0
1359	-0.01306094978196582
1360	-0.0034687863881936475
1361	0
1362	-0.005105927662459383
1363	0
1364	-0.013839949078111057
1365	-0.007702797729910745
1366	0
1368	0
1369	-8.789737690694131e-4
136	-0.0025468010378386246
1370	0
1371	0.007414831571940153
1373	0
1374	-0.02142846387990579
1376	0.0025836009456923735
137886	0
1378	-0.003908690205323034
138046	-0.02080023785391681
138050	0.009433527110010031
1380	0.02298705682474811
138151	-0.002724178873146302
138162	0
1381	0.014802729280554337
1382	0.025601630057265144
1384	0
1385	0.0038247906071235595
1386	0
1387	0
1388	-0.0011830956288930885
1389	0
139081	0
1390	0
1392	0
139322	-0.006806136496668295
1393	-0.005797800331158835
1394	0
139538	0
1395	0
1396	0
1397	0
1398	0
1399	0.009667937976303716
13	0
1400	0
1401	0
140459	0
140460	0
140461	-5.204713064208504e-4
140462	0.002584519508287788
140465	-0.0025047948617424403
140467	4.8332102624503706e-4
1404	0.0036527131946701044
140545	-0.0021830749536325723
140578	0
140597	0
140609	-0.004704624639662801
1406	0
1407	-0.007195907814856097
140801	1.6110969422724112e-5
140803	0
140883	0
140885	0
140890	-0.004027446842735386
1408	0.010183832937148961
140	0
1410	0
1411	0
1412	0
1413	0
1414	0.0025259436775608222
1415	0
1416	0.0015360425088149522
1417	0
1418	0.003540038953656858
1419	6.433160005925382e-4
141	0
1420	-0.004332650253700424
1421	-0.004195050191663176
142684	0
1428	-0.01933287720709963
1429	-0.00375084360886134
142	0
1432	0
1434	0
1435	0
1436	-0.013208284079551448
1437	-2.7935484609941747e-4
1438	0.006442602925911271
1439	0.01913138898851274
1440	0.003323907582391809
1441	0.022261616859726812
1442	-0.0013215362953141639
1443	0.009699558644662109
144404	0
1444	0
1445	0
1446	0
1447	0
1448	0
1452	0
145389	-0.013747659589089032
1453	0
1454	0
1455	0.0019262093123271385
1456	0
1457	0
1459	0
146057	0
1460	0
146227	0.005334591403317641
1462	0
1463	0
1464	0
146542	0.001993160898010786
146562	0
1465	-0.0047518293350793375
146691	0
1466	0.00586197460792331
146712	-0.008478427137693636
1468	-0.0011922793346288644
1469	0
146	0
1470	-0.0029246044653643993
147179	6.765625040307269e-4
1471	0.0031721209510018724
1472	0
147339	0.004231760333252339
1473	0
1474	0
1475	0
147657	0
147694	0
1476	0
1477	-0.00717635995636242
1478	0
147912	0
1479	-8.501942670167725e-4
147	0
148022	-0.006406975417957748
148066	0.00366282064030404
148229	0.003223693042466948
1482	0.009737021968571874
1486	0.0013698226339071
148753	0.012784320393338655
1487	0
1488	-0.018510853788539897
1489	0
148	0.002659494931320399
1490	0.0014429018375476824
149111	0.001301247807413427
1491	0.0029589896351303276
1493	-0.011595628202221401
1495	-0.011494456232544392
149603	0
1496	0.001976842555648002
