gene	female-middle_adult-fine-2
10000	0.025508179831702383
10001	0.03973985818976298
10002	-0.010397910139583064
10003	-0.0042240330009273306
100048912	2.9489497906971805e-10
10004	0.044085896429069765
10005	-0.003199314491129452
10006	0.011949380136393547
10007	-0.003916958488212296
10009	-0.05259866034259899
1000	0.006364890999854646
10010	0.01894284921604414
100126791	-0.035977342611025594
100128124	2.442869367110813e-10
100128640	0.011679921323702241
100129128	-0.010737356675738432
100129250	0.03726739511092498
100129271	0.025447257808858658
100129361	-0.004046804925704595
100129482	-9.283340954832485e-4
100130331	-0.002394805533397977
100130449	0.025526815223809937
100132341	-0.044047319882292685
100132476	-0.007569820336187183
100134713	-0.03806755886447371
100137047	-0.029022741455536967
10013	4.968749636965538e-10
10014	0.022413534184609313
10015	-0.003993545027170462
10016	-0.012490400259112699
10017	0.01166835100296937
100188893	-8.831152737202312e-4
10018	0.022449139496594356
10019	-0.028396802994494565
1001	0.016888662169217118
10020	-0.0388057399369036
10021	-0.009752326393307455
10022	0.046551853535145814
10023	0.00594316370007988
10024	0.040158126203888846
10025	3.1063147789584287e-4
10026	0.029345131850571377
100272147	-0.012022343772380234
100287932	-0.012063325774423175
100288413	0.03393453744289347
100289678	0.010332961217598982
100293516	6.603695377185717e-10
1002	-0.030522125991333155
100316904	0.011005412128524208
10036	-0.01653130417653584
10038	-0.015961193941306708
10039	0.0032614941081434913
1003	0.0018853849346557653
10040	0.001743658861358553
10042	0.03595377573307448
10043	0.01791715600491618
10045	1.1559530583491658e-5
10046	0.0033753707044613655
10047	-0.016787351995001233
10048	-0.014485045651101328
10049	0.009283554809931037
1004	0.02856047512773378
100505741	-0.008947645305936884
100505761	0.003154337406784108
100505879	-0.001993808361049817
100505933	0
100506144	-0.008605780584093344
100506469	-0.004510133287457469
100506504	0.0019394027492180598
100506571	0.018586235243594873
100506581	0.04376154327523303
100506963	-0.04876849988647685
100507331	-0.01787332698457056
100507436	0.03707452999595456
100507605	-0.006336214573939122
10050	-0.015586856139220735
10051	0.04706962243290085
10052	2.5280580281076136e-10
10053	0.015022624204044212
10054	-0.010226790390700477
10055	-6.905016273696005e-4
10057	0.030177962023432477
10058	-0.024264990363533287
10059	0.027734046362132315
1005	0
10060	-0.0028706623363243416
10061	0.015262132200316504
10062	-0.047861229021911755
10066	0.012098656714666884
10067	-0.03592962340959925
10069	0.01009047679309288
1006	-0.009954594810345354
10072	0.031589367087843885
10073	-0.0160644404132982
10075	-0.005136918886899878
10076	-0.030818453433543686
10077	-0.01834774896059739
10078	0.014527662521537216
10079	0
1007	-0.060622765031846756
10083	-0.04514090065031442
10084	1.3110405287208815e-10
10085	-0.06768635779223739
10086	0
10087	-0.012912967271497518
10089	0.003260760883722041
1008	-0.017523443282786544
10090	-0.0014568949532587398
10092	-0.049635995539295014
10093	-0.0013922299678560532
10095	-0.06143331565513805
10096	-0.01983967045655399
10097	0
10098	0.012348774303853154
10099	-0.023068703785452567
1009	0.017975195909281653
100	0.007692181011694911
10100	0.08071137749272828
10101	-0.01184986252503256
10102	0.010535937995840674
10103	0.028314641166084228
10105	-0.009033018753306251
10106	-0.023030639467398317
10107	-0.00999173969855843
10109	-0.008360471619271647
1010	-0.03218375846032666
10110	0.04769741114375805
10111	0.003407793053541793
10112	-0.03503955818654915
10113	8.034714726914867e-10
10114	-0.03598236995961649
10116	0.015466367363443706
10120	-0.018694365372055374
10121	0.029404722207000335
10123	-0.05594920354450097
10125	1.9954810172842947e-4
10126	-0.017812901446315983
10127	0.006552180793238504
10128	-0.0065388137696544705
10129	0.06952442693535267
1012	-0.037890533028364884
10130	-0.010692667598449602
10131	0.016622615219025513
10133	-0.0028491581254534186
10134	0.03919553959443207
10135	-0.0033067776489423065
10136	0.011396602029086685
10137	-0.003027936062376731
10138	-0.03614682060477226
10139	-0.0035147618211433316
1013	5.217642182127639e-10
10140	-0.04476985799579616
10141	-0.03355458372630128
10142	-0.018214862435208506
10144	0.09569962311204397
10146	0.011979679522221424
10147	0.041679637651002646
10148	-0.03438194520321679
10149	0.0015909550179879427
1014	-0.03790692615350276
10150	0.011579362266578358
10152	-0.03811090761073976
10153	-0.01724534129141612
10154	-0.030851127664397137
10155	-4.5718470991858206e-4
10157	0.015257579135724453
10158	0.0487539278394591
10159	-0.021718679460966037
1015	0.0036969814284438544
10160	-5.591642220887571e-10
10161	-0.043374876539949654
10162	-0.093775904515425
10163	-0.0520486013844868
10164	2.8208451725827325e-10
10165	-0.0010329565709731809
10166	0.02411338754973672
10168	0.015679415930133604
1016	0.03189434472503752
10170	0.055432013009842004
10171	0.048811548655482054
10174	0.0071642988453503205
10175	-0.04692228512498278
10178	0.019205448459321012
10179	-0.020399912874408267
1017	6.772489389098497e-4
10180	-0.012424193857002967
10181	-0.00780454730602229
10184	-0.01395015358055723
10186	0.029104271017110283
10188	-0.027503402411709676
10190	0.003953544624175731
10193	0.016040337415013053
10195	-0.018149534591154773
10196	-0.020255250949470754
10197	4.789285194532797e-10
10198	-0.003418276608086118
10199	0.010892400079295964
1019	0.024899961572672998
101	0
10200	0
10201	-0.010702599301464727
10202	-0.047777451297240994
10203	0.024974302898203845
10205	0.036517486401193795
10206	0.006643809249784005
10207	3.623483376417632e-10
10208	0
10209	-0.02824043115398207
1020	-0.0337422575535959
10210	6.479445138489018e-10
10211	-0.012254521654219048
10212	-7.113775414484718e-4
10213	-0.011237360569689124
10214	0.0124715620738421
10215	-0.012710220257497101
10216	0.059706382526771684
10217	8.986689053421436e-4
10218	0.0168485626955549
10219	-0.07592147943000312
1021	0.1040868041998604
10220	0.02410210030728708
10221	0.050273778482763036
10223	-0.03988687652765799
10225	0.10082721954329044
10226	0.0025708445897967267
10227	4.633836387387878e-10
10228	-5.259094601509879e-4
10229	-0.027614515219279327
1022	3.0411646999254345e-10
10230	0.044926703603654396
10231	-0.03677098413753832
10232	-0.007682169054907036
10233	-0.012399767961777419
