gene	male-middle_adult-fine-1
1	0.026399714189282896
10	0.01288933724763427
100	-0.03975936548228426
1000	-8.052620767787818e-4
10000	0
100009676	0
10001	0
10002	0.030520483324349992
10003	-0.007931303426719015
10004	-0.013483362852547136
100048912	0.0036212140493493182
10005	-0.026527417029678035
10006	0
10007	-0.021604479947150958
10008	0
10009	0
100093630	0.009040054971025118
100093698	0
1001	0
10010	0.003276757347996162
100101467	-0.04483095078898321
100101938	-0.04317253782493669
10011	0.03006921196181159
100113407	0
100124700	0.0027393559459324957
100125288	-0.005012253907886367
100126791	0.029959637994039303
100126793	-0.02500975926916604
100127888	0.007575642676325261
100127983	-0.03512925356365805
100128025	0
100128071	0
100128098	-0.004448269029614145
100128124	0
100128126	0.032187179889603346
100128139	0.0033521723234416893
100128164	0.008606302825487203
100128191	9.586761839873523e-4
100128239	0
100128325	0.020184395440099957
100128554	0.014426796045325478
100128590	0
100128640	0
100128731	0.012474214273940585
100128750	0.026845455673740894
100128782	0
100128788	0
100128881	0
100128893	0.04537637746455044
100128927	0.0012111744987344606
100128946	0
100129128	0
100129175	0
100129195	0.043948930891807535
100129196	0
100129250	0
100129271	-0.00642432431044088
100129361	0
100129427	0
100129461	0.013276824507570794
100129482	0
100129503	-0.006238844023253022
100129550	-0.0451449394190487
100129597	0.02374298846820186
100129620	0.019026149735122098
100129654	0
100129662	0.014813145408554359
100129716	0.05472140432032908
100129722	0
100129726	-0.038956289977205245
100129792	0
100129794	0
100129827	-0.01616566637244548
100129845	0
100129858	0.005246384809955579
100129917	-0.09287767048412841
100129935	0
10013	-0.006374747528913421
100130155	0
100130249	-0.0016457307929373009
100130264	0
100130331	-0.011331940401313951
100130357	0
100130449	0.016332102260456602
100130476	-0.0368727955508349
100130519	-0.003782128058064188
100130522	-7.421876783016777e-4
100130548	0
100130613	0
100130691	0
100130705	0.01357126782798281
100130717	0.09113886008546397
100130733	0.007302307419402718
100130776	-0.02785928129200521
100130894	0.004281131788341884
100130933	-0.0384659558044904
100130950	0.02989590070211093
100130958	0.005032178417409242
100130967	-0.0348211369055603
100131017	0.0314240179249768
100131067	0
100131117	0.0211497839256942
100131138	-0.009431133449327483
100131187	-0.023013317278469916
100131211	0
100131213	0.011080394004157283
100131303	0
100131347	0
100131366	-0.0075711362056568995
100131434	0
100131496	0
100131655	4.1864795726501326e-4
100131691	-0.013804179001298262
100131755	-0.0344428413396169
100131801	0.04346289088084509
100131814	0.039338918702799694
100131816	0
100132074	-0.0013787397255641378
100132078	0
100132341	0
100132386	0
100132464	-0.03623633529055188
100132476	0
100132596	0
100132677	-6.197031321812079e-4
100132891	0.015687687199447683
100133205	0.07670869754118756
100133311	0.00855921755326749
100133461	0
100133612	0
100133941	0.061594248257468225
100133985	0.01803326770977593
100134229	-0.008992546069669838
100134259	0.009901217938515979
100134368	0
100134713	0
100137047	0.082858897744329807
10014	0.004288215067745523
100141515	-0.04063864015528273
100144597	0
100144602	-0.009257491528893411
100144603	0
100144748	0
10015	0
10016	0
100169752	0
100169989	0
10017	0.0028093954583953756
100170229	0.012005642440222812
100170765	0.007380075446031561
100170841	0.04291059582243958
10018	0.04324057544592273
100188893	-0.01655004881741639
100188953	-0.010543734485607067
100189589	0.04348422456171424
10019	0
100190938	0.022368652349616998
100192379	0
100192386	0.010759238918185516
1002	0
10020	-0.003747491089131131
10021	-0.0035616689110496693
10022	0.009194796595735941
10023	0.010150794248701364
10024	0.03555096323143951
10025	0.017429922186836255
10026	0
100268168	-0.02534210261657351
100270679	0
100272147	0.010335764737816758
100286844	-0.005930845939087307
100287015	-0.0033965388626193264
100287114	-0.008230859348169339
100287177	0
100287366	0
100287482	0.018311072501004933
100287569	0.01871192561017538
100287616	0.01508130520885341
100287814	0
100287896	-0.006414210602204102
100287902	0
100287932	0
100288079	0
100288122	0
100288198	0
100288413	0
100288637	0
100288797	0
100289092	-0.011779764679561561
100289097	0
100289098	0
100289187	-0.03198996817390569
100289274	-0.004803999454405744
100289341	0
100289373	0.005301356757986919
100289495	0
100289635	-8.232330510489406e-4
100289678	0
100292680	-0.014577235936904912
100293516	0
100294362	0.010606203589488248
100294720	0
1003	-0.008815659903662228
100302691	0.00398638000792588
100303728	0
100303755	0.017205616877595486
100306951	-0.05708092845840109
100316904	0.003140482718964675
100329135	0
100359394	0.00786164332411762
10036	0.01745104494729996
100379174	0
10038	0
100381270	0.05014569671351088
10039	0.034953222357007124
1004	-0.09901689181795094
10040	-0.0054267307282137725
10042	-0.013788910867352079
100422737	-8.498359119994852e-4
10043	0.017891818698646013
10044	-0.0040054137862375674
10045	0
10046	0.030787284229425876
10047	0
10048	-0.018667055933806548
10049	0
100499171	0.020293940484394323
1005	-0.02716915763816224
10050	0.034320138621353
100500850	0.0595833856067237
100505474	0
100505478	0
100505495	0
100505501	0.029474339801421508
100505515	-0.00778755926737088
100505538	0.029295144472198126
100505540	0
100505545	-0.022703008621619315
100505549	0.016075100205375868
100505573	0.0229293586425607
100505583	0
100505609	0
100505616	0.03437375768532264
100505619	0
100505622	-0.0183000359930385
100505624	0.07867548664612475
100505641	0.009751551835701672
100505658	0.008463848061338635
100505659	0
100505664	0.015450357190742949
100505676	0.02020865543897574
100505681	0.01866315610430844
100505685	-0.022463337104266227
100505687	0
100505696	5.223452214331788e-4
100505715	0
100505718	-0.009800880023858809
100505738	0.04453602693817172
100505741	-0.05343919345455994
100505746	-0.011458664778339574
100505761	0
100505768	0
100505776	0.01766398372309152
100505782	0
100505783	0.028903300226988213
100505797	-0.023862159088031715
100505811	0.001960810448537284
100505812	0.02130524752115948
100505826	0.032494188553962355
100505839	-0.018996141177368565
100505841	0
100505851	0.00972502545868738
100505854	0
100505876	-0.00802060122888572
100505877	0
100505879	0.010082971911935653
100505881	0
100505890	0
100505893	0
100505894	-0.006497695686111645
100505933	-7.132855766232732e-4
100505964	0.007642469843135144
100505967	0.032020820201921846
100505975	0.10163240572244249
100505978	0
100505984	-0.006263815667555147
100505985	-0.0016193545235179746
100505989	0
100506012	0
100506013	0.004541987576684551
100506022	-0.03431347016295898
100506025	-0.013997444627261362
100506049	-4.6348494476692296e-4
100506068	-0.03919856831929736
100506071	0.07939283772496394
100506082	-0.015621052480002274
100506083	0
100506098	0.019307933746818048
100506100	-0.024549110867271254
100506107	0
100506108	0.013805966442804973
100506113	0
100506115	0
100506119	0.023800670627832515
100506122	0
100506125	0.0377423311440632
100506126	0.05011903717640781
100506127	0
100506142	0
100506144	0.045858458154714996
100506172	0.023778184043851232
100506175	0
100506195	0.022737093757691246
100506207	0.023897180385433998
100506215	-0.00752258911279088
100506229	-0.02930994195833599
100506237	0
100506243	0.08221940049070063
100506271	0.023041235989543687
100506274	0
100506286	-0.013732569376162199
100506289	0
100506302	-7.100526094738019e-5
100506314	-0.04409133743537348
100506319	-0.02769818655383036
100506368	0
100506374	0.03828024107393947
100506380	0
100506385	0.054905865520078916
100506405	0.006542777298950158
100506406	0
100506409	0
100506413	0
100506421	0
100506428	0
100506433	-0.021989044089110038
100506457	-0.002705660294996441
100506462	-0.03286970351593962
100506465	0
100506469	-0.007894941550693172
100506475	-0.013312619061064996
100506489	0
100506492	-0.010389826305984439
100506495	0
100506497	0.035063661775948995
100506498	0.0395705682072341
100506504	0
100506526	0
100506527	0.032712101972723284
100506530	0
100506540	0
100506542	0
100506571	0
100506581	0.05257019797163948
100506599	0
100506603	0.021114106603061386
100506606	-0.056983809907710535
100506622	0.07054228432665247
100506655	0
100506660	0
100506668	0
100506675	0.04119031626866738
100506677	0
100506679	-8.62017249140218e-4
100506680	0
100506686	-0.026332221135419213
100506691	0
100506696	0
100506697	-0.003432735902442717
100506710	0
100506713	0.021854270589596474
100506714	0.03861129481889267
100506724	0
100506733	0
100506742	0
100506755	0.029856884297245843
100506757	0.01951893638231392
100506765	0
100506776	0
100506779	-0.04868289564085228
100506790	0
100506791	0
100506795	-0.009734452678694234
100506797	-0.009040488292078154
100506826	-0.01039967951273002
100506827	0.015451866007920402
100506834	0.018875334357061693
100506840	0
100506866	0
100506874	0
