gene	male-adolescent-fine-1
10000	-0.03129814472482768
10001	0
10002	-1.111069382788882e-4
10003	-0.0010089138311839953
100048912	-2.074562082150925e-4
10004	0.0012213255828819613
10005	-2.0988879814656286e-5
10006	-0.004172275386992341
10007	0
10009	0
1000	0
10010	0
100126791	-0.004511648073573575
100128124	0.004873137891691911
100128640	0.011281556476198306
100129128	-0.01714923823445522
100129250	-0.020571357423794182
100129271	0.021576420292916537
100129361	-0.0011993665526229076
100129482	0.03282760027508564
100130331	0
100130449	0.0032823697006031808
100132341	-0.009866298876578014
100132476	0
100134713	0.017188880739138015
100137047	0.005187300351719695
10013	0
10014	-0.0018612724442800975
10015	0.003559804286543654
10016	-0.010201729324830091
10017	0.0046083028704428115
100188893	-0.0010376829128037506
10018	-0.010698487913351118
10019	0
1001	0
10020	0
10021	0.012487465575507726
10022	-5.454395554408503e-4
10023	-0.008841447301252952
10024	0.007585322742670422
10025	0
10026	0.0021924677358764835
100272147	0
100287932	0
100288413	-0.011851858858936378
100289678	0.0045245970739885375
100293516	0.025180724982221653
1002	-0.0029331298073129275
100316904	0
10036	-0.0021844015347457033
10038	-0.02361006502268556
10039	-0.020539684700899265
1003	7.830700302769272e-4
10040	-0.022030140980297493
10042	0
10043	0.002026522394643349
10045	0
10046	0.0022394956006902894
10047	0.014696923808706307
10048	0
10049	0
1004	0
100505741	-0.025756382490134476
100505761	0.03159064857264047
100505879	-0.0024911312867292533
100505933	0
100506144	-3.367525479357766e-4
100506469	-0.016114868388545776
100506504	0.003640058043445591
100506571	-1.7605376181466394e-4
100506581	-0.0011628962233269926
100506963	-0.013415617991230639
100507331	0.012994750099751906
100507436	-0.019863355677216157
100507605	-9.78164996906232e-4
10050	-0.003331245671124765
10051	-0.009974905562700854
10052	-0.010763959693404606
10053	0.0020009118045656474
10054	0
10055	0
10057	0.0031817299208015673
10058	0
10059	-1.3508924872427568e-4
1005	-0.006982096599995749
10060	0
10061	0
10062	0
10066	0.013324345423122606
10067	-0.0038423642618141485
10069	-0.01172016338671931
1006	0.03377132978831493
10072	0.017227906313519854
10073	-0.014704317906254934
10075	0
10076	0
10077	0.008631235712598731
10078	-0.011757553752884078
10079	-0.02108983121567131
1007	-0.01824776408297535
10083	5.984842301574656e-4
10084	0
10085	4.999901843355816e-4
10086	-0.005311155840056705
10087	-0.010583293169999848
10089	-0.0032142470580585284
1008	0
10090	-0.00397958971151117
10092	0.011088358879740917
10093	0
10095	0.002338493256780943
10096	-0.003037189453453134
10097	0.004981560226093185
10098	0.014104046151694638
10099	-0.017826166678471263
1009	1.1473200791989654e-4
100	-0.01884387516972197
10100	-0.003044791137867245
10101	-0.004046785869011477
10102	0
10103	-0.0010447805068293512
10105	0
10106	0.001660606829555457
10107	-0.016395527358158028
10109	0.008760049301263999
1010	-0.008964445293409704
10110	0
10111	-0.013855819481270732
10112	-0.011628881076196163
10113	0
10114	-0.005285429036797156
10116	0
10120	-0.010333486329543338
10121	-0.0014051523951011885
10123	0
10125	0.03953924488822753
10126	0.020995400431564944
10127	0.015242438591774706
10128	-0.0028447301463038676
10129	0.013423099383543588
1012	-0.019020981541963553
10130	0.007850977861005326
10131	0
10133	0
10134	-0.011230487253008363
10135	0.029872822992265843
10136	6.526641861888245e-4
