gene	female-elderly-fine-1
10365	-0.008437505459637798
10367	0
10368	0.004160167911785529
10369	-0.002074012814538876
1036	-0.012921489003842965
10370	-0.00322436680800277
10371	0
10376	0.019826180929851223
10379	-0.001143919873144296
10381	-0.004072436683334641
10382	0.008767580518652715
10383	0.005575246991175302
10384	-0.007892166896867723
10385	-0.007700437177789128
10388	0.021165622504880837
10389	-0.005931741007170015
1038	0.005517539800533452
10390	-0.007624757936954303
103910	0.013120143862267711
10391	-0.007898286866242825
10392	0.001886400693251211
10393	0
10394	-0.008374401382373243
10395	-0.01057385505079455
10396	0.03127332335369693
10397	0.021753701654822405
10398	-0.01897138078093944
10399	-0.005554952010247187
1039	-5.137481505074101e-4
103	0
10400	-0.006221598265431023
10401	-0.0014492045547727795
10402	-0.013277460912425513
10403	-0.023419888622242084
10404	0.0069221829060115685
10406	-7.589936035441756e-5
10407	0.006008384677694027
10408	-0.005250926933547348
10409	0
1040	0.003492465246423422
10411	-0.011723957559299877
10413	0.011669235772154722
10417	0.013343287310446903
10418	0.019734435793137155
10419	-0.005221946155107678
1041	0.011761148780269064
10420	0
10421	0
10422	-0.02351864596135104
10423	-0.0020983431739763896
10424	0.005635455648931232
10425	0
10426	0
10427	3.009066079414385e-4
10428	-0.024426055006468928
10430	0
10432	0
10434	7.964641459173038e-4
10435	-0.0022160911143336267
10436	1.7146955783000184e-5
10437	0
10438	-0.018722944272369157
10439	0.016348943253088888
1043	-0.016111247768691005
10440	0
10443	-0.00388789797339475
10444	0
10445	0.005597484198152043
10446	0
10449	0
1044	0.009013718047959215
10450	-0.00392288873317162
10451	-0.002889977808582016
10454	0
10455	-0.011525703107166744
10456	0
10457	0.018406975058315296
10458	0
1045	0.001384970072112901
10460	-0.014226811463130772
10461	-0.008874334578377595
10462	9.872783053849058e-4
10463	-0.003521021353379503
10464	-0.0188304098613299
10465	-0.020558189294680444
10466	0.0048397124027275895
10467	0.022179546882139346
10468	-0.0028106653124727174
10469	0
1046	0
10471	-0.01793543254073647
10472	-0.006405754568559149
10473	-0.020684752164829415
10474	0.004644822753296848
10475	0
10478	0.004797396131418434
10479	0.014146237714519456
1047	0.013733556263343648
10480	0
10481	-0.011072021889118952
10482	0.001991312855227513
10483	0.0021702101948166456
10484	0.008756186771070781
10485	-0.007296802966131177
10486	-0.004967364835222692
10487	-0.0012724585251356081
10488	-0.02105110256265857
10489	0
1048	0
10490	-0.005314861214756774
10491	0.01300790939474882
10492	0
10493	-0.008895546514797525
10494	-0.008874121978886904
10495	0
10497	0
10498	0.021347071023797532
10499	0.015585032938872537
104	0
10500	0.0013681443803193459
10501	0
10505	7.128812770373672e-4
10507	0.0013524045145826113
1050	0.02325252594107864
10512	-0.01547030001032367
10513	0.0023396012664561668
10514	0
10516	-0.01574622822244446
10518	0.011865335505501942
10519	0.005971159300536568
1051	-0.021754718797491142
10520	0
10521	-0.013529351071860072
10522	-0.013383591094457857
10523	0
10524	0
10525	0.004476674952004234
10526	0.011813714719864447
10527	0
10528	0
10529	0.010683903580479583
1052	0.006704250932083918
10531	-0.008676621173777373
10533	-0.004699994699153847
10534	0.0013560963394447594
10535	0.0017884645569814994
10536	0.011370165953286928
10537	0
10538	0
10539	0
1053	0
10540	0
10541	0
10542	0
10544	-0.0031277938757901164
10548	-0.0016549206987340435
10549	0.013699854885511833
1054	0
10550	0.004328598514187313
10551	0.050765200685047196
10552	0.008575539002483444
10553	0
10554	-0.005962688650312578
10555	0.002641017776678318
10556	0.0018453793563300255
10557	0.0024607563326180257
10558	-5.452599447797821e-4
10559	0.005305280484896182
10560	0.017984074667155354
10561	-0.021700902987306
10562	0.05345184617454826
10563	-0.01618291181052342
10564	0.004019409660631989
10565	0
10566	-0.007530119246917335
10567	0
10568	-0.014121235893809184
1056	0.02629848695788985
10570	0
10572	0.008724208640577784
10573	0
10574	-0.0037301329131103037
10575	0
10576	0.028732058321521477
10577	0.02282684407873835
10578	-0.017738647174476284
10579	-0.005779568372572433
10580	-0.014471498380579038
10581	-0.03131704286252593
10584	-0.0013401380374050119
10585	-0.009603714309891112
10586	-4.393422440485298e-4
10587	0
10589	-0.011032566992894665
1058	-0.006288577099245969
10590	0.012455313548608939
10591	2.1247658372635226e-4
10592	-0.004494997114808028
10594	-0.005877396584005454
10595	0
10598	-0.004267061381082473
10599	0.0029788659198167504
1059	0.002911619237076939
105	0
10600	0
10602	-0.014646131216557879
10603	0.017717173281749463
10606	0.002493833488999791
10607	0.00791401575195318
10608	0.0014000252287846
10609	0.003382614720413953
1060	0.001281275754380606
10610	0
10611	0.00502444283329178
10612	0
10613	-0.010327912677155226
10614	0.017069594830871785
10615	-0.0059969562961591175
10616	-0.004646043448968018
10617	0
10618	0
10621	0.012215389078619
10622	0.012502289204701434
10623	-0.003976577087593132
10625	0
10627	-1.7487262036580773e-4
10628	0.017738468050796416
10629	-0.0027585770259248984
1062	0
10630	-7.285016991701728e-4
10631	0
10632	0.007010597844466733
10633	-0.019267873843544205
10634	-0.024161868952376
10635	7.817690950452981e-4
10636	0.007478690634264404
10637	0
1063	0
10640	-0.0207037045768089
10641	0
10643	0.014195110439432347
10645	-0.007821054528275388
10647	0.008108932139650934
10648	0
10650	-0.013618404387078753
10651	0.008224435582105265
10652	0
10653	0
10654	2.2529346373724896e-4
10656	-0.019545174539717925
10657	0
10658	0.0010636328324559448
10659	0
10660	0
10661	0.008842165905635802
10663	-0.008843695609814437
10664	0
10665	0.002312810636030651
10666	0
10667	-0.005465564333721387
10668	-0.0017591443836094485
10669	-0.0028854465100751356
10670	0.00902003978530194
10671	0
10672	0.001623148197774315
10675	0.0033712021524859165
10677	0.004160851563093956
10678	-0.00815681011877858
10681	-0.01113603474598286
10682	0.004466910080000328
10683	-0.00257018796275687
10686	0.005991808815794722
10687	-0.0031175936513788043
1068	0.012411273980393822
10690	-0.01031473900918632
10691	0
10692	0.0013504647158211745
10693	-0.018532920153305665
10694	0.0025297877081940047
10695	0
10699	0.003846373791425796
1069	0.019962539520189622
1070	0.004326618669169231
10712	-0.0012082337176084
10713	-0.005622974444288678
10714	-0.013569280467892873
10716	0.009080708305587902
1071	0.010842784671509993
10721	0.01819229256619428
10723	0
10724	0.0030391688189750185
10725	-0.0025921470919957703
10726	0.0013090370512551376
10728	-0.007073584932156495
10730	-0.0027415206532285163
10732	0.007332826056674758
10733	-0.007717473413680299
10734	0.0270877782823847
10735	-0.009980392940647623
10736	0.018531400362638267
10737	-0.014150037361634239
10738	0
10739	-0.0032902009866486452
10741	0
10742	0.04141828588961284
10744	0
10745	-0.010915893063613194
10746	0
10747	0.008480430884963594
10749	0.007703526038945474
10750	-0.006014066607347523
10752	-0.033180571506690494
10753	0
10755	-3.615608792427822e-4
10758	-0.0028592873049303837
1075	0
10761	0.008708419010502264
10762	0.0018547339256699336
10763	0.0010778338857449744
10765	0.010116001546686222
10766	-0.025701974417278586
10767	-0.014052623123552668
10768	0.010420488749206633
10769	-0.01987603654470699
10771	-0.0024227157660402705
10772	0
10773	0
10775	0
10776	0
10777	-0.0020874093129583937
10778	-0.005876412816012533
10780	0
10781	0.009309024357696002
10782	-0.015730851254396508
10785	0
10786	0
10787	0.020777358164065923
10788	0.00790152924736937
10791	-0.002499772127120219
10793	0.010148073141548468
10794	0
10795	0
10797	0.01096184841395311
10798	0.0022468791865148108
10799	0
107	0
10801	-0.0010106710344890497
10802	-0.009491144718601952
10803	0
10807	2.986781658155358e-4
10808	-0.0049103034939186364
1080	-0.016395696606040424
10810	-0.007143937092996135
10813	-0.0077017793868725355
10814	0.005351279987504736
10816	0
10817	0.003233450540377783
10818	0.0050751059447383725
1081	-0.033156189535451186
10825	0
10826	-0.009489762401295204
10827	5.902269029133533e-4
10840	6.869895067852737e-4
10841	0
10842	-0.005000522936727863
10844	-0.008347149708241833
10845	0.01953535699945243
10846	-5.636772708295442e-4
10847	0.015395140547045678
10848	0
10849	-0.012834950576111727
1084	0.00352056585692372
10850	0
10855	0
10856	0
10857	0.009770683732164909
10858	-0.021684647370692766
10859	0.010749904162089355
10861	0
10863	0.014138843341273931
10864	-0.0018445359705597227
10865	3.350039059595664e-4
10866	-0.006705321255725856
10867	-0.006100354326210778
10868	0
10869	0
10871	0
10873	0.0074143453471777684
10874	6.535786219562217e-4
10875	0.005178915848645289
10876	0
10879	0
1087	-0.018995868118979978
10880	-0.0033706285174676643
10881	0
10882	0
10884	0
10885	0
1088	-0.02421110329404535
10891	0
10892	-0.019588972547630285
10893	-6.689649956147925e-4
10894	0.031780381772719815
10895	0
10897	-0.002885793653889042
10898	0
10899	0
1089	-0.0029978215903262435
108	0.0020599203453296167
10900	0
10902	0.0017370701861055314
10903	0
10904	0
10905	-0.013624811384594461
10906	0
10907	-0.008659784682440178
10908	0
10911	-0.012555674377033792
10912	0.018776921978883334
10913	-0.009526806289678247
10914	-0.003931852665226291
10915	-0.00683305468108926
10916	0.012558083182960086
10917	0
10919	-0.003132372358937946
10920	0.010522305455675122
10921	0
10922	0.007796270459195829
10923	-0.01202353308080823
10924	-0.01902788629554908
10926	0.008189342106785279
10927	0
10928	0.002412367688405671
10929	0.013665386318335056
10930	0.0016492540740458822
10935	0.014351100985764337
10936	0.007704175917286718
10938	0
10939	-0.009240063375358704
10940	0.006016803882817803
10942	0.03335293403404246
10943	-0.003994580037481605
10944	0
10945	0
10946	0
10947	0.0015026856722147497
10948	0
10949	-0.0030131487897947905
10950	0.007542072305373894
10952	0
10953	-0.007599832382021472
10954	0
10955	-0.016779603753039607
10956	-0.01358833262781114
10957	0.02010551300703851
10959	-0.0018126878265540506
10960	-0.00097992812501282835
10961	-0.008121443378603762
10962	-0.02299926179067046
10963	-0.0023041897919773187
10964	-0.0380851444281726
10966	0.01744526021011316
10969	-0.0019203290506432534
10970	-0.005195340501827647
10972	-1.360542883993507e-4
10973	0.0012351038700518216
10974	0.016427838649410553
10975	0.012418575380578186
10978	0.0027054687588980234
10979	-0.003479107811177929
10980	0
10981	0
10982	-0.004016407228785679
10983	-0.00705973108469058
10985	0
10987	0.0038080146820133683
10988	0
10989	0.011462778244913917
10990	0
10991	0
10992	0
10993	-0.012288042944900806
10994	0
10998	0
109	-8.384603685927765e-4
10	0.017841550289761414
11000	0.029929943501057203
11001	-0.04481037872650701
11004	0
11005	-0.04168018356959804
11006	-0.0029505708441358034
11007	0.008646680726118681
11009	0
11010	0
11011	0
11012	-0.03301729262148215
11013	-9.589162715075249e-4
11014	0
11015	0.006355966476293303
11016	0
11017	0
11018	0
11019	0
1101	-0.027304182298492744
11020	-0.00499064842828445
11021	-0.005848099077609533
11022	0
11024	0.005262019941741128
11025	-0.007777858052269739
11027	0
1102	-0.01189070938983555
11030	0
11031	0
11033	-0.00363790907188751
11034	0.023267154928439372
11037	-0.00416192675191345
1103	-0.003657374551343442
11040	0.010532624387481006
11041	-0.010057414262200436
11043	0.011724192553638895
11044	0
11045	0.014437996252102271
11046	0
11047	0
1104	0
11051	0
11052	0
11054	0
11055	0
11056	0.015861438929434687
11057	-0.004175912223290276
11059	-0.004998450203778199
1105	0
11060	0
11061	-0.023093931223673144
11062	-0.0012185769355355979
11063	0
11064	0
11065	0.00835072401043005
11066	0
11067	-0.012092085346231565
11068	0.004198339047547554
11069	0.03284715908411268
11070	-0.006957327376693831
11072	0.01720888784147518
11073	1.6818303494455862e-5
11074	0
11075	-0.015282946493989143
11076	0.0017074472241493405
11078	-0.002783262684707517
11079	0
1107	0
11080	-0.016018249166964683
11081	-0.012559330155910944
11082	0.00767419357886152
11083	0
11085	0
11086	0.009395507629211142
1108	0
11092	0
11093	-0.004820663440454679
11094	0
11095	-0.009197264110589942
11096	0.009833115689667268
11097	-0.009498334804862545
11098	0.040742017147787586
11099	0
1109	-0.004703071225896239
11100	-0.01012518154569783
11102	-0.001496222149807209
11103	0
11104	0
11107	0
11108	0
11113	0.01603221800173348
11116	0
11117	0.020619067038045693
11118	-0.018345712501616
11119	-0.007491193017248604
1111	-0.005168558274269634
11120	0
11122	0.015606969451615531
11123	-0.017444357471092485
11124	0
11126	0
11127	-0.01755909717759373
11129	0
1112	0
11130	0.01864361340241231
11131	-0.00981182148492423
11132	0.005028070726061369
11133	0
11135	0.012056336447504926
11136	0.0015097681818368762
11137	6.020088750949476e-4
11138	-0.01452584087045762
1113	0
11140	0
11142	-4.8550597841516617e-4
11144	-0.0033165683771151163
11145	-0.0304380443545083
11146	0.0022780764350928662
11147	-0.0011430661609755195
11148	0
1114	0.03354989627412682
11151	-0.006573681716883862
11152	-0.0029238777783606278
11153	0
11154	0
11155	0.009412520446159296
11156	0.01279519273043147
11157	-0.0017626984050805295
11160	-0.0016219048239385129
11161	0.006386849735671071
11162	0.010800871460745237
11163	-0.02662135931740851
11166	0
11167	0.028808639552779833
11168	-0.006063186689859069
11169	0.0029703123944555656
1116	0.004181523762146962
11170	0.02027726721851823
11171	-0.014705822284128882
11172	0.0016636863686377015
11174	-0.00374253480722751
11176	0
11177	0.0191631821127711
11178	0
11179	-0.012590517745846108
1117	-0.05814534142906874
11180	7.100554332158078e-4
11181	-0.01211240981252474
11182	0.007542738426460349
11183	-0.01753969833328519
11184	0.006301990479751642
11186	0.0018279757040107166
11187	-0.00989583455324109
11188	0
11189	0.003025318021443533
1118	0.011220723433666169
11190	0
11193	0
11194	-0.006936360363853822
11196	0.003548167970090217
11197	-0.08329712936284063
11198	-0.021462035201327556
11199	0.04928660385076796
1119	0
11201	-0.0020102404834770903
11202	-0.0033535107421444367
11211	0.033136325350481347
11212	-0.009767136898724486
11213	-0.007449638603916722
11214	-1.6718699785393858e-4
11215	0.002731574990915184
11216	0
11219	-0.009753954487663762
1121	0
11221	0
11222	0.006754941768191799
11223	-0.013555325892736768
11226	0.003469439568097526
11228	0
1122	-0.011351259259721856
11230	0
11231	0.001624970897071275
11232	-0.012334076110300265
11234	-0.0019181566311625596
11235	-0.0032030959374019833
11236	-0.012032272591317854
11237	0.009446684153391333
11238	-0.0020955848005642856
112399	0.044604702424725765
1123	0.053477988141038754
11240	0
11243	0
11245	-0.00949821729398452
112464	0.00678272331330843
112479	-4.2536466317426514e-4
11247	0
11248	0
1124	-6.467053006246364e-4
11250	-0.005659687210352381
11251	0
11252	0
11253	-0.007428380183919999
11254	-0.03281100339474325
11255	0
11258	0
11259	0.010672607719975242
11260	0.007829550358032381
112611	0.0031038007780143377
11261	-0.003759893101497715
11262	-0.008298214787912431
11264	0.011586876585588168
11266	0
11267	0.014227039453166055
11273	-0.014657558954299023
11275	-0.003484924818360055
11276	0.00405948055175188
11277	0
11278	0
11279	0.008815950026885882
11280	-0.0032263297848536404
11281	-0.01137184406207867
11282	-0.0052391232030562784
11283	0.024255254291114782
11284	-0.007967421148511433
11285	0
112869	0.003011822807209372
112950	0.006390530895502468
1129	0.0037583680571194587
112	0
11309	-1.4563769261768684e-4
1130	-0.014604330746139794
11311	-0.010993012792991525
11313	0
113146	-0.019492929045229142
11314	0.020785717772659064
11315	0.001381274277724151
11316	5.972266900738938e-4
113177	0.01588434550357291
113178	0.001036872918546988
11317	-0.015841850037558565
11318	0.00555342783269281
11319	0.011324043599543534
11320	0
11321	2.7981818336122294e-4
11322	0.02810615463322781
113251	-0.014475762536805855
11325	0
11326	0.002407314694442362
11329	-0.02087421422513359
1132	-0.009750880436886664
11330	-0.007791159092349343
11331	-0.004007753517065055
11332	-9.984585863493543e-4
11333	0.0035878069113714503
11334	0
11335	-0.004792365625676055
11336	0
11337	0.001969673445965043
11338	0
11339	-0.016703260065766053
1133	-0.0016119259294885546
11340	0.014946283628185016
113419	-0.0016627591050169636
11341	-0.0028997476736480595
11342	0
11343	-0.003229851758928089
11344	0.003002201344831007
11345	0
11346	-0.0025879048591727453
1134	0.02065384268524166
1135	-0.0054494505148384
1136	-0.009512097939072555
113791	-0.011716361166769152
1137	-0.0026851793822534084
113835	0
113878	0.010699891000867578
1138	-0.008886235627765153
113	0
114034	-9.027667142567736e-4
114044	0
114049	-0.007956393946261199
114088	-0.0031711179876925902
1140	0.011031503878227489
114112	0
1141	0
1142	0.003979811884063167
114327	0.002210776790659789
1143	0
1144	0.025414727167450055
114548	0.003883829095054874
1145	0
114625	9.699862947350615e-4
1146	0.00766985305762367
114791	0.004822142062542455
1147	0
114819	-0.003718313130875995
114876	0.022049399066337825
114881	0.007599310439955975
114882	0.0034538713601316513
114883	1.4707160701996365e-4
114884	0.0031340940999484116
114885	0
114897	0.005638750828745069
114899	-0.005542861013227136
114908	0.005280646020059132
114932	-0.009590418325736169
1149	0
114	-0.010356632624711433
115123	-0.002963805096605108
115201	-0.0024483631693038247
115207	-0.004702894118807854
115290	-0.04130245862176779
1152	0.034688486909657035
115353	-0.0013920343238978219
1153	-0.0010480821003320876
1154	0.008313672686434435
1155	0.006448558855068421
115703	0
115708	0
115817	-0.013132320861052925
1158	0
115939	1.64997823422362e-4
115	0.00501816534359698
116039	-0.04389547221490254
1160	0
116138	-0.01740580357182897
1161	0
116285	0
116372	-0.012659305197443438
116496	-0.026008188666799496
1164	0.0098091774366908
116828	0.00625900052517156
116832	-0.008661818685079932
116984	0.010836467324574418
116985	-3.501872227047527e-4
116986	-0.0029018568637365237
116987	-0.004359011466356896
116	0
117178	0.0012641196402715786
117246	0
1173	-0.008429527853383587
1174	0
1175	0
1178	-0.022649130008402196
1179	0.014807629743705471
117	0
1180	-0.0025950445942390793
1181	0
1182	-0.009889313941493744
1183	0
1184	0.004496579811519435
1185	0
1186	0
1188	-0.0010081856218918908
118	0
1191	5.358676180518459e-10
1192	0.001517792681857808
1193	0.0032250073361398506
1195	0.013366354321167036
1196	0.005713086791952322
1198	-0.011601950666385308
119	0
1200	0.0037342541582112898
1201	0
1203	0
120526	0.014898597204415909
1207	-0.01335142586052945
1208	0
1209	0
120	0
1211	0
1212	-0.02387611624763878
1213	0.005169741084043275
1215	0.008089909078154834
122616	0
1230	-0.0037314853127125734
1232	0.014602140675229122
1233	0
1234	0
1235	-0.004226451989130907
1236	-0.03173865403381756
1237	-0.001896171371673552
123803	-0.010056971836874738
123872	0.007004700911953567
1238	0.0031529309225522433
123	-0.027923327812138694
124044	0
1240	0.010796676656993525
124152	0
1241	0.003720728236715626
124222	-0.005264572750973075
1244	-0.010279891108489269
124565	-0.0023290122850627387
124583	0
124	0.001033015893320771
125893	0.022352686364228595
1258	0
1259	0.021032773423761433
125	0.01491953085689212
1261	0
126208	0
126231	0.014908704873892346
126298	-0.003891151875508462
126299	0.013733415857592345
126321	0
126353	-0.02527809307078519
126393	0.004947527007072584
1263	-0.015229754501983151
1264	-0.0047927414829775535
1265	0
1266	-0.007774355157892067
1267	0
1268	0
1269	0.0010609110668311575
126	-0.005321042049575951
1271	-9.988878206879674e-4
1272	0
127534	0
127544	-0.003932092701028102
127703	-0.0015032958907686591
1277	0
127833	0.004946398428884149
1278	-0.034932645288137304
1280	0.024299739928008598
1281	-0.022598150043103952
1282	-0.03692199586523524
1284	-0.017463475136434543
128553	0
1285	0.00907545715088892
1286	0.010682151297875817
1287	0.008917174064042018
1288	-0.0034282661788357146
1289	0
128	0
129025	0
129080	-0.006123302720791459
1290	0.004933611305544257
1291	-0.004570188963602057
1292	0.009985031396001626
1293	-0.012159108257981884
1294	0
1296	0.01154291400661411
1297	-0.009328606412291126
1298	0.034292295506494146
1299	0.019821144006087536
12	-0.03988217207857321
130074	-0.004386527290981942
1300	0
1301	0.004536706918434386
1302	0
1305	0.010342383044872007
1306	-0.01615397492229408
1307	0.0037366447337720283
1308	0
130916	0
130	0
1310	2.9131544810770367e-4
1311	0.007891653368617494
1312	-0.0022207967807186023
131408	-0.017795321205081524
1314	0
131544	-0.022859713676763243
131566	-0.015362925737988151
131578	-2.3815089812503146e-6
1315	0
131601	0
1316	-0.014444987847808045
1317	0.0031742135030428773
1318	-0.030456319029794184
131	-0.011257975651137269
1326	-0.0042111369736804885
1327	4.724778859757182e-4
1329	0.00961861127481773
132	0
133619	-0.001076960488484407
1339	0
133	-0.01910367885582348
1340	0.0014788933172869398
1345	-0.008223122930282533
1346	0.003360375365984232
1347	0
1349	-2.6487634731051043e-5
134	-0.00773846983029333
1350	-0.019444581325865153
135138	0.009081841207179085
1351	0
1352	0
1353	0
1355	0
1356	0.0073423805425097445
1357	-0.002025699130461846
1358	0
135948	-8.518973847744281e-4
1359	0.00975832613221543
1360	-0.023421632983236084
1361	-0.034203967713551324
1362	-0.01178457475852949
1363	-0.01078693151673567
1364	0.029444259639650222
1365	-0.016187449648642032
1366	0.005437688395438619
1368	0.0036540099078137427
1369	-0.013653771170616603
136	-0.023041257428684764
1370	-0.015449783845678538
1371	-0.002582301396258739
1373	0.030914790463510172
1374	0.007430929181276032
1376	0.0029652423122574485
137886	-0.004746617952532418
1378	-0.008322048199275706
138046	0.01854599378053862
138050	0.010408715347176016
1380	-0.0010947067483150859
138151	0.0019293578956311771
138162	-0.029258443121755698
1381	-0.009506905984730052
