gene	male-young_adult-fine-3
10000	0.0055231531534225015
10001	0
10002	0
10003	-0.032546525063013
100048912	0.004217100075511196
10004	-0.025223104336339192
10005	0
10006	-0.012887832590091722
10007	0.021845156820043503
10009	-0.012703366717399448
1000	4.3851308251796823e-4
10010	-0.0015127593025730218
100126791	0.024981853285185204
100128124	0.010979813821424305
100128640	0.021716798150522108
100129128	-0.0075785243063682915
100129250	-1.2421969098711144e-10
100129271	0
100129361	-0.010913078876977487
100129482	0.01998159242649724
100130331	0.0017033195512029707
100130449	0
100132341	0
100132476	3.4487120242669337e-4
100134713	0.03116197013572785
100137047	-0.012291908406376255
10013	0
10014	-4.866241115803337e-4
10015	0.0204272013822029
10016	-0.014274630353271728
10017	0.003344207089111623
100188893	-0.0016976782914897382
10018	0
10019	-0.0036554870124158533
1001	0.01198511631845465
10020	-0.014495819465676085
10021	-3.1250004858440674e-4
10022	0.04376120213401594
10023	0.03466524988908306
10024	0
10025	0.002059342964809578
10026	-0.021088752171393985
100272147	0
100287932	-0.005740108994859531
100288413	0.001585214091633405
100289678	-0.006617386581364785
100293516	0.004057714751941297
1002	0.03237544530799836
100316904	0.022114660324050357
10036	0
10038	-0.004313805209777483
10039	-0.0035004927140928504
1003	0.0153048606906431
10040	0.0049327984156633895
10042	0
10043	0.01784174101920997
10045	-0.006719378470789062
10046	-0.005400933625365451
10047	-0.021879769453666237
10048	0
10049	0.0022749911203804674
1004	0.005627937826484642
100505741	-0.002435489744957758
100505761	0.002686270982920241
100505879	0
100505933	0
100506144	0.011131464088461955
100506469	-0.0074697933299522155
100506504	-0.015583138567157415
100506571	-0.02167740196531087
100506581	0.02224844594818856
100506963	0.026884497623360922
100507331	-0.0016167407817851657
100507436	0.037971990452848665
100507605	-0.013407330158816757
10050	-0.018364020035023607
10051	-0.01341568846123685
10052	0.029593869056212824
10053	-0.033414553092356206
10054	0.0034371459339433345
10055	0
10057	0.01117845620141949
10058	0.001685872668546198
10059	-0.005258489716224664
1005	-0.016686719259113338
10060	0
10061	0.016812275698382544
10062	-0.01277974978124416
10066	0
10067	0.009790386933046836
10069	-0.013778254103490126
1006	0.0020173051273681478
10072	0
10073	3.470684039399973e-10
10075	0
10076	-0.0053938052354653284
10077	7.097061744426e-4
10078	-0.014519297975117028
10079	-0.0014014602680203687
1007	0.01798462423065118
10083	0.010625525452418594
10084	-0.0353808534665666
10085	-0.009335829348711366
10086	-0.02218032100042977
10087	0.019966282674966366
10089	0.011375097747010135
1008	0.016528797337952435
10090	-0.0022827017162879294
10092	0.028610766258412707
10093	0.03485339051867782
10095	0
10096	0
10097	0
10098	-0.008655613622972748
10099	-0.05090328429418611
1009	0.005520391604549123
100	0.0463730304256184
10100	0.05186011338735051
10101	-0.02711986650888018
10102	0
10103	0.034540568986773434
10105	0.01850018068665292
10106	0
10107	0.010827022095664496
10109	0.024184448424438367
1010	-0.014344160660166876
10110	-0.043848203546143064
10111	-0.03819818241768763
10112	0.02624706774756492
10113	-0.015814983970263513
10114	-0.025700702848848334
10116	-0.009581910423283707
10120	0
10121	7.530103448430391e-5
10123	-0.008298388459318731
10125	-0.0488905584912317
10126	-0.024741517156971763
10127	-0.029135299942424836
10128	0.0019882753414752316
10129	-0.04861453515474027
1012	0.007621903286001331
10130	0
10131	0.008809361880404484
10133	-0.01640559159976759
10134	1.0397434036170106e-9
10135	-0.01679406831703848
10136	8.757293945118919e-10
10137	-8.531025717137058e-4
10138	-0.025669397820827618
10139	0.014665932213865633
1013	0.0027838386960762334
10140	-0.01070670993253557
10141	-0.0037780218844611023
10142	0.002457917671515421
10144	3.1898989527644797e-4
10146	-0.016342645173930193
10147	-0.002420960906501073
10148	0.006535417833171394
10149	-0.09693444585458558
1014	-0.004140829998324937
10150	-0.014957856941879335
10152	0.003171366599337973
10153	0
10154	-0.03790979825193978
10155	-9.183477616413979e-4
10157	0.02901064008396309
10158	-0.04518111138793419
10159	-0.0169071731847121
1015	0.04274131249789302
10160	-0.0036538130408232936
10161	0.11159221578722156
10162	0.009213424595792996
10163	0.006807714085092775
10164	-0.0014770918727295998
10165	0.012370094110482092
10166	0.009212290012222839
10168	0.0025365429649648595
