gene	female-adult-coarse-3
10000	-0.021288083534781708
10001	0.04575062361427626
10002	0.005605002288888986
10003	-0.053641638932170325
100048912	0.005977795500421345
10004	2.9147855441494285e-4
10005	0.032679352992876644
10006	0.010195342160706954
10007	-0.008379231620320015
10009	1.1840994845775684e-12
1000	0.01010404667995302
10010	-0.005556594633797456
100126791	2.853779594970865e-4
100128124	-0.007857736517251846
100128640	0.01718000283865258
100129128	-0.034952759471535866
100129250	0.00984715230250602
100129271	-0.012837265178182754
100129361	0.009619209360041606
100129482	-0.05007902697814321
100130331	0
100130449	-0.015456795327056337
100132341	0.01986419656626348
100132476	0.027235915719269897
100134713	0.007792534995126691
100137047	0.003997796351023753
10013	-0.012601749962151264
10014	-8.458752333725655e-10
10015	0.01350129858051575
10016	-0.0564318728090867
10017	-0.0048817230884094405
100188893	-0.0048520199304158485
10018	-0.062048960975907876
10019	-0.02680180110132422
1001	0.011679495460278652
10020	0.010690470417593516
10021	0.010325756912204252
10022	-0.019133591604670257
10023	0.007671758780033739
10024	0
10025	0.013686416506310067
10026	-0.039854910183127895
100272147	-0.0016460717962456304
100287932	-0.03905894229673049
100288413	0.06485320850418562
100289678	0.002083935615974569
100293516	-0.037522555582702455
1002	0.0255098542712653
100316904	0.02384160934370165
10036	0
10038	0.020166458546437865
10039	-0.04953846381189523
1003	-0.009793316427347317
10040	0.033195558290142514
10042	-5.681368158500671e-4
10043	-0.003055918824011276
10045	-0.0636763470005949
10046	0
10047	0.011530947172567304
10048	-0.018949599038271463
10049	0.033834004407584266
1004	-0.05310878516900995
100505741	0.03930029246111057
100505761	0.009567472052751748
100505879	0
100505933	0
100506144	0.003429997717050997
100506469	0.012334312687919059
100506504	0.029032019380394337
100506571	-0.026624767287872917
100506581	-0.01864897457963967
100506963	-0.007562540360445169
100507331	0
100507436	0.022763649498086336
100507605	-0.004087713862660152
10050	0.010611794401427507
10051	0.021069279136283876
10052	-0.0012179988974602507
10053	0.051711535496246915
10054	-0.004346052013673049
10055	0.016532578790461702
10057	0.07122656275899152
10058	0.010337853276007638
10059	-0.007411587224556211
1005	-0.019943100365932498
10060	-0.002593598287631177
10061	0.002724405583240218
