gene	male-adult-fine-3
10000	0.02169926551680727
10001	0.002287848569956859
10002	-0.004125256271679895
10003	-0.01967529025928983
100048912	0.002890141953182079
10004	-0.01213700398923801
10005	0
10006	-0.002083177931328084
10007	0.02525557831279868
10009	0.01353381933154042
1000	0.05895413647051586
10010	0.01439707070879092
100126791	0
100128124	-0.04351564808735538
100128640	-0.0019047856943473543
100129128	-0.010265970765085095
100129250	0.0284315467147322
100129271	-0.018609300095970168
100129361	0
100129482	-0.048412384273859264
100130331	0.015596470756759954
100130449	-0.007841813634684123
100132341	0.00758667113241468
100132476	0.007816469246360995
100134713	-0.009744277910186706
100137047	0.03489227258636799
10013	0
10014	7.274867320616263e-4
10015	0
10016	0.001133580262085827
10017	-0.006312990296088816
100188893	-0.0053090289459565305
10018	0.007219797269156988
10019	0.006293360754934427
1001	0.007742225849147786
10020	-0.018248421771199157
10021	-0.007265063720858281
10022	-0.021244768116175806
10023	0
10024	0
10025	-0.003704019158504739
10026	-0.004822911837065187
100272147	0.016080772328870962
100287932	0.012587616827764202
100288413	0.01320416556893771
100289678	-0.009310853044003529
100293516	-0.01947276069231491
1002	-0.005475836605755671
100316904	-0.006740478885647435
10036	0.025265286572325577
10038	0.011080300870529173
10039	-0.02960106696713569
1003	0
10040	-0.053654427097503586
10042	-0.0028595267710860746
10043	-0.002408643140430712
10045	0
10046	-0.017949588770017098
10047	0
10048	-2.9615269961482386e-4
10049	0.017911613177931423
1004	0.025723210842790837
100505741	2.9175847391214746e-4
100505761	-0.00496362818749449
100505879	-0.008711123642107594
100505933	-0.0023542638789774482
100506144	4.2195906652229957e-4
100506469	2.682915797313894e-4
100506504	0.003725086192496919
100506571	-0.005276416311972309
100506581	0.002886079013261048
100506963	-0.0180390861734941
100507331	0
100507436	-0.025491957131952472
100507605	0
10050	0
10051	-0.010470690181046046
10052	-0.029224545476596912
10053	0
10054	0
10055	0
10057	-0.018866042501929938
10058	-0.037688489768515555
10059	0.012140278084250644
1005	0.0028981602751565003
10060	-0.01698024607829804
10061	0.00348857359766688
10062	0.0024800336205269735
10066	-0.01310339149269183
10067	6.787864256530431e-4
10069	0
1006	0
10072	1.8584614679656706e-5
10073	0.008219196208851042
10075	0
10076	-0.018409627574793832
10077	-0.02763359384472939
10078	0.004431485096219204
10079	0.00994578042930912
1007	-0.036051098395572634
10083	-0.02335728055408944
10084	0
10085	-0.018236948472173508
10086	0.011621539335512606
10087	0.025672516362360412
10089	-0.02925327915041293
1008	-1.1144475859199242e-4
10090	-0.01527760624967363
10092	0.006759834117741652
10093	0.001270075262878001
10095	0.013085263269923982
10096	-0.007354157592096688
10097	0.008038281354167285
10098	0
10099	-0.03571736185308876
1009	-0.012605661222636837
100	0.02185814667270589
10100	0.02189898545701351
10101	-0.01333171894451422
10102	0.005466193788951278
10103	-0.04388862554065672
10105	0.008947768393775132
10106	-0.03672542714877985
10107	-0.00658725028302257
10109	0.0022529190770865424
1010	-0.04245515623875117
10110	0.04319802909128318
10111	-0.025636340422272787
10112	-0.02707794513757025
10113	-9.990863383440253e-4
10114	-4.6462672948194003e-10
10116	0.03258280509990621
10120	0
10121	0.001895812532143266
10123	-1.400253810629004e-10
10125	-0.024300326802554735
10126	-0.029197536989494663
10127	0.0028064729474371964
10128	-0.004324153874451623
10129	0.005437211650661297
1012	-0.07142172868559507
10130	0.004329239264707979
10131	-0.008406987667875376
10133	-0.011921317657193257
10134	-0.014543861517509502
10135	0.03985772837929153
10136	0.015147181604592335
10137	-0.025873574070773318
10138	0.02567208936419394
10139	-0.02106676112834405
1013	-0.010939784612380678
10140	0.005986219493741792
10141	-0.02627504422401049
10142	0
10144	0.0385106431619493
10146	0.017147711384105892
10147	-6.30470305795815e-10
10148	-0.004996274961402506
10149	0.0659705829096732
1014	-0.002509963696641641
10150	0.008760757051313756
10152	-0.02036191475413804
10153	-1.332509281695189e-10
10154	0.02934910192150805
10155	-0.009214671806581745
10157	0.03687584094378277
10158	-0.020508334661416838
10159	0.0030105062088043736
1015	-0.04914641586453773
10160	-0.04219736084810525
10161	-5.738284296442171e-4
10162	-0.02376250855664247
10163	0
10164	-0.050539056316813755
10165	-0.025336656087797164
10166	-5.150463261320357e-4
10168	0.00559347219022543
1016	0.0060023333361201225
10170	-0.007809982706140504
10171	-0.002229311805605288
10174	-0.0067874642388953315
10175	-0.025181690292617836
10178	-0.016194885064768776
10179	0.029496210749163986
1017	0.009741670758090416
10180	0.016359163462956475
10181	0
10184	-0.033677476061546925
10186	-5.075180160033701e-4
10188	-0.017633241726619713
10190	0
10193	-0.008461239319242501
10195	0.004550687422793302
10196	-0.02887891665156557
10197	-0.008144004847690569
10198	-0.02670124653149457
10199	0
1019	-0.016382144120994754
101	0.004036700370397689
10200	0.025542345082137353
10201	-0.008758708884677929
10202	-0.05148218210336706
10203	0
10205	-0.0032026800281923958
10206	0.004437394358229909
10207	0.005059486942515006
10208	0.010756534081171889
10209	-0.010430234427888754
1020	-0.01886546411037641
10210	-0.007611292167106397
10211	0.013225911362948869
10212	-0.001088670991121879
10213	0.025769867048647057
10214	0
10215	-0.007764062356567056
10216	0
10217	-0.011009768144943676
10218	0.007281355320565163
10219	0.041487136892342284
1021	0
10220	0.009814050880753822
10221	-0.0014951505246763276
10223	0.0462992280550959
10225	0.017100854669334944
10226	0.021919313022191023
10227	-0.016676042669096797
10228	0
10229	0.012549865036860347
1022	-0.025313208473482215
10230	-0.04101489771028001
10231	0.05025557803034105
10232	0.007505278322584572
10233	0.034709475126970375
10234	0.005828434124916431
10235	0.02762800741167765
10236	-0.014986100161114421
10237	0
10238	-0.004882673974997276
10240	-0.0028554015853192653
10241	0.007630454725468027
10242	-6.343648930013673e-4
10243	-0.014858597472266255
10244	3.861982470474051e-5
10245	-0.004580828775619024
10246	-0.0075128585222313535
10247	0.010288928949997481
10248	-0.008411818616608412
10249	-0.023048389866968978
10250	0.03544228567239082
10252	-0.021415353928792003
10253	-6.447172472667414e-5
10254	0.009840473469933596
10255	-0.0240063777335497
10256	0
10257	-0.012170698216021509
1025	-0.019241271935461216
10260	-0.01304614903931663
10261	-1.8677045394804686e-10
10262	-0.005776451141428059
10263	0.029191484003183634
10265	-1.2866219890498505e-10
10266	0.02212023275533038
10267	0.04989839639549701
10268	0.004525482603445169
10269	-0.008844706626182927
1026	-0.03079980461634862
10270	-0.007648629594568998
10272	0.014175235383786471
10273	-6.485589572102884e-10
10274	0.002687784125154604
10276	0.02298982826476569
10277	0.004524361776945653
10278	0.0046601815563172486
10279	-0.024883244852058915
1027	7.773829398646791e-4
10280	-0.00825783604742658
10281	-0.01365829474762754
10282	0.020236442577590597
10284	-0.0034492323104177106
10285	-0.00888551992203056
10286	0
10287	9.967527185933234e-4
10288	-0.05975721177377783
10289	0
1028	0.03605547875430893
10290	-0.008246759352745898
10291	-0.014718371208859765
10293	0.008888814045948767
10294	0.015995884586411706
10295	0.0336423982241196
10296	0.017567146486030916
10297	0.0025029866263060114
10298	0
10299	-0.02729795114262971
1029	-0.007008412528178398
102	-0.018725730914796544
10300	0.043685436267210796
10301	0.006387113298151716
10302	0.016746935725490707
10307	0.0065713686295807245
10308	0.004222492052094566
10309	0.027976878733976453
1030	-0.0034829315424455996
10311	-0.012450776598386434
10312	0.023061309877907034
10313	-0.014229137881013631
10314	0.003274377008482216
10316	0.020869851704323122
10317	0.02995517711761172
10318	0
10319	-0.0010210910434650074
1031	0
10320	-0.011711927775921858
10321	0.05016368998638269
10322	-0.005596365232475363
10324	0.0230057598938898
10325	0.02450101328337201
10327	-0.008553938842130064
10328	0.004148050859891354
10329	-0.015328937886090596
1032	0.0312602283169991
10330	0.0035989529900979957
10331	-0.01043434585463625
10332	0.0559665671978414
10333	0.001798400220205621
10336	4.8401376583375095e-4
1033	0.02616174802667422
10342	-0.00952478535977928
10343	-0.004577363613151505
10346	0.006065355434962276
10347	-0.004486682455154098
10351	-0.005573935661213544
10352	-0.02751465701175568
10360	-0.01671336214932557
10362	0.0027223975252017585
10363	-0.01714555551266574
10365	-0.02600134812340886
10367	-0.006292389945755726
10368	0.014298898435779136
10369	0
1036	0.0429579300546274
10370	-0.03615665169183463
10371	-0.007315613073334537
10376	-0.009782610295305165
10379	-0.012685559704503671
10381	0.02896262428126296
10382	0.0028186993035295197
10383	0
10384	-0.021891600814879342
10385	-0.0015833184414441029
10388	0
10389	0
1038	0
10390	0.017959857591724533
103910	-0.015141603070749847
10391	0.016806237065844058
10392	-0.010264992872259229
10393	-0.004193207199003088
10394	-0.008248522761883268
10395	0.017335141727477726
10396	0.03110757291639432
10397	-0.03978388244088036
10398	0.011689774279965452
10399	-6.314603476850623e-4
1039	0.007312631693334844
103	-0.02127876158131424
10400	0.016219561933717524
10401	0.019968427695584146
10402	-0.021829160466722917
10403	-0.016855652006569615
10404	0.038084863334222036
10406	-0.01577200258417159
10407	-0.018931279034396713
10408	0.01486569168426506
10409	0.04512922797670357
1040	0.005274028441235346
10411	-3.278815405979497e-10
10413	-0.007388118651660129
10417	-0.04378291310889715
10418	-0.005377736879013993
10419	-0.014686104123910363
1041	-0.007596210637930221
10420	0.003642652566111097
10421	0.013232002753132112
10422	0.022844140813122745
10423	-0.0016680276566571272
10424	-0.03932048013433032
10425	-0.017845444233453207
10426	0.0012309525780846028
10427	0
10428	-1.3309200295718938e-9
10430	-0.01351611454941512
10432	0.010277346272803807
10434	6.218786921463705e-4
10435	-0.018521733304726007
10436	0.006242844638372347
10437	-0.020819473017656017
10438	0.0031425508820067294
10439	0.004953153403455276
1043	0.02873104277807928
10440	-7.090827889089756e-4
10443	0.02085691294836523
10444	0
10445	0.008429039959505216
10446	0.014006345547427105
10449	0.005790123559003504
1044	0.015925238365125233
10450	-0.012592404772195174
10451	0.024739418623687177
10454	0
