gene	female-young_child-fine-2
10215	0.002565611376961668
10216	0
10217	-0.0012700163233655612
10218	0.014562536227901218
10219	-0.005656826272401519
1021	0
10220	0
10221	-0.01758808211365494
10223	0.00722779808761186
10225	-0.0047321489495291595
10226	4.316575612401297e-4
10227	0
10228	0
10229	0
1022	-0.0022152106214733455
10230	0.006026132009407818
10231	-0.0037570105572488936
10232	-0.004598502938219388
10233	9.751155803740656e-6
10234	0.004263904663376664
10235	0.0021679841008844804
10236	0
10237	0
10238	0.0021603607432688055
10240	0
10241	-9.361701325921074e-4
10242	-0.0011141028996494858
10243	0.017406694150903148
10244	0
10245	0.0011968960038493835
10246	0
10247	0.014926669556902104
10248	0
10249	0
10250	0
10252	0.007543758103175039
10253	0.031801616087111656
10254	0
10255	0.007713922181830988
10256	-0.012921780118346415
10257	-0.010456886204173411
1025	-0.013457541654843934
10260	-0.007256096589749358
10261	-0.0032273330057003237
10262	0
10263	0
10265	0.005222370954315818
10266	4.146551512763725e-4
10267	-0.03951141446881438
10268	1.582576190057616e-4
10269	0
1026	0.014899495234273072
10270	-0.0033932492598350806
10272	-0.01176115385147454
10273	0.0030500859471791326
10274	-5.1615710720225686e-5
10276	-0.016184088935246362
10277	0
10278	0.02944404462899332
10279	-0.012531148934363873
1027	0.0033629124370197242
10280	0
10281	0.006687996496135716
10282	-0.005750864306627036
10284	0
10285	0
10286	-7.213335127960127e-4
10287	0
10288	0.01164667964215076
10289	-0.0036833863573184716
1028	-0.0011600369686259801
10290	0
10291	0
10293	0
10294	0
10295	0
10296	-0.0022528177779329818
10297	0
10298	0
10299	0
1029	-0.017169512411883067
102	0
10300	0
10301	0
10302	-0.007756724807398598
10307	0.003911870802070095
10308	-0.01068672838281748
10309	-4.073145823505934e-4
1030	-0.010073076606198411
10311	0
10312	0.010097445723359577
10313	0.014320843288154706
10314	0.006598731563911153
10316	0
10317	0.0024612570497882427
10318	-0.016014906491007164
10319	0
1031	0.023287544652122603
10320	-0.010565048341340835
10321	0
10322	-5.890187065193165e-4
10324	-0.0065553086373639595
10325	0.0018972710255968932
10327	0.0010753692539322872
10328	0
10329	0
1032	-0.01372203337539703
10330	0
10331	0
10332	-8.797469873171433e-4
10333	0
10336	0
1033	0
10342	0
10343	0
10346	-0.0038093390982258074
10347	-0.02068336481583301
10351	0
10352	-0.0027286362847811834
10360	6.823368120691763e-4
10362	-0.01138389924375422
10363	2.3969103646892008e-4
10365	0
10367	0.018471173262219698
10368	0.008818560189773802
10369	0.005214267531874543
1036	0.007372551196270083
10370	-0.017363197752277355
10371	0.0035354945726345324
10376	0
10379	0.0036832981417959268
10381	0.03394839230631037
10382	-0.017298835872920235
10383	0
10384	0.03782282059298146
10385	0.007930069990927865
10388	0.017474332021639085
10389	0.004820388284714588
1038	-0.0017385564876907637
10390	-0.001087827780553316
103910	0
10391	0.016284559624829918
10392	0
10393	0
10394	-0.005343516867849724
10395	0
10396	0.0047025606554468935
10397	-0.01633316314029981
10398	-0.04054140876929665
10399	0
1039	0
103	-0.002492301352336966
10400	-1.8585254160124838e-4
10401	-0.003558310665508634
10402	-0.016789476490160226
10403	-0.0046626633490285665
10404	0
10406	0.024804077277476615
10407	-0.024144947022656033
10408	0
10409	0.022705689572929306
1040	0
10411	0
10413	-0.016138221676989705
10417	0.011732095189349066
10418	-0.012838521160393464
10419	0
1041	0
10420	0.0047617090122578755
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0.008504960974663498
10430	-0.006805161899764488
10432	0
10434	7.615620382936647e-4
10435	-0.0053459990385809715
10436	0
10437	0.008168977354771763
10438	0
10439	-0.01336477635798353
1043	0
10440	0
10443	-0.015901395508337732
10444	0
10445	0
10446	0
10449	-5.155345731471976e-4
1044	-0.011361418038509753
10450	0
10451	0
10454	-0.003086745446458132
10455	0.03202453010452715
10456	2.837853566933082e-4
10457	-8.144337685336836e-4
10458	7.531774173611658e-4
1045	5.395692558389194e-4
10460	0
10461	0.002083044417580314
10462	-0.003271491172050062
10463	0.005575651375726268
10464	0
10465	-0.0012470246033078835
10466	0
10467	0
10468	0.006124082085481276
10469	-0.003746990124654786
1046	0
10471	0.010853919636307356
10472	0
10473	0.0013369974254053962
10474	2.2418108182776632e-5
10475	0
10478	0
10479	0
1047	0
10480	0
10481	0.011146658654739211
10482	-0.0010248327755341426
10483	-0.006036697575287821
10484	0
10485	0.006232808035551083
10486	-0.009183507159619348
10487	0
10488	0
10489	0
1048	0
10490	0.004529618591355319
10491	-0.007742883345170558
10492	-0.0090993509250306
10493	0
10494	0
10495	-0.0020214403375209424
10497	0.015099206945331926
10498	-0.0021869607952120767
10499	-0.02092720236388824
104	0
10500	0
10501	0
10505	-0.0019693466475497324
10507	-0.00994093562967762
1050	-0.012036670053545135
10512	0
10513	0
10514	0
10516	-0.007209092768855385
10518	0.005754099518042834
10519	-0.0011124992896098787
1051	0
10520	0.0016179144273973619
10521	0.014851145880731047
10522	0.007101127642522094
10523	0
10524	0
10525	0.011865406757086737
10526	0.006040419413080948
10527	0
10528	-0.014266817660871935
10529	-0.0034033563867632193
1052	0.002847343033998436
10531	0
10533	-0.007737346656599238
10534	7.18449840255459e-4
10535	0
10536	0.002942520053094724
10537	-0.013564729535712155
10538	0
10539	5.706858843621924e-4
1053	0.0107724145469983
10540	-0.004853159523619033
10541	0
10542	0.006180190320095301
10544	0.008760785510226436
10548	0
10549	0
1054	-0.012986232890724763
10550	-5.372159718879256e-4
10551	-0.006769030791081659
10552	0.006201412855908743
10553	-0.005727582195724155
10554	0.008381123012638825
10555	0
10556	0
10557	0.0016101165336511421
10558	-0.0024428184369659086
10559	-0.0061116511535669995
10560	-0.006578689597243473
10561	-0.014470735475792612
10562	0.05594845459640769
10563	-0.002263955081165889
10564	0
10565	-0.0012711762743403737
10566	0
10567	0
10568	0.011531768797396424
1056	0
10570	-0.012946182033485054
10572	0
10573	0.004565268503641607
10574	0
10575	0
10576	0
10577	-0.020716280244967727
10578	0.016132811938585897
10579	-0.00787710264114829
10580	-4.901259688689798e-4
10581	0.03425909742579143
10584	-1.2402017398112418e-4
10585	8.359994136930416e-4
10586	0
10587	-0.01705075008573809
10589	9.218948675227036e-4
1058	0
10590	-0.0054760983046996895
10591	-0.013726612834421496
10592	0
10594	1.9820210720852772e-4
10595	0
10598	0.002467146284671055
10599	-0.006359911807429061
1059	-0.010384979082546753
105	-0.0021108802751904814
10600	0
10602	-0.015589582070023093
10603	0
10606	0.00627757000512832
10607	0
10608	0
10609	0.01136195352602916
1060	0.007549309200376413
10610	-3.3497664031251743e-4
10611	0
10612	0
10613	0.0027236937015237632
10614	-0.008019930999634585
10615	0
10616	0.006886800269838915
10617	0
10618	0
10621	7.637983341003772e-4
10622	-0.0029576020551057426
10623	6.929687435539729e-4
10625	0
10627	-3.305355330094556e-4
10628	0.005066420981532023
10629	0
1062	-0.006473033095512886
10630	0
10631	0.004629336327396598
10632	0
10633	-0.003536553465477987
10634	-0.01878244352595875
10635	0
10636	-0.01633972630435356
10637	-0.007888246939466104
1063	-0.0015100207341374084
10640	0.00439959857166652
10641	2.2705626873008227e-4
10643	-1.7041550439440131e-4
10645	0
10647	-0.0031375837653563345
10648	0
10650	0
10651	0
10652	0
10653	0
10654	0
10656	-0.006244480444117592
10657	0
10658	0.0075574244570949115
10659	0
10660	0.0019965292337999125
10661	0.010601188657193663
10663	0
10664	0
10665	0
10666	0.0024666920286651826
10667	0.003459284175417752
10668	0
10669	0
10670	0
10671	0
10672	-0.0033625466051593407
10675	0.026991992893345827
10677	0.004281568217646845
10678	0
10681	0.002621687819044678
10682	0.0036709495183638256
10683	-5.663247821554817e-4
10686	0.009011680333329539
10687	0
1068	0
10690	0
10691	0
10692	0
10693	0.002900639261780468
10694	0
10695	-0.0100749813278965
10699	0
1069	-0.004526665009757548
1070	-0.002611824781565615
10712	0
10713	0.0018544352363247625
10714	0
10716	0.013324800620725333
1071	-0.030828919589402037
10721	-0.0022786832360438282
10723	-0.0035491897374295826
10724	0
10725	0.0014024173667910851
10726	-0.0018215606103036798
10728	0.0017141177167677717
10730	-0.002598168558138782
10732	-0.0044143798690224395
10733	1.718205412439804e-4
10734	0.0018967003265320617
10735	0.01584821859303214
10736	0
10737	-0.005001562895633985
10738	0.0021563837955866395
10739	-0.005375381041670801
10741	-0.0034583074714177407
10742	5.54778465476996e-4
10744	0
10745	0
10746	0
10747	-0.0019451067735182935
10749	-0.018899156386966428
10750	-0.012060028435114976
10752	0
10753	0
10755	-0.010706573848492686
10758	0
1075	0.010618506018580607
10761	-8.247449813474459e-4
10762	-0.014002419392634724
10763	0
10765	0
10766	0
10767	0.015117083740325514
10768	0.004540910302325082
10769	0.00786135321563391
10771	0.001181593417961842
10772	0
10773	0.006132390989239421
10775	1.5091355241397093e-4
10776	0
10777	-0.001263274221178332
10778	0
10780	0
10781	0.0023367318131939274
10782	0.0017536789179392965
10785	-0.0013844357157447816
10786	-0.00540901307947786
10787	0.008889658496974205
10788	-0.005995719750498176
10791	0.013502328956472347
10793	0.006457231934423762
10794	0
10795	0
10797	0.024651170197253484
10798	0
10799	0
107	-0.004336095765844749
10801	0
10802	9.033731190900993e-4
10803	0.011294829757080736
10807	0
10808	0
1080	0
10810	-0.007967774491780906
10813	-0.004626941155793211
10814	0.004857741592047678
10816	0
10817	0
10818	0
1081	-0.0030519168429218313
10825	0
10826	-2.8630686475348475e-4
10827	-0.0038973446683609695
10840	-0.0037050817218851543
10841	0.005823353239915552
10842	0.002019813670066369
10844	0
10845	-0.012588628182692078
10846	-2.6280340114194555e-4
10847	-0.00461354716629529
10848	-0.009224242328911197
10849	-0.01099676707065173
1084	-0.002755677405565326
10850	0.005217216880419742
10855	-0.003382327590172941
10856	1.2153773803558848e-4
10857	0.0015196152781230448
10858	0.008602497559278362
10859	0
10861	0
10863	0
10864	0
10865	0
10866	-0.0015817352439120472
10867	0.0033423818047950333
10868	-0.013001367065320544
10869	-0.001176196963234547
10871	-0.003416895609090538
10873	-0.006665049733112251
10874	-0.01154940170550362
10875	0.023894431172322473
10876	0
10879	-0.002854901444537016
1087	0.027460664171823877
10880	0.0033781007666541215
10881	0
10882	-0.010681393976901123
10884	0.004628221878539344
10885	-0.012398853123634231
1088	0.031288487125751364
10891	0
10892	0.0024113826120126694
10893	0
10894	0.028075741216439166
10895	0
10897	-0.002315551552282193
10898	0
10899	0
1089	0.0010449485484911696
108	0
10900	0
10902	0.007039887395251318
10903	-0.003870257834279985
10904	-9.940570308220524e-4
10905	0
10906	-0.0010959073419857836
10907	0
10908	8.974775858218299e-4
10911	0.052275648294149844
10912	-2.0008159518700172e-4
10913	0.002617383919526422
10914	0
10915	0.001034979075296713
10916	0.010393893113053507
10917	-0.011153991587325099
10919	0
10920	-0.0025135793533116613
10921	0
10922	0
10923	-0.005068282645977221
10924	-0.03823608855716284
10926	0.005066997331737487
10927	0.004702528865615451
10928	0.0027347834351023905
10929	0.0013945009514577207
10930	0
10935	0.0019739583072619447
10936	0
10938	-4.661384534899564e-4
10939	-0.009035053880819698
10940	-5.398489625389859e-4
10942	-0.0020665145990240888
10943	-0.005230833080427072
10944	0
10945	-0.006552125151389583
10946	0
10947	-0.020308867582096077
10948	0
10949	0.0029707652534591653
10950	0.005057654076672391
10952	0
10953	6.153455851585077e-4
10954	0.005068167697972343
10955	0.007515573886089346
10956	6.059158179711201e-4
10957	0
10959	-0.01886902800251099
10960	0
10961	-6.48672536446554e-4
10962	0.018014788510423218
10963	0.01614996302055867
10964	-0.0038128288633921498
10966	-6.504996386761837e-4
10969	0
10970	-0.002909249750308703
10972	0
10973	0
10974	-0.0018777341523041732
10975	0.004160560736769132
10978	0
10979	0.0046783103498540994
10980	0
10981	0
10982	0
10983	0.0038635843749348867
10985	0
10987	0
10988	0
10989	0.008753431748764551
10990	0
10991	0
10992	0
10993	0.008668827054934432
10994	0
10998	0.0015009336806683037
109	-7.468125774249174e-4
10	0
11000	-0.023498457316788228
11001	-0.01545362263351349
11004	0
11005	0.019095150061228455
11006	-0.022355934442446126
11007	0
11009	-0.00731060730062389
11010	-0.02292249864658328
11011	0.005666828345675948
11012	0.0012643735396798731
11013	0.02044644340235411
11014	0
11015	0
11016	0
11017	0.0011774460262413311
11018	0
11019	0
1101	0
11020	0
11021	3.4961176135321636e-4
11022	0
11024	-0.014313919755100098
11025	0.009007274522038252
11027	0
1102	3.027883582545073e-4
11030	0.003759825136855058
11031	0.0034161892642089148
11033	-0.014921280603575449
11034	-8.419729599510817e-4
11037	0.022606839762080805
1103	0
11040	-0.017677492051273124
11041	0
11043	-0.010718741502884713
11044	-7.247908434583619e-5
11045	0
11046	0
11047	0.0033251511612510357
1104	9.683044808950389e-4
11051	0
11052	-0.007235657013033197
11054	-0.0067720851704690345
11055	-0.007846741749489768
11056	-0.01708099157758206
11057	0
11059	0
1105	0.0011722493883220306
11060	-0.0105303735734796
11061	0.012277377618750416
11062	0
11063	0
11064	-0.008240842792002025
11065	0.00939930070217162
11066	0
11067	0.01983830192882882
11068	0
11069	0.005995582579399377
11070	-0.0024716669562524093
11072	0.008430443756994596
11073	0
11074	0
11075	0
11076	0.003025455861941219
11078	0
11079	0
1107	0
11080	0.01035003764841917
11081	0.020287943551875496
11082	-0.028738463610626055
11083	0
11085	0
11086	-0.0030425293642204515
1108	-0.0011839701775107712
11092	-0.001884671687517399
11093	0.003693056259995611
11094	0.006824223296929828
11095	0
11096	0
11097	0
11098	-0.013989036554384035
11099	0
1109	0
11100	-0.005161975323049749
11102	0
11103	0
11104	0
11107	-0.02497339143897501
11108	-0.008589757385753127
11113	-0.021047065626563218
11116	0.0024034252703490676
11117	0.007234561402046967
11118	0.008978853241489212
11119	0.005203368207059146
1111	4.409063497909571e-4
11120	0.00900519173669887
11122	-0.017816715887886896
11123	0.0018130618791320126
11124	0.0013111286470111926
11126	0.018815189866211036
11127	0.0035907179734673924
11129	0
1112	0
11130	0.0032103519760642205
11131	0
11132	0
11133	0.0024075300365092043
11135	0
11136	0
11137	0
11138	-0.009686374825049483
1113	-7.36015676821708e-4
11140	0
11142	0.027126739732472555
11144	0
11145	0.013881081980761961
11146	-0.0018127725911958833
11147	-0.0019688716127245647
11148	0.0033554432509579246
1114	0.010208203182537338
11151	-0.010965726936554183
11152	0.0012245285351500214
11153	-0.0012164615469455189
11154	-0.0018392006117589233
11155	-5.462485048996235e-4
11156	-0.009133407770114349
11157	0
11160	-0.001059106032464702
11161	-0.014852745676856252
11162	0.005832908067214941
11163	-1.2921233289545837e-4
11166	0
11167	-0.0014219664000284116
11168	-0.01482663782820732
11169	0
1116	-0.01668314802706813
11170	-0.02073039502815058
11171	0
11172	0
11174	0.002543940183181313
11176	0
11177	0.0011027263426086583
11178	-7.319831679799783e-4
11179	0.013999180811796153
1117	0.04189005266607337
11180	0
11181	-0.0019371622533737032
11182	0
11183	-0.006369983337251987
11184	0
11186	0
11187	0
11188	-0.0019273582899381886
11189	0.003569112669298186
1118	-0.013333471057565638
11190	0
11193	-0.002919568338474449
11194	0
11196	0
11197	-0.024736278064106533
11198	-0.013468654966751372
11199	-0.0015752863485802814
1119	0
11201	0
11202	0
11211	0
11212	0.0048668116735830925
11213	0.00939975357976287
11214	0.0015190070571040103
11215	0.004569428372704087
11216	0
11219	0
1121	0
11221	-0.032782199069460845
11222	-0.013546211783889303
11223	0.003202270939092107
11226	-0.004418870087896882
11228	0
1122	0
11230	0.01595321121223787
11231	-0.003080454147382327
11232	0.002501870219624198
11234	0
11235	-0.003330531058204124
11236	-0.006213390123156212
11237	0.004312105837253165
11238	0
112399	-0.016183233322973067
1123	-0.010620486553447859
11240	-0.022453055650420044
11243	-0.0013626652612721865
11245	0
112464	-0.010219162442190746
112479	0
11247	-0.006716444612036749
11248	0
1124	0
11250	0
11251	0.006769584589659393
11252	0
11253	0
11254	0.00901696206065717
11255	0
11258	0.0027669078500752817
11259	-5.526165355069707e-4
11260	-5.210403813192286e-4
112611	0.0023432723954921533
11261	-0.004405903047941786
11262	-0.00765401731569651
11264	0
11266	-0.0045908048011672154
11267	-8.927858947781821e-4
11273	-0.005377182556210979
11275	-0.004250498335775018
11276	0.0031305979832460615
11277	0
11278	0
11279	0.024123264177440804
11280	0
11281	0
11282	-0.004307500947582219
11283	0
11284	-0.0020875340806900144
11285	0
112869	0
112950	0
1129	0
112	-0.003364531590371642
11309	-0.002288816959191783
1130	0.010379171894589175
11311	0.0012493872596319397
11313	-5.919065053365206e-4
113146	-0.002280407471139787
11314	6.160845400172598e-4
11315	0
11316	0
113177	-0.0012808910695300665
113178	-0.002338175797801878
11317	0.008836638029734532
11318	0
11319	-0.0066462954933938015
11320	-0.005685206234706867
11321	-0.0076961585183482634
11322	-0.01192195457874263
113251	-0.0068589738672577664
11325	-0.005857952988597813
11326	0.004923062549096496
11329	0.00495302248335602
1132	0
11330	-0.00873309257179857
11331	0
11332	0.016667290689214253
11333	-0.00801434589514688
11334	0
11335	-0.00996788483035039
11336	0
11337	0.011931685441194158
11338	0
11339	0
1133	0
11340	-0.007648617550256704
113419	0
11341	0.007861640135884841
11342	0.007725555815671918
11343	-0.013747020142075524
11344	0
11345	0
11346	-0.014580257151515362
1134	0
1135	0
1136	0
113791	2.556094427595017e-4
1137	-0.0011908740426529432
113835	-0.012324578036018946
113878	-9.217957062719786e-4
1138	-8.009611174130879e-4
113	-0.0025594486042849873
114034	0
114044	-0.008368652503303741
114049	-0.002352880444126139
114088	0.016454455853582187
1140	0.01734179470986888
114112	0
1141	0
1142	0
114327	-8.043457094197678e-5
1143	0
1144	-0.0022514647491145364
114548	-0.019463475290642678
1145	0.017412670901487466
114625	-0.004000808977178087
1146	0
114791	0
1147	0
114819	-1.3854349789043846e-4
114876	-0.012320679743178705
114881	0
114882	0
114883	0
114884	7.189577108966364e-4
114885	0
114897	0
114899	-0.024273508202671656
114908	-0.008372681122820542
114932	0
1149	0
114	-0.006400072667981106
115123	-0.0020383670709110536
115201	0
115207	0.035695685107091875
115290	0
1152	0.003663977756472986
115353	0.013324179045667918
1153	-0.00474835935435749
1154	0.0011061254507312801
1155	-5.264590338750705e-4
115703	0
115708	0
115817	0
1158	-9.850297434375278e-4
115939	0.0016687539413714886
115	-0.002220147212587492
116039	0.02425103434102562
1160	-9.80101106831179e-4
116138	0.0031534630853451246
1161	0.004381105860134452
116285	0.0031717692867911985
116372	-0.003093647326393544
116496	0
1164	0
116828	0.002948440500646902
116832	0.002736355682476989
116984	-0.010306495439576738
116985	-0.005091843071537622
116986	0
116987	-0.013709559245654151
116	-0.010391422129239809
117178	0
117246	0.0011346691642494834
1173	0.0032372874505244022
1174	0
1175	0.00544492954298298
1178	0.012387276769153698
1179	-0.020844043323719388
117	-0.023301189682654107
1180	0.0031905021740743413
1181	0
1182	0.003624366373639641
1183	0.0036008034472050847
1184	0
1185	0
1186	0
1188	0.002129577011439126
118	0
1191	1.806257334916259e-5
1192	0.020347520712302506
1193	-0.01664842237253151
1195	-0.01692595428467758
1196	0
1198	0
119	0
1200	-2.849850994458294e-4
1201	-0.0057559950935193735
1203	0
120526	0.001437730542193835
1207	0
1208	0.0012454175549107493
1209	0
120	0.009525113382561717
1211	6.436949362123429e-4
1212	0
1213	0.002373696025706988
1215	0
122616	0.0037838865393147693
1230	0.002840583370076319
1232	0
1233	0
1234	0
1235	-0.003252550820502135
1236	0.01625839035765908
1237	-0.0030557541306469823
123803	0.0035555960431065407
123872	0.011549621487416941
1238	0
123	-0.004327926113121252
124044	-0.019803094375531006
1240	0
124152	0.0062824377455785625
1241	-0.014476215577379024
124222	0
1244	0.007409969693062946
124565	8.158260754196254e-4
124583	0
124	0
125893	0
1258	-0.002532644500257238
1259	0
125	0.007371919718982495
1261	0
126208	0
126231	-0.0033250123365040837
126298	0
126299	0
126321	0
126353	0
126393	-0.01805101981074066
1263	-0.013315246609795807
1264	-0.010009694350417023
1265	0
1266	-0.009181563141746122
1267	0
1268	0
1269	0
126	0.031385656336320206
1271	-2.543023913343501e-4
1272	0
127534	0
127544	-0.003618738185986624
127703	0
1277	0.012199429513813418
127833	0
1278	0.0032014748035206386
1280	0.017136095210075503
1281	-0.006015754275671986
1282	0
1284	0
128553	-0.019118154916300104
1285	-0.0016649643511980883
1286	-0.0035473183027254214
1287	-0.007926565620007741
1288	0
1289	-1.347873621494914e-4
128	9.188746041681595e-4
129025	0
129080	0
1290	-0.007662840229171404
1291	-0.004942237393762388
1292	0
1293	-0.02055307148091468
1294	0
1296	-0.004537712283874369
1297	0.017889119416478583
1298	-1.18417764122116e-4
1299	0.03378502692693789
12	0.024406575831168363
130074	-0.002400116404198889
1300	0
1301	-0.011199856868711914
1302	0.0067461326047333495
1305	0
1306	0.027893514488214758
1307	-0.003789330986937786
1308	0
130916	0
130	0
1310	0.008615423891346077
1311	-0.01677863528766621
1312	-0.010143293903825769
131408	0
1314	0
131544	0.010377545255851214
131566	0
131578	0
1315	0
131601	0
1316	-0.00908911084639183
1317	0.002977123305906119
1318	0
131	-4.159778346491965e-4
1326	-0.00437438067184704
1327	-0.0031535372833865925
1329	0
132	0
133619	0
1339	0
133	0.029423106839414872
1340	0
1345	0
1346	0
1347	0.002984817055419127
1349	0.007045242767605312
134	0
1350	0
135138	0.0034373288923077844
1351	0
1352	0.004670458562742517
1353	0
1355	0
1356	-0.009024062134172072
1357	0
1358	0
135948	0
1359	-0.035958792698415155
1360	0
1361	0
1362	0
1363	0
1364	0
1365	-0.0011507214248864949
1366	0
1368	0
1369	0
136	-0.015245841736674903
1370	-0.003893052533640124
1371	0
1373	0
1374	0.0023680910169269374
1376	0
137886	7.13586114154496e-4
1378	0
138046	0
138050	-0.00597801398252916
1380	0.0028678188274264592
138151	0
138162	-4.923886076646491e-4
1381	-0.05405699376914183
1382	-0.02574945814327684
1384	0
1385	0
1386	-0.0023270214877012677
1387	0
1388	-6.494198719254811e-4
1389	-0.004104274012901325
139081	0
1390	0
1392	3.344646868645671e-4
139322	0
1393	-0.006729504780853696
1394	0
139538	-6.378793820990007e-4
1395	0
1396	0.03791942288257347
1397	-0.014415757995478892
1398	0
1399	-0.006238350772053771
13	0.006155442992701926
1400	-0.0038469416685632768
1401	0
140459	0
140460	0
140461	0.0026044571751370747
140462	0
140465	0.039545166859190864
140467	0
1404	0.007827493825844783
140545	-0.0014298339425695727
140578	0.01851820713447599
140597	0.013663745346547506
140609	0.0032305852786721854
1406	-0.004571403111834186
1407	1.8054290657547943e-4
140801	-0.004633856503230898
140803	0
140883	-0.0024383708853498217
140885	0
140890	-0.0011537742174473986
1408	-0.003363413970747956
140	0
1410	-0.002679995925484252
1411	0
1412	3.477742863268425e-4
1413	-0.004242170880270976
1414	0
1415	0
1416	0.003989531138545514
1417	0.0022160018905340046
1418	-0.007408106437476356
1419	-8.682470756174505e-4
141	0.0021432212543569715
1420	-0.00529956421260332
1421	0
142684	0
1428	0.027871638302631573
1429	0
142	0.0020099057476565024
1432	0
1434	-0.0020201938363659973
1435	0
1436	0.01452060173707804
1437	0
1438	-0.0033927632714806336
1439	-0.0022192216382700535
1440	-0.007466943867182112
1441	0.011074068753227572
1442	0.004127169566612781
1443	0
144404	0
1444	0.010295077405459077
1445	0.010029746681570584
1446	-0.004803448115411431
1447	-0.009404395443519294
1448	-7.737966249531623e-4
1452	0
145389	-0.0016966704123142265
1453	0
1454	-0.0029113812327195426
1455	0
1456	0
1457	0.00469299036086683
1459	0
146057	0
1460	0.006788848979910505
