gene	female-child-fine-1
1036	0
10370	0.007323582664278393
10371	0
10376	-0.0021574569497663757
10379	-0.003435360141940036
10381	0
10382	0.002561382087367092
10383	0
10384	0.004916695067529221
10385	0
10388	0
10389	0
1038	0
10390	0
103910	0.02570020911908827
10391	0
10392	0
10393	0
10394	-0.0024932198926365117
10395	-0.00479835587010543
10396	7.111449733555456e-4
10397	-0.0015689435553138391
10398	0.004638523836580118
10399	-0.007269491182695148
1039	0
103	0.003937099290413996
10400	0
10401	-0.002003623751203738
10402	0
10403	0.03252923820333687
10404	0
10406	-0.011074991370613773
10407	0.0038744942098035418
10408	0.0020713252507669417
10409	0
1040	0
10411	0
10413	0
10417	0.02398361229563495
10418	4.7603615960813226e-4
10419	0.003058689608166317
1041	-0.0048417964643814
10420	0
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0.022672939628503863
10430	0
10432	0
10434	0.004062423725227447
10435	0.0049454397553644145
10436	0
10437	0
10438	0.006025072656179766
10439	0
1043	0.019998035884975108
10440	0.008429217980550045
10443	0.006482239499635702
10444	-0.001010077743950303
10445	0
10446	0
10449	0
1044	0.009438673540275737
10450	0
10451	0.013763138400561089
10454	0
10455	0
10456	0
10457	-0.006126672359210164
10458	0
1045	0
10460	0
10461	-0.007076743793240831
10462	0
10463	0
10464	0.011484285221479144
10465	0
10466	0
10467	0.005491116756536061
10468	-0.025938079590990953
10469	0
1046	-0.0011840551993157636
10471	-0.01315510361834112
10472	0
10473	0
10474	0
10475	0.007022317252360731
10478	0
10479	0
1047	0
10480	0
10481	-0.016882847666849207
10482	0
10483	-0.008439874592124523
10484	0.01595453952490452
10485	0.026978097101702382
10486	-0.014959370416958141
10487	0
10488	0
10489	0
1048	-0.00303070127157621
10490	0
10491	-6.633993951102165e-4
10492	0
10493	0
10494	-0.002386639533742736
10495	0
10497	0
10498	-0.0018953725658224627
10499	-0.009572753623374678
104	0
10500	-0.0034605497534673404
10501	0
10505	0
10507	0
1050	0.004899395560233359
10512	-0.001136509556678375
10513	0
10514	-0.0018179315342717586
10516	0
10518	0
10519	0.005073445795246131
1051	-0.004221188101415825
10520	1.648062456187109e-5
10521	-0.028268859538966497
10522	0.001939072997041613
10523	0
10524	0
10525	-0.0062176066430341455
10526	0
10527	-0.00461640316088329
10528	-0.018057527182684052
10529	0.001579813979181702
1052	-0.010238860302516063
10531	-8.451757296880682e-4
10533	0.00197878861825343
10534	0
10535	-0.0011822095774839492
10536	0
10537	-0.039210760718966946
10538	0
10539	-0.00485564815214823
1053	0
10540	0
10541	-0.007484732145955065
10542	0.0012150151098404977
10544	0.0013482851064568577
10548	0
10549	-6.120400977012663e-4
1054	-0.001337327841945016
10550	0
10551	0
10552	0
10553	0
10554	0.00680637398933911
10555	0
10556	0
10557	-0.004593429202123644
10558	0
10559	0
10560	0.009121767373721766
10561	4.1311772778525405e-4
10562	0.00607912272352196
10563	-0.018391745179618543
10564	0
10565	0.009633295165326508
10566	0
10567	0.01482925578671198
10568	0
1056	0
10570	0
10572	0
10573	0
10574	0
10575	-0.005502027281672423
10576	0
10577	0.0030939272822102285
10578	0.00487006944242825
10579	-0.013830882658430944
10580	-0.005496366327050355
10581	0
10584	0.00574232461261688
10585	0
10586	0
10587	0
10589	-5.935240558664523e-4
1058	0.0025694208377200984
10590	0
10591	-0.013038300785539522
10592	-0.013633429894939651
10594	0
10595	0.0026307918517946794
10598	0
10599	0
1059	0.004651664773334938
105	0.001155525493164154
10600	0.0014216308169831388
10602	-0.013501992079210795
10603	0.00443691107617722
10606	-0.004274465716030302
10607	0
10608	0
10609	0
1060	-0.002319194146472809
10610	0.0015923968912139068
10611	0
10612	0
10613	0.002820246850723319
10614	0
10615	0.010497003092991803
10616	-0.0010969083799457135
10617	0
10618	-0.006612206458085771
10621	0
10622	0
10623	0
10625	0.01909233053242573
10627	0.0013810089298580206
10628	0.0022315921417120194
10629	0
1062	-0.0014844455326355253
10630	0
10631	-0.008159330737443557
10632	-0.012001215001149868
10633	0.022001508198544833
10634	0.02079429134491594
10635	0.010568915764459766
10636	0.005372747538170096
10637	0.005529262984194938
1063	0.008316050882028152
10640	0
10641	-0.013953030220006121
10643	-0.0655431165230281
10645	0
10647	0.00401232729928057
10648	0
10650	-0.011500325170950843
10651	7.218091169875719e-4
10652	0.0038610081682512753
10653	-0.03318744132578719
10654	0
10656	-0.009878879930979982
10657	-0.012132012585596735
10658	0
10659	0.0017955262168902518
10660	0
10661	0
10663	-0.009190196976945187
10664	-0.008253090861019507
10665	0
10666	-0.003243595275828563
10667	0
10668	0.003292400014559829
10669	0
10670	0
10671	0.002450813340635677
10672	0
10675	0
10677	-0.002070997545823783
10678	0.009955178497398314
10681	0
10682	-1.4609269257300202e-4
10683	0
10686	-4.92521518150425e-4
10687	0
1068	0
10690	-0.012967207403775171
10691	-0.002477505676634441
10692	0.001987417138979538
10693	0.03119839256730405
10694	0
10695	0.004811327433781567
10699	-0.0012808031549105187
1069	0
1070	0.00927568502814503
10712	0
10713	0
10714	0
10716	-0.01733351630576599
1071	-0.010466648632782422
10721	-0.006126297289396047
10723	2.1514844372868064e-4
10724	0
10725	0
10726	0
10728	0
10730	0
10732	0.008526658096162735
10733	0
10734	0
10735	0
10736	0.0022462160833715303
10737	0.01839561735850138
10738	-0.0016429642126277743
10739	-0.0027564777757867606
10741	-0.005525045538366595
10742	-0.001141211809586304
10744	-0.0016813018726467223
10745	0.00979742922672686
10746	0.004963078825045036
10747	0
10749	-0.00961771332504822
10750	0.02761317081115842
10752	0
10753	0
10755	0
10758	0.0014596299602559397
1075	0
10761	0
10762	1.0320739316961902e-4
10763	0.00764268748093926
10765	0.0028898153491072683
10766	-0.018870133665580956
10767	-7.539109932891473e-4
10768	0
10769	0
10771	-0.00328880967824258
10772	0
10773	0.009823427292378553
10775	5.815609111692295e-4
10776	0.005254238612719812
10777	0
10778	0.014870033228051699
10780	0
10781	0.010644223646096457
10782	-0.010509789775964515
10785	0
10786	0
10787	0.0037919767137723354
10788	0.005849555348154927
10791	0.02854532092640224
10793	-0.019299545107988075
10794	-6.475276251838764e-4
10795	-0.017129204748009774
10797	-0.017819296986862382
10798	0
10799	0
107	-3.642865011845772e-4
10801	-0.0026938311700552076
10802	-0.010558236246105676
10803	0.027840540973115342
10807	-0.005819289516670149
10808	0
1080	0
10810	-0.012588937200893772
10813	0
10814	0
10816	0.013049283024962314
10817	0
10818	0
1081	0
10825	0
10826	-0.001946420597158947
10827	0.001987115947602232
10840	0
10841	0
10842	0.015562318610946249
10844	0
10845	0
10846	0
10847	0
10848	0
10849	-0.016806119782677188
1084	0
10850	0
10855	0.012794613066924898
10856	-0.015603081952569037
10857	0
10858	0
10859	0.0014991072044597497
10861	0
10863	-0.006793466286414755
10864	0
10865	0
10866	0
10867	-0.0018871102847021416
10868	0.007908143568272007
10869	0
10871	0.019872566136195247
10873	-0.0048029452978566286
10874	-0.01492429000666445
10875	0
10876	0
10879	0
1087	0
10880	0
10881	0
10882	-1.8094903441761784e-5
10884	-0.014952659269493773
10885	0
1088	-0.051099067279542526
10891	-6.950957510638323e-4
10892	-0.01150717993880829
10893	0
10894	-0.003013978031422885
10895	0
10897	0.008118573547085662
10898	0
10899	1.8617787810997792e-4
1089	0.017051704498885566
108	0
10900	-0.0059455513751717854
10902	-0.004683147499610833
10903	0
10904	0
10905	-1.677040677361074e-4
10906	0
10907	-0.0030840019269476318
10908	-0.0029454589126871704
10911	0.01706481306200218
10912	0
10913	0
10914	0
10915	-0.010332025018844589
10916	0
10917	-0.0251315557784131
10919	-0.007344411857048203
10920	2.3062138927936617e-4
10921	0.004642276313799015
10922	-0.004641651885434748
10923	0.010268998137613722
10924	-0.016655577419645396
10926	0.01104607181152586
10927	0
10928	0.0039923676369121594
10929	0
10930	0
10935	-0.0014293960375556254
10936	0
10938	1.0378872722561813e-5
10939	0
10940	0
10942	-0.024819226715079013
10943	0.00876987982980104
10944	0
10945	0
10946	-3.739300487395696e-4
10947	0.008005711441806266
10948	0
10949	-0.014286616491175238
10950	0.00597279044723905
10952	0
10953	0.0119489153120145
10954	0.021729723178856342
10955	2.2176845186443265e-4
10956	-0.002083765224795655
10957	0
10959	0
10960	-0.006185984800292286
10961	0
10962	0.017506488220637766
10963	0
10964	0
10966	-0.015562227659656279
10969	-0.001523237190261562
10970	0.005782724908988077
10972	0
10973	0
10974	0
10975	4.911275067389854e-4
10978	0.001928579206037169
10979	-0.00758075970214395
10980	0
10981	0.005476758282953146
10982	0.009326751537985125
10983	4.0426206461126774e-4
10985	0
10987	0.004489355766202139
10988	0
10989	-0.010343644771811827
10990	0
10991	0.008106349441733437
10992	0
10993	0
10994	-0.001233739811779864
10998	0
109	0
10	0.0030807162698549403
11000	-0.007301512057459508
11001	-0.004884885615008279
11004	0
11005	-0.003758094541023489
11006	0
11007	0
11009	0.0039544016229139745
11010	0
11011	0
11012	0
11013	0
11014	0.008294174574077814
11015	0
11016	-0.007128798380469195
11017	0
11018	0
11019	0
1101	0
11020	-0.002089785793281253
11021	-0.0016415704402247791
11022	0
11024	0.013926092310695644
11025	0
11027	0.013692810280623713
1102	0.023432906321249735
11030	-0.008157019832372988
11031	0.01450893175493199
11033	0
11034	-0.008111110405285907
11037	0
1103	0
11040	-0.011805589366540893
11041	-0.01130327179714653
11043	0
11044	1.2042759533682551e-4
11045	0.010217011542179553
11046	0
11047	0
1104	0
11051	-0.010039246047015648
11052	-0.010735838225873836
11054	0.009161315474064631
11055	0
11056	-0.006003872350909897
11057	0
11059	0
1105	-5.301115602124472e-4
11060	0
11061	0
11062	0.005018785774856512
11063	0
11064	0
11065	0.013829308620506001
11066	0.002454976439439881
11067	-0.0028434994826981408
11068	0
11069	0
11070	0
11072	-0.005427086074784971
11073	0
11074	-0.0012798815981539871
11075	-0.015078775975891943
11076	0
11078	0
11079	0
1107	0.007521285075463044
11080	0.017504525880730617
11081	0.02798744575266512
11082	0
11083	-5.235367237519527e-5
11085	0
11086	0
1108	0
11092	0
11093	0
11094	0
11095	0
11096	-0.0029520837677765735
11097	0
11098	-0.008313629357239389
11099	-0.0023641167335192196
1109	0
11100	-0.0016144941839799627
11102	-0.0013865410176976422
11103	0
11104	0
11107	-5.074196374238356e-4
11108	0
11113	0
11116	0
11117	0.01183989779570893
11118	0.006942258850409145
11119	9.764355929332516e-4
1111	0
11120	0
11122	0
11123	0
11124	0.0026170382879091647
11126	-0.009530260696285061
11127	-0.0064536067303587845
11129	-0.00785675034168898
1112	-0.004845880685196237
11130	0
11131	0
11132	0
11133	-6.285357275794607e-4
11135	0
11136	0
11137	0
11138	0.018428698759861903
1113	0
11140	0
11142	-0.011780507530545666
11144	0
11145	0.010494427127233726
11146	0
11147	0.0017200019164269073
11148	0.006567183806229772
1114	0
11151	0.012122246297615201
11152	0.0073486925212918695
11153	0
11154	0
11155	-0.0011057648362451551
11156	0
11157	0
11160	0
11161	0
11162	-0.007069190660316388
11163	0
11166	0
11167	-0.0028622250152916823
11168	0.0059788031603867425
11169	0
1116	0.004756641568724787
11170	6.612073936979071e-4
11171	0
11172	0
11174	0
11176	0
11177	0
11178	0
11179	-0.005103969775226057
1117	0.028869959022125
11180	0
11181	0
11182	0
11183	0
11184	0
11186	-0.006515981138421466
11187	0
11188	0
11189	0
1118	-0.014452406335862911
11190	0
11193	0.0185455496212348
11194	0.009915420302156083
11196	-0.004559862893861976
11197	0.024762776499428842
11198	-0.00308197606444192
11199	0
1119	0
11201	0
11202	0
11211	0.004493827108761366
11212	0.009191028851649716
11213	0.0034590763716516484
11214	-0.007322883839454179
11215	0
11216	0.030613906568978763
11219	0
1121	0
11221	0
11222	0.01098834750772364
11223	-0.008837640047618316
11226	0.004658962657068873
11228	0
1122	-0.0037281369029707615
11230	5.937921434297721e-4
11231	0
11232	9.68665490187923e-4
11234	0
11235	0.00720073987545244
11236	0.0057265204867249725
11237	-0.006558767107697673
11238	0
112399	0
1123	-6.330175270689162e-4
11240	0.0013994596381371794
11243	0
11245	-0.0029089934199382087
112464	0
112479	0
11247	0
11248	-0.0015700185415672232
1124	0.015010665040885529
11250	0
11251	0
11252	3.4173653469022643e-4
11253	0.0014861486429095464
11254	-0.005351874502036027
11255	0
11258	0
11259	0
11260	0
112611	0
11261	0
11262	0.0016949214339316396
11264	0
11266	0
11267	-8.237357177115502e-4
11273	0
11275	0
11276	0
11277	-0.014877391261795663
11278	0
11279	0
11280	0
11281	0
11282	-0.007855096098952572
11283	0
11284	0
11285	0
112869	2.5859526440039527e-4
112950	0.003994667169567178
1129	0
112	0
11309	0
1130	-0.0068233823861363
11311	0
11313	0.011415983510184292
113146	0
11314	0.024133952073103232
11315	0
11316	0.004019029203273779
113177	-0.018189457373897586
113178	0
11317	0
11318	0
11319	-9.878653106424318e-4
11320	-0.006130568355560268
11321	0
11322	0.002228669545492381
113251	-0.0063230160877430705
11325	0
11326	0.01043897822780743
11329	0.012129652928379697
1132	0
11330	0
11331	-0.008913567439788697
11332	-0.00784604173490242
11333	0
11334	0.0017840663113542381
11335	0.00664213407531655
11336	0
11337	0
11338	-0.005857137684465411
11339	0
1133	-0.001006599376273163
11340	-0.011087772063706952
113419	0
11341	0.038075799814361
11342	0.014783651440061876
11343	-0.02003817414081641
11344	0
11345	0
11346	0
1134	0
1135	0
1136	0.0039034683778566347
113791	0.0030435737619436145
1137	0
113835	0
113878	0
1138	4.944363261817456e-4
113	0.014760366635239547
114034	0
114044	0
114049	0.0032130327960745754
114088	-7.456990547953197e-4
1140	0
114112	0.0018166702160883766
1141	0
1142	0
114327	0
1143	-0.014441019143174548
1144	0
114548	0.014593218892416385
1145	0
114625	0.0013903754890341625
1146	0.0040411688997747585
114791	0.00594341324959676
1147	0.0050608989072943
114819	0
114876	0
114881	0
114882	0.00751679606907257
114883	0.009165529957045329
114884	-4.034130712490572e-4
114885	-0.0020605233760079976
114897	0
114899	0.007749182263068974
114908	0
114932	-0.008261477951338886
1149	8.707480205014307e-5
114	0
115123	0.0020716186319332465
115201	0
115207	0.01264562579662434
115290	0
1152	-0.017978524839142196
115353	0.011912712918695967
1153	0
1154	0
1155	0.009875839313356472
115703	0
115708	0
115817	-0.001371998817623397
1158	0.006163784398110395
115939	0
115	-0.005996414889722182
116039	0.018986511292471347
1160	0
116138	0
1161	0.0023231339678408828
116285	0
116372	0.012002007008836793
116496	0.009457717212806896
1164	-0.007242962745526776
116828	0
116832	-0.022394575896003042
116984	0.0012965739489062184
116985	0
116986	0
116987	0.0024386243185525757
116	0.017309317956248627
117178	0.0030415904461126024
117246	-0.006324451916516717
1173	0
1174	-0.009331195488387964
1175	0
1178	0
1179	0
117	0.0052758276744683886
1180	-0.0026258624485080793
1181	0
1182	-0.008511361427632574
1183	0
1184	0
1185	0.007117737264734313
1186	0
1188	0
118	0.0015022263384857255
1191	0.002741768670560659
1192	0.0016641506777908609
1193	0.02446516570719662
1195	0.010420916708307968
1196	-0.0032925745481179602
1198	-6.122924504511367e-4
119	0
1200	0
1201	0
1203	0.005680309748740128
120526	0
1207	-0.009463345357115646
1208	0
1209	0
120	7.514811794753618e-4
1211	0
1212	0.009358066780510052
1213	0
1215	6.008046306014632e-5
122616	0.002856477713495469
1230	-0.011330790314131423
1232	-0.016398817979500224
1233	0
1234	-0.022986898329662626
1235	-0.008273219288358077
1236	0.003294625140110449
1237	0
123803	0.004179012326591303
123872	0
1238	-0.008309033579665576
123	-0.008937520874325722
124044	0
1240	0
124152	0
1241	0
124222	-0.002569053295118386
1244	0.01645093219538174
124565	0.004691802032904046
124583	0.0015919833626474587
124	0
125893	0
1258	0
1259	-0.012888533614790643
125	-0.006696523390288846
1261	5.354171686742379e-4
126208	0.006358165695489055
126231	-0.022550064089552815
126298	1.6021553104603723e-4
126299	0
126321	0
126353	0
126393	-0.0017276807960080228
1263	0.010288714002860144
1264	0.006049218908155099
1265	0
1266	0
1267	-0.008263842902571789
1268	0
1269	0
126	0
1271	0
1272	0.0015912538165255184
127534	0
127544	0.003094127962078675
127703	1.321378208628993e-4
1277	0.013586724258396812
127833	0
1278	-0.004134747743371082
1280	-0.0049120212923682
1281	0
1282	0
1284	7.719412462096323e-4
128553	0
1285	0
1286	0
1287	0
1288	9.536942619073273e-4
1289	0.02967658071785218
128	0.009916008833969946
129025	0
129080	0
1290	0.012781671497454785
1291	-0.0025109551895145846
1292	0.0017093528748043773
1293	0.0032311422319989667
1294	-0.007348119752208174
1296	0.011522776299922606
1297	0.004286385783594361
1298	0
1299	-0.002170157925328981
12	0
130074	0.004511060429327992
1300	0
1301	0
1302	0.004360826150824988
1305	-0.02231653553297052
1306	0.0014578054310634327
1307	0.020644860113575844
1308	0
130916	0
130	0
1310	-0.005601484851505438
1311	-0.0011087364795587847
1312	0
131408	0
1314	0.009294208180979816
131544	-0.007224092750813267
131566	0
131578	0
1315	0
131601	0.003427643842517968
1316	0
1317	0.006436318636613529
1318	0.009196353701148517
131	0
1326	0
1327	-0.0015509728482995101
1329	0.002285315545893163
132	-0.004401339219116083
133619	-0.00514525226682174
1339	0
133	-0.023714526039512695
1340	0
1345	0.005394744416149911
1346	-0.0018726073789700043
1347	0.00794829873207848
1349	0.012027065353064647
134	0
1350	0.023181835516057302
135138	0
1351	0
1352	0
1353	-0.015529358682456368
1355	-0.002001938089749218
1356	0.006193810280740623
1357	-0.0021498007924188843
1358	0
135948	0
1359	0
1360	0
1361	0
1362	-7.683625525903224e-4
1363	-0.006907193177093533
1364	-0.0036599763449100156
1365	-0.0025622861336225544
1366	0.00225125691911818
1368	-0.0033161228789439475
1369	0
136	0
1370	0
1371	-0.010804126041194037
1373	0
1374	-0.016453317950595205
1376	-0.00698870153343616
137886	0
1378	-0.003416539184227691
138046	0
138050	0
1380	0.020317854291980512
138151	-0.003530313512545392
138162	0
1381	0.018940825868629513
1382	0.017808495632114615
1384	0
1385	2.2299831474781873e-5
1386	1.4085601413549873e-4
1387	-0.007191119855057629
1388	-0.004861245414665563
1389	0
139081	0
1390	0.004530482167151
1392	0.004829150968182698
139322	-0.009275376861861763
1393	-0.010529401059072657
1394	0
139538	0
1395	0
1396	-0.03229872482609272
1397	0.025429871339798425
1398	-0.00909686185978315
1399	0.004213000661962486
13	0
1400	0.013888183723884517
1401	0
140459	0.0018669467564272383
140460	0.006173489855696985
140461	-0.0011971372484875387
140462	0
140465	0
140467	0
1404	0.011977630815003944
140545	0
140578	0.003849953303311876
140597	0
140609	0
1406	0
1407	0
140801	0.03136442489841868
140803	-0.0017491638149362458
140883	0
140885	0
140890	0
1408	0.007816424249954127
140	-0.00388643738775406
1410	0
1411	0
1412	0
1413	0.0020663674367805964
1414	0.008194778009085538
1415	3.248345283728781e-4
1416	0.00875506249211834
1417	-5.982597527342696e-4
1418	0
1419	0
141	0.004537738454057542
1420	0.0022983917241760025
1421	-3.430812338842434e-4
142684	0
1428	-0.0029039887502374565
1429	0.009887125725358464
142	0
1432	-0.0012375215834329553
1434	0
1435	0
1436	-0.01617050388682784
1437	0
1438	0.0049570461030203905
1439	0
1440	0
1441	0.008836968519181755
1442	0
1443	0
144404	0
1444	0.014338290748069568
1445	-0.006183168347069725
1446	-0.003981132002177138
1447	0
1448	0
1452	0
145389	0
1453	-0.0029295966965445447
1454	0
1455	-0.00306232634787942
1456	-0.005333538546959745
1457	0
1459	-0.013072222343419773
146057	-0.002950119694500138
1460	0
146227	0.003716063953415716
1462	-0.003121543868417893
1463	5.851180722866219e-4
1464	0
146542	0.0033599256169713583
146562	0
1465	0
146691	0
1466	0
146712	-0.003707617556650439
1468	-0.002489275198052092
1469	-0.008079318039098386
146	0.0033765474775694303
1470	0
147179	0
1471	0
1472	0.010401391845737493
147339	0
1473	-0.002025081055071374
1474	-0.005106386551260414
1475	0.008939641172505891
147657	0
147694	0
1476	0.0010454722492776443
1477	0
1478	-0.004690645599961027
147912	0
1479	-6.199831882866525e-4
147	-0.0012806639420113422
148022	0
148066	0
148229	0
1482	0
1486	0
148753	0.0016906240975296256
1487	-0.003909355751159822
1488	-0.0025768777586912426
1489	0
148	0
1490	5.302416194433911e-4
149111	0.003045387759206621
1491	0
1493	0
1495	-0.020340712555136576
149603	0
1496	0.013358753876728361
1497	0
149986	-0.005997142098939642
1499	-0.020546482123176925
14	0
150160	-4.23465546576043e-4
1501	0
1503	0.007639690196264247
1506	0
150726	-8.15631283449524e-4
1508	-0.013663447787161116
150967	0.0144527621189582
1509	0.00539598118225781
150	-0.005368418057778035
151011	0
151050	0
1510	-0.005378872579398971
1511	-0.006060820589495275
1512	-0.007673220209108883
1513	0.014168738225495978
1514	-0.001019292478011797
1515	7.374027320955712e-4
151987	-0.006244889058029196
1519	0.004377138529777528
151	0
152006	0
1520	0
152185	0
1521	0
1522	-0.04351021854956176
1523	5.859506461715123e-4
1524	-0.027680767004786472
152559	0.005879518597380094
1525	-2.3042548061572065e-4
1528	0
152	9.566799648243418e-5
1534	0.004337242175865835
1535	0.009299670127742904
1536	-0.023424726502016466
1537	-0.0020511724111042353
1538	0
1539	0
153	-5.595037260686239e-5
1540	0
1543	7.542018357337854e-5
1544	0
1545	-0.008515239701090365
154661	0.0063131145916869155
154796	-0.006431442557701765
154881	0
1548	0.004743535289927189
1549	0
154	-0.045013664248033436
155066	-0.005273513522865944
1551	-0.008544230494121544
1553	-0.0011033060113825196
155400	0.01086292010463582
1555	0
1556	-0.009385262620181105
1557	-0.004165073797790994
1558	0
