gene	male-fetus-coarse-3
29100	-7.482935886296726e-4
29102	0
29103	0
29104	0
29105	0
29106	-8.157621745320541e-4
29107	0
29108	-5.456526964352102e-4
29109	0
29110	-0.0064906013123612405
29113	-0.004219986562425424
29114	0
29115	0
29116	0
29118	0
29119	0
2911	0
29121	0.007232968955235865
29122	0
29123	0
29124	0
29127	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
291	0
2920	0
2921	0
2922	0.015094252363654838
2923	0
2925	-0.0018392238752917413
2926	0
2928	0
292	0
2931	0
2932	0
2934	-0.00505665116796
2935	0
2936	0
2937	0
2938	0.0016718456391581218
293	0
2940	0
2941	0
2947	0
2948	0
2949	0
2950	0.0014702471068260047
2954	-3.7229061163683916e-4
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2965	0
2968	0
2969	0.00299773393384378
2971	0
2972	0
2974	0
2975	-0.001374273160814402
29760	8.269897604969691e-4
29761	0
29763	0
29766	0.00846907802824186
29767	0
2976	0
29774	0
29775	0
29777	0
2977	0
29780	0
29781	0
29789	0
2978	0
29796	0
29799	0.006446067550140236
2979	0
29802	0
29803	0
2980	0
2981	0
2982	0.006222553118706612
2983	0.002382922787384446
29842	0
29844	0
2984	0
29851	0.0018911663859765158
29855	0
2986	0
2987	-0.0013725542710068975
29880	-0.002951167707288725
29881	0
29882	0
29883	0
29887	0
29888	0
29889	0
29890	2.0985169253162687e-4
29893	0.007766695775644837
29894	0
29895	0
29896	0.0025327461145817068
29899	0
29901	0
29902	0
29903	0
29906	0
29909	0.0018072417939470147
2990	0
29911	0
29914	0
29915	0
29916	0
29919	0
29922	0.012138063103478348
29923	0
29924	0
29925	-0.0028492723075681657
29926	0
29927	0
29928	9.460072830189402e-4
29929	0
2992	0
29930	0
29933	0
29935	0
29937	-5.645455566216917e-4
2993	0
29940	-0.003272920370083543
29942	0
29943	0
29944	0
29946	0
29948	0
29949	0
2994	0
29951	0
29953	-8.40637187013514e-4
29954	0
29956	-0.00238470706520167
29957	0
29959	0
2995	0.0012880066449369272
29960	0
29965	0
29966	0
29967	0
29968	0
29969	0
2996	0
29974	0
29978	0
2997	0
29980	0
29982	0
29984	0
29986	0
29988	0
2998	0
29991	0
29992	-1.390473684189506e-4
29994	0
29995	0
29997	0
29998	0
29999	0
2999	-0.006031631654297049
29	0
2	0
30000	0
30001	0
30008	0
30009	0
3000	0
30012	0
3001	0
3002	-0.0061110830489145415
3003	0
3004	0
3005	9.786157040794353e-4
30062	-0.003276668011814353
3006	0
3007	0.002899598218892551
3008	0
3009	0
3012	0.008638690508102675
3014	0
3015	0
3017	0
3018	0
301	-0.010293136517191106
3021	0
3024	0.001383937782717047
3026	-2.9235770290187904e-6
3028	0
3029	-9.326715184517285e-4
302	0
3030	0
3032	-0.0042818407261846735
3033	0
3034	-2.8965847616921006e-4
3035	0
3036	0
3037	0.0023801859051585184
3043	-0.009358809276581448
3045	-0.002593149490466395
3046	0.010081693926511585
3048	0.05257963609787336
3049	1.5558891411534046e-4
3052	-0.002496110622006585
3053	-4.569283996671032e-4
3054	0
3055	-0.002375633940088073
3059	-0.0034851226050885945
3060	0
3061	0
3062	0
3064	0
3065	0
3066	0
3067	-0.0011348160148012324
3068	0
3069	0
306	0.003972718935007237
3071	0
3073	-0.0029266248613119186
3074	-0.007529472580678162
3075	-0.008607835092940571
3077	0
307	0
3080	-0.0010904449331431137
30811	0
30813	0
30814	0
30817	-0.003678843711850649
30819	0
3081	0
30820	0
30827	0
3082	0
30833	0
30835	0
30836	-0.0027548377618077705
30837	0
3083	0
30844	0
30845	-0.002401903986724386
30846	0
30848	0
30849	-0.0050115883022178506
3084	0
30850	0
3087	0
308	-0.002339256350729447
3090	0
3091	0
3092	0
3093	0
3094	0
30968	0
3096	0.0014488207398262946
3097	0.006004428025457896
3098	-0.0014142795590778071
3099	0
309	-4.917068423280005e-4
30	-0.0034726782222304167
3101	0
3104	0
3105	-0.005126502319901989
3106	-0.010489196118151568
3107	-0.008397541846964552
3108	-0.018601281350423614
3109	-0.01638147321028872
310	-0.003103660527888649
3110	0
3111	-5.157296549319825e-4
3112	0
3113	-0.03500378883616736
3115	-0.008347252870484606
3117	-0.01841324720026443
3119	-0.018115323930455705
311	-0.0015964256382673826
3120	-1.4586481529267365e-4
3122	-0.027058459676506375
3123	-0.019201634437474725
3128	0
312	0.0065360078204301795
3131	-0.0014874385929035884
3133	-0.0029974324509222153
3134	-0.003819805036617548
3135	0
313	0
3140	-0.0023251930782339867
3141	0
3142	0
3145	-0.0019961495555637877
3148	0
3149	0
314	0
3155	0
3156	0
3157	0.0048155205660766216
3158	0
3159	0.00291360460777088
3161	0
3162	0
3163	0
3164	-0.002505083363218343
3166	-0.004555282492583779
3169	0.0038734047370786507
316	-0.0039899548327721945
3170	0
3172	0
3174	0
3175	0
317662	0
3176	0
317762	0
317781	0
3177	0
3178	0
317	0
3181	0
3182	0
3184	0
3185	0
3187	0
3189	0.0018074977024845782
318	0
3190	0
3191	-0.003740179497086236
3192	0
3195	-0.001357799847161574
3196	0
3198	0
3199	0
319	0
31	0
3200	0
3201	0
3202	0.001050972830235953
3203	0
3204	0
3206	0
3207	0
3208	0
320	0
3211	0
3212	0
3213	0
3215	0
3216	0
3217	0
3218	0
3219	0
321	0
3221	-2.473452169984243e-4
3222	0
3223	-9.089168786331097e-4
3224	-0.0016858008600323573
3226	0
3227	-0.002014416579586547
3229	-0.003953867276181924
322	0
3231	0
3232	0
3235	0
3236	0
3237	0
3238	0
3239	0
323	0
3240	-0.0013093580768010332
3241	0
3242	0
3248	0.021344318249992146
3249	0.005282161200417229
324	0
3250	0
3251	-0.004098959430134032
3257	0
325	0
3263	-0.0020164475774447576
3265	0
3267	0
3268	0
3269	0
326	0
3270	0
3273	0
3274	0
3275	0
3276	0
327	-9.257902966710262e-4
3280	0
3281	1.329173390907259e-6
3283	0
3284	0
328	0
3290	-0.005070696525175949
3291	0
3292	0
3293	0
3294	0
3295	0
3297	0
3298	0.0016105960723571094
3299	-0.00596609204781126
329	0
32	0
3300	0
3301	0
3303	0
3304	-0.0010874521877366693
3305	0
3306	0
3308	0
3309	0
330	0
3310	0
3312	0
3313	-9.634800445003219e-4
3316	0
331	0
3320	0
3321	0
3326	0.0041397247994877494
332	0
3337	0
3338	0
3339	0
333	0
3340	0
3344	0
3346	0
3347	0
334	0
3350	0
3351	0
3352	0
3354	0
3355	0
3356	-0.0021394571027071934
3357	0.012769259196134693
3358	0
3359	0
335	0.00829746418078399
3360	0
3361	0
3363	0
3364	0
336	0
3371	0.0015620235796845936
3373	-0.0030394796994327824
3375	0
3376	-0.0028671808012087976
337	0
3381	0
3382	0
3383	0
3384	0
3385	-0.0026488095825627058
338645	0
3386	0
338	0.006044777530143375
339105	0
339229	-0.0015381323983165846
339290	0
339448	0
339479	0.006865316218986841
3394	0
339524	0
3396	-3.273630780426377e-4
3397	0.003124292945826972
3398	0.0020556990214795666
3399	9.90933714146693e-4
339	0
33	0
3400	0.0029160822679579835
340591	0
3416	0
3417	0
3418	0.0015235295405255323
3419	-2.2924404209991302e-4
341	-0.015814071487644316
3420	0
3421	0
3422	0
3423	-0.001185955671988871
342538	0
3425	0
3426	0.0032801622802779025
3428	0
3429	-0.020795623249276817
342	-0.004460101795394864
343069	0
3430	0
3431	0
3433	0
3434	-0.004217715239472402
3437	0
3439	0
343	0
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	0
3456	0
3458	0
3459	-0.005747010128359113
345	0.008372981658387178
3460	0
346157	0
346562	0
3467	0
347344	0
3475	0
3476	0
347733	0.007778272461099943
347853	0
347902	0
3479	0
347	-0.019691173359208523
3480	0.0029214162702289074
3482	-0.006893598813484704
3483	0
3484	0
3485	0
3486	0
3487	0.001876224188901718
3488	0
348995	0
3489	0
348	-0.005141641883993929
3490	-0.007924138165340586
3491	0
34	-2.1390797994083637e-5
3508	0
350	0
3512	-0.022089261857573057
3516	0
351	0
353189	0
353299	0
353500	0
353514	0
353	0
3543	0
3547	0
3549	0
354	0
3550	0
3551	0
3552	0
3553	0
3554	0.0030432714757201553
3556	-0.001641769619956067
3557	0
3558	0
3559	0
355	0
3560	0
3561	5.266884195971867e-4
3562	0
3563	0
3565	0
3566	0
3567	0
3568	0
3569	-5.82238226323475e-4
356	0
3570	-0.0012213991270598442
3572	0
3574	-6.084122541284896e-4
3575	0
3576	0
3577	-0.0019025783310310219
3578	0
3579	-0.008023741499964307
357	0
3586	0
3587	0
3588	0
3589	0
358	0
3590	0
3592	0
3593	0
3594	0
3595	0
3596	-4.0054147284725953e-4
3597	-0.0017495478883923273
3598	-0.011354070044977845
359	3.5081790974498606e-4
35	0
3600	-0.00195244845416785
3601	0
3603	0
3604	0
3605	0
3606	0
3607	0
3608	0
3609	0
360	0.0017007892624233821
3611	0
3612	-0.0022857642141828295
3613	0
3614	-0.002444879664912918
3615	0
3617	0
3619	0
361	0
3620	-0.006515322138193326
3621	0
3622	0
3623	0
3624	0
3625	-0.01268783804917377
3626	0
3627	0
3628	0
362	0
3630	0
3631	0
3632	0
3633	0
3635	0
3636	-0.0030966540707579003
3638	0
363	0
3640	0
3641	0
3642	0.007139325896321415
3643	0
3645	0
3646	0.0034370565078214415
3651	0
3652	0
3654	-0.009024906227509946
3655	0
3658	0.0011146375169872181
3659	0
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0.005886278574722048
3669	-0.007234501772486707
366	-0.009394457381274682
3670	-0.0013613041969672973
3671	0
3673	0
3674	0
3675	0
3676	0
3678	0
3679	0
367	0
3680	0
3682	0
3683	0
3684	-0.004104717362914581
3685	-0.005689118014644931
3687	-0.002351831697345126
3689	-1.767126622194606e-4
368	0
3690	0
3691	0
3692	0
3693	-0.006601301719161754
3694	0.0016001837491387235
3695	0
3696	0
3697	0
3698	-0.005109627504361495
3699	0
369	0
36	-2.4798438069027615e-5
3700	0
3702	0
3703	0
3704	0
3705	0
3706	-0.0031147188907321996
3707	0
3708	0
3709	0
3710	0
3712	0
3713	0
3714	0
3716	0
3717	0
3718	0
3720	0.0049338216665965485
3725	6.384943178843181e-4
3726	0
3727	0
3728	0.006771171097091047
372	0
3730	0
373156	0
3732	-0.002985928723729004
3735	0
3736	-0.00312208179207786
3737	-7.352387793922324e-4
3739	0
373	0
3741	0
374291	-0.001259617606594142
3742	0
3744	0
3745	-6.42498326004271e-4
374655	0
3746	0
374868	0
3748	0
3749	0
375035	-6.666848344523252e-5
375056	0
375057	0
3750	0
3751	0
3752	0
375346	0
375449	0
3754	0
3755	0
3756	0
375790	0
3757	0
3758	3.333001649452148e-4
3759	-0.0017362436567525657
375	0
3760	-4.811274488980836e-4
3761	0
376267	0
3762	0
3763	0
376412	0
3764	0
3765	0
3766	-9.363628321630843e-4
3768	0
3769	0
3770	0
3772	0.003632438304955087
3773	0
3775	-0.0058035973470560494
3776	0
3777	0
3778	0
3779	0
377	0
3780	0
3781	0
3782	-0.003316012887488971
3783	-1.2769921568090873e-4
3784	0
3785	0
3786	0
378708	-0.0010682061681055607
3787	-8.6683990421948e-4
378	0
3790	0
3791	0.005540938401048966
3792	0
3795	0
3796	0
3797	0.0015807613072177761
3798	-0.0027105744088302317
3799	0
379	0
37	-4.315501031346852e-4
3800	0
3801	0
3802	0
3804	-0.00529441350055967
3805	0
3809	0
3811	0
3812	-0.0022687160886158786
3814	0
3815	0
3816	0
3817	0
3818	0
381	0
3820	0
3823	-2.709351051959037e-4
3824	0
3827	0
382	0
3831	0
3832	3.446821247124356e-4
3833	0
3834	0
3835	0
3836	0
3837	-5.781687263256323e-4
3838	-0.002826078410309653
3839	0
383	0
3840	0
3841	0
3842	0
3843	0
3845	0
3846	0
3848	0.0035638420285598648
3849	0
384	0.007710533120974643
3850	4.4750148828921304e-4
3851	0
3852	0
3853	0
3854	0
3855	0
3857	0
3858	0
3859	0
3860	5.713876062646363e-4
3861	0
3866	-0.0016594807437292902
3868	0
387032	0
387082	0
387263	-0.0019330674877305228
3872	0
387509	0
387751	0
387	0
3880	0.02012287264678394
3881	0
3882	0
3884	0
388567	0
388569	0
3885	0
388650	0
3886	0
388714	0
388796	0
3887	-1.2481338037779695e-4
388969	0.005302347085400755
3889	0
388	0
3890	0
389136	0.0092471150187551
389177	0
3891	0
3892	-7.227549166782877e-4
3895	-0.005377140944342666
389677	4.535029027803299e-4
3897	0
389856	0
389898	0
3898	0
3899	0
389	0
38	-4.7929819922470766e-4
3902	0
3903	-0.0013860832023381894
3904	0
390616	-0.0010733109085686084
3906	0
390892	0
3908	0
390940	0.002892550275620225
390999	0
3909	0
390	0.0027988157634536506
3910	0
3911	0
3912	0.0010275060460212797
3913	0
3914	0
3915	0
3916	0
3918	0
391	-6.201867252902265e-4
3920	-0.00824227399167765
3925	0.005744574020141978
3927	2.6193043287522894e-4
3929	0
392	0
3930	0
3931	0
3932	0
3933	0
3934	0
3936	7.834791322407919e-4
3937	-0.0013759352029401439
3938	0
393	0
3945	0
3948	0
3949	0
394	0
3950	0
3952	0
3953	0
3954	0.007561127749162407
3955	0
3956	-8.875088577757767e-4
3957	1.8130541572665139e-4
3958	-0.0035868025851969903
3959	-0.005679155737413729
395	0
3960	0.002155363708070088
3964	5.66054947412465e-4
3965	0
396	0
3972	-0.002276713133657007
3973	0
3975	0
3976	0
3977	0
3978	0
397	0
3980	0
3981	-0.002741791619950748
3982	0
3983	0.009445736430326947
3984	0.0043794001486748765
3985	0
3987	0
3988	-0.00194462325998189
398	0
3990	0
3991	0
3992	-9.6402864191968e-4
3993	0
3995	0
399664	0
399665	0
3996	0
3998	0
399979	0
399	-0.0025832603715672873
39	0
400084	0
4000	-0.0037555651820726445
4001	0.010768797434779757
400451	0.006663123413414716
4004	0
400506	0
4005	-0.004843797779608593
4007	0
4008	0
400	0
4010	0
4012	0
4013	0.0033238544886004945
4014	0
4015	0
4016	0
4017	0
4018	0
401	0
402055	0
4023	0.004589246471205732
4025	0
4026	0
402	-4.659726934854809e-4
4033	-0.005285348294691607
4034	0
4035	0
4036	0
4037	0
4038	0
403	0
404093	0
4040	0
4041	0
404281	0
4043	-0.0031593590300188863
4045	-0.0030719223961377163
404672	0
4046	0
4047	0
4048	0
4049	0
4050	0
4052	-3.3975539364029946e-4
4053	-0.0032695652376323967
4054	-0.002370967334839568
4055	0
4056	-0.0017240992269530416
4057	-3.298805291222982e-4
4058	-6.016065826663668e-4
4059	0
405	0.001264671321630339
4060	0
4061	0
4062	0
4063	0
4064	-0.0013875403982473325
4065	0
4066	-9.576186988136449e-4
4067	-0.00644057719997973
4068	0
4069	-0.012211168549423397
406	0
4070	0.0028228948768507906
4071	0
4072	0.027105920247198614
4074	0
4076	0
4077	0
407	0
4081	-3.872232126009615e-4
4082	0.007774190606472244
4084	0
4085	0
4086	0
4087	0
4088	0
4089	5.040459794652889e-4
408	0
4090	0
4091	0
4092	0.007819722901466644
4093	0
4094	0.0023107668218783402
4097	0
4099	0
409	0
40	0
4100	0
4103	0
4107	0
4109	0
410	-1.0534336420949614e-4
4110	0
4112	0
4113	0
4114	0
4115	0
4116	0
4117	0
4118	0.002470172214397203
411	0
4121	0
4122	0
4123	0
4124	-0.0024842846419247306
4125	0
4126	0
4128	0
4129	-7.891533749518579e-4
412	-2.2991664479812468e-4
4130	-0.0054349319738374435
4131	0
4133	0
4134	0
4137	0
4139	0
4140	0
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0
4148	0
4149	0.001859324914225069
414	0
4150	0.008416043220127564
4151	0
4152	0
4153	0
4154	0
4155	0
4157	0
4158	0
4159	0
415	0
4160	0
4161	0
4162	0
4163	0
4168	0
416	-0.0011686036696774808
4170	0
4171	0
4172	0
4173	0
4174	-0.0015276365368592437
4175	0
4176	0
4179	-3.8966278654025793e-4
417	0
4184	0
4185	0
4188	0
4189	0
4190	-0.003064794844232718
4191	0
4192	0.0025648578361637435
4193	0
4194	0
4199	-0.0025966466262911437
419	-0.0020744190222956264
41	0
4200	0
4201	0
4204	0
4205	0
4208	0.00423360302757696
4209	0
420	0
4210	-0.002195204064907809
4211	0.007720197504876757
4212	0.005918106067014376
4214	0.005613670532959574
4215	0
4216	-0.0010938922891782388
4217	-0.00832830198598265
4218	0
421	0
4221	0
4222	0
4223	7.12420374872704e-5
4224	0.0013257094254377605
4225	0
4232	0.0091968290885337
4233	0
4234	-0.003579176747749353
4236	0
4237	0.012129104130326982
4238	0
4239	0
4240	0
4241	0
4242	0
4245	0
4246	-0.002323106189124296
4247	0
4248	0
4249	0
4250	0
4253	0
4254	0
4255	0
4256	-0.009329451033672104
4258	0
4259	0
4261	-5.451248416518576e-4
4267	0
4277	-0.001392500738468038
427	0
4281	0
4282	0
4283	-0.005598215634035888
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4291	0
4292	0
4293	0
4294	0
4295	0
4296	0
4297	6.24747038814464e-4
4298	0
4299	0
429	0
4300	0.003469418517308768
4301	7.438070370667083e-4
4303	0
4306	0
4308	0
430	0
4311	0
4312	0
4313	0
4314	0
4316	0
4317	0
4318	-0.004520220597061544
4319	0
4320	0
4321	-0.0070060566448460005
4322	0
4323	-3.277109404236454e-4
4324	0
4325	0
4326	0
4327	0.003624892676898005
4329	0
432	0
4330	0.008705104502207446
4331	-0.001569459802908818
4332	-0.009799513224890694
4335	0
4336	-0.007556469305738221
4337	0
4338	0
433	-0.0022289769907310316
4340	-0.0037701518393643742
4342	0
4345	0.0027985939498745217
434	-0.0012029001431973767
4350	-0.001960210028608839
4351	0
4352	0
4353	0
4354	0
4355	-1.9196270355857666e-4
4356	0
4357	0
4358	0
4359	0.0010187504923120524
435	0
4361	0
4363	6.20246395037257e-4
43847	0
43849	0
438	0
439	0
43	0
440026	0
440073	0
440348	-0.0016452340768984815
440387	-0.002426858124323329
440560	0
440738	0
440	0
441024	0
441151	0
441263	-0.0033369041366524063
441601	-8.287800593314253e-4
442186	0
442194	0
4430	0
4435	0
4436	0
4437	0
4438	0
443	0
4440	0
444	-0.0029484056544997255
445	0
4477	-0.0017454289711410023
4478	0
4481	0
4482	-6.226189605849556e-4
4485	0
4486	0
4487	-0.012313227022581745
4488	0
4494	0
4495	0.0029552849307541785
4499	-0.009521904315505272
4501	-0.017146992229987376
4502	0
4504	-0.0013199372243985587
4507	0
4515	0
4520	0
4521	-0.0018169781432052028
4522	-1.7040699910450877e-4
4524	0
4528	-0.011397375226333207
4534	0
4542	-0.006757448814264178
4543	0
4544	0
4547	0
4548	0
4552	0
4582	7.101429351030276e-4
4583	0
4585	0
4586	0
4588	0
4589	0
4591	0
4593	0
4594	0
4595	0
4597	0
4598	0
4599	-0.007582403195736603
4600	-0.006286817676092601
4601	0
4602	0.004633479214009713
4603	-0.0024066627205779454
4604	0
4605	-0.005234295008440053
4606	0
4607	0
4608	0
4609	0
460	0
4610	0
4613	0
4615	0
4616	-0.004039707660474316
4617	0
4618	0
4619	0
4620	0
4621	0.008930659656503576
4622	0
4624	0
4625	0
4626	0.004818252539770666
4627	0
4628	8.624269928704431e-4
4629	0.005739264519879335
462	0
4632	0.0017845298149181607
4633	0
4634	0
4635	9.542050065244754e-4
4636	0.0016250909677609025
4637	0
4638	0
463	0
4640	0
4641	-8.853198901852196e-4
4642	0
4643	0
4644	-0.004455326246202849
4646	0
4647	0
4649	0
4650	0
4651	0
4653	0
4654	0
4656	-4.8332553366302735e-5
4659	0
4660	0
4661	0
4664	0
4665	0
4666	5.577276441630339e-4
4668	0
4669	-0.002207971648216073
466	0
4670	0
4673	0
4674	-0.0030913250618130055
4675	0.010363873010326435
4676	0
4677	-0.0024812480855295055
4678	3.579375460717748e-4
467	0
4680	-0.005980859496463955
4682	0
4683	-5.822776173119865e-4
4684	0
4685	0
4686	0
4688	-0.004821187692829881
4689	0
4690	-6.886377395267334e-4
4691	0
4692	0.015785572970386998
4693	0
4694	0
4695	0
4696	-0.005104202000458589
4697	0
4698	0
4700	0
4701	-0.0027633989236261016
4702	0
4703	0
4704	0
4705	0
4706	-3.1166647088881844e-4
4707	0
4708	-8.330084476045052e-4
4709	-0.005293686073129736
4710	0
4711	0
4712	-7.597463093034404e-4
4713	0
4714	0
4717	0
4718	0
4719	-0.010401762390254789
471	0
4720	0
4722	0
4723	0
4724	0
4725	0
4726	-0.0016439290406212682
4728	-2.1442074112589427e-4
472	0
4733	0
4734	0
4735	0
4738	-0.0010222264259325262
4739	0.002928648982474382
473	0
4741	0
474344	0.0010750183159808566
4744	-0.0026905878987454994
4745	0
4747	0
474	0
4750	0
4751	0
4752	0
4753	0.005413254649531649
4756	0
4758	0
4759	0
475	0
4760	0
4761	0.0024519827492268543
4762	0
4763	0
476	-0.0014734936775243359
4771	0
4772	-2.411552800977619e-4
4775	0
4776	0
4778	0
4779	0
477	-0.0025641474013467173
4780	-0.009490500533456717
4781	0
4782	-0.0059120954934148914
4783	0
4784	0
478	4.6116280326334173e-4
4790	0
4791	0
4792	0
4793	0
4794	0
4795	0
4796	0
4798	0
4799	0
479	-1.0565901942573271e-4
47	0
4800	0
4801	0
4802	0
4803	0
4804	0
4807	0
4808	0
4809	0
4811	0.004774603308339674
4814	-2.699004688564929e-4
4815	-5.479644776503486e-4
4817	0
4818	0
481	0
4820	0
4821	-6.623798844697309e-4
4824	-3.6408309590963696e-7
4825	0
4826	0.020315920042727104
4828	-0.005592919165370648
4829	0
482	0
4830	0
4832	-0.0011829818755460537
4833	-8.086883021813497e-5
4835	-0.0038434125877579465
4836	0
4837	-0.016209758565629444
4839	0
483	0
4841	0.0025851814493074395
4842	0
4843	-7.263672905658607e-4
4846	0
4848	0
4849	0
4850	0
4851	0
4852	0
4853	0
4854	0
4855	0
4856	0
4857	0
4858	0
4860	0
4861	0
4862	0
4863	0
4864	0
4868	0
4869	0
4878	-0.0014161616252551283
4879	0
487	0
4880	0
4881	0
4882	0
4883	0
4884	0
4885	-0.011038186894546541
4886	0
4887	0
4888	0
4889	0
488	0
4891	0
4892	0
4893	0.0026956614477488417
4897	-0.00345882382703796
4898	0
4899	0
489	0
48	0
4900	-6.795841443549412e-4
4901	0
4902	0
4905	-0.0017481803276521316
4907	-0.006711091507329778
4908	0
490	0
4913	0
4914	0
4915	-6.064058340315245e-4
4916	0
4917	0
4919	3.6646187996017054e-4
491	0
4920	0
4921	-0.003860900541217809
4922	0.00195275311347063
4923	0
4924	0
4925	0
4926	0.0014684503875643953
4927	-2.309666551154757e-4
4928	0
4929	-0.008043881491421743
492	0
4931	0
4935	0
4938	-6.390128382734108e-4
4939	0
493	0
4940	0
4942	0
4946	0
4947	0.001488479059168418
4948	0
4952	0
4953	0
4956	0
4957	0
4958	-0.003970831502379376
495	0
4967	0
4968	2.1490128168906209e-4
4969	0.012385440881129089
496	0
4973	-0.0036565327311234544
4974	-0.009331487916992407
4975	0
4976	0
4978	0
4982	0
49855	0
49856	-8.338889987431826e-4
4985	0
49860	0.0019144065182003722
4986	0
4987	0
4988	0
498	0
4990	0
4991	0
4992	0
4993	0
4994	0
4995	0
4998	0
4999	0
5000	0
5001	0
5002	-0.0027822206511854517
5003	0
5004	0
5005	0
5007	0
5008	0
5009	0
5010	0
5016	0
5017	0
5018	0.0035575946560330025
5019	-0.0015776298621313987
501	0
5020	0
5021	-8.996183604352487e-4
5023	0
5024	0
5025	0
5026	0
5027	-0.002090721837560689
5028	0
5029	-8.161894125931123e-4
5030	0
5031	0
5033	0
5034	0
5036	0
5037	-1.6173816466414726e-4
5042	0
5045	0.0028647847985674283
5046	0
5047	0
50485	0
50486	0.002983966847162257
50487	0
50488	0
50489	0
5048	0.0025164762071901176
5049	0
50506	-0.0010390462970999944
50507	0
50508	0
50509	-0.009596495553406541
5050	0.0038948107594062647
50512	0
50515	0
5051	0
5052	0
5053	0
5054	-0.005005960962013468
5055	0
5058	0
50613	0
50615	0
50616	0
50617	0.0016013464508291277
50618	0
50619	0
50626	0
50628	0
5062	0
50632	0
5063	0
50649	0
5064	0.003456421429804509
50650	0.004918489073094347
5066	-0.003920587651910009
50674	0
5068	0
5069	0
506	0
50700	0
50717	0
5071	0
5073	-0.0017672906528567703
5074	6.269006031098292e-4
5075	0
5076	0
5077	-6.129197142776515e-5
5078	0
5079	0
50805	0
50807	0
50809	9.010503038652781e-4
5080	-0.002303435292715802
50810	7.507003256271734e-4
50813	0
50814	0
5081	0
5082	0
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	0
5083	0
50840	0
50848	0
50852	0.001527824113851646
50853	0
50854	0.008837886917203292
50855	0
50856	0
50859	-8.616864419479512e-4
50861	0
50862	-0.001075389762686924
50863	0
50865	0
5087	0.004536021915580824
5089	0.0023231215834130965
5090	0
5091	-0.005284664522913007
5092	0
50937	0
50939	0
5093	0
50940	0
50943	0
50944	0
5094	0
5095	0
5096	-0.005730839202759223
5097	0
5098	0
50999	-4.9212722504402134e-5
5099	0
509	0
50	-5.589835569408635e-4
51001	0
51002	0
51003	0
51004	0
51005	0
51006	0
51008	0
51009	0
5100	0
51011	0
51012	0
51014	0
51015	0
51016	0
51018	0
51019	0
5101	0
51020	0
51021	0
51022	-0.005953773267661516
51023	0.006602962763131934
51024	0
51026	0
51027	0
51029	7.443017746120343e-4
51031	0
51032	0
51035	0
51042	0
51043	-0.002137006778312097
51046	0
5104	0
51050	0
51052	0
51053	-5.025376455878853e-4
51054	0
51056	0
5105	0
51063	0
51065	0
51066	0
51067	0
51068	-6.258715954893102e-5
51069	0
5106	0
51070	0
51071	-9.099805117470885e-4
51073	0
51075	0
51076	0
51077	0
51078	0
51079	0
51081	0
51082	0.0012333437810833534
51083	0
51084	0
51085	-0.0022680294799507124
51087	0
5108	0
51090	0
51092	0
51093	0
51094	-0.0012417980034084906
51096	-0.0026773375682388042
51097	0
51098	0
51099	0
51100	0
51101	0.004774118230193938
51102	0
51103	0
51104	0
51105	0
51106	0
51107	0
51108	0
51109	0
5110	0
51110	-0.0073323788137800204
51111	0
51112	0
51115	0
51116	0
51117	0
51118	0
5111	-0.0016410749208756261
51125	0
51127	0
51128	0
51129	-0.0016450079368023945
51131	0
51132	0
51133	0
51134	-0.003462482645233645
51135	0
51136	0
51138	0
51141	0
51142	-0.0010727947612725092
51143	0
51144	-0.004161216381486437
51146	0
51147	0
51149	0
51150	-0.003277990737766107
51151	0
51154	-0.0011271327966862724
51155	0.009200986430893796
51156	0
51157	0
51160	0
51161	0
51162	0
51163	0
51164	0
51167	-0.0036300129445170385
51168	0
5116	0
51170	0
51171	0
51172	-0.004922964712219749
51174	0
51176	0
51177	0
51179	0
51181	-0.0011094745971996535
51182	0
51184	-0.0019013732671358296
51185	0
51186	-0.0024526460767502756
51187	0
51188	0
5118	0
51191	-0.002276755042668775
51192	-0.004877512866136488
51193	0
51195	0
51196	0
5119	4.608875990052624e-4
51200	-8.587248557089217e-4
51202	0
51203	0
51204	0
51205	0
51206	0
51207	0
51208	0
51213	0
51214	0
51218	0
5121	0
51222	0
51224	0
51226	0
51227	-0.0036259486104525235
51228	0
5122	-0.004697597991408585
51230	0
51231	0
51232	0
51233	0
51237	-0.007817422262159254
51257	0
5125	0
51265	0
51266	0
51267	0
51268	0
5126	0
51270	0
51271	0.0011305877408162902
51272	0
51274	0.0028609303619538257
51275	0
51276	0
51278	-0.003616577350564029
51279	0
5127	0
51280	0
51281	0
51282	-0.004418066848684893
51283	0
51284	0
51285	0
51286	0
51287	0
51289	0
5128	0
51290	-0.007532184232091089
51291	0
51292	0
51293	-0.0014816197746839947
51294	0
51295	0
51296	-0.004971918175911976
51297	0
51298	0
51299	-0.002675940962391845
5129	0
51301	0
51302	0
51303	0
51304	0
51306	0
51307	0
51308	-0.0012288151992019803
