gene	female-elderly-fine-2
10850	-0.014790396379707528
10855	0
10856	0
10857	0.015974376665615044
10858	-0.034170292062034244
10859	0.0036586101995320307
10861	0
10863	0.026845680960052132
10864	0.00366076882758239
10865	-0.022752362385476347
10866	-9.370621660512185e-4
10867	0
10868	0.003131946987959345
10869	2.3446354252741963e-4
10871	-0.00290281012815401
10873	-0.036814350036064244
10874	0.01989862717069189
10875	-0.01099445083074771
10876	0
10879	-0.0014851864728191234
1087	0.009274646454657368
10880	-0.005261262515674172
10881	0
10882	-5.193307539930781e-4
10884	-0.021067403965135387
10885	-0.02086932832453268
1088	-0.031764090520891665
10891	-6.526942340931273e-4
10892	0
10893	5.285871173655623e-4
10894	0.03460204434916207
10895	0.0018512944206949694
10897	0
10898	0
10899	-0.00967052788319355
1089	-0.009282596481022727
108	0
10900	0.0047563940936231185
10902	-0.005378794367150728
10903	-0.028154983381670887
10904	0.03107329882708669
10905	0
10906	-0.008015449597277765
10907	0
10908	0
10911	0.016313404842683708
10912	0.005675800945448176
10913	-0.004074392420439815
10914	0
10915	-0.011002849187862833
10916	0
10917	-0.023694826798636246
10919	0
10920	0.00682584509161631
10921	0.005103193967633956
10922	0
10923	0
10924	-0.04085431920204238
10926	-0.008382515802028449
10927	-0.0015713496061575069
10928	-0.002693399740188718
10929	0
10930	-0.014613002573491657
10935	0.00606151000761819
10936	0
10938	0.020651543340315444
10939	-0.00528501438873219
10940	0.01101885190290738
10942	0.009292785812291635
10943	-0.00905062472217224
10944	0
10945	0
10946	0.006450949342141933
10947	0
10948	-0.02165557035864027
10949	-9.526890336363918e-5
10950	0.004126449745643565
10952	0
10953	-0.006209354708208878
10954	-0.024636144745041843
10955	-0.005471447900333002
10956	-0.009495992157806783
10957	0.005889213484910708
10959	-0.010953969202953488
10960	0
10961	0.009413913070015946
10962	2.5040545901294916e-4
10963	-0.002915405883556361
10964	-0.05654556241621324
10966	0.0012424367559501163
10969	0
10970	-0.0014737793535579242
10972	2.3578595455645777e-4
10973	0.024395633816390826
10974	0
10975	0.022879660231138882
10978	-0.010575956728058623
10979	9.041619188474772e-4
10980	-0.009362442492122976
10981	0
10982	-0.02800929527073079
10983	0.0095047080981145015
10985	4.2909269386848546e-4
10987	0
10988	-0.0013713264073777064
10989	0.010263488893915615
10990	-0.0037574609635636987
10991	-0.010781561931967429
10992	0.004805451032277517
10993	-0.019029813892092108
10994	-0.004182822723286236
10998	-0.0028349781941953995
109	0
10	0.0029466894848586885
11000	0.012672851197562073
11001	0.015325040443983527
11004	0.011362210969915553
11005	-0.010112766997291892
11006	-5.15878462663456e-4
11007	0.019990640864235274
11009	-0.002150198045708666
11010	0.034154283468942066
11011	3.2002887607735436e-4
11012	0
11013	0.003836762855226368
11014	-0.012422746908119696
11015	0
11016	-7.681004539918573e-4
11017	-0.0068312903489538114
11018	0
11019	-0.0051018745238558556
1101	-0.04393254784183808
11020	0.002736334772855396
11021	0
11022	0
11024	0.008696054941440589
11025	0
11027	0.009109869858547589
1102	-0.007948412789933693
11030	0
11031	0
11033	-0.005189459508407384
11034	0.01363417381746262
11037	-0.020082690183108137
1103	-0.026596221917494417
11040	-0.008512291602572117
11041	0
11043	0.005396267838110813
11044	0
11045	-0.00203576743500853
11046	-0.00885213904564278
11047	-0.0039565873681139474
1104	0.007386944640165943
11051	0.007608180243569537
11052	0.0018431110393457837
11054	5.528492370459146e-4
11055	0
11056	0.002187756544144915
11057	8.645411406013469e-4
11059	-0.004392140403369004
1105	0
11060	0
11061	0.004891108262499228
11062	0.008434532325908082
11063	-0.02137676047958154
11064	0.0014905370219103764
11065	0.04109846038511802
11066	-0.0015739227703811302
11067	-0.01845210814499694
11068	-0.0013465267095616148
11069	-0.005166729262505809
11070	-0.014433836193101695
11072	0.016244995164985947
11073	0
11074	0.027189262884295042
11075	-0.013903663824666592
11076	0.022163915885664794
11078	-0.0027521740128329144
11079	0.0031881278712492978
1107	0
11080	-0.04521528500224506
11081	-0.006511876672462689
11082	-0.025013510414460337
11083	0
11085	-0.0019787230944097
11086	0.0018625075992562724
1108	-6.42490270256381e-4
11092	0
11093	0
11094	-0.006942680182186464
11095	-0.021419668260594188
11096	-0.0163309504779643
11097	-0.015703615374108682
11098	-0.05224766274164304
11099	0.0038382381749790494
1109	-3.1368943944103816e-4
11100	-0.012615543709475319
11102	0
11103	0.007988195971527274
11104	0
11107	0
11108	0
11113	-0.005104804789826145
11116	-0.004685093532291859
11117	0.013818985934213487
11118	-0.003389199069890911
11119	-0.009036422058544382
1111	7.900621295101631e-4
11120	0
11122	0.023636781480493307
11123	-0.012211070395241297
11124	0.0023546501376807668
11126	-0.00486235761951252
11127	0.010647517447430237
11129	0.012402360952921044
1112	0.004788915714653059
11130	-0.0038809803287140386
11131	0
11132	9.450202836450294e-4
11133	0.002430163996590816
11135	-0.003469695562673637
11136	-0.0020586785336750278
11137	0
11138	-0.031222558209953608
1113	0.050699419588966774
11140	-0.010189452522312117
11142	-0.010022890792608237
11144	-6.187010051927713e-4
11145	0
11146	0
11147	0.012961709099540383
11148	-0.0031987412892709763
1114	0.02106118386666835
11151	6.316625186677125e-4
11152	-0.024204181951999523
11153	0
11154	-0.004590534112745563
11155	0
11156	8.797892733047699e-5
11157	0.02056754102797892
11160	0.023652448970919813
11161	0.0034809183508342383
11162	0.026633882535175783
11163	-0.008727557816686942
11166	0
11167	0.02416742726566088
11168	0.005807839999543454
11169	0
1116	0.030143391120503446
11170	0.04779167935442938
11171	-0.015245427915510833
11172	0
11174	-0.002637102746573149
11176	0
11177	0.020273189482452353
11178	0
11179	-0.007329999004693732
1117	0
11180	0.017474480512900348
11181	0
11182	0
11183	0
11184	0.010210337448537624
11186	-0.007541244147474961
11187	-0.007776289613005999
11188	-8.513590616480803e-4
11189	5.575789864630618e-4
1118	0.06364085235002356
11190	-0.0029044522038500667
11193	-0.009346633324134289
11194	0
11196	0.002853256476631633
11197	-0.1181095400125333
11198	-0.01316377110015887
11199	0.06948407722430207
1119	0
11201	0.004232987945156566
11202	0.0029135704221214254
11211	0.030376379733027148
11212	0
11213	-0.02300370777707787
11214	0.0022164723041075704
11215	0.015914547080933265
11216	0.006092747225698846
11219	0
1121	0
11221	-0.021332039208850653
11222	0
11223	-0.0180017695544996
11226	0
11228	0
1122	-0.004625730542227735
11230	0
11231	0.007044790089787409
11232	-0.00833385540363058
11234	0.005380037254729247
11235	-0.0015483602135781763
11236	-0.010343458367107672
11237	0.005240999278374058
11238	-0.005573058857992205
112399	-0.012816104539687718
1123	0.011473872956949727
11240	0.012420790151888478
11243	-0.007765171565703807
11245	0.002432708156130996
112464	0.007117417767684182
112479	0
11247	-0.018586286249581613
11248	0.005477949823126689
1124	-0.011998597814981126
11250	0
11251	-0.0038857770244293066
11252	0.008095090831708843
11253	-0.011894211404125613
11254	0.05109228621790059
11255	0
11258	0
11259	0.015675243197104
11260	0.004295077868758111
112611	0
11261	0.0027087944459237515
11262	-0.007608068794687854
11264	0.0010225530648722088
11266	0
11267	-0.005373114778297823
11273	-0.0011050570770120046
11275	-0.0027005527505593696
11276	0.018093628705316698
11277	0.0014559267373068358
11278	-0.0011326993678603104
11279	-0.0048853960702945785
11280	-0.003212885184718337
11281	-0.009945776732708309
11282	0
11283	0.006600618490818156
11284	-0.015717025219331753
11285	0
112869	-0.007631626110485107
112950	0.0019718095105886813
1129	0
112	0.013135170732687034
11309	0.007214999253015744
1130	0
11311	-0.012909357059224445
11313	-0.003420981331029706
113146	0
11314	0.005495466295368236
11315	0.001941111458918811
11316	-0.011104919762744468
113177	0.037208377459940246
113178	0
11317	0
11318	0
11319	-0.007702663435311797
11320	-0.02277054808508757
11321	0
11322	0.007399165943128373
113251	-1.2146198773074026e-4
11325	0.00470528449924697
11326	0.00517303262446351
11329	-0.01350621569303455
1132	0
11330	-0.007863078433138155
11331	-0.007804781221827568
11332	-0.023983940933848088
11333	0.004479111864122766
11334	-0.010834040215667478
11335	-0.01242791797631345
11336	0.008896848494039043
11337	0
11338	0
11339	-0.009612732256853287
1133	0
11340	-0.002651476561728979
113419	-3.0303815359110093e-4
11341	0.06518565555733176
11342	-0.016435097093400047
11343	0
11344	0
11345	0.011922130549306154
11346	-0.02177493843673812
1134	0.013313019301660055
1135	0.00425683031113179
1136	-0.006934052274885264
113791	-0.010681375173482947
1137	-0.002951613475046137
113835	-0.005355555553751604
113878	0.02075319875814794
1138	0
113	0.007472703390000219
114034	-0.01236005053404779
114044	0
114049	0
114088	-0.010416205375766185
1140	0.015961797686621464
114112	-0.0030429210054684613
1141	-0.001269878955235448
1142	0
114327	0.012913642896718203
1143	5.883716900439421e-4
1144	0.005104753306440309
114548	0.008857361286482008
1145	-0.0074240193293110485
114625	-0.009736654019222102
1146	0.004760903488258017
114791	-4.27811426889258e-4
1147	0.011439063213107916
114819	-0.012681868916517604
114876	0.002945192274468821
114881	0
114882	0.012825409843100705
114883	0
114884	0
114885	0.010873357369769323
114897	0.01852624622112131
114899	0
114908	-0.002331347953137057
114932	0.003971047748976208
1149	0.01832062783167949
114	0.0026773198972603845
115123	-0.003844350917852896
115201	0
115207	-0.03220076193221579
115290	-0.024056177447830347
1152	-9.461858485071462e-4
115353	-0.002252339359680591
1153	-0.003264670962105056
1154	0
1155	0.005278597192799364
115703	-0.003624215125486482
115708	0
115817	0
1158	0.007446430599117337
115939	-0.002430553948341831
115	0.008437655708564227
116039	-0.0017907650372687553
1160	-0.05651954873687654
116138	-0.00639948741844838
1161	0
116285	-0.0021621371609956697
116372	-0.006400609924404418
116496	-0.030614202264618667
1164	-0.014416306644293364
116828	0
116832	-0.022504469375106265
116984	0.0117714034017626
116985	-0.005212269684687648
116986	0.0021534601453726122
116987	1.5779779368030956e-4
116	0.02681038901269864
117178	-0.017393689598177057
117246	-0.013779774997767134
1173	0.004517061227333393
1174	-0.006136571301201435
1175	-0.003864829487841222
1178	0.006969784872125133
1179	6.84444169394798e-5
117	0.00559530661701904
1180	-0.0013705379874294277
1181	0
1182	-0.03594851586588452
1183	-0.00403563867366765
1184	0.010255439060472264
1185	0.00736900068221178
1186	0
1188	-0.019065170771827088
118	0.017318047157884434
1191	0.042832607206705134
1192	0.023804203964165233
1193	-0.0015213383183035353
1195	0.0018860767348852655
1196	0.004942375524246384
1198	-0.0039894827242195965
119	0.005302533335395848
1200	0.002981435294586533
1201	0.0011086077216959488
1203	0.0037304090897643002
120526	0
1207	0
1208	-0.0038462853863536054
1209	0
120	0.013707123389216013
1211	0.0026115191716591813
1212	-0.02066705084868919
1213	1.0311991936928842e-4
1215	0.008548171431033702
122616	-0.0012207366999824017
1230	-0.0065346382087010805
1232	0.0075642369275876545
1233	0.009280958771146212
1234	0
1235	-0.035814885129481916
1236	-0.02557340115389177
1237	-7.215060647489869e-4
123803	-0.015243825174674621
123872	-0.005811386017973681
1238	0.003564710051209342
123	-0.046321688132244236
124044	0
1240	0.013928655744259319
124152	0.007038247072558043
1241	0.007912873171480376
124222	0.007835573466626972
1244	-0.004257839012276501
124565	-0.00411125907772178
124583	0.011019905509489968
124	2.0947073819419193e-4
125893	0.030156502605531283
1258	0
1259	0.022943803416936158
125	-0.0014869803876095622
1261	5.104574743505449e-4
126208	0.0017869108870129347
126231	0.005162487353975042
126298	-0.0053427071145624614
126299	0
126321	-0.0017753931344792159
126353	0
126393	5.074948018494056e-4
1263	-6.630222255509851e-4
1264	0.03209993221550769
1265	0.003506485661302535
1266	0.013216737225862984
1267	0
1268	-0.013132055208212158
1269	0.007272786236075198
126	0
1271	0
1272	0.0012224095253521596
127534	0.013989512627803099
127544	-0.00966983058680504
127703	0.007126411378596383
1277	-0.035859334852333946
127833	0.019060196417400643
1278	-0.0389459748205865
1280	0.018283060285613984
1281	-0.05225111187339071
1282	-0.0139788642752612
1284	-0.003842029969245146
128553	-0.011748859901055057
