gene	female-adult-coarse-1
10112	-0.0027389177975738247
10113	-0.02086411939311665
10114	0.038631025016503506
10116	-0.0014946535473538938
10120	-0.014315119706031306
10121	-0.0036028839326524347
10123	-0.015786208982738817
10125	0
10126	-0.015986781337857858
10127	1.1857123979791805e-10
10128	0.033292834062086094
10129	-0.026806792445390543
1012	0.06963035902951459
10130	-0.00764517695137128
10131	-0.02358744123896012
10133	-0.025633644101470145
10134	0.03824243465294571
10135	-0.0027092124841101633
10136	0.002925432295522898
10137	-0.004357678080770293
10138	0.004849437337124716
10139	0.031667476618792816
1013	-0.015571808520050275
10140	0.06730155018179952
10141	0.019052791350791413
10142	0.018191885363376233
10144	-0.047382658093946574
10146	0
10147	-0.002248095191648283
10148	-0.01969657084207611
10149	0.022871057236888575
1014	-0.02784665801961246
10150	0.012153578537798155
10152	0.0224913440430058
10153	-0.011065077378262879
10154	0.024644468979716335
10155	-0.007979372291605629
10157	-0.07052761682665261
10158	-0.015554046215670905
10159	-0.003926436437652099
1015	0
10160	0.032583012770132445
10161	-0.011994293647148062
10162	0.014692260616204496
10163	-0.0014294020889329686
10164	0
10165	-0.055875739370988775
10166	0.012099229333193249
10168	0.01004677711109476
1016	0.018782253675973994
10170	-0.08059528761480303
10171	-0.009020916941652657
10174	0.0020042644572818217
10175	0.020255724533758325
10178	-0.002185558323872127
10179	0.017354191371267525
1017	-0.006723747967552289
10180	-0.01237438812031055
10181	0.015318046156515911
10184	-0.0331387705446168
10186	-0.007304537334159218
10188	0
10190	-0.00600468245389031
10193	-0.022798293520667073
10195	7.032109230209303e-5
10196	-0.0032016200092391664
10197	0.017241315358782653
10198	0.011129140255120445
10199	0.016041435831968546
1019	0.009295629567626768
101	0.008908201645499993
10200	0.05986856444533877
10201	0.008068472706769091
10202	0.012470609051106002
10203	0
10205	0.018175158860855464
10206	-0.007245158656420054
10207	0
10208	0.004130146417060391
10209	-0.03023878823581214
1020	-0.0344265215963639
10210	0.003832130705313245
10211	-0.001166537597396181
10212	-0.0325065637586064
10213	-0.004871707780041053
10214	-0.02681192556773309
10215	0.006456431744449578
10216	-0.016926094648982957
10217	1.3068654929448939e-11
10218	-0.05459958461089434
10219	0.0671914545485021
1021	0.030167296126664103
10220	-0.006683234046548129
10221	0.05140640161960527
10223	-0.02354942292457799
10225	0
10226	0.07534913631536151
10227	-0.014748421827162947
10228	-0.015264438748503655
10229	0.014050376046241542
1022	-1.2250173652277212e-4
10230	0
10231	-0.05287031928633506
10232	0.03298572850172858
10233	0.019085181049181388
10234	-0.0064928289590387295
10235	-0.017362076924603884
10236	-0.011187295592418305
10237	0.028886118537596685
10238	-0.008001243299088483
10240	1.6254980610208557e-10
10241	0.006762189679579239
10242	2.4297240005481925e-10
10243	0.022004800760381527
10244	-0.02186219677136389
10245	-0.02780552327323993
10246	-0.03204185266060249
10247	-0.024977803851262474
10248	0.02285394287985263
10249	0.009045445435209526
10250	0.003571749068365952
10252	-0.0145129044086729
10253	0.06434366915442875
10254	0
10255	0.01032143022394882
10256	-0.010033602007190497
10257	0.03244991302501598
1025	-0.025865623585448628
10260	0.05728672982332168
10261	-0.03066006375493713
10262	0.018566451659485932
10263	1.558283859494623e-11
10265	-0.02610400780222898
10266	0.025133687497260512
10267	-0.007416980424609493
10268	0.03310889445081344
10269	-0.017104103120430564
1026	-0.037449422263720326
10270	0.015822186172474703
10272	-0.041440388200061046
10273	-0.020931040247661875
10274	-0.019171260594856583
10276	-0.06846237207654532
10277	-0.03207225397461985
10278	0
10279	-0.0031112259309079276
1027	0.0925293433323892
10280	-0.022255809334961282
10281	-0.02205379926914512
10282	0.027048313372998494
10284	0.010078513883539275
10285	0.013525752776925814
10286	1.989075031775564e-10
10287	-0.0028251473201382155
10288	-0.019569148457613143
10289	2.8011175801337823e-9
1028	-0.021886956125699596
10290	0.02067190273875552
10291	9.023191719684747e-10
10293	0
10294	0.041618066025062204
10295	-0.008006047245276673
10296	0.013433700683677252
10297	-0.007257364614800747
10298	0.012141918116311016
10299	-0.028364620782447
1029	-0.01821239832388719
102	0.020560575099497574
10300	6.144312898493079e-11
10301	-0.016250971814461473
10302	0.015128817036629747
10307	0
10308	0.012480548821080139
10309	0.011594343442806106
1030	-0.0020705204602796267
10311	0.010184711707429989
10312	-0.04506972780179009
10313	0.016948318901946268
10314	-0.004698205035089079
10316	0.001324511080008257
10317	0.015617012470433296
10318	-0.018677529753629418
10319	0.0030086883811906453
1031	0.04254441663063491
10320	0.012658037289100869
10321	0.0016886524902678917
10322	-0.005059025658710169
10324	0.024851722624768154
10325	-0.06497891588123718
10327	0.028482824826896045
10328	-0.0015381249027588172
10329	-0.008895971122134817
1032	-0.02063604227785243
10330	-0.011765020490197538
10331	-0.041789034171951685
10332	0.020343418687733424
10333	-0.002568091601541587
10336	0.008543324133671712
1033	0.016953328967782684
10342	0.04336620363179535
10343	0.04240792612216481
10346	0.01328322398277026
10347	2.264492146998444e-5
10351	0.08639889991597573
10352	0.0070224734664661335
10360	0.009438201468090015
10362	0.007927039246285317
10363	-0.03865142772511164
10365	0.009721534787673916
10367	-0.009387716122920364
10368	0.03170293825327213
10369	0
1036	0.02945178478910037
10370	0.0012127052348228971
10371	0
10376	-0.031043931797613927
10379	0.012606704579069592
10381	0.010815217504240873
10382	-0.022898395094586733
10383	-0.06041303756351667
10384	0.02470132662497467
10385	0.02850777375451801
10388	-0.0794931114219791
10389	-0.030652351138790265
1038	0
10390	-0.03320945086963988
103910	0.0013401436133601654
10391	0.0016613557050185386
10392	3.751363105274288e-11
10393	-0.003483514371042972
10394	0.05997078693917386
10395	-0.0019260140078681289
10396	-0.017612551669004203
10397	-0.07200079438251736
10398	-0.017647162851982468
10399	-0.009016240042204773
1039	-0.023879271624351567
103	-0.026623145854039288
10400	0.005042113146953877
10401	0.026189973095304166
10402	-0.007573749810576876
10403	0.05154929158968727
10404	-0.025354588779125397
10406	-0.03472591977833854
10407	-0.037475830984062576
10408	-0.0010691362231037686
10409	0.07630861820345351
1040	0.012351104782105445
10411	0.0027734481466032686
10413	-0.004090075742572123
10417	-0.06418717760163062
10418	-0.04375644667913725
10419	-0.005724211976018953
1041	-0.013168335467840108
10420	3.291636712522509e-10
10421	-9.137684823934171e-4
10422	1.4986584805856886e-10
10423	5.892391534403733e-10
10424	0.015568240748599
10425	-0.030359617932981576
10426	-2.4730684069843684e-4
10427	0.015112356741919615
10428	0.008740164969959238
10430	1.0572275340339828e-10
10432	-0.015603559321301752
10434	2.669010988639367e-9
10435	1.236923597441576e-10
10436	1.287660059265135e-10
10437	0.05984404518083147
10438	-0.06598825708428192
10439	0.05641707976196161
1043	0.035692828776841386
10440	-0.013885213713984948
10443	-0.01767565719583766
10444	-0.012712747258521298
10445	-0.03194624351677779
10446	0.027694027883182135
10449	-0.0337126056942684
1044	-0.007664102836899899
10450	0.018977375713289342
10451	0.017315776389672983
10454	0
10455	-0.006868913562649374
10456	-0.010892986877271006
10457	-0.003353428606312256
10458	0.005768301983459109
1045	0.04192014654231574
10460	-0.010214066852335576
10461	0.03824599781157092
10462	0.02657666069151787
10463	-0.01577751692882317
10464	0.034736590087253126
10465	0.041891024113292825
10466	0.026991593763077495
10467	8.403741189787238e-6
10468	-0.003332796841383842
10469	0.007715518691231775
1046	0
10471	0.016001001511242858
10472	-0.002285306626209991
10473	3.0159542978154544e-6
10474	-0.014374412705149194
10475	0
10478	0
10479	1.4205160100565237e-9
1047	0.020330918862811742
10480	2.610464356824084e-4
10481	0.0229783760972379
10482	-0.01615208400567881
10483	-0.015430762072696579
10484	-0.0066701718749973184
10485	0.028823344280931303
10486	0.013863749849004403
10487	2.8204131022100806e-10
10488	0.02695284546559695
10489	0.036501412861399435
1048	-0.018320692900826226
10490	0.022522755388354486
10491	-0.005909291253050987
10492	0.01006333579783384
10493	2.729488641599162e-10
10494	-0.010291882017601863
10495	0.005280838842515341
10497	0.06377703721661723
10498	-0.027111955108465785
10499	0
104	-0.015433592451493623
10500	-0.016663970093435006
10501	0.035212402756979955
10505	2.070356805394097e-11
10507	0.0036906457827155883
1050	2.1703207743853603e-10
10512	0.047205632599810005
10513	0.0023148407601601534
10514	0.014403844490703642
10516	0.08677715952640143
10518	-0.03387975696453187
10519	0.04899027626423631
1051	3.629031360501645e-4
10520	-0.015862077334030583
10521	-0.012578328744896628
10522	-0.01312666268495865
10523	4.88435923613651e-11
10524	-0.0021025418610525633
10525	0.04272503629639019
10526	-0.01729480990462963
10527	0.011162817075253857
10528	1.2336280938394262e-9
10529	0.006659795795506878
1052	0.010164907092170645
10531	0.031678159572505804
10533	0
10534	1.6755344463028543e-9
10535	0.007900030114861935
10536	0.0018455726023923675
10537	-0.015928785536008138
10538	0.013479078734585065
10539	-0.026192774531715292
1053	-0.040435745721936624
10540	-0.025843955557768698
10541	0.01888697676571365
10542	-0.0199295435325956
10544	0.020554945966830416
10548	0.022068548058946376
10549	-0.004519458777441222
1054	0.04012202368950154
10550	0.015877470204866313
10551	-0.06058647357082902
10552	0.02525911353926883
10553	-0.024312875450541713
10554	0.011606425179641874
10555	-0.001849782609221032
10556	-0.034825877009720056
10557	-0.008848477657881508
10558	-0.014672371502014357
10559	3.2723047070723394e-9
10560	0.010722933435879971
10561	0.04253492396286998
10562	0.0197356794041276
10563	0.039221892858728055
10564	-0.017363576798169328
10565	0.006061266233902733
10566	5.806597390511552e-11
10567	0.01628686426015947
10568	-0.01392432591772471
1056	-0.026215443360117007
10570	-0.0053544507853290875
10572	-0.053163239605660086
10573	-0.008508616450310464
10574	-0.006219963529310033
10575	-0.005535259050018899
10576	-0.01967157382348388
10577	-0.07582582889974972
10578	0.002457268775944411
10579	7.01080112322606e-11
10580	-0.009266082768105517
10581	0.005605985866396312
10584	0.018884127966770425
10585	0
10586	-0.03543588599909095
10587	1.7618058583817497e-4
10589	-0.023769608236116267
1058	0.01820939161123783
10590	0
10591	0.03328374862660807
10592	6.297818311188598e-10
10594	-0.03825308314604912
10595	0.007122807958511242
10598	0.011908269464917891
10599	0.006943710146492391
1059	-0.02898646363569609
105	-0.008605938276701763
10600	3.6420507321632155e-10
10602	-0.026967265366370584
10603	0.02042954417345415
10606	-0.007713539975224603
10607	0.006723518245266316
10608	0.0036426982379071104
10609	-0.012497911807830045
1060	8.928089603426139e-10
10610	0.034892337063004895
10611	-0.04818192638121271
10612	-0.0038247252676845965
10613	-0.011714623465356998
10614	-0.06403875295596854
10615	-0.016827917926607188
10616	-0.004185715877675089
10617	-0.004577410332237199
10618	0.007847605491223068
10621	-0.028508138581957096
10622	-0.001210708081968859
10623	0.04584647715591035
10625	-0.0012895780380755525
10627	0.013421557240900083
10628	-0.09961180817923156
10629	0
1062	0.04001957663397244
10630	-0.004337712070604419
10631	0
10632	0.026728331905901327
10633	0.039503649818085164
10634	-0.004785778517385628
10635	-4.570107004623423e-4
10636	0.0371339950812377
10637	-0.028083981664732034
1063	0.021561986799376168
10640	0.02426719833704787
10641	0.005958899088006451
10643	-0.06935121394726391
10645	0.01985651433935906
10647	0.03845343198775795
10648	0.005549826502516231
10650	0.012378688881249135
10651	0.008802205179894065
10652	7.597949832162026e-10
10653	0.011585594693598402
10654	-0.0051311393491146615
10656	-0.0035113427857739895
10657	0.010183154356935339
10658	0
10659	-6.811344347424284e-4
10660	-0.004205254634591941
10661	0.012687788573085048
10663	2.4839816130881785e-4
10664	0.011761750283060597
10665	-0.01085498387924148
10666	0.03168234901895604
10667	0.03371623669720004
10668	-0.010520987473451466
10669	0.005203346933872618
10670	-0.005094720204375948
10671	-0.014313657074288813
10672	-0.017306739169387398
10675	-0.10221985739782362
10677	-0.016831663408221474
10678	-0.04064064996113924
10681	0.015649454187510584
10682	-0.007479935506470925
10683	-0.002924421292561381
10686	0.003479072589827413
10687	-0.007179435417494106
1068	1.5208272289194437e-10
10690	-0.012565405263343316
10691	1.2015817847602689e-9
10692	-0.03331439404520886
10693	0.015160067191534846
10694	-8.235146024847018e-4
10695	-0.018212469425370907
10699	-0.007057606753474379
1069	0.045798374506360956
1070	-0.025500894033708334
10712	-0.015160732679147866
10713	0.014654161401657597
10714	0.03378774503920169
10716	0
1071	0.021598095910429493
10721	-0.003915773637185979
10723	-0.003340561772546435
10724	2.085251584006856e-9
10725	0.009734379641658185
10726	-0.0023178291666662017
10728	-0.01086268054676593
10730	-0.002740697270158685
10732	0.010832858450299488
10733	0.009737369411790125
10734	0.039067860956063405
10735	0.014021021663081942
10736	-0.016516120589480012
10737	0.04105002213382327
10738	9.82130294171736e-10
10739	-0.04746253176982323
10741	0.0063688656796959
10742	-0.023735860236505216
10744	1.9243125937113155e-4
10745	-0.0282974021905563
10746	-0.004133021591115085
10747	1.5117343677925017e-10
10749	-0.014758592587017477
10750	-0.011982387552774428
10752	0.02929741416913082
10753	0.057178127570249995
10755	-0.01667701204331123
10758	1.1262602640194048e-10
1075	0
10761	0.05262914358588747
10762	0.04662001148998918
10763	0.020817011693116356
10765	-0.001679957619024171
10766	-0.0644237867883013
10767	0.005152805576573574
10768	-0.0010180780043523054
10769	-0.03820093302823357
10771	1.3018688284328015e-10
10772	-7.851431185776707e-4
10773	-0.01817997466336533
10775	-0.020390610774001068
10776	9.5713394939354465e-11
10777	0
10778	0.01637157433410273
10780	-0.0025926871931811744
10781	-0.033290548167052306
10782	-0.0510415147359183
10785	0.0033384727457687357
10786	7.184986143422384e-11
10787	0.0035014655102792516
10788	-0.03923884242350291
10791	-0.004175866388571893
10793	-0.054981685930767216
10794	-0.013123708279105554
10795	0.018841567020640906
10797	-7.541915997433187e-4
10798	0.008443381533857456
10799	0
107	0.002227374200545381
10801	0.013748135238513216
10802	-0.010868001397889453
10803	-0.05015261205532812
10807	-0.009122379859864457
10808	-0.006762079047223495
1080	0.006301691464658744
10810	0.014526750612609584
10813	0.01985401380016433
10814	-0.00451940235191925
10816	-0.025873883843662307
10817	-0.02903136747617403
10818	-0.019724987922650872
1081	-0.027022406275435822
10825	-0.026807257819824945
10826	0.006586729026923002
10827	-0.022799694489583106
10840	-0.03947293312246649
10841	-0.026249811885799352
10842	0.005919865592831007
10844	0.006922813586894915
10845	-0.03259902817663991
10846	0.009295168429736737
10847	-0.0022933921230651267
10848	-0.008305393027999874
10849	0.02370409389186035
1084	-0.008998573510861786
10850	0.010967054683069627
10855	0.03214156062344643
10856	5.463019825269721e-10
10857	0.023842371974723112
10858	0.010729638194246603
10859	-9.390040094036313e-4
10861	-0.002442649091345737
10863	-0.023338128389197934
10864	5.940729429768207e-11
10865	-7.729201461984855e-4
10866	0.010717589513904674
10867	0.003141045817686918
10868	0.006009775325356942
10869	-1.9005940006696365e-4
10871	0.05307180219116065
10873	-0.002129931799413768
10874	0.01725096229006517
10875	0.01578096128884511
10876	2.0104548488901885e-10
10879	-0.0286356171676532
1087	0.02026535309770535
10880	0.006032877481415331
10881	0.008162125787904784
10882	-0.02534631956101863
10884	-0.01497731054362961
10885	0.018774246658277934
1088	-0.010710954128351458
10891	0
10892	-0.0025195873185921724
10893	0.013896253334158512
10894	-0.04510976809581466
10895	0.035570512241839033
10897	-0.015262802489241898
10898	-0.0095061583654415
10899	0.01011191663841011
1089	-0.05388287923927048
108	0
10900	-0.010187371076261055
10902	-0.008393047858978181
10903	0
10904	-0.008458383759626447
10905	0.015616639105207848
10906	-0.0019291679912819635
10907	0.01659702339450823
10908	0.00862090244795827
10911	0.009938675192278777
10912	0.04181221002222172
10913	0.01476172653950845
10914	0.004826311269577149
10915	0.0112822897074093
10916	0.004942415400585285
10917	-0.006215890955173093
10919	6.945033399773696e-4
10920	-0.04174787592443016
10921	3.1655118154444484e-10
10922	-0.0034211957111830904
10923	2.791456815871553e-9
10924	0.03430302930743928
10926	-0.029507619363146123
10927	0.022091076027422347
10928	-0.022486947897753184
10929	-0.0413559030609603
10930	0
10935	2.1355640278992969e-10
10936	0.0012219153862864443
10938	0.007537752762389239
10939	0.022462731627830423
10940	-0.021609782107185144
10942	-0.03578324455661095
10943	-0.003113514059234102
10944	0.01632714305682617
10945	1.7321733900538158e-9
10946	-0.01981680371237255
10947	0.018046869492006214
10948	0.023257632258660434
10949	0.015558512294908518
10950	0.05452254807433697
10952	-0.03934284535278021
10953	8.394290350626587e-10
10954	0.03685716743584125
10955	-0.012741023555747837
10956	0.03756671312443369
10957	0.06627151339146505
10959	-0.00804160406925874
10960	-3.9629725234068284e-5
10961	-0.005614652592643155
10962	-0.015433942009036609
10963	0.017784452840673495
10964	0.003341689446652745
10966	0.03236148943395173
10969	0.005764759643099419
10970	-0.05281180336305339
10972	-0.017033557880537887
10973	-0.005238188247486489
10974	-0.03010720002242574
10975	-0.004088031851678407
10978	0.015412923782628972
10979	-0.018360813487181774
10980	-0.0022912144531637107
10981	-0.03414623905127596
10982	-0.020411147501089192
10983	-0.0015368771750392922
10985	0.0018445799444863071
10987	1.816245948333783e-10
10988	-0.003505593131061124
10989	-0.0036555923722169236
10990	0.04723408683375205
10991	-0.014952655812746995
10992	0.01575686985386493
10993	-0.004859313312298344
10994	-0.005878029165216704
10998	-0.04430081113854805
109	0.01722617567942517
10	-0.026166746268007263
11000	1.928413409987921e-10
11001	-0.00199840219956802
11004	0.01190562416511119
11005	-0.018924849902813137
11006	-0.0566724054511166
11007	8.943930550230627e-5
11009	-0.038848128817377044
11010	-0.05103100313103924
11011	3.845153640343116e-4
11012	-0.020893918726349454
11013	-0.0018855363210842522
11014	-0.014481586132790396
11015	-0.018250811331334427
11016	0
11017	2.046845262026158e-10
11018	-0.014123090641927528
11019	0.010791616407082372
1101	0.012145149544900497
11020	0.002359261371530577
11021	-7.459921795429604e-4
11022	0.02024429428023535
11024	-0.08510489234082731
11025	1.64395321626785e-10
11027	-0.017820652398348666
1102	0.005070613779780774
11030	0.03888974217841659
11031	0.04191584156794867
11033	-0.030429668653151578
11034	0.03702379324431523
11037	-0.008522065741351857
1103	-0.030220623071767806
11040	-0.08103814410373258
11041	-0.023458643407819703
11043	0
11044	-0.007553323046708157
11045	-0.035588009312426554
11046	0.009416119504667
11047	0.011511735052465843
1104	-0.01952511344875255
11051	0.011736301516694829
11052	0.02155290760656148
11054	2.413928994418362e-10
11055	0.015757041083406583
11056	0.010233079786697066
11057	0.04906716327798052
11059	0.012870508929945287
1105	1.4354303363233535e-9
11060	0.02839737029933297
11061	-0.05609318297569212
11062	1.4752926164163677e-4
11063	0.0025911835464659757
11064	0.012738899251231476
11065	0.041077537368289896
11066	1.501887361879889e-10
11067	-0.01552434082936457
11068	0.00865818888854326
11069	-0.009402231981020498
11070	0.0034462804472037223
11072	-0.011507672361811818
11073	0.0018276960195690996
11074	-0.020071121533030777
11075	0.054905645622621596
11076	0.01210830855380356
11078	5.780788590805977e-4
11079	1.5633503711690455e-11
1107	-0.02396248072579796
11080	5.436038987816476e-4
11081	0.009742045422247565
11082	-0.03497330775785397
11083	0.013475377744501455
11085	1.5446190365685883e-11
11086	-0.030043296112981493
1108	-0.0025557719067983995
11092	0.017937855300684258
11093	0.016178541623152805
11094	-3.983484688087052e-4
11095	0.006932054367899885
11096	0.007387089185941001
11097	0.015729011278414768
11098	0.07753252194739035
11099	0.005426892105083725
1109	0.01679977474692548
11100	-0.0105670570625783
11102	9.119221544451244e-11
11103	0.008844339466683915
11104	2.1039752092092482e-10
11107	0.023827654989195684
11108	-0.00457195226487059
11113	0.018281169301598885
11116	3.7208394848681513e-10
11117	0.025124420720130654
11118	0.030790577824548186
11119	0.045008073672609686
1111	0.0356643944832172
11120	0.04432781995487168
11122	0.012880637421345417
11123	-0.032067218020107605
11124	0.0018762174733477468
11126	0.03273670141355299
11127	0
11129	-0.0023110595210809478
1112	0.01014082338017577
11130	-0.015454919183610038
11131	-3.008036400469858e-4
11132	-3.6561403481361174e-5
11133	0.029490612185228547
11135	-0.014718059214245686
11136	0.011503735589500108
11137	-0.03670530126640331
11138	-0.025395427213762846
1113	-0.028786153520448263
11140	0.012209329564796286
11142	-0.045583201124533235
11144	-0.003046675586845887
11145	0.06187096589411184
11146	3.887214900096616e-12
11147	0.08533434082300144
11148	-0.03270500869541173
1114	0.02412696248385912
11151	0.0293928390777841
11152	-0.0039650598103021725
11153	-0.0020249916984608654
11154	0.007925994105112515
11155	-0.011207937168580668
11156	0.006818970789033671
11157	-0.0011389373390054867
11160	-0.025527153460593022
11161	-0.013630994111724618
11162	-0.022733099892881702
11163	-0.004518810107654497
11166	-0.02106181113338191
11167	0.006782267373526009
11168	0.029767499029013853
11169	-5.507852992240878e-4
1116	-0.04939741359825604
11170	-0.04756656352189694
11171	0.013137052741995899
11172	2.8999475235935127e-4
11174	8.644676375734746e-5
11176	-0.004837012877318672
11177	0.03779587491307411
11178	0.017465119735334066
11179	0.053011772981116236
1117	-0.005886032851143335
11180	-0.006069898905900874
11181	0.005499109466051419
11182	-1.8635207330741706e-4
11183	-0.029682009293343248
11184	-0.019139809760871235
11186	-0.0043103491848745885
11187	0
11188	-0.020723569802564314
11189	-0.006205904264842649
1118	0.00352611290891306
11190	0.004631778307570031
11193	0.014171436608435197
11194	0.006911207402420045
11196	-0.006194474629085931
11197	0.08218342889955557
11198	0.004654144468675444
11199	0.010434754227983945
1119	-0.013927176662834117
11201	-0.0035874932845515487
11202	-0.003198083461244783
11211	-0.0016445520046984427
11212	-0.005318752400564041
11213	0.006538264183368045
11214	0.04990125832360358
11215	0.0038313829874911036
11216	-0.0295529245235451
11219	0.014712669648789376
1121	-0.023382651015004398
11221	-0.016954035567865
11222	-0.013752305289743486
11223	-0.013580502991568464
11226	-1.3590035080339078e-4
11228	-0.007827320890604022
1122	0.025453488484181087
11230	-0.036001298045520796
11231	-0.020106658965418182
11232	0.04091637699100001
11234	-0.004174348767049695
11235	-0.025166413065586923
11236	0.0033012356632191897
11237	-0.01274265390954071
11238	0.012874852694447228
112399	0.02855858297400529
1123	-0.005159397712854323
11240	0.012854187322110354
11243	-0.005222040411388726
11245	1.6531748513646588e-11
112464	0.027875739551075186
112479	-0.00969728510204273
11247	0
11248	3.1265829957046484e-11
1124	-0.0295337682701431
11250	0.01032096944157333
11251	2.1456249038752154e-10
11252	-0.03177608336880258
11253	0.005882459420402616
11254	-0.008878933903115605
11255	8.203274707569266e-11
11258	0.009068298463431273
11259	0.06274128272726812
11260	0.009459421951844488
112611	-0.004672304900289313
11261	-6.626229966053188e-4
11262	1.664119155706853e-10
11264	-0.00591020533741481
11266	1.5561479163629845e-10
11267	0.0026866333072382872
11273	-0.03131762653493567
11275	-0.008641344423157534
11276	0.007992137929682274
11277	0.050242366113702225
11278	0.0052774989780619815
11279	-0.02024378291546239
11280	-0.003327189528520335
11281	-0.012280940086288597
11282	-0.037822711535238696
11283	0.04569333776661651
11284	0.010848085886389901
11285	0
112869	-0.02498440977461163
112950	0.005891818214250781
1129	0.03360309619481693
112	0.019400347584178454
11309	-0.03312882368310054
1130	0.0331875823682784
11311	0
11313	-0.014328360182870455
113146	-0.026807582102539994
11314	0.0017165869232865624
11315	0.005966605735583028
11316	0.005750236159233413
113177	-0.04208938134379618
113178	0.040281910743169586
11317	0.036436901884602885
11318	-0.010291543892109609
11319	-0.0084205412560175
11320	0.015807919758867
11321	2.1251492165215727e-10
11322	-0.021263309351950678
113251	-0.04054338360852401
11325	0.024685345590120297
11326	0.009579920319031533
11329	-0.027248507371773936
1132	7.763736600007466e-11
11330	-0.012810888956005302
11331	0.008582073647589212
11332	0.03680389967742472
11333	0.015796983269214117
11334	0.01866160083248363
11335	4.880079395804296e-10
11336	0.009373763397806292
11337	0.015701561614697795
11338	0
11339	-0.0533224810087951
1133	0
11340	3.158124235047333e-10
113419	5.5435649565046986e-11
11341	0.03848803869465008
11342	-0.006975233187658408
11343	0.046721794525695665
11344	-0.009031948348772459
11345	1.859987713431061e-10
11346	-0.020203008799771317
1134	0.03374695550106287
1135	0.03472197497076851
1136	-0.010278963733843174
113791	-1.7136305113709643e-4
1137	0.0017304018119095744
113835	0.029102777592743042
113878	0
1138	-0.020928650892787285
113	-0.003018777764237276
114034	0.007580502117606631
114044	-0.052348685663935066
114049	0.01833244598452938
114088	0
1140	0.027226986558523913
114112	0.010270301298150196
1141	-0.008432363829804569
1142	-0.007702028878714175
114327	-0.014286009974260041
1143	4.5374013422884725e-11
1144	0.017609403854149143
114548	0.009910774850411459
1145	-0.0070144054259678205
114625	0.022546110266774905
1146	3.8414427635757394e-10
114791	0.0066049141530425065
1147	0.006219774688248742
114819	-0.026721078351370893
114876	-0.037714419309814784
