gene	female-older_adult-fine-1
1008	0.006583863086477484
10090	-0.03073886776951688
10092	0.037007583311485265
10093	-0.013185374743748127
10095	-0.010432399132001518
10096	0
10097	-0.004020651565224078
10098	0.00596795016266707
10099	0.03514695974753143
1009	-0.043213242160039286
100	-0.026400649678688333
10100	0.0017289869566115567
10101	-0.05212751461577002
10102	-0.007859151212616834
10103	-0.002066197205524561
10105	0.0332585197544063
10106	0.014532059449193478
10107	0
10109	-0.0076242888380752835
1010	0.04470426448980439
10110	0.06475097184939985
10111	0.0036336514116723337
10112	0
10113	0.009120286759340129
10114	-0.012682004776098363
10116	-1.235864743010611e-4
10120	-0.009090168922274686
10121	-0.026625230605163936
10123	0.04316292073064007
10125	-0.0033584946241865467
10126	-0.03273677690464466
10127	-0.02062157601229304
10128	-0.006978663336352084
10129	-0.029956886445179465
1012	-0.06759379305489449
10130	-0.008623772346682228
10131	0.013172934456364676
10133	0.015408879747202583
10134	-0.02823308432846313
10135	0.046854289881297195
10136	6.275320526753909e-4
10137	0.01519824445634781
10138	-0.014144308930073944
10139	-0.010669442952292458
1013	-0.0011662341803493478
10140	-0.044115009468653446
10141	0.003478732780725829
10142	-0.01981805980255909
10144	-0.007971770754847647
10146	-0.01935271118524309
10147	0
10148	-0.011026253505319744
10149	0.023766637648830084
1014	0
10150	-0.004126565722916111
10152	-0.004812582593333934
10153	0.0035790934834415912
10154	0.0015678143039245258
10155	-0.011284313024765798
10157	0.019807939408359645
10158	-0.015886212300552864
10159	0.015433725794583492
1015	-0.011937501280425793
10160	-0.02149680177004524
10161	-0.0017927190697770606
10162	0.05670706102112882
10163	0.010394401256356113
10164	0.016095656932679836
10165	0.04535408996521881
10166	-0.008684939226017025
10168	-0.00953880279870495
1016	0.0024805869222560882
10170	-0.020596742909708324
10171	0.020278794797026947
10174	-8.848998796580719e-4
10175	0.011255608849120356
10178	-0.008008550486625172
10179	-0.006095126186709414
1017	0.006131389479883528
10180	0.00910150468471977
10181	0
10184	0.03750944565279105
10186	0.07312203861403212
10188	0.02401993178454362
10190	0.018523411851497806
10193	0.005154860539436344
10195	0.001899036935765105
10196	-5.879274797611342e-4
10197	-0.0035894462603380454
10198	0.006338791773380954
10199	0.014639575168986155
1019	0.026597133023421884
101	0
10200	0.002227714878112841
10201	-0.02681488054678008
10202	-0.03774407151417162
10203	-0.02775659088582544
10205	-0.01757003980769116
10206	0.012299862843685803
10207	-0.0166051713800438
10208	0.027815608855695333
10209	0.03830326630067344
1020	-5.126225266332026e-10
10210	0.011982766983149514
10211	0.004793087865919615
10212	0.01982569669965628
10213	0
10214	0.0055843388680814
10215	0.0025622697356053343
10216	-0.03176956041495537
10217	0.005421098337712263
10218	0.04344969307654743
10219	-0.006002150754124503
1021	-0.03957500353956567
10220	0.013283797682044107
10221	-0.0625689459701158
10223	-0.019224386405561615
10225	-0.07408984403090223
10226	0.0017165582322523991
10227	-0.02616150795873434
10228	0.012911260926907562
10229	0
1022	0.006765139320829507
10230	-0.01664832934837203
10231	0.05998179702359434
10232	-0.036013892176491334
10233	-0.015502119316836371
10234	-0.013526187040725252
10235	0.002486867956991909
10236	-0.013207861667213858
10237	-0.024643329134979013
10238	0.02058232655737902
10240	0
10241	-0.009640112131053608
10242	-0.005573981215246039
10243	-0.02962811569437109
10244	-0.0029931607973033
10245	0.012217788032229938
10246	0.005525919434773559
10247	-0.008556395616532184
10248	0
10249	-0.01220558863865863
10250	-0.022853472374282466
10252	-0.0022826596203562003
10253	-0.021790656145759958
10254	0.00842739156502393
10255	0.025402255601460623
10256	-0.02519211899946606
10257	-0.030120109770731044
1025	1.9590446660667645e-4
10260	-0.039546911580967264
10261	0.006309891093695169
10262	-0.010512083879518333
10263	0
10265	-0.036112500294192725
10266	0.009810868327570586
10267	-0.01850568625514365
10268	-0.014303237730471052
10269	0.047624176232309134
1026	0.009640536621416243
10270	0.03071959101414269
10272	0.05108322316461572
10273	0.020163135873651032
10274	0.027542916723922478
10276	0.009192520744240436
10277	0
10278	-0.008048951363270268
10279	9.961946134454328e-4
1027	-0.025363271204559446
10280	0.022216385824841322
10281	0.028136444944625614
10282	0.0037348764676642305
10284	0.01406492717795999
10285	0.0029696319160241315
10286	-0.011691161460292419
10287	0
10288	0.003275752834313866
10289	0
1028	0.0961681963427645
10290	0.0032892278141322933
10291	-1.8498932262406731e-4
10293	0
10294	-0.02603831257809953
10295	0
10296	0.02776459874752948
10297	0.011279281621962288
10298	-0.015271101374140846
10299	0.02032445746895088
1029	0.026548938191350593
102	-0.011701569961238618
10300	-0.029997869549694377
10301	0.013123168939299795
10302	-0.020917321965329028
10307	0.012580813288616354
10308	-0.04986374982495335
10309	0
1030	-0.02231834586387741
10311	-0.028450095618042195
10312	0.06789601310851265
10313	-0.020707531969181247
10314	0.01810784231046494
10316	-0.0025512250095554474
10317	-0.0019649200718829737
10318	0.013566074974305663
10319	0.006440517501682676
1031	0.043871819521772826
10320	0.004134434138441283
10321	-0.01500849936842654
10322	-0.020283315039220096
10324	-0.018364669653790727
10325	0.03296623320781447
10327	-0.011525865704821303
10328	0.022002979036374354
10329	0
1032	-0.01940291208512969
10330	0.009244366079145805
10331	0.019528515705264562
10332	-0.031756259318867
10333	0.022790160107190163
10336	0.011854628747425057
1033	-0.006082546777808077
10342	-0.03853585601726467
10343	-0.0035897596109900694
10346	-0.0607302666253642
10347	-0.004319337720005907
10351	-0.05288322835239281
10352	-0.003333897262589898
10360	-0.023588335766700726
10362	-0.02356861266948417
10363	0.0040634101893506054
10365	0.06256116001866283
10367	-0.02251204843201338
10368	-0.02739292382651226
10369	0.006814731055182092
1036	-0.0351150179636158
10370	0.020015260495184498
10371	-8.117059846385224e-4
10376	-1.146873832983116e-9
10379	0.012614115688132432
10381	-0.006210577469660073
10382	0.006533216056751799
10383	0.05377229706476383
10384	-0.0027262164289449872
10385	-0.01746575967639412
10388	0.016981293123993275
10389	0.04911860453075984
1038	0
10390	0.04699483336171657
103910	0
10391	-5.0219587703312826e-11
10392	0.01650589364383562
10393	0.00595796975212487
10394	0.043670043880304314
10395	-0.00138194961455221
10396	0.03306512259365992
10397	-0.0016818410101395657
10398	0.030245190203486316
10399	0.018817873341163
1039	0.01928325134712003
103	0
10400	-0.0016171871348279398
10401	0.00870900858246963
10402	-0.006060512025676415
10403	0.0021767726885722157
10404	0.02525130794168587
10406	0.05753448962894816
10407	0.02140768224131395
10408	-4.149311632005802e-5
10409	-0.05090861942190244
1040	0.014631755052048489
10411	0.014846388117746868
10413	0.00645938918062329
10417	-0.021602151860959023
10418	0.01935031769846738
10419	-0.05442701822250017
1041	0
10420	-0.041948321756925463
10421	0.004526819976024266
10422	0.011279884238455152
10423	-1.0286440999269405e-9
10424	0.013339717346835745
10425	0.01980555556520372
10426	0
10427	0
10428	-0.05056440669128424
10430	-0.01661896298437449
10432	0.0014302357255146691
10434	-0.013552794569536463
10435	0
10436	0.0028139960853696883
10437	0.017442016679915462
10438	0.05499394773124431
10439	0
1043	0.030773227503063147
10440	0.011606152959229109
10443	-0.0214743399991056
10444	0
10445	-6.46758868698048e-10
10446	0.023992119025784974
10449	0.015494968983222
1044	0.0033479067071130026
10450	8.042378627263775e-4
10451	0.026854315846797767
10454	-0.004549999217416939
10455	-0.00555309041195393
10456	-0.007544862325940277
10457	-0.0025936993300195877
10458	-0.0012875080899633648
1045	-0.010835933653622613
10460	-0.016124852920967395
10461	-0.029849490316243843
10462	0.0025277844702787434
10463	0
10464	-0.001118371215665349
10465	0.011746280254134852
10466	0
10467	-0.01565792548609689
10468	0.06843723217495717
10469	-0.0029838183312473378
1046	0.018552123740280074
10471	0
10472	0.010480674489739307
10473	0
10474	0
10475	0.0022886564143246705
10478	-0.005532829197487694
10479	0.045725270727729264
1047	-0.015281427540590978
10480	0
10481	0.02492175175668502
10482	0.016628756394624203
10483	-0.014182291312670924
10484	0
10485	0
10486	0
10487	0.013833300676067374
10488	0
10489	-0.01902879518749369
1048	0.023686374240794564
10490	-0.03197391361380352
10491	0.02334231299977921
10492	0
10493	0
10494	0.04421993433351452
10495	0.003198760655444277
10497	0.002135521380338396
10498	0.04694392374588908
10499	0.045665723083972425
104	0.004137941306952882
10500	0.00797087547844017
10501	0.002831347296215319
10505	0
10507	0.016648297935119308
1050	8.928880330975913e-4
10512	0.024558419033540956
10513	-0.0012297868550029927
10514	0
10516	0.06692671220182413
10518	0
10519	-0.05999877653761989
1051	0.020822225964097794
10520	2.8775217845777677e-5
10521	0.029713515646722942
10522	0.02936128343077104
10523	0.006904875803143439
10524	0
10525	-0.046169459431021145
10526	0
10527	-0.013884608083429721
10528	0.019996634719186328
10529	0
1052	-0.003641910025517756
10531	-0.0015459847272481263
10533	0
10534	-0.036270027868806634
10535	0.01958692900536985
10536	-0.002737865288318839
10537	0.010452079279239846
10538	0
10539	-0.0364712466169658
1053	0.03773249028321321
10540	0
10541	-0.0038680015649840923
10542	0.022297735532574123
10544	-0.016660271192802847
10548	0
10549	-0.03666664028288217
1054	0.02553094217670468
10550	0
10551	0.027492893234953485
10552	0.010797027650723354
10553	0.012160596303929062
10554	0.015366374598868499
10555	0.008324452356509532
10556	0.009209816552622208
10557	0.016437867142361017
10558	0.004048011759481216
10559	-0.013498322600342682
10560	-0.032309378698496136
10561	-0.007323272620949642
10562	-0.037341978806597634
10563	-0.0058258746470515235
10564	-0.034990158762352994
10565	-0.0011320494195802416
10566	-0.014817830506148849
10567	0.015392000102421272
10568	0.11806455919470212
1056	-0.013105562037175144
10570	0.01895412925567531
10572	0.0039857002026383774
10573	0.00855839266273028
10574	0
10575	-1.2763746038229389e-9
10576	-0.008660717273791526
10577	-1.888174733643907e-10
10578	4.83746371032163e-4
10579	0.003234192976119144
10580	0.001273197944266893
10581	0.030150854048340444
10584	-0.013941596683020615
10585	0
10586	0.009666660916968174
10587	0.028908114870414486
10589	-9.722068295279622e-11
1058	-0.026784441142713968
10590	0
10591	-0.032021733402073906
10592	-1.5702467421522997e-4
10594	-1.0161917635280638e-9
10595	0.0076280019854005135
10598	0.0030092967159808634
10599	0
1059	0.018368986966864117
105	0
10600	0
10602	-0.028711506643221422
10603	0
10606	-0.027614878460338936
10607	-0.015094473059346367
10608	-0.0047973522624670355
10609	0.004527103461406643
1060	-9.018437431903424e-4
10610	-0.0694232661335837
10611	-0.027534971787191182
10612	0
10613	0.011054354545229964
10614	0.01682137236640576
10615	0
10616	0
10617	-3.429295307860048e-4
10618	0.005755750230250124
10621	0.08004168387448464
10622	-0.022445182574659973
10623	-0.03388916489201003
10625	-0.008764307196703023
10627	0.006567470973997386
10628	0.05965246318438849
10629	0.01151002112702586
1062	-0.03615105540895694
10630	-5.885495095816778e-4
10631	-0.018960392538334387
10632	-0.01092997553523095
10633	-0.03727458197043966
10634	0
10635	0.03569380480109245
10636	-0.006549806700542815
10637	0.06800053504250445
1063	-0.015532190643638505
10640	0
10641	0.03043534062640748
10643	-0.029770369448395072
10645	0
10647	-0.02142052634162541
10648	-0.050633537362653795
10650	0.051692690387277945
10651	0
10652	0.008532480528709387
10653	0
10654	-0.017536037200811937
10656	0.05100418339402516
10657	-0.011180517492511286
10658	0.005165146639336326
10659	-0.02939570804290415
10660	-0.030325170504616975
10661	0.033240459669541575
10663	0.03122364115557631
10664	-0.014471240459772645
10665	0.013329781121930428
10666	0.036152917172948613
10667	-0.02901069374454658
10668	0.009766138802254333
10669	0.0016787362199880305
10670	-0.010355132802578165
10671	-0.02727733870398861
10672	0.019164896647683016
10675	-0.0065222995699762325
10677	0.009042461397795427
10678	0.02315016774237079
10681	0.028169735081800287
10682	-0.0020853664107105653
10683	-0.006903250754595241
10686	-0.010867482036838006
10687	0.009679652999673652
1068	-0.014364377870528671
10690	0.05725523628424406
10691	0.025625286020497344
10692	0
10693	-0.011827640344415035
10694	-0.04655196801219665
10695	-0.016549409447796017
10699	0.013773559211249651
1069	-0.03141048837881778
1070	0.03182699822219926
10712	0.012331117918318545
10713	0.0018320239819864018
10714	-0.01917726040244798
10716	0.005069718770337828
1071	-0.015070020041563202
10721	-0.009866953001156508
10723	0.0012367748147686605
10724	-0.021752594830471834
10725	-0.012042536945366365
10726	-0.055194821117238585
10728	-6.008093255627765e-10
10730	-0.010308815293207069
10732	0.02393807848211333
10733	0
10734	-0.010369904523156443
10735	-4.608427838426327e-10
10736	-0.007182151206070318
10737	-0.053370656159834745
10738	0.0022603607485246306
10739	0.007799413591400676
10741	-0.0074959478493481484
10742	-0.005690848987051477
10744	-0.003841052330019272
10745	0.01169935913580168
10746	-0.003943353185477725
10747	0.027189930897004663
10749	0.011031910121363545
10750	0.024268253632531607
10752	0.022668048982913535
10753	-0.021196209683743868
10755	-0.01285693646937264
10758	0.024998025810439337
1075	-0.03774882784300515
10761	0.0032044002252453467
10762	-0.008574238169851601
10763	0.0043866425541877
10765	0
10766	0.013580176451839284
10767	9.823916400666759e-4
10768	-0.019666554311996622
10769	-0.06338829767785076
10771	-0.009446697640826953
10772	1.2476808442072332e-4
10773	0.03461178988914518
10775	4.911516063691061e-11
10776	0.0025335729108574246
10777	0
10778	-0.01614484491372239
10780	-0.013688164997499305
10781	-0.037695423583586324
10782	0
10785	-0.05240287542766749
10786	-0.007797808134898578
10787	-0.020942600102372234
10788	-0.026050148649227035
10791	0.028062736045742834
10793	-0.01829906222141873
10794	-0.004543065973524478
10795	0
10797	0.017921282714375018
10798	0
10799	0.010841097952508913
107	0.020403054192646066
10801	-0.023614299592125063
10802	-0.013232214222482244
10803	-0.023666872062474448
10807	-0.04119683927516177
10808	-0.019414010352651438
1080	0.05058089501137715
10810	0.06538262183459378
10813	0.004488837329734698
10814	1.2725842553453287e-4
10816	0.0019056165009929628
10817	-3.8061428301187884e-4
10818	0.007573618352960465
1081	-0.03940024457251823
10825	0
10826	-0.04778537954533972
10827	0.01457780912094708
10840	0.024990424544151006
10841	-9.082823537654636e-11
10842	-0.012243638527038173
10844	0.003210546909640491
10845	-0.062155445221703486
10846	-0.004669637489858433
10847	0
10848	-0.0013087716254989196
10849	-0.015387237002536086
1084	0.01118176920552415
10850	-0.01994755775312804
10855	-0.015311627299249408
10856	0.010640808775616266
10857	-0.04417673523374497
10858	0.003691734699939676
10859	-0.012075451701901087
10861	0
10863	-3.720337721276333e-5
10864	0
10865	-0.0186437333503921
10866	0
10867	0.020020175585611057
10868	0.011733833557883419
10869	-0.0020018789742454047
10871	0.06601441397083127
10873	-0.02556927757647623
10874	0.007675302982670372
10875	0.012908745355617033
10876	0
10879	0
1087	0.02373010069346621
10880	0
10881	-0.04423895585504408
10882	0
10884	-0.02077411315376437
10885	0
1088	0.026154849301759275
10891	-0.00678985375797261
10892	0.0252147864399172
10893	-0.023063654053054685
10894	-0.013401860434836828
10895	0
10897	-0.006935689835889544
10898	0
10899	0.0022939860414904864
1089	0
108	0.015153440293376006
10900	-0.011044258691990477
10902	0.001326686194348442
10903	-0.009356471632758373
10904	-0.013864031393992003
10905	0.017948334268986208
10906	0.01182077907899696
10907	0
10908	-0.018428895203365832
10911	0.03328829264614437
10912	-0.0492106003632366
10913	0.014210174194323768
10914	0.007526386162505997
10915	0.004619299027735858
10916	-0.017107721064522446
10917	0.04581438244374663
10919	-0.01355386183827991
10920	0.0067295903298203626
10921	0
10922	-8.009946543171842e-10
10923	0.015552559803479117
10924	-0.013863440871875795
10926	0
10927	0
10928	0.012968979943225897
10929	-1.1334888755751203e-9
10930	0.019709963390742977
10935	-0.00714191345044858
10936	-0.004710287061031947
10938	0.015225595914953368
10939	-0.045362865881830514
10940	-0.021096545819101337
10942	0.05142500821652938
10943	0
10944	-4.486249794889374e-4
10945	-0.005037726474679776
10946	0.0448027605332779
10947	0.0065781158739258334
10948	0
10949	0.005518643394467689
10950	-0.056093260710007385
10952	0
10953	-0.011249956877998533
10954	-0.044958879330965734
10955	-3.4652480304067404e-10
10956	-0.017666103820613017
10957	-1.9983673733046825e-10
10959	9.11583757082664e-4
10960	0
10961	-0.032851210340775254
10962	-0.028237477834147182
10963	-0.014471464072823648
10964	-0.0074296985615296025
10966	-0.020420178884917383
10969	-0.031620017868902124
10970	0.026527703059021496
10972	-0.0018777716675531068
10973	0.003101365333183157
10974	-7.918391431022521e-10
10975	-1.1892915936382316e-4
10978	-0.04142043780390213
10979	-0.024629402514096736
10980	0.00223871875889448
10981	0.019212241790549693
10982	0.03520203390510184
10983	0.023551334183372786
10985	-0.011954150039252345
10987	0.0020257982129144115
10988	0.001979170668105262
10989	5.047926841609243e-4
10990	-0.021579208080043585
10991	0.032549323708924424
10992	-0.00743129038393038
10993	-0.0025627422544813503
10994	0.007306705974886757
10998	0.006315681715389414
109	0.018743531523187664
10	0.0024931455056677876
11000	0.03697041584531142
11001	0.07821123930008575
11004	-0.017613787316663042
11005	-0.06243661765489525
11006	0.03319139133479902
11007	0
11009	-0.012947734890214118
11010	0.02035374207303195
11011	0.01510141251708323
11012	-6.292288194798571e-4
11013	-0.015074039111580863
11014	0.03211398795276353
11015	0
11016	0
11017	-0.004803174890181568
11018	0
11019	0.012897621969524351
1101	-0.01784543608800605
11020	-0.005973686008571068
11021	0
11022	-0.016872388897686805
11024	-0.03355464983851319
11025	-7.907503133236584e-4
11027	0.021426435868896206
1102	0
11030	0.0020910372290612995
11031	0.08202894491945399
11033	0.007050462899854788
11034	-0.023448570943004014
11037	0.01689003383003274
1103	0.003840877136023377
11040	0.03321698794859461
11041	0.004266266742853444
11043	0.012617900419570609
11044	0.0368582591662935
11045	-0.026584550045797864
11046	0
11047	-0.004118003412323512
1104	-0.005820150515693972
11051	-2.2607452246951546e-11
11052	0.006597340252028254
11054	0
11055	-0.00677878841019642
11056	-0.030137521543833302
11057	-0.011417704781067793
11059	0.007480026153473459
1105	-0.023686198577625515
11060	-0.032179913519846504
11061	-0.03024611848685049
11062	-0.01504076004671553
11063	0
11064	-0.015313204366491267
11065	-0.019798315252865187
11066	0
11067	0.014697059094406282
11068	0.013450529629145072
11069	-0.05783921752203747
11070	-0.025103675152291352
11072	0
11073	0.015441193117832368
11074	0.053568115170238205
11075	-0.07826358227438214
11076	0.01139815578941905
11078	0
11079	0.027357374424411475
1107	-0.0070348336719653504
11080	6.17102311024621e-4
11081	0
11082	-0.049005087893045404
11083	0
11085	0.012139928543557717
11086	0.007905453092993238
1108	0.017698603221524962
11092	0
11093	-0.0017639201270281224
11094	-0.012276077519628704
11095	0.013684576398866093
11096	0.045894014944298955
11097	0.012643663154170677
11098	0.00905730383904389
11099	-0.006717997801389763
1109	-1.743927629620475e-4
11100	0.026820197106347466
11102	-0.007029919974067915
11103	0.007469676208535739
11104	-0.015950216195737815
11107	-0.04462843019422018
11108	0.028273997698177143
11113	0
11116	-0.0039932497267374445
11117	-0.03745028420329707
11118	0.00155955482916316
11119	-0.03408963322548436
1111	0.016026256714597405
11120	-0.010562535776761998
11122	0.004037131348052724
11123	0.024402356956270476
11124	0.004965389492541263
11126	-0.035523434688752464
11127	-0.012028641246248703
11129	-0.038821584021296734
1112	0.02851773160348912
11130	-0.02192022645414652
11131	-5.310838624823291e-4
11132	0
11133	-0.011391886425489326
11135	-0.027168862866560423
11136	0.04250325553371117
11137	0.004876889924866429
11138	0.009037762675927367
1113	0.04870931557882042
11140	0.009548074491457142
11142	-0.008289320877698313
11144	0
11145	-0.057865855015970843
11146	-0.0091564471512046
11147	-0.03463686735827083
11148	0
1114	-0.03444870939450127
11151	-0.007807738202888781
11152	0.013214187348864022
11153	-0.012351531522539268
11154	0
11155	0
11156	0.05612053098138486
11157	0
11160	0.006002809404531121
11161	8.516916881026925e-4
11162	-0.01801894000182377
11163	-0.02467387432076255
11166	0.010211928438957452
11167	-0.050141335653671903
11168	-7.492173121098396e-4
11169	0.005422210296571317
1116	1.3124076411871917e-4
11170	0.018552365512773283
11171	-0.016732201494393723
11172	0
11174	-0.025161319969733996
11176	0
11177	0.008377781341969868
11178	-0.002036945427676063
11179	0
1117	-0.04660909277981008
11180	-0.01928991073770174
11181	-0.0029634464577833145
11182	-0.0161153273944888
11183	0.022546652010319683
11184	0.0392755895709874
11186	0.04570435021210576
11187	-0.011370134413982961
11188	0.015161540990695246
11189	-0.010842982429485313
1118	0.033069527931270826
11190	0
11193	-0.027187717246764033
11194	-0.0023257103787604895
11196	0
11197	0.007180490503482459
11198	0.005124399259613461
11199	0.003599847276937705
1119	0.007622813121890933
11201	0.006131040277258343
11202	-0.016274730067670013
11211	0.0032131882099534275
11212	0
11213	0.023915730177872744
11214	-0.01206526033320802
11215	-0.010461361157556243
11216	0.045265280293566065
11219	0.01627375287012252
1121	0.02211131802344494
11221	0.08439228182995293
11222	0.0020341984931386455
11223	0
11226	-0.03043759491018395
11228	0.00973899845895911
1122	8.753129179810877e-4
11230	0.001764462733510189
11231	0.004218585050001285
11232	-0.009409622246641734
11234	0.0013394280622139058
11235	-0.029185549126050887
11236	0.02802173334131964
11237	-0.05320552226709835
11238	-0.018269723323703108
112399	-0.07232979015384247
1123	0.0018826779873559567
11240	0.02280792293365369
11243	-0.0035185813515821486
11245	0.007557882374067429
112464	-0.03178529166480051
112479	-0.014692494491403172
11247	0.011841931114399276
11248	-0.021379629423470256
1124	-0.015878629099910443
11250	0
11251	-1.3787894486833412e-4
11252	0.013776276749384541
11253	-0.008996316760254733
11254	0.05016920131599889
11255	0.010640490620343591
11258	-0.023326791861746903
11259	0.0075181918159891
11260	-0.016820407296674122
112611	-0.007921984152906672
11261	-0.01375856281766573
11262	0
11264	-0.014245497990201054
11266	0
11267	-0.011782646216656168
11273	0.013281528608778494
11275	-0.027173037615934897
11276	-1.5350584800334155e-5
11277	-0.04749388188679464
11278	-9.450022555873178e-4
11279	-0.02814939883006226
11280	-0.012928512423457576
11281	-0.017118108045816992
11282	-0.0024992212122047323
11283	0.0013527870137060875
11284	0.05093090876458251
11285	-3.3473365224260494e-10
112869	-0.008820964899161014
112950	-0.023208681937581806
1129	0.008673551719406787
112	-0.014217151895662528
11309	8.778030299527654e-4
1130	-0.03103986722277393
11311	-0.014884268771365125
11313	0.01924896122637559
113146	-0.016471022546301717
11314	-0.03348055813783538
11315	0.011623404301176943
11316	0
113177	-0.00843779250359698
113178	-0.005532123448576244
11317	0.025192621275407286
11318	-0.025642939203363555
11319	-0.005569713505361841
11320	-0.006077037750142198
11321	0.010688876066721968
11322	0.027645831222778076
113251	0.006430869696057285
11325	0.013945972744511629
11326	-0.011241611123094568
11329	0
1132	0
11330	0.005358417825144423
11331	0.03111398840591931
11332	-0.030528524372698138
11333	-0.024804178266113537
11334	-0.005612106403254154
11335	-0.004087751715980554
11336	0.02754805329611532
11337	-0.0437987211205625
11338	-0.0016002189150051286
11339	0.00305512441559575
1133	-0.001073919269615333
11340	0.0078215460289583
113419	0.014789797432908806
11341	-0.008184261809922124
11342	-0.026980412029275525
11343	-0.05533357744252808
11344	0
11345	-0.030922834195674084
11346	0.004264356499318249
1134	-0.002802345603049209
1135	0.020456777743599733
1136	0.03559027728142832
113791	0.021844560161476623
1137	0
113835	0.00599322083414614
113878	-0.0022467154038946593
1138	-0.004635833606380824
113	-0.013969920698472374
114034	-0.003478555019643085
114044	0.024465944780603356
114049	0.0020972864448898436
114088	0.007289487826546126
1140	0.025237797199286413
114112	0.030965638092761552
1141	0.008340652948857339
1142	0
114327	0
1143	-0.005368182865299813
1144	-0.029894296686796506
114548	-0.01689705367962875
1145	0
114625	-0.015639885730542657
1146	-0.023451212244185456
114791	0.017439050661071105
1147	-0.0485361163557749
114819	0.023093325397406106
114876	0.004341682696064047
114881	0
114882	0.046934123481304636
114883	0.024260890260281224
114884	0.018935820299534226
114885	0
114897	-0.0391593604835022
114899	-0.012288742381903688
114908	-0.0035090750077340065
114932	-0.00447250078153228
1149	0.01557644505710817
114	-0.008030205472086754
115123	0
115201	0.026692270562538204
115207	-0.013237946345724743
115290	0
1152	0.0354662874530196
115353	-0.027742834650613495
1153	0.01702370737899877
1154	-0.043797135448153314
1155	0
115703	0.005550286490826038
115708	0.0059258412308006705
115817	-0.01785536262735696
1158	-0.027622630297480952
115939	-0.003407196441974009
115	-0.003064842617522341
116039	0.00512654053589628
1160	-0.09345198303484488
116138	-0.0019100299053957826
1161	0.01240432220765229
116285	-0.014849528968243389
116372	0
116496	-0.02076451775841742
1164	0.004359821659871951
116828	0.02169656126809808
116832	-0.013986192975391352
116984	0.00396564191932333
116985	0
116986	-0.012135051387489123
116987	0.004250312032272577
116	0.03986449189107708
117178	-0.012221921803698584
117246	0.0016671655476083172
1173	0.013150653444373111
1174	-0.006257296900881545
1175	0.022644486843851667
1178	-0.0805326534200854
1179	0.03194063894851955
117	-0.0032343278583443105
1180	0.0322271862698138
1181	-0.01200736735058117
1182	-0.010030163123915426
1183	0.009392135377873414
1184	-1.0248586597608655e-4
1185	-0.014353598281776821
1186	0.007574144351089224
1188	0.028388433011075263
118	0.013874758169776093
1191	0.004878447365987105
1192	-8.63654611580656e-10
1193	0.01612067212224713
1195	-0.029468876961227047
1196	0.00212302827104018
1198	-0.0035921427273698336
119	0
1200	-0.009928093017065978
1201	0.0075780016643793935
1203	0
120526	0
1207	0.028739426038698883
1208	-0.004078405847138698
1209	0.007244009602518577
120	-0.008525203328310764
