gene	male-adult-coarse-2
10000	-0.024682785362554496
10001	0.0076218991736085396
10002	0.0027392223099621874
10003	-0.06153685923389277
100048912	0
10004	-0.04170999396216552
10005	0.034404744887574557
10006	0.0199766452280917
10007	0.018312049809531702
10009	0.024426912466331798
1000	0.017574324829577388
10010	0.027022513397213226
100126791	0.023187292782255082
100128124	-0.008977236095056197
100128640	0.057026373825578555
100129128	-0.001208779511905094
100129250	0.028474310453114507
100129271	-0.005827685904265245
100129361	-0.010997392490467547
100129482	-0.025151342541595123
100130331	0
100130449	-0.013402405621319922
100132341	0.031861118029647764
100132476	-0.0015136744961407591
100134713	0.014669291196089285
100137047	-0.015268088394979014
10013	-0.015146015932996599
10014	0.005761500289423636
10015	0.026945099449264445
10016	0
10017	0.01087610050881512
100188893	0.007345071458392612
10018	0.010732983875917937
10019	0.03359134986510608
1001	0.03426307347241256
10020	-0.07035676802752323
10021	0.009080776044543238
10022	0.006768735809140841
10023	0.00921151506644086
10024	0.03134209202075469
10025	0.009720089654739228
10026	-0.02887338728195705
100272147	0.012990328090513297
100287932	0
100288413	0.040030476755976784
100289678	0.011879061941243094
100293516	-0.052920226634758344
1002	0.05124988363751874
100316904	-0.02017084492673518
10036	0.020776844631947136
10038	-0.018454938058034717
10039	-0.0027425162129965856
1003	-0.01013535573117022
10040	-0.0642258881544863
10042	-0.0025419858136794924
10043	0.0052308917230312595
10045	-7.022309152967808e-10
10046	-0.02957447297934146
10047	-0.012610547004236373
10048	-0.0011338379557688494
10049	0.03368928199650199
1004	9.939275448731593e-4
100505741	0.01055203447618958
100505761	-0.005230688730823049
100505879	0
100505933	-0.0032534950210116216
100506144	0.006869881083294503
100506469	0.0015225686978313799
100506504	0
100506571	0
100506581	0.014720720890730768
100506963	0.0022586352216848867
100507331	-0.025869257353571908
100507436	-0.028381983612860907
100507605	0.006321317896050706
10050	-0.03652149260737713
10051	-0.008639123916406748
10052	0.0118347319845522
10053	-0.030702792170881933
10054	0
10055	-0.03027659022277768
10057	-0.021601244068359168
10058	-8.081760314906241e-4
10059	0.048600883051713444
1005	-0.028358337403661827
10060	0.02869339927130028
10061	0.009025995620719336
10062	0.016504533129603805
10066	-0.018041662779115477
10067	0
10069	0
1006	-0.018178710055452733
10072	-0.0030686670876953815
10073	-0.0075178229258176426
10075	-0.004858042240613629
10076	-0.022571763345020028
10077	-0.033005355484189945
10078	-0.008378279590552222
10079	0.027413634028179153
1007	-0.02691819082685448
10083	-0.027327768874656388
10084	-0.015105283508161425
10085	-0.0029190088607407745
10086	0
10087	0.01226456561658589
10089	-8.854163320932537e-4
1008	-0.0024829306382273776
10090	-0.035091640104778825
10092	0.028487606373995333
10093	-0.003922028351060279
10095	-3.6057207881857854e-4
10096	0.0171116006957719
10097	0.01542648704051547
10098	-0.014316659976627923
10099	-0.04530701106906861
1009	-0.03042800345685011
100	0.11142301431306956
10100	-0.07010714265648527
10101	-0.025329876700084932
10102	0.01079169021909779
10103	0.00897606502883933
10105	0.05273241540777906
10106	0.004898650020153218
10107	0.0018756284818540797
10109	0.02446859818108295
1010	-0.030307730425901593
10110	-0.00494116188825984
10111	-0.06627252454587072
10112	0.038646910417172615
10113	-0.005097272634140604
10114	-0.008807724848180746
10116	0.021867695693716414
10120	4.924391728549547e-4
10121	0.00527277915117487
10123	0
10125	-0.02442776688068734
10126	0
10127	6.081135867692832e-4
10128	-0.005732056517735574
10129	-0.04298224879414942
1012	0.0037100232335929772
10130	-0.017063091186538797
10131	0.012888060952333988
10133	-0.04918378990723251
10134	-8.314116972935967e-10
10135	0.04689075842038532
10136	-5.618651137882777e-4
10137	-0.005397454047348512
10138	0.013333828955676072
10139	-0.002491973296691217
1013	-0.011432650952781885
10140	-0.07515948592244519
10141	-0.027230034940152748
10142	0
10144	-0.029678060293777522
10146	-0.01079354598356113
10147	1.0435905527166248e-10
10148	-0.00750863623190895
10149	-0.02455121889743526
1014	0.006915462539025608
10150	0.004462205257582377
10152	0.00458390434472231
10153	-0.015227595582954948
10154	0.008413656374358626
10155	-0.06489932431033939
10157	0.02248077297975884
10158	-0.04853284048820774
10159	0.015857571014503427
1015	-0.02706166274582241
10160	-4.763395401835132e-10
10161	0.062224271926223124
10162	0.0023177919753221638
10163	0
10164	-0.02523466688152806
10165	-0.02270319610729354
10166	-5.0509129371118e-4
10168	0
1016	0.016424834576493935
10170	0.03816110801247073
10171	7.333997839087506e-4
10174	0.007997199694701952
10175	-0.040693744372460164
10178	0.022245972289120546
10179	0.0012187877525056717
1017	1.722387780472402e-4
10180	0.06297348905013352
10181	0
10184	-0.025230521949067174
10186	-8.450210927454693e-5
10188	-0.006434240233455216
10190	-0.003374920442620975
10193	-0.03849944983605857
10195	0.02670406423911989
10196	-0.0345196336012389
10197	-0.009025426496221076
10198	-0.03244201548630191
10199	6.494610964420251e-4
1019	0.001116865668308747
101	0
10200	-0.011616688856550698
10201	0.012493075391845666
10202	-0.010024901615486515
10203	1.2543539560603265e-10
10205	0.034215902523903136
10206	0.0019500772758778433
10207	0.020174096544354026
10208	-0.02644001981434818
10209	0
1020	0
10210	0.06872632879998343
10211	0.0034909171882059223
10212	0.00645635749176972
10213	0.008884850842899413
10214	0.0016404871545863077
10215	-0.0041664406578109684
10216	-0.00667510795349131
10217	0.0035567204522600083
10218	0
10219	0.028540698908940027
1021	0.01641431393575521
10220	0.016368597689906134
10221	0.07455706677205634
10223	0.022427713772811705
10225	0.02844554896479211
10226	0.0022626559000147937
10227	-0.025535441249456427
10228	0.005231385818052036
10229	0
1022	0
10230	0.02066319359417009
10231	-0.01801592495225443
10232	-0.008747192319457057
10233	0.018618788481979044
10234	-0.07613991660762921
10235	-0.02291215362953488
10236	0.0012634734556703328
10237	-0.027520466629437603
10238	0.014606879661474472
10240	-0.007312054717949494
10241	0.001296443646872762
10242	0.018455005471364222
10243	-0.01963325542666673
10244	0.0349552916802218
10245	0
10246	0
10247	0.004632686262202185
10248	0.006017921958577312
10249	-0.02288194709081184
10250	0.03669856815588544
10252	-0.036070732170131195
10253	-0.018785575113577646
10254	0
10255	-0.009427059152594428
10256	-0.0032461192412967495
10257	-0.01533477512734811
1025	-0.0076857025945835725
10260	0.06831766876259478
10261	0.00797569574978724
10262	-0.03394438757928061
10263	0.016831078791233425
10265	0.012953715874773423
10266	0.012178290760826755
10267	0.08478012506399148
10268	-0.007917374671840895
10269	-0.00878937256474497
1026	-0.0021599647919546537
10270	-0.013921139094227607
10272	0.0333987446302444
10273	-1.3398702593840748e-10
10274	-0.015675368669682617
10276	-0.00346793948753516
10277	-0.015556941643411985
10278	0.032889223966585036
10279	-0.07593248450141846
1027	0.014635967806164954
10280	0.009747487408055725
10281	0.018105963751788693
10282	0.035483229539784514
10284	-0.03193932068288454
10285	0
10286	-0.028607997324057364
10287	0
10288	0.019818385965417126
10289	-0.019638778419258367
1028	0.006511787589565374
10290	-0.02232322152083758
10291	-0.004379498754499896
10293	-0.01942137571121779
10294	-0.026911692737655105
10295	0.024351901158535263
10296	0.014204014559957975
10297	0.014708251398764707
10298	0
10299	-0.040015041588375044
1029	-0.003451273551951929
102	-0.020892416016163214
10300	0.05725606546552484
10301	0.02390885887642593
10302	-0.010523404246003079
10307	0.021336441668380304
10308	-0.00288780074920751
10309	-0.01479395358636284
1030	-0.032466649178578284
10311	0.007845205720568207
10312	-0.03077011098000756
10313	-0.03278850722195899
10314	0.058802493813249576
10316	0
10317	-0.0193240745371126
10318	0.007843024976586132
10319	0.020152760554695764
1031	0
10320	0.008746007728756172
10321	0.05946174466480259
10322	-0.0303890069758139
10324	0.024454983135977715
10325	0
10327	-0.005280714194342529
10328	0.010828000629597807
10329	-0.013626897171879229
1032	0.025707193730558683
10330	-0.003274883720545863
10331	0
10332	0.06933651413695396
10333	0.01752371381055515
10336	0.0012029903222711266
1033	-0.039501294926885804
10342	0.025577053860031104
10343	-0.0016217640409688667
10346	-0.022292612025576905
10347	0.006667172389505441
10351	-0.05321656295718707
10352	-0.04644969637733557
10360	-0.034458665590868756
10362	0.03476705687454881
10363	0.01889335083300108
10365	0.013707035091709351
10367	0.017304289640345336
10368	0
10369	0.001929242100700193
1036	0.08042015913733798
10370	-0.02884761485130972
10371	-0.0030768590935441814
10376	0.01159240867234753
10379	-7.77056126723265e-10
10381	-0.029377854634343878
10382	-0.034124247715705915
10383	0
10384	-0.010582304153877812
10385	-0.0040790491808865735
10388	-0.0046388591361292905
10389	-0.015209543531808374
1038	0
10390	0.03009133957023564
103910	-1.5894267514343023e-4
10391	-0.0041337967813157165
10392	-0.03745519368641484
10393	-0.012836544526484422
10394	-0.015594645299797098
10395	0.0019083025613621668
10396	0.012214232232912266
10397	0.007146253310753513
10398	0.011629710573723593
10399	0
1039	-0.017178973922304913
103	0
10400	-0.008707816205292611
10401	0.02678533673734673
10402	0.027027312460908972
10403	0.05125498935389277
10404	0.02126094952778949
10406	-0.10781987851994208
10407	-0.00909794323974278
10408	0.0031612126209077576
10409	0.0015676373762682147
1040	0.020643064079232113
10411	8.001590366317878e-4
10413	-0.018112116652091583
10417	0.006676609723565572
10418	-0.015164802076798782
10419	-0.022546234149741537
1041	0.0756213194291865
10420	0.026632655120438012
10421	0
10422	0.01887764709534697
10423	0.005407022997017607
10424	-0.02979270421600523
10425	-0.0033290960383491495
10426	-0.017774015310535584
10427	0.037615595411015584
10428	-0.01683527617720702
10430	-0.02275770688394498
10432	0
