gene	female-old_adult-fine-1
10000	0
10001	4.56992415873383e-4
10002	0.010248822938061723
10003	0.004401212730112925
100048912	0.0019822474965282026
10004	-0.012353053709009429
10005	-0.011625175185370014
10006	0
10007	-0.010601035398043628
10009	0.022761005624873366
1000	0.006827280475885252
10010	0.001356525167010125
100126791	0.0250575792057178
100128124	0.007715115767581689
100128640	-0.021067444367120772
100129128	0.03308438899496015
100129250	-0.006917986103092114
100129271	-0.0022281242943558745
100129361	0
100129482	-0.017779450534565384
100130331	-0.008492269696924012
100130449	0.048321267739683545
100132341	-0.023986291828694054
100132476	0
100134713	-1.2448120297350014e-4
100137047	-0.007133259923476179
10013	0.005663366779378669
10014	0.007645559364795845
10015	0
10016	-0.006730688608800766
10017	0.010190918085399438
100188893	0.0021262308755499886
10018	0.013667501327826386
10019	4.743497682773021e-10
1001	-0.0117501375422
10020	-0.06437468627867435
10021	0.005497899132419664
10022	0
10023	0.026006262124075367
10024	0
10025	0.02021676185254082
10026	-0.016017391074911673
100272147	-0.008700234987914262
100287932	0.0013415544681208166
100288413	-2.3550169831808258e-4
100289678	-0.013864727957848646
100293516	-0.008778733626092912
1002	-0.012571412627819986
100316904	-0.02161308863699606
10036	0.0022534285706020335
10038	-0.014577018542078476
10039	0.010643027234688912
1003	-0.008812080299299025
10040	0.055199691534727716
10042	0
10043	-0.004119837806328524
10045	0.02159658550494173
10046	-0.0013219942690331824
10047	0
10048	-9.891251796937067e-4
10049	-0.037523520018064825
1004	-0.02021403039260327
100505741	-9.125635639408393e-12
100505761	0.027753402618978087
100505879	0
100505933	0
100506144	-0.018468889139805295
100506469	-0.010623267448994275
100506504	0.0014405365872459748
100506571	0.01013545102902577
100506581	0.006663439757003821
100506963	0.006175107189916605
100507331	0.02435830787095126
100507436	-0.002872510006142416
100507605	0.0018500548734366321
10050	0.037111693274365795
10051	-0.00523737954267114
10052	-0.017752716948637438
10053	3.6993521413433185e-4
10054	1.5923066392302602e-9
10055	5.081927652954069e-10
10057	0
10058	-0.011458507706198143
10059	-0.002108547385441974
1005	-0.007420478729939087
10060	0
10061	-0.013575113154388994
10062	-0.04889104916449982
10066	5.875404399256817e-4
10067	0.009571202495762926
10069	-0.01271200168669035
1006	0
10072	0.01882050966018061
10073	0.020970698554799886
10075	0
10076	-0.019959049386594038
10077	-0.008446145165810773
10078	-0.0019576020948696205
10079	-0.00852274783330028
1007	0.027983141709166905
10083	-0.005337692270323974
10084	0.010229006865076107
10085	0.004972444055684542
10086	-0.006426271309962267
10087	-0.008200926011413048
10089	0.02118765530240056
1008	-0.001307481017532922
10090	0.011078701516352419
10092	-0.0053325746742865394
10093	0
10095	-0.017237355822799658
10096	0.0027335451780375955
10097	-0.014590465451378222
10098	0.013387882050904246
10099	0.00257712655354336
1009	0.016504319418965564
100	0.0060145869404055925
10100	-0.012535194503121395
10101	-0.00256605956143271
10102	0.007662445604997205
10103	0.01438182824950177
10105	0.0076720046052009515
10106	-9.877194354431893e-4
10107	-0.003582389939001157
10109	-0.00783679635399742
1010	-0.018158721767611827
10110	-0.06560898376851257
10111	-0.0058724951139980195
10112	0.004362219218655816
10113	0
10114	-0.00326218410364727
10116	0.013038910581439198
10120	-0.0016195940300996652
10121	-0.007707228409462713
10123	-0.014764771054537962
10125	0.02337872399668072
10126	0.028311156747398925
10127	0
10128	-0.005469574692777039
10129	-0.010490529748291328
1012	0.0025427678104588645
10130	0.01748032509941106
10131	-3.414862487195223e-4
10133	0.003828156529768518
10134	0.0032968827619418942
10135	-0.004871763381395255
10136	-0.0031639005674266797
10137	0
10138	0.0013793243304575627
10139	0.001444518906512611
1013	-0.006178256709642963
10140	0.0028455861276305778
10141	0
10142	-0.0040371810534268636
10144	-9.330307517271069e-12
10146	-0.0025814944322432275
10147	-0.007512736550373469
10148	-0.012746986615434051
10149	-0.008003208756747258
1014	-6.521766711670883e-4
10150	0.0336795728907524
10152	-0.007184555641421112
10153	0.01474346575490857
10154	0.010570572742082297
10155	0.03917533764637041
10157	3.3182714904941237e-10
10158	0.04594678067780682
10159	-0.0020996324920013014
1015	-0.002170820172064432
10160	0.023394739278130443
10161	0
10162	-0.02810682991208087
10163	0.01660787679523685
10164	0.011248851472936921
10165	-0.012607843769211454
10166	-0.008573381754838167
10168	-0.0029763427499256982
1016	-0.01956305726068678
10170	0
10171	-0.03876902779235087
10174	-0.010760954620458014
10175	8.974886415725666e-10
10178	0
10179	-0.02415248371479068
1017	-0.017483725860542643
10180	-0.0019933606864492165
10181	-0.011606481300507555
10184	-0.01865550547307794
10186	-0.03481389568739908
10188	0
10190	-0.004148064236945276
10193	0.018616445688058928
10195	0.006180849760331864
10196	0.013380107831069476
10197	-0.0028022980879569294
10198	0
10199	-0.009864433452686951
1019	-0.028523396826627884
101	1.456853746313182e-9
10200	-0.011199164948254995
10201	-0.009556911620807023
10202	1.2243509298425586e-5
10203	0.01567024764825838
10205	0.028847734820867128
10206	-0.028418751945295945
10207	0.02100410318810476
10208	-0.015160604622913899
10209	-5.617861572538215e-4
1020	0.002518466983175905
10210	-0.033434528560954316
10211	-0.013081715836069166
10212	0.006382867488194973
10213	-0.009659884667808297
10214	-0.0022448784390444797
10215	-0.009398642718156944
10216	0.02668455537259568
10217	0.024509221711073722
10218	-0.022336034146927246
10219	0.026040866895143552
1021	-0.03357719355970842
10220	-1.2569539031108155e-4
10221	0.018368253962805656
10223	0.038852534864475936
10225	0.005069167244372417
10226	-0.023789563773825788
10227	0.009102934942932234
10228	0.005331417801576909
10229	0
1022	0.022737386200501676
10230	-1.219738923274065e-10
10231	-0.023050582250972944
10232	-0.012965520326151492
10233	0.009594844558565548
10234	-0.08583776724515599
10235	0
10236	0
10237	0.00386324171260095
10238	-0.0035340907877312233
10240	0.0022411874638885343
10241	-0.006917910149012789
10242	0.010480178090200907
10243	0.007889074190668414
10244	0.014156362883004715
10245	0
10246	0.01094037112970506
10247	0.005786679540446124
10248	0.0021052440161866202
10249	0.01007572770326459
10250	0.011414747694959771
10252	0.042905078412060274
10253	-0.01315540587990993
10254	0
10255	0.004858964515126244
10256	0
10257	-0.013517795708796826
1025	-0.012611443805332584
10260	-0.0014155903418606964
10261	-0.012896400979477113
10262	-3.196311228375787e-10
10263	2.4680146002743015e-4
10265	-0.025575943701699508
10266	-0.046137360326436706
10267	-0.02131650672390516
10268	0.008885603881660759
10269	-0.038604395593474644
1026	0.04767211153373592
10270	0
10272	0.013249355380466113
10273	0.029535432890836665
10274	0.01220437975660618
10276	0.008360372996196101
10277	-0.0013064541455577818
