gene	female-adolescent-coarse-3
10000	-0.006434602737548787
10001	0
10002	0.0016273999880576733
10003	-0.010533348151429181
100048912	-0.005143781371369295
10004	0.02573889939707565
10005	-0.00845453762928169
10006	-0.0043259688037249715
10007	-0.005483299167066233
10009	0
1000	9.973146617802899e-4
10010	-0.003536220614176941
100126791	0
100128124	-7.737268523063273e-4
100128640	-0.015809250354739086
100129128	0.014157534477412448
100129250	-8.670612509917994e-4
100129271	0.031158567198897955
100129361	0
100129482	0.007269315211291823
100130331	0.009893135427711768
100130449	0.0018754510953180401
100132341	0.0047773005206644325
100132476	0
100134713	0
100137047	0.005601232090731644
10013	-9.953140792373822e-5
10014	0
10015	0
10016	0
10017	0
100188893	0
10018	0.006633137857905574
10019	0
1001	-0.002718335843048406
10020	-0.017248326125573213
10021	0
10022	0.0164269273245795
10023	0
10024	0
10025	-0.004966442161727407
10026	0.01866008091084072
100272147	0
100287932	0
100288413	0
100289678	0
100293516	0.02445336965796747
1002	-0.009800472343219025
100316904	-0.020987689760373206
10036	-5.688545173915132e-4
10038	-0.00596838318187788
10039	0.007626391906366609
1003	0.0056258277752086
10040	-0.03719731439041853
10042	0
10043	-0.013349617449868149
10045	-0.03368528452082753
10046	0
10047	0
10048	1.6198119885717368e-4
10049	0
1004	0
100505741	-0.015869351760757267
100505761	0.006024071613875375
100505879	0
100505933	0
100506144	0
100506469	0.0037009071366352893
100506504	-0.0048361376838650634
100506571	-1.8290324233410595e-4
100506581	-0.004523893140302314
100506963	-0.003507530358096486
100507331	0
100507436	-0.011052569962705582
100507605	0
10050	-0.012073151372315747
10051	-0.004116041500706375
10052	0.0017379855389285971
10053	-0.003485103973378111
10054	0
10055	-2.9047918144116934e-11
10057	-0.020962049136714688
10058	0.01514182267625138
10059	0
1005	-0.002193444409478565
10060	-0.003650979603184351
10061	-0.0019021866587800964
10062	-0.007824778085333123
10066	-0.01459123965453773
10067	0.010377951603774435
10069	0
1006	-0.0016227014163114563
10072	-0.011883157243505697
10073	0.01109315679562271
10075	-0.002095305429746538
10076	0
10077	0.013452646952721957
10078	0.011106806205678277
10079	8.196708231069715e-4
1007	0
10083	0
10084	-0.024062977083054514
10085	-0.007445138802563575
10086	0.00437515742788049
10087	-0.0033456825625329577
10089	-0.0018433810883696357
1008	0.004117878096858057
10090	-0.020603097294930588
10092	0
10093	0
10095	-0.01677642998014693
10096	-0.005009422884553105
10097	0
10098	0
10099	0.0017251902480114943
1009	-0.0014482299520993341
100	-0.030573841112336637
10100	0.013797712003711717
10101	-0.015760479423291136
10102	0
10103	0.02607873324278389
10105	0
10106	0.0032921113965742655
10107	0.003673244168103122
10109	0
1010	0.005636123186643138
10110	0
10111	0.003018165092496072
10112	0.010525041174719462
10113	0
10114	0.0206560821071562
10116	0
10120	0
10121	-0.0026065046330738264
10123	0.005210065071089658
10125	-0.02225907740137661
10126	-0.009281868280336211
10127	0
10128	-0.007156630685228032
10129	0
1012	0
10130	0
10131	-0.002662022882262802
10133	-0.015143472883012604
10134	-0.0013337317326248467
10135	-3.664522399479978e-10
10136	0
10137	0
10138	0
10139	0
1013	0
10140	0.010954694582034095
10141	0
10142	0
10144	-0.0037253580369626276
10146	-6.524449483970939e-4
10147	0
10148	-0.009219140694613144
10149	0
1014	-0.015974170783907567
10150	-0.016744502179774214
10152	0
10153	0.007069203233687211
10154	0.010253220663778963
10155	0
10157	-0.004178204358987369
10158	-0.023634540391227674
10159	0.0020515391016076236
1015	-0.008275728738765276
10160	-0.004932212545411873
10161	0.011395628991274984
10162	0.0056649646656381026
10163	0
10164	-0.004722774477082149
10165	0.01415107050125868
10166	0
10168	0
1016	0.003919872853829936
10170	0.029465629975619564
10171	6.486053501353007e-4
10174	0
10175	0
10178	-0.016099662478316446
10179	0
1017	0.013567736359326716
10180	-0.006875015620030608
10181	0
10184	-0.018089768528315047
10186	-0.013656703969174023
10188	0.0014026608269944994
10190	0
10193	-0.006697933301073989
10195	-0.011499312383317483
10196	0.01281837129906719
10197	0
10198	0
10199	0.006989328928429014
1019	0
101	0.01361256411128027
10200	-0.030713126236310336
10201	-6.0119291529048104e-12
10202	0.0017738450113269758
10203	0.003986586080671431
10205	7.227566241306625e-4
10206	0
10207	0.0016479542113463804
10208	0
10209	0
1020	0.011455545538216925
10210	-0.01252987057374786
10211	-0.005876158020336261
10212	-0.017865671228657388
10213	0
10214	0
10215	0
10216	-0.009816861921498356
10217	-0.0027145903133535382
10218	0
10219	0
1021	-0.0017754336562831685
10220	0
10221	-0.004196228144444177
10223	-0.005339390386226235
10225	-3.570395886280424e-11
10226	0
10227	0
10228	0.0020597578514737966
10229	0
1022	-0.0032493197947465265
10230	0.0077555911248265354
10231	-0.03340608380144643
10232	2.2053972811330731e-4
10233	-0.012496533682531155
10234	-0.005541840578303586
10235	0
10236	0
