gene	male-young_adult-fine-2
10000	-1.8453879927331384e-4
10001	0.0032772142316855853
10002	2.700244035708779e-10
10003	-0.019849387062870257
100048912	-0.0018749452436967514
10004	-0.044652020069848135
10005	3.182376034749165e-4
10006	1.2260484222177554e-4
10007	-0.009413709075703944
10009	-0.029368818719738787
1000	2.1522828623196907e-4
10010	-0.004149626118542383
100126791	0.005606574272824119
100128124	0.006785046382618428
100128640	-0.0026349316241892533
100129128	0.008205839610027448
100129250	0.0019268093461141495
100129271	-0.013357152692486328
100129361	-0.005601750885345117
100129482	0.043549514820128664
100130331	-0.007919748054337443
100130449	1.5537435832432394e-10
100132341	0.013727518883971742
100132476	8.684468541174594e-11
100134713	0.01677336283662963
100137047	6.095687580629822e-10
10013	-3.6442794724457614e-4
10014	-0.025693760279262
10015	2.079166351303388e-4
10016	8.374782215477184e-10
10017	0.003424537808979805
100188893	0.003998846618133934
10018	0.013080467926492376
10019	0.02550609111707529
1001	0.040971457631433006
10020	-0.054362538099884034
10021	-7.944705052063475e-4
10022	-0.003517650268996748
10023	0.008570057359485286
10024	7.918748290527459e-10
10025	0.0100573108881308
10026	-0.024918547658857204
100272147	0.004662555689136716
100287932	-0.00780743877597572
100288413	3.420068219503164e-10
100289678	-0.00220592591319277
100293516	6.76102468153852e-10
1002	-0.003465219360989809
100316904	-0.024837683481864364
10036	0.009721333123754818
10038	6.454447251028497e-10
10039	8.109247288951403e-10
1003	0.001704896614986433
10040	-0.008425941502597087
10042	7.648120045306509e-10
10043	2.924191557333219e-10
10045	-0.026205987259315278
10046	0.013336303566404832
10047	0.0018276756561034927
10048	0.005872118810676237
10049	0.016153554451123556
1004	-0.0038203719246223873
100505741	-0.012917322519256497
100505761	0.009631903681763096
100505879	2.5787255148610054e-10
100505933	2.7121862953610343e-10
100506144	-0.007462337871741466
100506469	3.4448493384893025e-10
100506504	5.837693971332896e-10
100506571	5.968091445464747e-10
100506581	0.005447917627463381
100506963	3.7062910993059904e-10
100507331	-0.01943424731711682
100507436	0.04526168484670938
100507605	-0.01613502702916371
10050	2.8653039099683734e-10
10051	-0.0057205985866081825
10052	0.02198223577357252
10053	-0.025486329751394688
10054	0.03109890155782708
10055	-3.9630917281245913e-4
10057	-0.022891117642489613
10058	0.015083774419938162
10059	0.009873351677270239
1005	-0.015773834790697085
10060	0.016897808222792965
10061	0.022316513126446048
10062	-0.02755535896155287
10066	0.0027559733497971297
10067	0.0022066098069214697
10069	0.007496368139116203
1006	-0.013630761166913552
10072	-0.003721286601987578
10073	0.00935883099444214
10075	-0.02266588420290404
10076	3.854968813328535e-10
10077	-0.020299972366905342
10078	5.6566531727111e-10
10079	0.10649301828928516
1007	2.948757855456389e-10
10083	0.03301985872810918
10084	-0.03657024097739918
10085	-0.00510397531946018
10086	-0.012266900828061082
10087	-9.79872300295343e-4
10089	7.235866528083864e-10
1008	0.03417714596260785
10090	-0.02125582102708614
10092	0.030516899264767475
10093	0.015079153997209058
10095	-0.002711414570807779
10096	0.020168111941011483
10097	1.082831203857562e-9
10098	-0.012557569030326498
10099	-0.05534723564527814
1009	-0.002699119185135834
100	0.03949708118597934
10100	-0.02348708935095286
10101	-0.00897697679559513
10102	3.560781843327238e-10
10103	3.465045748184197e-10
10105	0.05152544988468583
