gene	female-older_adult-coarse-3
10000	0.02646703671086747
10001	-0.03051658623395466
10002	-0.002964806318063016
10003	0.057260523369461164
100048912	1.2609878705264618e-10
10004	-0.009828475457044733
10005	-0.013253698410149567
10006	-0.015738734942963784
10007	0.002697586869036672
10009	-8.828907264270345e-4
1000	-0.015081363420519122
10010	0.02396745378833976
100126791	0.005098993617020473
100128124	0.007409589861890495
100128640	-0.0070589622612565765
100129128	0.03926133402217727
100129250	-0.010806145366778512
100129271	0.00893594085513498
100129361	-0.012115351065837724
100129482	0.03073353547687971
100130331	-0.030243851305892744
100130449	-0.024426003534657303
100132341	-1.4686968624395343e-9
100132476	-0.017338841618286378
100134713	0.036911383249177664
100137047	0.0017379525004863102
10013	0.009461552373472307
10014	0.01484038353222611
10015	-0.02433796971268343
10016	0.050116021491410374
10017	0.013872020766228912
100188893	5.390835815051769e-10
10018	0.03343501486527863
10019	0.010762426219943923
1001	1.1648797573220436e-10
10020	6.669689436137963e-10
10021	1.9512199781157e-10
10022	0.024127160072240555
10023	-0.03079763127605519
10024	1.5786327076366146e-10
10025	2.6176491448170327e-10
10026	0.02840108381584634
100272147	0.014262676446653154
100287932	0.025404742461947315
100288413	-0.02001041720538709
100289678	-0.021995648220893643
100293516	0.030405223208112897
1002	-0.015629741396854264
100316904	-0.02096352102950964
10036	-0.009808060741143066
10038	4.1863716161704057e-10
10039	0.0669313087758333
1003	7.646604372152354e-4
10040	-0.003996104385701108
10042	-0.0014559819182988574
10043	0.012197967952108556
10045	0.08853438745394915
10046	0.008284713556886012
10047	1.5730042157259648e-11
10048	0.00616782906071815
10049	-0.02714818931972885
1004	0.057929626888653975
100505741	-0.039845342821807926
100505761	0.011405453971421068
100505879	0.012216199016973538
100505933	4.523609955470652e-4
100506144	0.02231615185660251
100506469	-0.010536084367103439
100506504	-0.008041605801623677
100506571	0.014614574058036916
100506581	0.0357938678167222
100506963	-0.006926983221300714
100507331	7.485344330100223e-4
100507436	-0.040429533842933886
100507605	5.448358728433978e-11
10050	-0.02920234910686659
10051	-0.03729497451668034
10052	4.382713958603434e-11
10053	-0.05953362633119856
10054	0.0024375264551959024
10055	0.002118508164339481
10057	-0.02793881966003287
10058	3.616088990096395e-10
10059	0.009875820680045505
1005	-0.006956750593367061
10060	0.004085852830634565
10061	-0.003988403656186164
10062	-0.04420377683823584
10066	-0.0013165384024347497
10067	-5.744690060890666e-4
10069	-0.02675869177197927
1006	0.004786223082472637
10072	-0.00671028945605173
10073	2.8413090013587973e-10
10075	2.406456905948929e-10
10076	-0.004226476188839771
10077	0.004553275909258132
10078	0.029341282109202185
10079	0.015732062857436873
1007	-0.026235587388788117
10083	3.8424757768307296e-10
10084	0.024311577840764938
10085	-0.002458965199351974
10086	-0.003748188339601065
10087	3.1074751371264907e-10
10089	0.06510290144482031
1008	-0.03389879965925307
10090	-0.03325248449676625
10092	-7.708942095353199e-4
10093	-0.01393934876345417
10095	-1.5100637386838224e-9
10096	0.02544032096486406
10097	0.00401678203520552
10098	-0.07120849288376586
10099	0.045177310023809356
1009	0.003326593103529567
100	0.002912336261755366
10100	0.042603700007814126
10101	-0.02293526133917105
10102	0.02860593997996748
10103	0.007969215580463625
10105	0.039262629504132444
10106	0.024316808679484454
10107	8.2559533679441e-11
10109	0
1010	-0.024733782895334632
10110	0.03171055986688067
10111	0.005115839445023093
10112	-0.010386686804649159
10113	0.015588916142498287
10114	-0.012879869412381586
10116	8.360879366363983e-4
10120	-0.013388320636316708
10121	2.9649159387352347e-10
10123	-0.01703054661040882
10125	-0.0033501305318895678
10126	-0.020234286295685966
10127	-0.04601575210291615
10128	3.8050264622605726e-10
10129	6.350549215993445e-4
1012	-0.03980152450630891
10130	-0.02134974750928896
10131	0.04887878427956852
10133	0.09310242863245971
10134	-0.016281070212674657
10135	-0.07173996609835945
10136	-0.01051499877546142
10137	0.01017793801090143
10138	1.9883372945499612e-10
10139	-0.012431103978710011
1013	0.0055721847597058555
10140	-0.06208135205339595
10141	-0.00466523415358372
10142	0.015364403873570529
10144	0
10146	-3.2915118493445617e-4
10147	0.019002000575176346
10148	-0.06212151351962375
10149	0.044746956017477635
1014	0.057166656429477894
10150	7.279755389642277e-4
10152	-0.019461065524927785
10153	0.02215575509518905
10154	-0.010253852598010753
10155	-0.03640022813949235
10157	0.011312451574108786
10158	0.024600025576810666
10159	-0.029465243897605718
1015	0.016995909825771816
10160	-0.015466435363101345
10161	-0.014133695958461982
10162	-0.013776473434194988
10163	-0.034442483722428884
10164	-0.04074650617163189
10165	-0.001032442217606904
10166	-0.0034182708433192514
10168	-0.0016871834916670795
1016	0.0061666319887973805
10170	0.055925899857568934
10171	2.919036725542094e-10
10174	1.6301598196877291e-10
10175	-0.0070830142520093495
10178	0.02778634537429563
10179	-0.014732436821396173
1017	-0.02307151585158888
10180	0.010523879817382743
10181	-0.023269374143038007
10184	-0.03876566360813077
10186	0.08104166043893506
10188	-0.014726250734239228
10190	-0.0027140247360936125
10193	0.021325478581294365
10195	0.00218712464418496
10196	2.9008520596344954e-10
10197	-0.0010507871760530828
10198	0.007406359623302502
10199	-0.03454213319518556
1019	0.03235609225370167
101	-0.0024256827215556184
10200	-0.008887510061976214
10201	0.014557544618263321
10202	-2.6501823194728574e-10
10203	0.0111408470982065
10205	0.034170569995542896
10206	-0.015687837266610268
10207	0.007953695248618435
10208	0.02744266186768156
10209	0.05102213906293548
1020	-0.006344211109789176
10210	-0.002024290876176224
10211	0.018943148231686115
10212	0.012951264157001086
10213	0.003354956644837904
10214	9.603369499778185e-4
10215	-0.029103416166944698
10216	0.06827317559313441
10217	-0.013377151330019174
10218	-6.223132747680992e-4
10219	-0.036273002778093665
1021	-8.170619322263607e-4
10220	0.002453628350669386
10221	-0.0021778515724810133
10223	-0.0181932086922646
10225	-0.015106755665238785
10226	-0.03991597806669677
10227	3.088469420077175e-10
10228	0.007576828419945694
10229	-0.028437374759053446
1022	0.003233282097504015
10230	-0.02406387312034029
10231	-0.002068879584517026
10232	-0.019744086120798233
10233	-0.01033565522926172
10234	0.031784123351571894
10235	-0.015545656411191842
10236	-0.0028037009125920975
10237	-0.037158520349451364
10238	-0.0030090758740888603
10240	-0.025056146222574755
10241	0.0010143488765564036
10242	-0.014678726776206609
10243	-0.05666368599037505
10244	0.020132923237171866
10245	0.03988677784082918
10246	0.004033406169842698
10247	1.743096481726606e-10
10248	-0.024956831576681198
10249	-0.00994672309491298
