gene	male-child-coarse-2
10528	-0.006455285454697092
10529	0
1052	0.025219278696962163
10531	0.023217077386013904
10533	0
10534	0
10535	0
10536	4.752280361410241e-4
10537	-0.08041349559358558
10538	0
10539	0
1053	0.018848893102421986
10540	-0.006672078361971548
10541	-0.007678646077569786
10542	-5.961803378683032e-4
10544	0.005337617645488111
10548	-0.007464354696995153
10549	-0.039577267202774685
1054	-0.0012765298787896465
10550	-0.009184648767308446
10551	0.01618620600837241
10552	0
10553	0
10554	-2.3467443883432807e-4
10555	0
10556	0
10557	-0.005104290115247254
10558	0.006643059084975303
10559	-0.007231534920589457
10560	0.022772906374006568
10561	0.028834715410340578
10562	-0.024107686811499912
10563	-0.0805520513229545
10564	-0.00311541223678152
10565	0
10566	0
10567	0.004305482860973133
10568	0.018519239513397914
1056	7.919652581939662e-4
10570	-0.010022269161627377
10572	0.009971594908605738
10573	0
10574	0
10575	0
10576	-0.0031678369768006146
10577	0
10578	0.010672572653084524
10579	0.007353508396718856
10580	0.003173572583610061
10581	0
10584	0
10585	-0.0031180773991268344
10586	0.024216979159351375
10587	-0.007878543745891607
10589	0.002643915171498733
1058	-0.003738731821455788
10590	-0.01450366934486132
10591	-4.680120783064411e-4
10592	0.018546538969697535
10594	-0.008490870334027411
10595	0
10598	0.005380702060892968
10599	0.011293415614809128
1059	-9.153054610163237e-4
105	-0.0026437869989084798
10600	0
10602	0
10603	0.0013804699363628883
10606	0.013942883131586025
10607	0.008359971673921964
10608	0
10609	0
1060	0
10610	0
10611	0
10612	-0.0012223244449947723
10613	0
10614	0
10615	0
10616	-0.0027435613583173066
10617	-0.014175230089212837
10618	0.003592689633890752
10621	0
10622	0
10623	0.005651361398049204
10625	0.007080725571590409
10627	0.013885706638890053
10628	0.0012686702606151238
10629	0.002530218235453523
1062	-0.010178902237012575
10630	-0.015369850485159757
10631	-0.01659144156655413
10632	0
10633	-0.004408924152290454
10634	-0.005348658138931487
10635	0.021185698626445586
10636	-0.004150619499073132
10637	0.0041061000237269454
1063	-0.021544189733538638
10640	0
10641	0
10643	-0.024491631659760232
10645	0
10647	0
10648	-0.0034929569634250027
10650	0
10651	0.009723951066983557
10652	0.009345110010986228
10653	-0.01702772874618953
10654	-0.0012599310264451618
10656	-0.0017308736402972583
10657	-0.0038713883171743128
10658	0.0018561703443771315
10659	0
10660	-0.0048357926026003605
10661	0.009122196105497506
10663	0.0034971130644047416
10664	0
10665	-0.003134326870549789
10666	-0.005087641358249961
10667	0.005900334400449164
10668	-0.010549689190754151
10669	0.015394617459974471
10670	0
10671	-0.006864657533021148
10672	0
10675	-0.0030915981659234096
10677	0.004839550587293796
10678	0.012371091165102903
10681	0
10682	0
10683	-0.015224935574753153
10686	0.001307201829934124
10687	-0.0011410599149550688
1068	0
10690	-0.011098591957873919
10691	-0.001685230990307265
10692	0
10693	0.004691156129952629
10694	0.011946727472438275
10695	-0.02248329258679767
10699	0.001959714579519976
1069	0
1070	-0.002732210105141841
10712	0.008201029914008319
10713	0
10714	0
10716	0
1071	-9.9601216036639e-4
10721	0
10723	0
10724	0
10725	0.020467766609156716
10726	-0.018843360504753128
10728	0
10730	0.008990724263611811
10732	0.019744559983658625
10733	0
10734	0.006849038838674355
10735	0.0018662806110689028
10736	0
10737	0.01508338516580046
10738	0
10739	-0.018178338963355512
10741	9.933275030379618e-4
10742	-0.004729013178394647
10744	0.008999231850891107
10745	-0.0078007737646312355
10746	-0.005285467044960216
10747	0
10749	0
10750	0.012704411412370411
10752	-8.214216743093033e-4
10753	0.010440844994349567
10755	-0.03307038794069007
10758	0
1075	-7.395391667332448e-4
10761	-0.003552212130595654
10762	0.005029578392275404
10763	-0.011729063277712433
10765	0
10766	-1.6144552102660223e-4
10767	0
10768	9.398242611353457e-4
10769	8.778924272554433e-4
10771	-0.0016116903672215043
10772	0
10773	0
10775	0
10776	0.014465709942084995
10777	-1.5381492708184638e-4
10778	0.015857759332569273
10780	-3.081821732781943e-4
10781	-0.014176605213082342
10782	-0.010405776403022633
10785	0.00977718339798594
10786	-0.00582683997279799
10787	0.012393693051343947
10788	0.011426543329193965
10791	-0.005471828041881781
10793	0.005597074791373981
10794	-0.004473830249154993
10795	0.005261916410496964
10797	0.02088562930026292
10798	-0.004594215497178993
10799	0.0015980969074605965
107	0
10801	0.008406287253572033
10802	0.008644597633203384
10803	0.0825941991139849
10807	0.0018575310735995578
10808	0.020827323518406438
1080	0
10810	0
10813	-0.010492654062868563
10814	-0.012819014275509032
10816	0.0015447501646237176
10817	-0.027171569428249158
10818	-0.003153349526115136
1081	0
10825	0.006954762618330994
10826	0
10827	-6.963565203704792e-4
10840	0.012669442681505813
10841	0
10842	0.03455293625114922
10844	-3.0171764700363146e-4
10845	-0.017256703628663276
10846	-0.01706161134041851
10847	0
10848	0.015872696627869172
10849	0.005663893388506226
1084	0.031629592801999784
10850	0.005420173918673968
10855	0.012733038625417092
10856	0
10857	-0.005834484477886042
10858	0.015159787373847388
10859	0
10861	-0.002956955520822851
10863	-0.001981239936268845
10864	0
10865	-0.004229360715601902
10866	0
10867	0
10868	-0.0011441914841265057
10869	0.0013738506314993426
10871	-0.00995795994060727
10873	-0.0022098989463782393
10874	0.004609989555839285
10875	0.022499950030279724
10876	0
10879	0.056974120992336216
1087	0.01293390935371346
10880	0.005473018201058468
10881	-0.013332786032639671
10882	-0.01602342116101555
10884	-0.009201092912428188
10885	-0.0019177499702474946
1088	-0.04168939991391691
10891	0.02592397731331787
10892	-0.009233370032832288
10893	0
10894	8.483256449518828e-4
10895	0
10897	-0.015391047021597557
10898	0
10899	-0.0025156511676818786
1089	0
108	0
10900	0
10902	0.006305776163934515
10903	0.01086523705925825
10904	0
10905	0
10906	-0.006665381342947377
10907	0
10908	0
10911	0
10912	-0.014203537431277053
10913	0.015079382959799248
10914	0
10915	0
10916	-0.0030391279883334454
10917	-0.023296998618599837
10919	9.547610606803762e-4
10920	0
10921	-0.003993106263546862
10922	0
10923	-0.00693336905800693
10924	-0.00714389011858708
10926	0
10927	0.008737912379168466
10928	0.007478234612400522
10929	-0.007712599236566661
10930	-0.0015486657868692814
10935	0
10936	3.24108270436984e-4
10938	0.010710712616918841
10939	0
10940	-0.007125982965763359
10942	-0.012329572577547085
10943	0
10944	0
10945	-0.004744507943227336
10946	0.01825688005118967
10947	0
10948	0
10949	-0.0019996499329765693
10950	0.004095416220878079
10952	0
10953	0
10954	0.03989586715506061
10955	-0.006176098777274756
10956	0
10957	0.005648209782323781
10959	0.0066711194726105216
10960	0
10961	0.0055998880218741135
10962	0.013174087474351682
10963	0.010935551441269715
10964	0.0012430929559171962
10966	0.016032415541440283
10969	-0.0037996333027001425
10970	0.009243255856228703
10972	0
10973	-0.014015055994963076
10974	-4.5457146865494295e-4
10975	0
10978	0
10979	0.0020659854750610875
10980	0
10981	0.022158174154306067
10982	0.009224412659855259
10983	0
10985	0.0013092243410634404
10987	0
10988	0
10989	-3.378161089906996e-4
10990	0
10991	0.002094998831850785
10992	0
10993	0.01363012601354485
10994	-0.024306868979203953
10998	0
109	0
10	-0.00873041710663262
11000	-0.017284727871787812
11001	0
11004	0
11005	0.003094051089562213
11006	0
11007	0
11009	0.018479900610629464
11010	-0.010269411712368958
11011	0.00246927538970802
11012	-0.0024057208708498173
11013	-0.005262379671076459
11014	0.003562439059083138
11015	0
11016	-0.003253584759930863
11017	0
11018	-0.003978116527636247
11019	0.013807369601227191
1101	0.009884349513514282
11020	0.007805196536888127
11021	0.01825921359369899
11022	0.0041104637464975955
11024	0.006229871555119837
11025	0.009536853721133153
11027	0.007672738153346817
1102	0.004454439503582972
11030	0
11031	0.023450669579297912
11033	-0.004594930847192859
11034	0.001232321513294795
11037	0.001690656953334081
1103	-4.311501980376014e-4
11040	-0.002236036509041429
11041	-0.023448196965768768
11043	-0.030186735648071183
11044	0.0018581085636037527
11045	0
11046	-0.007356093416826988
11047	0.008023116008714162
1104	0.008773732188255777
11051	0
11052	0
11054	0
11055	0.003672900362476831
11056	0
11057	0.005214463967648462
11059	-0.01112085442892073
1105	0.0011529493020483383
11060	-2.573646313122687e-4
11061	0
11062	0
11063	0
11064	-0.00527997986859758
11065	0.016002823573750196
11066	0
11067	0.0014989635907327456
11068	-2.489067198952703e-5
11069	0
11070	-0.026157685554907904
11072	0.007630791117088635
11073	0
11074	0
11075	-0.031129790949865663
11076	0.011695666349706287
11078	0
11079	0.007731512534328283
1107	-0.008529545806330448
11080	-7.459243397699298e-5
11081	0.029585604110280172
11082	0.002981439477012021
11083	0
11085	0
11086	-0.004658360839873917
1108	0.00222031518843407
11092	-0.010029390702997366
11093	0.00722572661778743
11094	0.013904441671801007
11095	0
11096	0.002640237118701503
11097	-0.0028384205639078028
11098	0.0021749770463118582
11099	-0.00294950729694682
1109	0
11100	-0.010137138017195253
11102	-0.008442078267949384
11103	0.005236490039194456
11104	-0.005143578706101478
11107	-0.02491589202501504
11108	2.1945854633009795e-4
11113	0
11116	0.017344471398580762
11117	-0.014523625142794696
11118	0.022302370528888015
11119	0.00220912323081561
1111	0
11120	0.005661556562534727
11122	-0.010457798899794639
11123	0
11124	-0.0020079575049387656
11126	-0.04409177138574557
11127	0.004463178797941752
11129	-0.012065877087713752
1112	0
11130	0.047328593012774166
11131	-0.01487100533025869
11132	0.0047808934522255
11133	0
11135	0
11136	0
11137	0.006353045122517202
11138	0.014716463300034382
1113	0.008306950183340482
11140	0.025289789258022943
11142	0
11144	0
11145	-0.013918749631492769
11146	0.024781886869800332
11147	-0.004537781257149996
11148	0
1114	0.02299138435689068
11151	0
11152	0
11153	0
11154	0
11155	0
11156	-9.1594142027536e-4
11157	-0.012140152357848757
11160	0.0035075040729774217
11161	0
11162	0.0023101849492421097
11163	0.02018653066961733
11166	-0.011414902811803098
11167	-0.02902249761851369
11168	0.007518200702432584
11169	-0.0035016765876279545
1116	0.010644773841278689
11170	0
11171	0.0018995189712100028
11172	-0.002337954813151863
11174	-0.002150819635656299
11176	0
11177	0
11178	-0.0024184819004010455
11179	0
1117	0.023023446628226432
11180	2.6255235822405046e-4
11181	-7.146350767667357e-4
11182	-0.008017349295836815
11183	0
11184	-0.026117890465982334
11186	0
11187	0
11188	-0.00476343606052769
11189	0
1118	0.02873855202865042
11190	0
11193	-0.007402731853013651
11194	0
11196	-0.002677614187801887
11197	-0.001449051051535167
11198	-0.015078772679037476
11199	-0.027715773507677958
1119	0.005941028052967325
11201	-0.004159092204722243
11202	-8.783954948395129e-4
11211	0.026171163398900348
11212	0.013527030719678264
11213	0.0045256041148788
11214	0.024214183350017685
11215	-0.008773788142329745
11216	-0.00979790885787603
11219	-0.005643820616002729
1121	-0.0034573847081950815
11221	0
11222	-0.010953183463285875
11223	-0.009719776075193982
11226	0.012867208506684076
11228	-0.01066873067203847
1122	0.00155969260386371
11230	0.004188863817460214
11231	0
11232	0
11234	-0.0024186725148789496
11235	-0.0018510836709849804
11236	-0.003585800421522092
11237	-0.022398987039636328
11238	0
112399	-0.028641771031988447
1123	-0.04258545514683097
11240	0
11243	-8.15314586015702e-4
11245	0
112464	-0.018032816174231445
112479	0.003917504727801653
11247	0.013731819664464427
11248	-0.002229548108248021
1124	0
11250	-0.010026255842560623
11251	0
11252	-0.003012976254616159
11253	0.014880722947540892
11254	0.030075961418983065
11255	-0.0012923091701096097
11258	-0.01473322683173714
11259	8.777910476839043e-4
11260	-0.013559229177203421
112611	-0.01233466318326447
11261	0
11262	-0.014922223791238481
11264	0.0023511870737731384
11266	-0.008171611772886844
11267	0
11273	0
11275	0.0019556526417340834
11276	0
11277	-0.0014769007780877207
11278	0.009686412105985335
11279	-0.006641747514557001
11280	0
11281	-0.01794935647261911
11282	0
11283	-0.006898078562925976
11284	-0.010278209538567338
11285	0
112869	-0.006928050557339989
112950	-0.0052055994038354035
1129	-0.009017552132853239
112	0.016016337339077806
11309	0
1130	0.006339508754914063
11311	-0.007587703724959952
11313	0.011151573087416882
113146	-0.012118410061175299
11314	0.017562983787960725
11315	0.0027204834219233236
11316	0.00991583819911784
113177	0
113178	0
11317	0.006311255843686012
11318	0
11319	-0.006609351019953027
11320	0.02060310740068312
11321	0
11322	0
113251	0
11325	-0.011824973275349553
11326	7.91677120504632e-4
11329	0.007793119448906801
1132	0
11330	0
11331	-0.002933493153977296
11332	0
11333	0
11334	-0.004919449274690749
11335	7.364696529718282e-4
11336	0.0015778306827123217
11337	-0.008579158915098471
11338	0
11339	0.017972123278855476
1133	0
11340	-0.01641676800918643
113419	0
11341	0
11342	0.006247538907557511
11343	0
11344	0.013379395075525416
11345	0
11346	3.442616536225868e-4
1134	-0.004271180366533709
1135	4.662976888051833e-4
1136	0.022156342724157504
113791	0.0073600341960621575
1137	-0.0067040281811939694
113835	-0.007379024675765397
113878	0.0014256984374229566
1138	0
113	-0.0011663900837471386
114034	-0.009703492784196369
114044	-0.007840784726562858
114049	0
114088	-9.083431803047912e-4
1140	-0.020860691525241525
114112	0
1141	-6.809262909310228e-4
1142	0.00279300696583802
114327	0.009194265778596987
1143	0
1144	-0.011455605858839455
114548	-0.018300987026212263
1145	0.0030216397095475765
114625	-0.017173803180072517
1146	0
114791	0
1147	-0.002473152158183743
114819	0.003593463742851882
114876	0.005528077259941186
114881	0
114882	-0.014947736336155483
114883	0.007024230421307598
114884	0
114885	-0.005179171464522464
114897	-0.0021839270337386677
114899	-0.0035876607233396103
114908	0
114932	-0.004736262631736771
1149	-0.005658444642765859
114	0
115123	0.016037714187181355
115201	2.402634308546293e-4
115207	0.035003798985175666
115290	0
1152	0.008958288579902461
115353	-0.0034636622760059665
1153	-0.005752338249177449
1154	-0.02628476922358873
1155	0
115703	-0.003479542631064958
115708	0
115817	0
1158	0
115939	0.00525357538464276
115	-0.010907102099526026
116039	0.0038127799128405567
1160	-0.004921150283567612
116138	0.007012461260553442
1161	0.0027355955931499328
116285	0.0095750648246218
116372	-0.012816628630964643
116496	0
1164	0
116828	4.029794032201008e-4
116832	0
116984	0
116985	0.018281658404060305
116986	-0.007538801377550872
116987	-0.02368362854416138
116	-0.009869943670395566
117178	0
117246	-0.01085554053602536
1173	0
1174	0
1175	0.007162930508226515
1178	-0.02145318948004245
1179	-7.943612472077524e-4
117	0
1180	-7.892091605772387e-4
1181	0
1182	0.002290623639204311
1183	0.002069305559648936
1184	0
1185	0.012754839246954683
1186	0
1188	1.98814109093196e-4
118	-0.008022985841521729
1191	-0.019805995047024245
1192	0.0036802297084148733
1193	0.01722979069874623
1195	0.001520956542550696
1196	-0.0024914186946913327
1198	0
119	-0.0053931273371006835
1200	0.0012532421025391123
1201	-5.696097231016959e-4
1203	0
120526	-0.015372934719026359
1207	-0.012153785189856093
1208	0
1209	0
120	-0.005155122893296965
1211	0.003844308685838819
1212	-0.004976783458125745
1213	0
1215	0
122616	-1.6381013178484713e-4
1230	6.053170424926238e-4
1232	-0.00286634691327774
1233	-0.009239952407985119
1234	-0.03701199432120716
1235	-0.0437964002513838
1236	0.02222428738974233
1237	0
123803	-0.01957971184856848
123872	-0.0015470332690485362
1238	-0.0028261586959853475
123	-0.017953456545126367
124044	0.0036971594557702082
1240	0.004645783389965212
124152	2.9617285062499783e-4
1241	0.008690097534214365
124222	-0.008618997367972623
1244	-4.0307414434404286e-4
124565	0
124583	-0.010622957013896435
124	-0.004077447980830856
125893	-3.219450431037485e-4
1258	-0.002923080195405006
1259	-0.004302153334943787
125	-0.0058963324747229925
1261	-0.010614767287959358
126208	-9.70748798169542e-4
126231	-0.03467020295168666
126298	6.633198539719224e-4
126299	0
126321	1.196049657627259e-4
126353	0.004249397167584878
126393	0
1263	-0.0018143498197123221
1264	0.0017040261847479016
1265	0.025196342209997256
1266	0
1267	-0.009053508748208528
1268	-0.0010111624480174807
1269	-3.781174371117392e-4
126	8.928294095269371e-4
1271	-0.0027922590512227652
1272	0
127534	0
127544	0
127703	-0.003543764973601089
1277	0.010785013675746571
127833	-0.0025304298773956993
1278	0
1280	-0.009493791364579268
1281	0
1282	0.020062160529553553
1284	-0.0010799124351475588
128553	-0.038517101926099064
1285	-0.0018754917570106531
1286	-7.06920745037122e-4
1287	-0.01000906063867159
1288	-0.009070542802623607
1289	0.016104230389595485
128	0
129025	0
129080	0.0029501198959729523
1290	0
1291	-0.011050017690742448
1292	0
1293	-0.04508555061602346
1294	0
1296	-5.244888951518021e-4
1297	0.008182565035764214
1298	-6.529692164428208e-4
1299	0.047181233833625276
12	-0.004373796065553018
130074	0.011607770921227393
1300	-0.0035513102730464164
1301	0.016976751810220667
1302	0
1305	-0.0030142594568224696
1306	0.0169164772078351
1307	0.010088983853635585
1308	0.0211774142065928
130916	0.006756242643002182
130	-0.0013158801001921189
1310	-2.297812399267945e-4
1311	-0.04980766268016857
1312	-0.0017963811504239878
131408	-4.2391154777508957e-4
1314	0.005012590233281637
131544	-0.006757062542952704
131566	0
131578	0
1315	0.0013699560899358134
131601	0.006129116005501177
1316	0.005244352710748217
1317	0.01659477720608927
1318	-0.01912378489334074
131	0.001123115535399253
1326	-0.0018897671217792573
1327	0
1329	-9.402052543998768e-4
132	0.014668300622360849
133619	0
1339	0.005560267778326179
133	-0.012447759502035652
1340	-0.019655774860712204
1345	0
1346	0.01565185822290784
1347	0
1349	0.029476219700310023
134	0.0050768420313339335
1350	-0.005444562132025258
135138	0
1351	0.0011738658724944667
1352	0
1353	0.0018126572894374374
1355	-0.003516877959641018
1356	-0.00558079586033247
1357	-0.0015810893327684301
1358	0.01594431747169366
135948	0
1359	-0.017246336748855798
1360	-0.021280030239034055
1361	-0.021545476386075655
1362	-0.014109225365555004
1363	-0.013678018741520286
1364	-0.018973418231651426
1365	-0.022716268926058752
1366	0.002161262236168455
1368	0.021520121243128704
1369	0
136	0
