gene	female-infant-coarse-1
10202	-0.003462754681553873
10203	0.0025396182666355682
10205	-7.425993654667493e-4
10206	0
10207	0
10208	0
10209	0
1020	3.5700300772742324e-4
10210	0
10211	-0.0020670563267513424
10212	8.625715458568064e-4
10213	-0.0034614664523420066
10214	0
10215	-0.004051476564615519
10216	-9.52667379118479e-4
10217	-0.007784560326319989
10218	0
10219	-0.009429778100957324
1021	0.008970560595239796
10220	0
10221	0
10223	0.016158147176687104
10225	0
10226	0
10227	0
10228	0
10229	0.004366548284093979
1022	-0.01124486703837409
10230	0
10231	-0.011290085735702183
10232	-0.004303757353735767
10233	0
10234	-0.013062445881554911
10235	0.008210514952093463
10236	-0.006907179897971552
10237	0
10238	0
10240	-0.0034759057972928776
10241	-1.2319944889131967e-4
10242	0
10243	0
10244	0.0029089991007472944
10245	-0.00716571403451026
10246	0
10247	0.0010123457038220104
10248	0.001545597692827026
10249	0.004479596754108085
10250	-0.008600570333393457
10252	0.015499413889482613
10253	0
10254	0
10255	0
10256	0
10257	1.8914688554335125e-4
1025	0
10260	0.0029623849106226795
10261	-0.009921521204498155
10262	0
10263	-0.005023132191147214
10265	-0.003247846469677093
10266	2.814134867463779e-4
10267	0.008057738060651303
10268	9.46174408330212e-4
10269	0
1026	0.002450514328094771
10270	0
10272	0
10273	-0.002104388760509343
10274	0
10276	0
10277	-0.004258715601282751
10278	0
10279	-0.006595812369129571
1027	0.0075698402615792006
10280	0
10281	0
10282	0
10284	0
10285	0
10286	0
10287	-9.91592230521454e-4
10288	0.0221846138272805
10289	0.0037969603087474554
1028	0.017623565114679215
10290	0
10291	-8.411689289758739e-4
10293	0
10294	0
10295	0.001884377076761593
10296	0
10297	0
10298	0
10299	-1.1146314531212244e-4
1029	-0.0016561459247178391
102	0.0046736098717652524
10300	0
10301	0.008821006114256947
10302	0
10307	0
10308	-3.9578619377014985e-4
10309	0
1030	-0.001532698599903561
10311	0
10312	-0.0019544313245975224
10313	0
10314	0
10316	-0.0026299061137105063
10317	0
10318	0
10319	0
1031	-0.0018694546254627927
10320	0
10321	8.545836528674551e-4
10322	-0.0036093141381069865
10324	-0.008632468159516125
10325	0
10327	0
10328	0
10329	-0.010940040856087992
1032	0.005635043376769098
10330	-0.00334913172938441
10331	0
10332	-0.005261747617939264
10333	-0.008038402138174893
10336	0
1033	-0.0061772913456223525
10342	0
10343	0
10346	0.012472781237031487
10347	0
10351	-0.02165665091434554
10352	0
10360	0
10362	0
10363	0
10365	0.001342435708300192
10367	0
10368	0.0038569758885534976
10369	0.001573713664947505
1036	0
10370	0.0022596565647738463
10371	0
10376	0
10379	0.0026581385827903815
10381	5.596969846418825e-4
10382	0.004687400973768389
10383	-0.0013866924559651466
10384	-0.005260631367860199
10385	0
10388	0
10389	0
1038	0
10390	0
103910	-0.0011388576564709148
10391	0.002441973387137674
10392	0
10393	0
10394	0
10395	0
10396	0.010752056200092425
10397	0
10398	-0.007138966969749799
10399	0.0054971068174305
1039	-0.004262901131380144
103	0
10400	0
10401	-0.006227192757621644
10402	8.0023651188063e-5
10403	0.002907611558421309
10404	0
10406	-0.0015597114741820906
10407	3.908005218115579e-4
10408	4.565565999649306e-4
10409	0
1040	0
10411	0
10413	6.994710372041903e-4
10417	-0.02007701088250872
10418	0
10419	0
1041	0
10420	-0.0037919022292979645
10421	0
10422	-0.006445652973075971
10423	0
10424	0
10425	0
10426	0
10427	0
10428	-0.011223785318480962
10430	0
10432	-0.0014079493880585767
10434	0.0017759014694247643
10435	0
10436	0
10437	0
10438	0.01786454280643639
10439	-0.020983388267058138
1043	0.009411600285592597
10440	-0.005135595688955048
10443	0
10444	0
10445	0
10446	0.007717029755875734
10449	0
1044	0
10450	0
10451	-8.928168142250741e-4
10454	0
10455	-0.026620352372175853
10456	-0.001268719137512423
10457	0
10458	0
1045	-6.018924442592972e-4
10460	0
10461	0
10462	0
10463	0
10464	0
10465	0.004298864414729349
10466	0.002665459988247315
10467	0.005031992763638206
10468	0
10469	0
1046	0.0026586691182914333
10471	-0.0011972781969954234
10472	0
10473	-1.5488426806104639e-4
10474	0
10475	-0.0059843407142995105
10478	0
10479	0
1047	-4.911472629934729e-4
10480	0
10481	0.0028177305142200538
10482	0
10483	-0.0031162478388852676
10484	0
10485	-0.011758195579912943
10486	0
10487	0
10488	0
10489	-0.0010139005769611983
1048	0
10490	-0.007715390237398467
10491	-8.215286434873103e-4
10492	0.005444387748593427
10493	0
10494	0
10495	0
10497	-0.006035809862222825
10498	-0.004271494138260087
10499	-0.007844743938250943
104	0
10500	0
10501	-3.061837926268426e-4
10505	0.0012498807819620828
10507	-0.0036435701395007903
1050	-0.01382456553835502
10512	0.023735267296552533
10513	-0.006534130208120878
10514	0
10516	0.00869748579843405
10518	-0.004559412788748869
10519	0
1051	0.009683331826011407
10520	0
10521	-0.011016601008805506
10522	0.0032079672181419792
10523	-1.8081129374185431e-4
10524	0
10525	-0.011211832616486238
10526	-9.619617991842437e-4
10527	0
10528	0
10529	0.002776564367823974
1052	0
10531	0
10533	-7.752132764608727e-4
10534	0
10535	0
10536	0
10537	-0.009150863451179008
10538	-0.00336906073937696
10539	0.003165010998450101
1053	0
10540	0
10541	-0.0011089746759345956
10542	-0.0016083475252189256
10544	-0.01286286959242614
10548	-9.211190194905896e-4
10549	0
1054	0
10550	0
10551	0
10552	-0.0073550108570110484
10553	-0.008024547142904483
10554	0
10555	0
10556	0
10557	-0.008344798576714689
10558	-0.0037544467699755246
10559	0
10560	-0.005464324989215953
10561	0
10562	-0.0025689243973333795
10563	-0.011903280327901897
10564	0
10565	-0.003545195402142243
10566	0
10567	0.0015539747058667043
10568	0
1056	0
10570	0
10572	0
10573	0.0016944447700347803
10574	0
10575	0
10576	0
10577	0
10578	-0.021998374906038287
10579	0.008158188421959981
10580	0.007653106626294889
10581	0.013107351437964416
10584	0.0016144379262604952
10585	0
10586	0.00314337448741979
10587	0.005158811014397651
10589	0.004592520464802276
1058	-5.594612538892329e-4
10590	-0.002238054324542856
10591	0.005365133333447878
10592	0
10594	-0.0064356092934198745
10595	0
10598	0
10599	0
1059	0
105	0.004144875326622796
10600	-0.003345166398962938
10602	0.016316865317591148
10603	0
10606	0
10607	0
10608	0.0049171672578051705
10609	0
1060	-0.01053347994139372
10610	0.0013079135714086202
10611	0.017333010872336466
10612	0
10613	-0.003844465970065178
10614	0.01308712166851208
10615	-0.002487192922671323
10616	0
10617	0
10618	-0.0039168774435466664
10621	0
10622	0
10623	-1.1791826281051172e-4
10625	-0.00022114880810780708
10627	0.006396583439403161
10628	-0.006393283911945284
10629	0
1062	-0.009536558974382133
10630	0
10631	0
10632	0.003944067096567166
10633	7.15687282424071e-4
10634	-0.006661598269240678
10635	0
10636	-0.0028597013076019024
10637	0
1063	0
10640	0
10641	-0.005283976943444016
10643	0.11733633365384742
10645	0
10647	-0.006914591548958678
10648	-4.5542462259747223e-4
10650	7.485717944576367e-4
10651	-1.487776337871879e-4
10652	-0.0038214528300648926
10653	-0.018994738279077588
10654	0
10656	0
10657	0.003955890160437266
10658	0
10659	0
10660	0.0011523647530805442
10661	-0.014624855372323544
10663	-0.019471954538730792
10664	-7.42584164680319e-5
10665	0
10666	0.005620580007876503
10667	5.9079525022932e-4
10668	0.001428021065252036
10669	0.004825048548347135
10670	5.412739272895695e-4
10671	0
10672	0.005514849544837099
10675	0.002693349542629221
10677	0.0014791274324129613
10678	0
10681	0
10682	-0.004050441191779535
10683	0
10686	0.0018385654977441763
10687	0
1068	0
10690	0.015585230428513881
10691	0
10692	0
10693	0
10694	0
10695	0
10699	0
1069	-0.020451491629458224
1070	-0.0026890688259929734
10712	0
10713	0
10714	0
10716	-0.013558614266468299
1071	0.0027332372128946645
10721	0
10723	-0.0017675855574486165
10724	0
10725	-0.001777949049701144
10726	-0.006881158732267984
10728	-0.004550083458897376
10730	0
10732	0
10733	0
10734	0
10735	0
10736	0
10737	-0.0046569744072948085
10738	0
10739	0
10741	0
10742	0
10744	0
10745	-0.007544597872657649
10746	0.0016561887970845813
10747	0
10749	0
10750	-0.006741820965329998
10752	0
10753	-3.690026830399728e-4
10755	0
10758	0
1075	0.0064660516435237425
10761	0
10762	-0.00538762137667597
10763	-0.0010695600202877487
10765	-0.004916259724432421
10766	0
10767	0
10768	-0.005449578235508094
10769	0
10771	0
10772	0
10773	-0.011782208901254065
10775	0
10776	0.0058539126968858105
10777	0.007525902372347969
10778	0
10780	0
10781	0
10782	-0.016152984736907187
10785	0
10786	0
10787	0
10788	0.015349268006754244
10791	-0.006205518897651591
10793	-0.020777123995249207
10794	0
10795	-0.001979849671070409
10797	0.027250945511440333
10798	0
10799	0
107	0.00397237089383508
10801	0.01193151471529241
10802	0
10803	0.018063589928226136
10807	0
10808	-0.004199438947692914
1080	0
10810	-0.012794657514632974
10813	0
10814	0
10816	0
10817	0
10818	0
1081	0
10825	0
10826	-0.0023690276177962596
10827	-0.0015296322622466569
10840	0.02903018250538223
10841	0
10842	-0.01447438880582616
10844	0
10845	0.004972800244372373
10846	0
10847	0
10848	6.371843664842252e-4
10849	0
1084	0
10850	-0.0011058643729968322
10855	3.026949973183268e-4
10856	0
10857	0
10858	0
10859	0.003509634944248809
10861	0
10863	-0.011202426595599311
10864	0
10865	0.010463773898411367
10866	-0.014626267897773314
10867	0
10868	-1.7297579859285004e-4
10869	0
10871	0
10873	0
10874	0.02346097786259199
10875	1.931371862919026e-4
10876	0
10879	0
1087	0
10880	4.334985745089533e-4
10881	0
10882	0.00995327952964923
10884	0
10885	0
1088	0
10891	4.7619877944829506e-5
10892	0.00393419214518671
10893	0
10894	-0.004420808024707333
10895	0
10897	-0.003127391435443985
10898	0
10899	0
1089	0.0046217893428002815
108	0
10900	0
10902	0
10903	0.0034837441217969666
10904	0
10905	-0.0014910353232263226
10906	0
10907	0
10908	0
10911	-0.018536377599138024
10912	0.009468087090914077
10913	0.011447905257833613
10914	0
10915	0
10916	0
10917	-0.0037411206774418788
10919	0
10920	0.0033466897585322495
10921	0
10922	-0.0042308709806467715
10923	0.0020330728932529338
10924	0.017502414492825063
10926	-0.004592312258995867
10927	0.0011927556354802632
10928	-0.0032411709668302164
10929	0
10930	-7.779037467481769e-6
10935	0
10936	0
10938	-0.003560491809351571
10939	0
10940	0
10942	0
10943	0
10944	0.0031849344391338867
10945	-0.001390164430366636
10946	-0.0025373878819853406
10947	0
10948	0
10949	0
10950	0.0042966932924912715
10952	0
10953	-5.836633184421939e-4
10954	-0.002434595502098472
10955	-0.00863790490421112
10956	0
10957	0
10959	-0.00117097706691182
10960	-8.013626831412063e-4
10961	-0.001007227509631354
10962	0.0024189687146268265
10963	-0.005355657708067937
10964	0.03226850688590835
10966	0.005511490520133292
10969	-0.008485562413879955
10970	-0.0012707284607490381
10972	0
10973	-0.0033850382938582515
10974	-0.006342777772588091
10975	0
10978	0
10979	0.006433194787369034
10980	0
10981	0
10982	0.0022347262774719814
10983	-5.244810217588506e-4
10985	0
10987	0
10988	0
10989	0.0033685674523641473
10990	-0.015355043396933646
10991	0.0010925332086957793
10992	-0.0029788599875535645
10993	-0.009938896464017707
10994	-0.0018509778321958632
10998	0
109	0.006445614488044799
10	0
11000	0
11001	0.0015678564651968273
11004	0
11005	0
11006	0.006318637727719651
11007	0.003565952390368073
11009	0.006778757646141528
11010	0.004986827727040579
11011	0.006116009131014814
11012	0
11013	0.006071419634669223
11014	-0.007504858944680243
11015	0
11016	0
11017	-0.0010615521505465842
11018	0
11019	0
1101	0
11020	0
11021	-7.084919874732548e-4
11022	-0.0023286953574149566
11024	0.018392310950732967
11025	0
11027	0
1102	0.011298786025714226
11030	0
11031	0
11033	0
11034	0
11037	0.005861115285716179
1103	0.0017855951854090757
11040	-0.0033768008705468058
11041	5.037158965583203e-4
11043	-0.013628379468151595
11044	0
11045	0.003673916564967867
11046	-9.136114298726126e-4
11047	-0.0025088907102676517
1104	0
11051	0
11052	0
11054	0
11055	0
11056	0.004759073737541881
11057	-0.003435821060889141
11059	0
1105	6.166916187466785e-4
11060	-0.007798055379221325
11061	-0.002966683005769178
11062	0
11063	0
11064	0
11065	0
11066	0
11067	0
11068	0
11069	0.010233189867466547
11070	0.0024461386838486206
11072	0.006032666983120274
11073	-0.0029139208917289333
11074	0
11075	0.0046198579821598055
11076	0.002204488541342252
11078	0
11079	-0.006010647524260259
1107	0.005259438904141894
11080	0
11081	-0.0052890034375653976
11082	0
11083	0
11085	0
11086	0
1108	-0.0064674474859697595
11092	0.00510048167746918
11093	0
11094	0
11095	0.004190857354438138
11096	-0.0023576733641738922
11097	0
11098	-0.016751765375014067
11099	0
1109	0
11100	0
11102	0
11103	0
11104	0
11107	0
11108	-0.004548661849066921
11113	-8.673775304437141e-4
11116	-0.010747980582868376
11117	0
11118	0
11119	-0.0063503091318002445
1111	0
11120	-0.004089502058114641
11122	0
11123	-6.60560872896722e-4
11124	-0.004659102249659408
11126	-0.006907048511378857
11127	-0.0059259890623555985
11129	0
1112	0
11130	0.004978295607873543
11131	-0.0052975017098765105
11132	0
11133	0
11135	0
11136	0.0031311346730197196
11137	0
11138	0
1113	0
11140	0
11142	0.016577475539495658
11144	0
11145	4.477699672885132e-4
11146	0.004028421567547671
11147	0
11148	0
1114	0.0029007544331955916
11151	0.0053823653545336
11152	0
11153	-0.02198842563725633
11154	0
11155	0
11156	0.0039348356183132845
11157	0
11160	0
11161	-8.376577229521614e-4
11162	0
11163	0.015219487090952959
11166	0.0022604326362485726
11167	0.0018812989474707152
11168	0
11169	0
1116	0.01930397030355196
11170	0.011146328393645415
11171	0.002918975437307585
11172	0.0022394316887590464
11174	0
11176	0
11177	0
11178	0
11179	0.008328835391285865
1117	0.04166025892150455
11180	-0.0016854098024655108
11181	0
11182	0
11183	0.002644928731750796
11184	-0.0024650395305271843
11186	-0.0034809377107813343
11187	0
11188	0
11189	0
1118	0
11190	0
11193	-0.003998924251698691
11194	0
11196	0
11197	-0.007502931080321105
11198	-0.015606957164689376
11199	0
1119	0
11201	0.0018216775407704621
11202	0
11211	-0.009116787373150925
11212	-0.0043869339891412056
11213	0
11214	-0.0032155523334322232
11215	0
11216	0.00639396065559814
11219	0.001161516066340324
1121	0
11221	-0.0024416789929877078
11222	0.0027477422778264156
11223	-0.00501950725861995
11226	-0.008619431348383258
11228	0
1122	0.009122566647270344
11230	0.010333044510125683
11231	0
11232	0.0015990093562403393
11234	-0.00587811348065107
11235	0.007185674003474088
11236	9.183410706800515e-4
11237	-0.009570489841351804
11238	0
112399	-0.001556860256040555
1123	0.0021692274452188845
11240	-0.008060147874022202
11243	0.001334383181804167
11245	0
112464	-0.005927953582843083
112479	0
11247	0
11248	0
1124	-6.074024178804794e-4
11250	0
11251	0
11252	0
11253	0
11254	0
11255	0
11258	0
11259	-3.245960650737699e-5
11260	0
112611	-6.272828103178676e-5
11261	0.0027913427423142674
11262	0
11264	0
11266	0
11267	0
11273	0
11275	0
11276	0
11277	0.008554438207430832
11278	0
11279	0.0025871889606186153
11280	0
11281	-0.0023231974999336066
11282	0
11283	0
11284	0.00643917653747131
11285	-0.003510940025081687
112869	0
112950	-0.0010145881486195174
1129	0
112	0.012755197211989582
11309	0
1130	-0.01894134500293929
11311	-0.005976320901061381
11313	0
113146	0.0064372885870872185
11314	0.0029116900963757054
11315	-0.0015350361412809102
11316	-0.005554293369995929
113177	0
113178	0
11317	0
11318	0
11319	0
11320	0
11321	0
11322	-0.008333036065393106
113251	0
11325	-0.005823312237267681
11326	0.014330981350979698
11329	0
1132	0
11330	0
11331	0.00661299168454893
11332	-0.004442132761500782
11333	0
11334	0
11335	0
11336	0
11337	0
11338	0
11339	0
1133	0
11340	0.0015863417722728485
113419	-0.003089010996188552
11341	0.006966935834897855
11342	0.0034357492892911267
11343	-0.003108280679545037
11344	0
11345	0
11346	0.007741936572699462
1134	-0.0043382276849105224
1135	0
1136	0
113791	0
1137	0
113835	0
113878	0
1138	-0.0018343417793422576
113	0.006122974003734412
114034	-0.006414925686686945
114044	0
114049	0
114088	0.0035951954294995824
1140	0
114112	-0.0011694664184760282
1141	0
1142	0
114327	0.0036291065934119164
1143	-0.0014891348520647046
1144	0
114548	-0.00276727449273125
1145	0
114625	-0.0021949008020958655
1146	0
114791	-2.7616601957334023e-4
1147	0
114819	-9.476063476764547e-4
114876	-1.6815096240524567e-5
114881	0
114882	0.005029457261417682
114883	0
114884	0
114885	0
114897	0
114899	0
114908	0.018001430454527893
114932	-0.0069382341612272925
1149	-0.0097480223479517545
114	5.577407881193536e-4
115123	0
115201	-4.3372849823081406e-4
115207	-0.0017152043816668332
115290	0
1152	0
115353	-0.002858251377301136
1153	0.0016501287078137766
1154	0
1155	0
115703	0
115708	0
115817	0
1158	-0.014057824235012591
115939	0
115	0
116039	-0.004944136722303426
1160	-0.0031267837232441353
116138	0
1161	0
116285	0
116372	0.021191614964389156
116496	-0.010885307332459728
1164	0.01373634660366419
116828	-6.085714073747194e-4
116832	0.008507154163746198
116984	-0.009050073748442777
116985	-0.008056733583234301
116986	0
116987	-0.0033670027686940394
116	0
117178	0
117246	-0.007328255094931127
1173	0.0014692320330444407
1174	0
1175	0.004931690631704523
1178	-0.011675405677735434
1179	0
117	0.011523032156677888
1180	0
1181	-1.0230223368680882e-4
1182	-6.899429015146928e-4
1183	0
1184	-1.4152261905244203e-4
1185	0
1186	0
1188	0
118	0
1191	-0.011610560554223685
1192	0
1193	-0.021975558650074885
1195	0.006573475364772095
1196	-0.018846994465682682
1198	0
119	0.0015030112032703242
1200	0
1201	0
1203	0
120526	-0.007959704216441836
1207	0.0024539297370311667
1208	0
1209	0
120	0.008897179816109393
1211	0
1212	0
1213	0
1215	0
122616	0
1230	0
1232	-0.005907242630079151
1233	-0.00552536522677226
1234	-0.0178498117478503
1235	0
1236	0.024708129034623535
1237	0
123803	0
123872	0.012597238708605052
1238	0
123	0.003660174963502193
124044	0.009967268751688196
1240	0
124152	0
1241	-0.0038174583090711052
124222	0
1244	0
124565	0
124583	-0.0054297669216864
124	6.114072848341228e-4
125893	0
1258	0
1259	0
125	-0.011247570904832247
1261	-0.007464335309504207
126208	0
126231	6.98674037634912e-4
126298	0
126299	0.003773513838117379
126321	0.0016613499103607847
126353	0
126393	-0.003690905877466848
1263	0
1264	0
1265	0.0028265951563571008
1266	0
1267	0.0011133779768904262
1268	0
1269	0
126	0
1271	2.4088833168907028e-4
1272	0.00438373851126712
127534	0
127544	-0.024699255843913786
127703	-0.009851943384196406
1277	0.001363420329981542
127833	0
1278	0
1280	-0.014518472115201962
1281	0.0011824963081115785
1282	0
1284	0.0031446538357313768
128553	-0.0062991141613756635
1285	-0.008103960288517209
1286	-0.007644164846006053
1287	-0.0013743385873816925
1288	0
1289	0
128	7.151155372965492e-4
129025	0
129080	0
1290	-0.003926191986471939
1291	0
1292	0
1293	0.01048986378390869
1294	5.768092828481969e-4
1296	0
1297	-0.0022511017788859455
1298	0
1299	-0.003652018193079018
12	-0.010332352872664862
130074	-0.002343925072475238
1300	-0.007776828564179535
1301	0.013687487924475362
1302	0
1305	-0.010263393889457927
1306	0
1307	-0.004496527576439966
1308	0
130916	0
130	0
1310	0.0020727005722850143
1311	-0.001309573111874847
1312	0
131408	-0.004835564054998762
1314	-0.0031296168290433366
131544	-0.00627076156325064
131566	0
131578	0
1315	0
131601	-0.006087739799272511
1316	1.939730101582124e-4
1317	0
1318	0
131	0
1326	0.00168464542278072
1327	0
1329	0
132	0
133619	-0.008374695892139144
1339	0
133	0.0057219622722080015
1340	0.003298747516566147
1345	0.018023412817396632
1346	0
1347	0.003345892988184867
1349	0.01086072492967005
134	0
1350	0.01823867994452853
135138	0
1351	0
1352	0
1353	0.001198002466306295
1355	0.0013780854822229337
1356	-0.0011125563632577821
1357	0
1358	0.00459711559520839
135948	0
1359	-0.029330876768810108
1360	0
1361	0
1362	0
1363	0.0019300250861141773
1364	6.351736921583763e-4
1365	-8.209246948010377e-4
1366	0
1368	0
1369	0
136	-0.011281086268447635
1370	-0.0031247542745411624
1371	0
1373	0
1374	0
1376	0
137886	-0.01353333366074826
1378	0
138046	-0.019992725668002045
138050	-7.838991824186383e-4
1380	0.031880299786017995
138151	0.0015521411308435297
138162	0
1381	-0.014040377288074925
1382	-0.0064004779637118125
1384	-7.745549019515246e-4
1385	0.002146199727204744
1386	0
1387	0
1388	0
1389	0
139081	0
1390	0.0029576084973045804
1392	0.004528992901563329
139322	0
1393	0.02183644614974593
1394	0
139538	0
1395	0
1396	0.006956136227207135
1397	0
1398	0
1399	0
13	0
1400	0.013715879174490521
1401	0
140459	0
140460	0
140461	-0.008169338270330973
140462	0
140465	4.719029696186556e-4
140467	-8.618893618065036e-5
1404	0.017851701645909265
140545	0
140578	0.00712358578276618
140597	0
140609	7.671836677213907e-4
1406	0
1407	0.006300120609164897
140801	0.015770823488850012
140803	0
140883	-0.013332441963823551
140885	-0.0018841957216113165
140890	8.674226409418173e-4
1408	0
140	-0.004477461756784272
1410	0.0068420580439114385
1411	0
1412	0
1413	-0.002395813195958291
1414	0
1415	0
1416	-0.005281157009565012
1417	0
1418	0
1419	0
141	0
1420	0
1421	0
142684	0.003312193646607434
1428	-0.003810798110505236
1429	0
142	0
1432	-0.0021720889666076207
1434	0
1435	0
1436	0.013444186936864881
1437	0
1438	0
1439	0.0010052627540070031
1440	0
1441	9.104461085312519e-4
1442	0
1443	0.004410299403068363
144404	-9.938920843871096e-4
1444	-0.006041904426311876
1445	0
1446	0
1447	0
1448	0
1452	0
145389	0.014750163979824106
1453	0
1454	7.020931124346456e-4
1455	0
1456	0.0030765832777555372
1457	0
1459	0
146057	0
1460	0
146227	0
1462	0.018191664330558466
1463	-0.006756931024508072
1464	0
146542	0
146562	0
1465	0
146691	0
1466	0
146712	-0.0050228290726687256
1468	0
1469	0
146	4.4004066725275657e-4
1470	0
147179	0
1471	0.002275543841864351
1472	0
147339	0
1473	0
1474	0
1475	0.013082555126652096
147657	-5.339084767371206e-4
147694	0
1476	0
1477	-0.005868695283416365
1478	-0.002615596173519901
147912	0
1479	0
147	0
148022	0
148066	0.0021327476116702613
148229	0
1482	0.004947573183022417
1486	0.007266368447249153
148753	0.003515832516010695
1487	0
1488	0
1489	0
148	0
1490	0.0299469506762544
149111	-3.425649698512263e-4
1491	0
1493	2.2729339519336365e-4
1495	0
149603	0
1496	0.013401759806377408
1497	0
149986	-0.006995186048041901
1499	0
14	0
150160	0.0019929715003687743
1501	0
1503	-0.004122030703139857
1506	0
150726	0
1508	0
150967	0.006908057879830535
1509	0
150	0
151011	0
151050	0
1510	0
1511	0.005494978427603533
1512	0
1513	-0.017199193046827644
1514	0.01393468250265988
1515	0
151987	-0.006783868906613766
1519	0
151	0.002808167727928308
152006	0
1520	0
152185	0
1521	0
1522	-0.026646065352676006
1523	0
1524	0.0050964121789905245
152559	0.0030139403721119143
1525	0
1528	0
152	0
1534	-0.007895844027249315
1535	5.101804182263434e-4
1536	0
1537	0
1538	0
1539	0
153	-0.002259332315754333
1540	0.00951392672414308
1543	0
1544	0
1545	-0.0011048974252941537
154661	0
154796	-0.003924866023418324
154881	-7.304769787466962e-4
1548	0
1549	0
154	0.0014952296136893704
155066	0
1551	0
1553	0
155400	0
1555	0
1556	0
1557	-0.0020870440644236484
1558	-0.006146807356421568
1559	-7.598948648171757e-4
155	-0.0014151825753261561
1562	0
156	-0.005526571655622897
1571	0
1573	0
157567	0
157627	-0.0026544748187995863
157680	0
1576	0.0028029661369515925
1577	0
157869	-0.00114094039489612
157922	0
1579	0
157	0.006937204298783652
1580	0
1581	-3.361236136367495e-4
1583	0.0021074237942697196
158427	0.002627079697434684
158471	-0.016893281156856947
1584	0
158586	0
1585	0
1586	0
158747	0
1587	0
1588	0
1589	0.005081845499389485
158	0.005163106960751386
159162	0
1591	0
1592	0
1593	0
1594	-0.001968329944920882
1595	0.0021640547100710734
159963	0
159	-0.007113032800474142
15	-0.0014311235535049058
1600	-9.662876151582992e-5
1601	-0.0013493208470409614
1602	0.0025269425689266496
160313	0
1603	0
1604	0.0020830629389746685
160518	0
1605	0
1606	0
1607	0
1608	-0.014403951888624651
1609	0
1610	0.0016757433699670166
1611	-0.005223276157526588
