gene	female-infant-coarse-2
10226	0.004197557279914719
10227	0.0014912849459626841
10228	-0.006990921348004663
10229	0
1022	-0.002789225841047963
10230	-0.002995905297970765
10231	-0.006998283127708314
10232	0.0029972324530539345
10233	0.0012955755635521936
10234	0
10235	0.0012623735443701792
10236	0
10237	0
10238	0.007007980570522408
10240	-0.004506654527070416
10241	-0.0019478386998472454
10242	0
10243	0
10244	-0.0010202146568929825
10245	-0.003679351080191608
10246	0
10247	0
10248	0
10249	0
10250	-0.004433318856257676
10252	0.00782813282162723
10253	0
10254	-0.005777816070281718
10255	-0.0018654387934097186
10256	0
10257	2.0853819339110597e-4
1025	3.636155841709591e-4
10260	0
10261	0.006239107186245464
10262	0
10263	0.003279933801192621
10265	0
10266	-5.379277054964032e-4
10267	0.005927946003182671
10268	0
10269	-0.006153858607668096
1026	0
10270	0
10272	3.1268353006321897e-4
10273	0
10274	-0.006495352140306268
10276	0
10277	-0.0010877641938271548
10278	-0.004519066872603562
10279	-0.0023347216559904383
1027	0
10280	0
10281	0
10282	-0.003581477814487958
10284	0
10285	0
10286	0
10287	0
10288	0.011062653294342292
10289	0
1028	-0.007949588757619001
10290	0
10291	0
10293	-0.0046632130268055225
10294	0
10295	0
10296	0
10297	0
10298	-0.0028431860035028
10299	0
1029	0
102	0
10300	0
10301	0.004754414748252136
10302	-0.002212793573049418
10307	-0.005622547845983659
10308	0.0037102449506301784
10309	0
1030	0.002883497673698511
10311	-0.006146058093253038
10312	-8.11019661637561e-4
10313	-5.108469550224463e-4
10314	-0.005346244842563185
10316	0
10317	0
10318	0
10319	0
1031	-0.0032835541723362383
10320	0
10321	0
10322	-0.00450620919179939
10324	-0.0018117501962269778
10325	0
10327	0
10328	0
10329	-0.00461841122948614
1032	0.008533131203675944
10330	0
10331	0
10332	-0.0014688405312030329
10333	-0.002563717921989349
10336	0.004014045537067285
1033	-8.359884556299817e-4
10342	-0.0035904557778280197
10343	0
10346	0.006008037867894453
10347	0.006596184535198294
10351	-0.01574925886346988
10352	0
10360	0.005363115491002436
10362	0
10363	0
10365	0.012992947050240674
10367	0
10368	0
10369	0
1036	0
10370	0
10371	0
10376	0
10379	0.0010530446398749084
10381	0
10382	0.013021703189429896
10383	1.7990902697634018e-4
10384	0.002176686053215602
10385	0
10388	-0.009829913262235757
10389	-0.006792030425680181
1038	-0.006289811694349521
10390	0
103910	0
10391	-0.0024360687631809147
10392	0
10393	0
10394	-0.0023019508916587075
10395	-0.0014091948681772242
10396	0
10397	0
10398	-0.012933449741880248
10399	4.8322257918901564e-5
1039	0
103	-0.0020606784471240078
10400	0
10401	-0.0035882054012563295
10402	0
10403	-0.0013800212792882392
10404	-0.008195935684245748
10406	-8.393842250422914e-4
10407	-0.0022706141201678937
10408	0.0013863769919495454
10409	0.014267250838159162
1040	-0.0017825906940586755
10411	-0.0011823779674214564
10413	0
10417	0.014827886676556089
10418	0.0011036138369910648
10419	0
1041	0
10420	0
10421	0
10422	0
10423	0
10424	-9.279934548827792e-4
10425	0
10426	0
10427	0
10428	0.0016643295147141075
10430	-4.8526269977115354e-4
10432	1.3425485166038828e-4
10434	0.001430449810928404
10435	-6.100679435659038e-4
10436	0
10437	0.0030310929925072235
10438	0.015045440851534891
10439	0.0013704285816058032
1043	0
10440	0
10443	-3.9614473373404506e-4
10444	-0.0018738267897102734
10445	0
10446	0
10449	0
1044	0
10450	0
10451	-0.012094546816012427
10454	0
10455	-0.015840183002831864
10456	-0.004136380860401519
10457	-0.005227806279182898
10458	0
1045	0
10460	-0.012705473489273962
10461	0
10462	0
10463	-0.0025758329790359614
10464	-0.0053569761010427725
10465	0.005016229941177371
10466	0.001066977252473333
10467	0.007316331575151037
10468	0
10469	6.253290750226099e-4
1046	0
10471	0.013390361049318846
10472	-0.016537121414507958
10473	-0.001330931691878402
10474	0
10475	0
10478	0
10479	0
1047	-0.008173885803607863
10480	6.165795776087376e-6
10481	0
10482	0
10483	0
10484	-8.370877708545207e-4
10485	0
10486	0
10487	-0.0013147274135605267
10488	0
10489	0
1048	7.065659556239325e-4
10490	0
10491	-0.0057543004691105815
10492	0.003414919817943324
10493	0
10494	0
10495	-0.0027433078628810556
10497	0
10498	-0.002255672493816407
10499	-9.538063409777006e-4
104	0
10500	-0.005602165499030881
10501	0
10505	0
10507	0
1050	0
10512	0.007924852289261104
10513	-0.003479394215572364
10514	0
10516	0.01017520510209199
10518	0
10519	0
1051	-0.0022612964423272728
10520	0
10521	-3.558678086023175e-4
10522	1.199059173913516e-5
10523	0
10524	0
10525	0
10526	-0.0025282290068155493
10527	0
10528	0
10529	8.441401106185931e-4
1052	0.0037098981851430212
10531	0
10533	0
10534	0
10535	-9.402784454674068e-4
10536	0
10537	-0.028602882876747875
10538	0.001014449562758849
10539	0.003251684746151425
1053	-4.5916891432015505e-4
10540	0
10541	-0.0012400958156723611
10542	-0.002179969948320815
10544	0
10548	0
10549	-0.003445679857454457
1054	0
10550	0
10551	0.003742450615044434
10552	0
10553	-0.00897391980415702
10554	0
10555	0
10556	0
10557	0
10558	-0.008115976370829647
10559	0
10560	-0.013473508662404623
10561	-0.004921475711297645
10562	0.027104108816896167
10563	-0.029836180642051124
10564	0
10565	-0.0029573283181669745
10566	0.0013976142023673652
10567	0.006433091734371552
10568	0
1056	0
10570	7.395811896993007e-4
10572	0
10573	0
10574	0
10575	0
10576	0
10577	0
10578	0
10579	0.012489346067399735
10580	0.0045878893587649894
10581	0.003973521241465976
10584	0
10585	0
10586	1.6762824059907315e-4
10587	0
10589	0
1058	-0.002733222930964446
10590	3.9569044461090053e-4
10591	0
10592	-0.010961197760201302
10594	0
10595	1.875116005537984e-4
10598	0.002542737700795007
10599	0
1059	0
105	0
10600	0
10602	0.012756119560660466
10603	0.010229205577073734
10606	0
10607	0
10608	0.003826574438949483
10609	0
1060	0
10610	-0.012460732324909265
10611	0.00997593442347471
10612	0
10613	-1.4395603011076082e-4
10614	0.011041199520006957
10615	0
10616	0
10617	-0.0017575989551625155
10618	-0.0012629832393615946
10621	-0.0034039007206746724
10622	-0.0025283906053221485
10623	-0.005826259936739535
10625	0
10627	0
10628	0
10629	0
1062	-0.0037017552183481175
10630	0
10631	0
10632	0.001693433457881311
10633	0
10634	0
10635	0.0012558673320002267
10636	0
10637	0
1063	-5.847358826098237e-4
10640	-0.002036435529036191
10641	0
10643	0.10582062647917236
10645	0
10647	0
10648	0
10650	-0.003998939271537612
10651	-0.005816133160328002
10652	0
10653	0
10654	0.0015888198789755046
10656	0.003668505435945899
10657	0
10658	0
10659	6.001762685957743e-4
10660	0
10661	-0.010434457628168846
10663	0.0017299158401192212
10664	0
10665	0
10666	0.004881653762324919
10667	0
10668	-0.0035336271017398324
10669	0.0052607614959986745
10670	0.0014962741063954598
10671	0
10672	0.003517095364885305
10675	8.707212147644434e-4
10677	-0.001736665104227524
10678	0.0047585458599359
10681	-8.504847415051845e-5
10682	-4.366972378901489e-5
10683	-6.673522407136024e-4
10686	0.006008424264237752
10687	0
1068	0
10690	0.011193453217121964
10691	-0.0031768742641564885
10692	0
10693	0
10694	0
10695	0
10699	0
1069	-0.00498799328586314
1070	0
10712	0
10713	-0.0027145411343500693
10714	0
10716	-0.001136823302069295
1071	0
10721	-0.002269185661842899
10723	0.00558377111644756
10724	0
10725	0.006199426768582572
10726	0
10728	0
10730	-4.882057458225609e-4
10732	-0.0028603701674016807
10733	-0.002719220306665622
10734	0.0174083867103488
10735	-0.005984967974264856
10736	0
10737	0
10738	-0.016825359764575363
10739	0
10741	0
10742	0
10744	0
10745	0
10746	0.0022261619064855654
10747	0
10749	0.00520135899698616
10750	0
10752	0
10753	0
10755	0
10758	3.7168116299400827e-4
1075	0.005687898936721227
10761	4.0311211419650415e-4
10762	0
10763	0
10765	0
10766	0.015801197038235525
10767	0
10768	0
10769	-0.0013960123235181325
10771	0
10772	0
10773	0
10775	0
10776	0
10777	0.0071835618913135505
10778	0.001065392324897026
10780	0
10781	0
10782	-0.01089247174192545
10785	0
10786	0
10787	-0.0018030820968426065
10788	0.004331139328415262
10791	0.013334940447185528
10793	-0.018857017879712498
10794	0
10795	0
10797	0.0027170944374030085
10798	0
10799	-0.0050737134284315364
107	0.007421389299495067
10801	0.010014582352750122
10802	0
10803	0.018302567501699982
10807	0
10808	0.003310884139969691
1080	0
10810	-0.02740066554240181
10813	0.002720291409140453
10814	-0.0019110840652366346
10816	0
10817	0
10818	0
1081	0
10825	0
10826	-0.006388944335476936
10827	-0.005728088330942548
10840	0.01944459149175886
10841	0
10842	-0.013037968441310476
10844	0.002121934180433655
10845	0
10846	0
10847	0
10848	0
10849	0
1084	0
10850	0
10855	0
10856	0
10857	-0.013478623261110111
10858	0
10859	0.008584998715766018
10861	0
10863	0
10864	0
10865	0
10866	-0.02670006082505843
10867	0
10868	-0.0024815924348337726
10869	0
10871	0
10873	0
10874	0
10875	0
10876	0
10879	0
1087	0
10880	0
10881	0
10882	0
10884	0
10885	0
1088	-0.015229875675122788
10891	-3.5283566609170254e-4
10892	0
10893	0
10894	-0.004681841457496807
10895	0
10897	0
10898	0
10899	0
1089	-0.004930144780714438
108	0.002434202432224684
10900	0.003321351870789985
10902	0
10903	0.0016709900446348531
10904	0
10905	-0.004146981233929019
10906	-2.4703316248515984e-4
10907	0
10908	0
10911	0.019822003555566056
10912	-0.007821338398749015
10913	0
10914	3.3047481702275076e-4
10915	0
10916	0
10917	-0.010306831825822985
10919	0
10920	0
10921	0.0019576209185233878
10922	0
10923	0.002185615620094152
10924	0
10926	0.002810238431667044
10927	0
10928	-0.0032325858472681953
10929	0
10930	0
10935	-0.0019458839849438856
10936	0.003236674410602999
10938	0
10939	0
10940	0
10942	-0.004083151132240313
10943	0
10944	0
10945	0
10946	0
10947	0
10948	0
10949	0.007417100764917805
10950	0.0056517113894869395
10952	0
10953	-4.0143591827392555e-4
10954	0
10955	0
10956	0
10957	-0.007728048865954975
10959	0
10960	0
10961	0.0028366293621271597
10962	0.010427295067410051
10963	0.007922213013493965
10964	0.004429756615759911
10966	0.009079601242846194
10969	0
10970	-0.005753066263921701
10972	0
10973	0
10974	-0.003129522183763648
10975	0
10978	0
10979	-0.001533984772843814
10980	0
10981	0
10982	0
10983	0
10985	0
10987	-0.0011055633869211158
10988	0
10989	0
10990	-0.010450501913643636
10991	0
10992	-0.002817392023977473
10993	0
10994	0
10998	0
109	0.004993608559221672
10	0
11000	0
11001	0
11004	0
11005	-0.0011643116376312804
11006	0.023000591503604485
11007	0
11009	0
11010	-0.0053909221336781955
11011	0
11012	0
11013	0.028179272981332517
11014	0
11015	0
11016	0
11017	-0.005154701691486353
11018	0
11019	0
1101	8.817349037987215e-4
11020	0.0011906621249642754
11021	0.0014541040168605786
11022	-0.00776721292986425
11024	0
11025	0
11027	0.004722445570547725
1102	0.0036264393896601166
11030	0
11031	0
11033	0.005331119501297131
11034	0.01224986614977281
11037	-0.0023356983934406366
1103	0
11040	0
11041	0
11043	-0.011920942819331209
11044	0
11045	0
11046	0
11047	-4.092975624703259e-4
1104	0.013407463717125912
11051	0
11052	0
11054	0
11055	0
11056	0.007307753102607515
11057	-0.004786398092541494
11059	-0.004370131367460801
1105	0
11060	0
11061	0
11062	-0.0020678482004079187
11063	0
11064	-0.005532197509902319
11065	0
11066	3.3486718689765786e-4
11067	0.0036479487854018952
11068	0
11069	0.006756430063302199
11070	0
11072	0.005195208675196966
11073	-0.007272308928058766
11074	0
11075	0.01408879444678717
11076	0.0021371344940947267
11078	0
11079	-0.001877093965860424
1107	3.932984977374178e-4
11080	0
11081	0
11082	0.016102805684353322
11083	0
11085	0
11086	0
1108	0
11092	0
11093	0
11094	0
11095	0
11096	0
11097	0
11098	0.0012701491382229122
11099	0
1109	0
11100	-0.006871805981075722
11102	3.222985585406344e-4
11103	0
11104	0
11107	0.017158711966876163
11108	0
11113	-6.657192244499408e-4
11116	-0.009226688630646851
11117	0
11118	0.009944380290657731
11119	-0.002983002021251819
1111	0
11120	0
11122	0.0015656055850681336
11123	-0.011672766329791352
11124	-0.0018163101503577222
11126	-6.349938309390263e-4
11127	0
11129	0
1112	0
11130	0.014097643966229978
11131	0
11132	0
11133	0
11135	-4.982074364692011e-4
11136	0
11137	0
11138	-0.005857128014693749
1113	3.4412337830255004e-4
11140	0
11142	-0.013336544644175548
11144	-4.2401549110528624e-4
11145	8.128802467224197e-4
11146	0.0011170107667963787
11147	0
11148	0
1114	0.011283281273743674
11151	0.012561173743532392
11152	-0.0010405676909388394
11153	0
11154	0
11155	-0.005982748687109132
11156	0
11157	0
11160	-0.006408562492666126
11161	0
11162	0
11163	0
11166	0
11167	-0.013718323043003348
11168	-0.004736403329161376
11169	-9.727911127010952e-5
1116	0.007630587847515733
11170	0
11171	0
11172	0
11174	0
11176	0
11177	-0.0031143369062771814
11178	0
11179	0.006630624916898445
1117	0.0388529640233665
11180	0
11181	0
11182	0
11183	4.301750041221519e-4
11184	0
11186	0
11187	0
11188	0.0019649897205682287
11189	-0.0022691174067047334
1118	-0.008405229172931416
11190	0
11193	0
11194	0.0010877535183711079
11196	0
11197	-0.02220316866503843
11198	0.014724973637824188
11199	0
1119	-0.002847896364120791
11201	0
11202	0
11211	-0.002305165720851664
11212	0
11213	0.0166317706650014
11214	0.009038608455840768
11215	0
11216	0
11219	0
1121	-0.0018822806912741337
11221	0.0036531362449530066
11222	0
11223	-0.002211159531942573
11226	0
11228	0
1122	0.004342739455901808
11230	0
11231	0
11232	0
11234	0
11235	0
11236	0
11237	0
11238	0.00206469474363665
112399	-0.0044788764398544685
1123	-0.013612904391879337
11240	0.01680834701194801
11243	0
11245	0
112464	0.008996279216102274
112479	0
11247	-0.004095393001357787
11248	0
1124	0
11250	0
11251	0
11252	1.2721448796990705e-4
11253	0
11254	0.002674697809442191
11255	0
11258	0
11259	-0.0010071756618128009
11260	0
112611	0
11261	0.006185724031026047
11262	-0.00484357516725173
11264	0
11266	0.001656215146052037
11267	0
11273	0
11275	0.005798506858439987
11276	-6.733605416084585e-4
11277	0
11278	0.00408058573677535
11279	0
11280	0
11281	0
11282	0
11283	0
11284	-0.0011789085862480716
11285	0
112869	0
112950	-0.0012617182476152749
1129	0
112	0.0025010300918767163
11309	0
1130	-0.004758538643584446
11311	-0.0039016342128601737
11313	0
113146	0
11314	0.00864501635154027
11315	0
11316	0
113177	0
113178	-0.001759512182097849
11317	0
11318	0
11319	-0.0018871470808558743
11320	0.002357133318364521
11321	0
11322	0
113251	6.539707863377223e-4
11325	0
11326	0.0027919190181746843
11329	0
1132	0
11330	-0.006865711989577143
11331	0
11332	0
11333	0
11334	0
11335	0
11336	-0.0016915532561427385
11337	-0.002466211767927472
11338	0
11339	0
1133	0
11340	0
113419	0
11341	0
11342	-0.0154384242410678
11343	-0.012341642829002684
11344	0
11345	0
11346	0.007718817827254487
1134	0
1135	0
1136	0
113791	3.2236433463654043e-4
1137	0
113835	0.007692797927453669
113878	0
1138	0
113	0.006618651197641316
114034	0
114044	0.003522951874966076
114049	0
114088	0
1140	0
114112	-0.002076895810269503
1141	0
1142	-0.002498829874060215
114327	-0.0015547681857596342
1143	-0.0020376673860366384
1144	0
114548	-0.020582243505106818
1145	0
114625	-0.011252482032380561
1146	0
114791	0
1147	0
114819	0
114876	-0.003117263957994941
114881	0
114882	0
114883	-0.004175638413647727
114884	0
114885	8.768715094255307e-4
114897	0
114899	0
114908	0
114932	0
1149	-0.0035773235721943543
114	1.0738520216741766e-5
115123	0.005059407224375112
115201	0
115207	0.008744520931727813
115290	-0.0017378952856399285
1152	-0.0065729957054952845
115353	0
1153	0
1154	0
1155	0
115703	0
115708	0
115817	0
1158	0
115939	0
115	0
116039	0
1160	0
116138	0
1161	0
116285	0
116372	0.005799391429716935
116496	-0.00816933916649185
1164	0.005156914615636041
116828	0
116832	0.013807971614669562
116984	-0.002208815233988662
116985	0
116986	0
116987	-0.0070310707234668215
116	-7.506162264148206e-4
117178	-0.004343401013588451
117246	0
1173	0
1174	0.006112783439998797
1175	0
1178	-0.01628795167475306
1179	0
117	0.0064485843495540734
1180	0
1181	0
1182	0
1183	-0.003622534526529529
1184	0
1185	0
1186	0
1188	0
118	0
1191	-0.007739936754298502
1192	9.126933067599011e-4
1193	-0.008196705594192107
1195	0.004858723992213763
1196	-9.399044427009131e-5
1198	0
119	0
1200	-0.0028600182211225163
1201	0
1203	-0.0046730432878335625
120526	-0.016559109954516402
1207	0
1208	0
1209	0
120	0
1211	0.0013363453629062984
1212	0
1213	-6.692017267346961e-5
1215	0
122616	0
1230	0.012073297289583711
1232	-0.023584374828937986
1233	-8.302976939869098e-4
1234	5.342477816814148e-4
1235	0
1236	0.013338765961475594
1237	0
123803	0
123872	-0.008548972073493071
1238	0
123	0.02640642127918074
124044	0.007965150723663099
1240	0
124152	-0.010259128433674415
1241	-0.0015924635304289548
124222	0
1244	0
124565	0
124583	-0.0013089951554862216
124	0
125893	-0.0018438288144173565
1258	0
1259	0
125	-0.007873771841862175
1261	0
126208	0
126231	0
126298	6.846143933862997e-4
126299	0.012405392280455467
126321	-0.002211503620922305
126353	0
126393	0
1263	-0.001132438007221916
1264	-0.00806569794763127
1265	0
1266	-0.0030047048331539134
1267	0
1268	0.0033241304384504953
1269	0
126	-0.005792742587585495
1271	0
1272	-0.0011870221610289602
127534	0
127544	-0.003747402936169459
127703	0
1277	0
127833	0
1278	0
1280	-0.01317797741822293
1281	0.004358127655235724
1282	0
1284	0
128553	-1.4733548848970576e-4
1285	-0.0048200502464010335
1286	-0.003621398470088621
1287	-0.003120516984535667
1288	0
1289	0
128	0.0013335231516674575
129025	0
129080	0
1290	-0.005020460572612594
1291	0
1292	0
1293	-0.009733366375590111
1294	-0.004028510544475393
1296	0.0020305116799736907
1297	0
1298	0
1299	0
12	0.019502886816555667
130074	0
1300	0
1301	0.005020406094715564
1302	0
1305	-0.0012561068649464293
1306	-0.01028388920930692
1307	0
1308	4.35095350077587e-4
130916	0
130	0
1310	-2.4713921708929126e-5
1311	0
1312	0
131408	0
1314	0
131544	0.001175486477660824
131566	0
131578	0
1315	0
131601	-0.003571333638332336
1316	0.004358117804311081
1317	-1.0926517271822825e-4
1318	-0.0090991252546363
131	-0.003893169553149504
1326	0.013060664944198356
1327	0
1329	0
132	0
133619	0
1339	0
133	-0.007325757818053223
1340	-0.009453591535834747
1345	0.012565017631130302
1346	0
1347	0.0019605094374625285
1349	0.01135051163651178
134	4.557670914164485e-4
1350	0.01448526681836959
135138	0
1351	0
1352	0
1353	0
1355	0
1356	0
1357	0
1358	0
135948	0
1359	-0.015274076596547547
1360	0
1361	0
1362	0
1363	0
1364	0
1365	-0.003583950972708294
1366	4.1844041568362317e-4
1368	0
1369	-0.0010394468332993042
136	0.00963629213466257
1370	0
1371	0.004151289121045735
1373	-0.005182296623729121
1374	0
1376	0
137886	-6.086401932757392e-4
1378	0.005227142653497648
138046	0
138050	-0.005311335749133514
1380	0.012786445811054212
138151	-0.0021918164416036006
138162	-1.7466697722503302e-4
1381	6.080873020324108e-4
1382	0.003062968863596241
1384	0
1385	-0.0033667716664029933
1386	0
1387	6.784190268897899e-4
1388	2.805707703470537e-4
1389	-0.010402137908740235
139081	0
1390	-0.004393474464646088
1392	0.004359781195431349
139322	0
1393	0.002783620898546006
1394	0
139538	0
1395	0
1396	0
1397	-0.004801193100054724
1398	0.001598726965899072
1399	0
13	-0.0014950202333170654
1400	0.011492288857958333
1401	0
140459	0
140460	-0.0017683347643252887
140461	0
140462	0
140465	0.008496212440337656
140467	-6.050790863126606e-4
1404	0
140545	0
140578	0.0076296648150801765
140597	0
140609	-0.007985047609281568
1406	-0.004613237173520466
1407	0.010811385052721676
140801	0.0029137621391538675
140803	0
140883	-0.003169853325475208
140885	-0.010213851994850611
140890	0
1408	0
140	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	-0.005759758756145333
1417	0
1418	0
1419	0
141	0
1420	0
1421	-0.003282217135170951
142684	0
1428	0.0053784559010489116
1429	-0.011160670316393385
142	0
1432	0
1434	0
1435	0
1436	0.0012733375757670784
1437	-0.0032104489239835484
1438	0.0019777612165094143
1439	0
1440	0.010529236464642464
1441	0
1442	0
1443	0.0049724664129091435
144404	0
1444	0
1445	0
1446	-0.004003145342464664
1447	0
1448	0
1452	0
145389	-0.00273004944883317
1453	0
1454	0
1455	-0.006297606140652789
1456	0
1457	-2.446073100407978e-4
1459	0
146057	-4.502218554631401e-4
1460	0
146227	0
1462	0.010057622323268954
1463	-2.552584259424103e-4
1464	0
146542	0
146562	0
1465	0
146691	0
1466	0.017622992935360543
146712	-0.0076288615417221374
1468	0
1469	-0.0038600660998871074
146	0
1470	0
147179	6.899692157692397e-4
1471	-0.0036299448252371607
1472	0
147339	0
1473	0.0019174363670289888
1474	0
1475	0
147657	0
147694	0
1476	0
1477	0
1478	0
147912	0
1479	-0.009240165169363159
147	0
148022	0
148066	0
148229	0
1482	-0.00335402515775255
1486	-0.0022743814013700754
148753	0
1487	0
1488	0.005421761212313793
1489	0
148	0
1490	0.03826715435399597
149111	0
1491	-0.002258020760657657
1493	-0.0035639384210599326
1495	0.0019565111680026723
149603	0
1496	0.006754828848923879
1497	0
149986	0
1499	0.0066653696739214134
14	0
150160	0
1501	0.0015418035008705577
1503	0
1506	-0.004595708610929527
150726	0
1508	0
150967	4.4147510822801524e-4
1509	0
150	-0.0033661359423798757
151011	-0.007451502406164005
151050	0
1510	-0.0058200974644478315
1511	0.0030890460506944285
1512	0
1513	-0.00924529994922812
1514	-0.012631692063958536
1515	-0.011805151994309
151987	-0.0023670102235697544
1519	-3.5373582487883244e-4
151	0
152006	0
1520	0.002853496868375178
152185	0
1521	-0.015266710856046238
1522	0.019841070759536245
1523	0.005426279930300199
1524	0.009767933455095504
152559	0
1525	0.007167053427635151
1528	0
152	-0.009730508005188347
1534	-8.481043970751307e-4
1535	0.011534220516907235
1536	0.009873447589628043
1537	0
1538	0
1539	0
153	0
1540	0
1543	0
1544	0
1545	-0.019093727071848428
154661	0.0059239007604287445
154796	7.598277798849831e-4
154881	0.002367828128992907
1548	0
1549	-0.013314897843563057
154	0.00709470369567242
155066	0
1551	0
1553	-0.006509867671023035
155400	0
1555	0
1556	0.0034015680303989457
1557	-0.0032302225128162496
1558	-0.004543472395549708
1559	0
155	0
1562	0
156	0
1571	-0.007101153124085917
1573	-0.014513885115721503
157567	0
157627	0
157680	-0.002182921077841004
1576	0
1577	0.006082912832151517
157869	0
157922	0
1579	0.007188844670667766
157	0.01511687898121966
1580	-0.005679643693187172
1581	0
1583	0.002262858062855905
158427	0
158471	-0.017480832180257706
1584	0
158586	0
1585	-0.012636995403379814
1586	0
158747	-0.00930384373094266
1587	0
1588	0
1589	0.01466116190818394
158	0
159162	0
1591	0.003280402301134078
1592	0
1593	0
1594	0
1595	0.014061980053133083
159963	0
159	0
15	-0.004551833699102802
1600	0
1601	0
1602	-0.0031638030316434576
160313	0
1603	0
1604	0
160518	0.0014959087997132926
1605	0.0029527150661267853
1606	0
1607	-0.0018589297363345693
1608	-0.017367247908689442
1609	0
1610	0
1611	0
161291	-0.004259264464976558
1612	0
1613	9.127777787944024e-4
1615	-3.1234365358738124e-4
1616	-0.0026628027445228927
1618	0
161	0
1620	0
1621	0.0037160152223738962
1622	0.005828832841447707
162427	0
1627	0.0063620931140357575
1628	-0.0049661013766382
1629	0.005675044162342581
162	0
1630	0
163131	0
1632	0
1633	0
163486	-4.923155904775047e-4
1634	0
163590	0
1635	0
1636	-0.002115190044532439
1638	0
1639	0
163	0.0013212609254651293
1641	0.013666809085129714
1642	0
1643	-0.0043591609918658975
1644	0.01567572147477201
1645	0
164656	-0.0017064881491757214
1646	0.02219201020079268
1647	0.008603642875908746
1649	-0.011857722120034385
164	0
1650	0.004281266704120316
1652	0.004113104722852398
1653	0.002972627037395748
1654	0
1655	-0.002662920357376204
1656	-0.0016111616271217947
