gene	male-elderly-coarse-1
10000	0
10001	5.790886200366192e-5
10002	0
10003	-0.010645979736324935
100048912	0
10004	0.004510743055658771
10005	0
10006	0.008288376486136423
10007	0
10009	-0.009134267645171147
1000	-0.006502688202660783
10010	0
100126791	0.020113799643004485
100128124	0
100128640	0.01632739554838127
100129128	-0.011862850630218746
100129250	0
100129271	0
100129361	0
100129482	-0.011415148249332563
100130331	0
100130449	0.002499802593145975
100132341	0.0010324966883142885
100132476	0
100134713	-0.0018316923259764333
100137047	0
10013	-0.007130779789926765
10014	0.003801272927185412
10015	0.0069634810226735806
10016	0
10017	0.0074688237052627695
100188893	0
10018	0
10019	-0.024522809109956467
1001	0.028468115748789467
10020	-0.009446769619545938
10021	0
10022	-0.032806568954925466
10023	-0.012837043800825962
10024	-0.007889401517588863
10025	0.008592564761098915
10026	-0.01254473131764659
100272147	0
100287932	0.003085551413737263
100288413	-0.015409461511080174
100289678	0.012010872810930622
100293516	-0.013591871647850265
1002	-0.00651638703503579
100316904	0.0028254202134608292
10036	-0.008525348607304473
10038	0
10039	0
1003	0.002027257273932927
10040	-0.040765090114653554
10042	0
10043	0.008372529286335877
10045	-0.03169597299708149
10046	-0.0020885519892473
10047	-0.0031925243845412543
10048	-0.02488865197872938
10049	-3.1364000260652433e-4
1004	0
100505741	0
100505761	0
100505879	0
100505933	0
100506144	0.030562060557462113
100506469	6.367740940613997e-4
100506504	0.012803848877040554
100506571	-0.015963499894151283
100506581	0
100506963	0
100507331	-0.005083849539386108
100507436	-0.00119763648799379
100507605	0
10050	-0.008761499643194757
10051	0
10052	0
10053	-0.0105926861112813
10054	0.005010219346311014
10055	0.00858808073287757
10057	-0.008810766701616903
10058	-0.015684896452977704
10059	-0.019200072523937052
1005	0
10060	0.004619279426278303
10061	0.0022861136728532456
10062	0
10066	0.001970206240588297
10067	-0.010412267472962946
10069	0
1006	-0.010334703255104778
10072	0
10073	0
10075	-0.002239894059192152
10076	0.0038818840754281363
10077	0
10078	0
10079	-0.02091411279397624
1007	0
10083	0.014441492092439714
10084	-2.7717926936971697e-4
10085	-0.003972615227766208
10086	0
10087	0
10089	0
1008	0.010393088983719382
10090	-0.014262054840579718
10092	-0.0019463757583909594
10093	0
10095	0
10096	0
10097	0
10098	0
10099	-0.005865533795594165
1009	0.01017068050129896
100	6.202178735414559e-4
10100	-0.014266156238507115
10101	-0.0014800167291764705
10102	0.003007553472604144
10103	0
10105	2.3859043981587865e-4
10106	0.022914268625469403
10107	0
10109	-0.001568458241775305
1010	0.011856885184341096
10110	0
10111	0.0038540730965447626
10112	0.0018300639551711568
10113	-2.8201381570278636e-4
10114	-0.01672529180881059
10116	-0.006088360352854247
10120	-0.005717287839431274
10121	0.00725768470677026
10123	-0.010813260593896023
10125	0.018413487253272076
10126	0.0016950027993690876
10127	-0.002464766362837653
10128	0
10129	-0.001451227691570539
1012	0.031166684882185866
10130	-0.005599611937674712
10131	0
10133	0.0199970704852954
10134	0
10135	0.008555533480535277
10136	0
10137	0
10138	0
10139	0
1013	-0.004230004025601202
10140	0
10141	0
10142	-0.015816837711046194
10144	-0.019346476430021905
10146	0.002270965475160742
10147	0
10148	0.004882465976497538
10149	0.02644591642973124
1014	-0.002147954722293745
10150	0
10152	0
10153	0
10154	0.03128628519637976
10155	-0.021796748164049615
10157	0.022252051734687927
10158	0
10159	-0.003476992259621141
1015	0
10160	0.004610015127308823
10161	-0.012205952710353511
10162	0.008047267718259128
10163	4.0148220920255257e-4
10164	0.001751926447665808
10165	0.005618433772570456
10166	4.597754396606784e-4
10168	-0.006165742889541849
1016	0
10170	0.04835701708605876
10171	0
10174	0
10175	-0.0060877795582689525
10178	-0.006032149898730515
10179	-0.007594520120308452
1017	0.004564312522974239
10180	0
10181	0
10184	2.5122774857167783e-5
10186	-0.009776910485916727
10188	0
10190	0
10193	0
10195	-0.010186925529924328
10196	0.02014778108332352
10197	0
10198	0
10199	0.005859194611366118
1019	0
101	0
10200	0.014633133663140773
10201	0.00256820884776128
10202	-0.039983145199952656
10203	-9.029899578344248e-4
10205	-0.006094688453224537
10206	0
10207	-0.003291269586502534
10208	0
10209	0
1020	0
10210	0.004908797438868696
10211	0
10212	0.0031499053360784057
10213	0
10214	0.001380758754535215
10215	0.00116322811070732
10216	0
10217	0
10218	0.004867420484136072
10219	0
1021	0
10220	0
10221	-0.007377421617676028
10223	0.03307438543195445
10225	0.002397349160109062
10226	0.0026786086298536574
10227	0.020530323498330044
10228	0
10229	-0.009581431217617347
1022	-0.006857040495683186
10230	0
10231	0.04893872312285715
10232	-0.05484174746572766
10233	0
10234	0.02460862170669573
10235	0.007566027445463152
10236	5.64187237886364e-5
10237	0
10238	0
10240	-0.023639539712946762
10241	-0.008192413366308477
10242	0
10243	-0.00800376192276372
10244	-0.010927608361020648
10245	0.0025035941797161396
10246	0
10247	-0.004106001802922231
10248	0
10249	0
10250	0.012001627034869391
10252	0
10253	0.01675472054973424
10254	-3.393232947098623e-4
10255	-0.006643851247470427
10256	0.0027129607072273747
10257	-0.018070535239971916
1025	0
10260	-7.749965606431054e-4
10261	-0.02080706138274599
10262	-0.016080407927342638
10263	0.0033738270704570233
10265	-0.013116679494647348
10266	0.008109578085277014
10267	-0.02589190812681025
10268	-0.01098775343228365
10269	1.205736748302707e-4
1026	-2.0504179675712392e-4
10270	0
10272	-0.01353170619599923
10273	0
10274	0
10276	0.038156839878724265
10277	0.009937867874255756
10278	-2.512643396960756e-4
10279	-0.0038292781210030715
1027	0
10280	0
10281	0
10282	0
10284	-0.005534826257328242
10285	-0.0017883436952684786
10286	-0.0064873447264035666
10287	0
10288	0
10289	0
1028	0
10290	0
10291	0.005394804416306004
10293	0.0042202421399495215
10294	0
10295	0
10296	-0.009168602478414539
10297	-0.007282421087633847
10298	0
10299	0
1029	-2.2955918354382752e-4
102	-0.0035755682715240085
10300	-4.827563395759205e-4
10301	-0.02849725563333966
10302	0.03592054547507336
10307	-6.38269708169452e-4
10308	0
10309	0
1030	0
10311	0.010882178010574181
10312	0
10313	0
10314	0
10316	0
10317	-0.0012271866938353612
10318	-0.007831977216803362
10319	-0.0016689459366768297
1031	-0.005698765029227344
10320	0
10321	-0.016933103430123348
10322	0.00691647653329161
10324	0
10325	0
10327	0.0029451066994861295
10328	0.0012575392052117547
10329	-0.005456937787646013
1032	0
10330	-0.009082683695666552
10331	-0.004629709829025464
10332	0.009194908765993534
10333	0.0017904133364372006
10336	0.013807138951412317
1033	0.02287787419513771
10342	0.024312440288388082
10343	-0.002348863770320094
10346	-0.005664024591988573
10347	-0.00854587431610524
10351	0.005906372974454484
10352	-0.014337519841554895
10360	0
10362	0
10363	-0.011436749237612943
10365	0.02513510266870438
10367	0
10368	-0.010904388127945704
10369	-0.004722405250180568
1036	-0.021485565544176084
10370	-0.017036476417962507
10371	0
10376	0
10379	0.006838246628504471
10381	0.007843087059958759
10382	0.0038063348400665447
10383	0
10384	-0.009744980763361817
10385	-0.00804993901240279
10388	0.011023883895133075
10389	0
1038	-0.012312678667768423
10390	0
103910	0
10391	-0.030739671795623653
10392	7.529943667963285e-5
10393	0.003590966335270054
10394	0
10395	0
10396	0.013936059830181218
10397	0
10398	0.010937233472341164
10399	-0.001794749034343036
1039	-0.01604082702210555
103	0
10400	-0.004933968778705953
10401	0.01573655738843855
10402	0
10403	0
10404	0.0042837097687970765
10406	-0.03855444761072532
10407	-5.728291470301417e-4
10408	0
10409	0
1040	0.0027586098290360355
10411	0.01333431317201682
10413	0.01054261079210839
10417	-5.744955170894626e-4
10418	0.03729893098977837
10419	-0.005529970011909563
1041	-0.0048015824598424735
10420	-0.027474370744003208
10421	-0.001845433779789377
10422	-0.0074177818180930655
10423	-0.012057624863618633
10424	-0.0040141123741596636
10425	0
10426	0
10427	-0.004753055147497128
10428	0.011606160974324946
10430	-0.0016346717822246664
10432	0
10434	-0.019025357300202255
10435	-0.001317798723018414
10436	0.0041151980835715555
10437	0.022632516461243726
10438	-0.036072914736340916
10439	0
1043	-0.0187126603388002
10440	-0.017076936719460322
10443	0
10444	0.006294501443384776
10445	0.002198463465337086
10446	0
10449	-0.010023606714071204
1044	0.01384331796653847
10450	0.006390419031296515
10451	-0.006039566286698284
10454	-0.009627253725046647
10455	-0.0054849660847875025
10456	0
10457	0.013688709549475087
10458	-0.0038241278012976724
1045	-1.5136073186612262e-4
10460	1.9462489082918644e-4
10461	-0.0011856581907649343
10462	-0.0023474944784868685
10463	0
10464	0.013871690795208736
10465	-9.403948166207553e-4
10466	0
10467	0.00216870699681086
10468	-0.03807221655979231
10469	0
1046	0.0037815734457688323
10471	3.211482952961541e-4
10472	0
10473	0
10474	-0.010284295434406116
10475	0
10478	-0.001418473564958104
10479	0
1047	0.014724553026107118
10480	0
10481	-0.0024695903606663794
10482	-0.0027439573944025492
10483	0
10484	0
10485	0
10486	1.1576373303710988e-4
10487	0.007427549318003619
10488	-0.01468330372395817
10489	-0.016790516194550176
1048	0
10490	0
10491	3.20284937746226e-4
10492	0.004768917829976554
10493	-0.0015908127459001557
10494	0
10495	-0.0067469955571351934
10497	-0.03556376117049856
10498	0.022039088545708026
10499	-0.021275060970415156
104	0.0016371738193123237
10500	0
10501	-0.01952863630807522
10505	0.0055719896134439366
10507	0
1050	-6.937800189749795e-4
10512	-0.01635134808980674
10513	0
10514	-0.016687636418174303
10516	0
10518	0
10519	0.002902284836736915
1051	0.009208116027981817
10520	0.0026809632736577056
10521	-0.024363438271939677
10522	0
10523	0
10524	0
10525	0
10526	0
10527	-7.323966824778026e-4
10528	0.016962883072232336
10529	0.03843205029158384
1052	0.005335900638408677
10531	0.012124977039885663
10533	0
10534	0.00846884551811082
10535	-0.013680448059708451
10536	0
10537	-0.0043147395930649155
10538	0.0038292610910990858
10539	0.01524508906687508
1053	-0.012536570182501502
10540	0
10541	-0.0037722295342406007
10542	0
10544	-0.028627647129039258
10548	-0.0010054641890693465
10549	0.0022484418272784292
1054	0.023434030401838557
10550	0.015451104772321828
10551	-0.01496294610326187
10552	0.0032682735809330594
10553	0.014571878933412078
10554	0
10555	2.200891667913789e-4
10556	-0.018216608539842506
10557	0.009964756973228567
10558	-0.005821349288095399
10559	0
10560	0
10561	-0.005259529508070341
10562	-0.0012035627887412444
10563	-0.054784346279060814
10564	0
10565	-0.004273295371580898
10566	0
10567	0.0022781799201024217
10568	-0.009646991394816902
1056	0
10570	-0.02046859523613093
10572	0.02314052208217332
10573	0
10574	0
10575	-0.009350724499843479
