gene	female-child-coarse-1
10000	0
10001	0.017336832236578635
10002	0
10003	-2.670556705707956e-4
100048912	-0.0013393043035441366
10004	0.004119550385000438
10005	0.006154600650849034
10006	0
10007	0.009375844014582675
10009	0.005136310584143414
1000	6.935226266818503e-4
10010	-0.004314200908602563
100126791	0
100128124	0.018154903696948995
100128640	0.01630769262062574
100129128	0
100129250	-0.013899036726578036
100129271	0
100129361	0
100129482	0
100130331	0
100130449	-0.0016798431853429175
100132341	0.003610606199519775
100132476	0
100134713	0
100137047	-0.009063956487408669
10013	0
10014	0
10015	0.0016385186788654658
10016	-0.012674373787142828
10017	0
100188893	0
10018	-0.005711211780285475
10019	0.00402843225620777
1001	-0.02401065435972527
10020	0.0019113317439313497
10021	0
10022	0
10023	0
10024	-0.0021323627654926862
10025	-0.0061543491981173775
10026	0
100272147	0.0014257978285154105
100287932	0
100288413	-0.0100148580150841
100289678	0
100293516	0.011057440987205703
1002	0
100316904	0.0013350476599205178
10036	0
10038	0
10039	-0.0018816510727041802
1003	0.011498754390733494
10040	0
10042	0
10043	0.01615245428110992
10045	-0.007496750183265325
10046	0
10047	0
10048	-0.0010712754304794657
10049	-0.0023643064607041277
1004	0
100505741	0
100505761	-0.007288372013694732
100505879	0
100505933	0
100506144	0.013769607593622744
100506469	0
100506504	-0.003930629490277076
100506571	-0.003380668712064666
100506581	-9.177520081769451e-4
100506963	0.01998136382849613
100507331	0
100507436	0.0013789669710570155
100507605	0
10050	0
10051	-5.559289629082279e-4
10052	0
10053	0.00116952953731086
10054	-0.009475629311834155
10055	0
10057	-0.010278441956414704
10058	0.0022903067805313594
10059	0
1005	0.002376515526785314
10060	-0.003011881136403574
10061	0
10062	0.009110329616268353
10066	0
10067	0
10069	-0.017752911048524365
1006	0
10072	2.7898468120376383e-4
10073	0
10075	-0.0035682754329545295
10076	3.9347474217695297e-4
10077	-0.008477989180710611
10078	-0.0029843475166244846
10079	0
1007	-4.8321035782157595e-4
10083	0
10084	0.01253350809660126
10085	-0.0059181953393398525
10086	0
10087	0
10089	-0.005684814879032844
1008	-0.028937428830749255
10090	-3.939258711521302e-4
10092	0.001386721253422385
10093	-4.038378539247172e-4
10095	0.018559795925237745
10096	0
10097	0.019353055288124758
10098	0.03148287701579426
10099	-0.005454688643889834
1009	-4.127651199914613e-4
100	-5.887953619593753e-4
10100	-0.036296835937780554
10101	0
10102	0
10103	0
10105	-0.015553472261793249
10106	-0.0031980086127784643
10107	0
10109	0
1010	-0.01016619434985631
10110	-6.166823415278259e-4
10111	-0.01719138214476505
10112	0
10113	-0.0019374324048992242
10114	-8.198780791042801e-4
10116	0.004691572231650813
10120	-0.00618687359057112
10121	0
10123	0
10125	0
10126	-0.0050726230905743155
10127	0
10128	0
10129	-0.0033807551659083717
1012	0
10130	-5.317480749340244e-4
10131	0
10133	0.01105653650200757
10134	0.011547049464752218
10135	0.00612870347555346
10136	-0.010734413133905475
10137	-0.01109759168374564
10138	-0.002051163185969044
10139	0
1013	0.007007283423626676
10140	-0.019895810699213597
10141	0
10142	7.321419680651776e-5
10144	-0.021221309251401175
10146	0
10147	0
10148	-0.012364223085963924
10149	0.014151656136220304
1014	0.025529567269735806
10150	0
10152	0
10153	0.004975572690560079
10154	-0.012892620126296299
10155	-4.577319160347207e-4
10157	0
10158	0.049357181400298475
10159	0
1015	-0.00956960649443159
10160	0
10161	0.007170984434713299
10162	-0.005083089303512253
10163	0.001119411990127887
10164	0
10165	-0.006321495060971369
10166	0
10168	0
1016	0.007573223988363763
10170	-0.01155958203214531
10171	-0.0023768797919291166
10174	0
10175	0.010426686567343305
10178	-0.0046629625242692796
10179	0
1017	0
10180	0.012962451866795385
10181	0
10184	0
10186	0
10188	-1.9766318290474077e-4
10190	-0.010538903042862102
10193	-0.0013040848235428655
10195	0
10196	0
10197	-0.001882146804331597
10198	0
10199	-0.002707834768770914
1019	-0.005976620476176153
101	-0.012266882848916603
10200	0
10201	0
10202	-0.00992431634116111
10203	0
10205	-0.005660460752721105
10206	0.0069535217275683535
10207	0
10208	0.013199510388910438
10209	-0.0025703333440750637
1020	0
10210	0
10211	0.010926864006618114
10212	-0.005315961737215739
10213	0
10214	0
10215	0
10216	-1.3550969830414107e-4
10217	0
10218	0.005233050110144
10219	0.004729795117111648
1021	0
10220	-9.565762546095075e-4
10221	0.00389096599469763
10223	0
10225	-0.028820687445118624
10226	-0.008731084702236927
10227	0
10228	0
10229	-0.004877421354957863
1022	0
10230	0.012272242932219372
10231	0
10232	0
10233	0
10234	0.017853837195418627
10235	0.002494773611146207
10236	0
10237	0.004384011603644082
10238	0
10240	0
10241	0
10242	0
10243	0.007251868234865217
10244	0.008143558512907526
10245	0.012931064596601831
10246	0
10247	0.012354286507867294
10248	0
10249	0
10250	0.010163201128254216
10252	-0.009247521955233075
10253	-0.017758049507118522
10254	0
10255	0.012000180216820262
10256	0
10257	-0.010185930702747766
1025	-0.0033979287836315803
10260	0
10261	0.0224921881577214
10262	0
10263	0
10265	0.02681372489422296
10266	0
10267	-0.012248507885319261
10268	0.0065730952809106595
10269	0
1026	0.01705616490390256
10270	-0.00627639036483438
10272	0
10273	-0.00868642541630554
10274	0.003637429623638977
10276	0.008542975744354794
10277	0.007135301920036715
10278	0
10279	-0.022018521920296717
1027	0.012190628959048355
10280	0
10281	0.0013045472069661437
10282	-0.009070054881567273
10284	0.003999807230336938
10285	0
10286	0.00130052386428344
10287	0
10288	0.00523500496285687
10289	0
1028	-0.06636959225636953
10290	0
10291	0
10293	0
10294	0
10295	0
10296	0.0033120611130225378
10297	1.9686087965948703e-4
10298	0
10299	4.2282077802503727e-4
1029	0
102	0
10300	0
10301	0
10302	0
10307	0
10308	0.010714283289664195
10309	-0.01622605580971494
1030	-0.002925022220848602
10311	0
10312	0
10313	0
10314	0.0012313398376464272
10316	0
10317	0
10318	0
10319	0.0049627782390115
1031	0.019891615030740595
10320	0
10321	-0.008702616203566474
10322	0.003601240394422902
10324	0
10325	-0.00492988057506057
10327	0.0053736531660282215
10328	1.4323981047658458e-4
10329	0
1032	-0.013218462752037937
10330	0
10331	0
10332	0
10333	0
10336	-0.0033592092789178248
1033	0.013418046809493546
10342	-0.004220629183059386
10343	0
10346	0
10347	-0.011070537461132204
10351	-0.019999432945059462
10352	0
10360	0.011237733713418923
10362	-7.406262389093399e-4
10363	0.002496349865507339
10365	-0.010128573845571011
10367	0.003155609324517666
10368	0.001613566057357693
10369	0
1036	0.007702906182362153
10370	-0.03824163495395538
10371	-0.005710117345467289
10376	0.005003602236827965
10379	-0.0050241926829768125
10381	0.004385683997601908
10382	-0.008876934758969236
