entrez	group
100996342	gonad_unknown_male
2747	gonad_unknown_male
3667	gonad_unknown_female
161502	gonad_unknown_male
6156	gonad_unknown_female
284680	gonad_unknown_male
100506319	gonad_unknown_male
144608	gonad_unknown_male
675	gonad_unknown_male
642633	gonad_unknown_male
134121	gonad_unknown_male
56952	gonad_unknown_female
58531	gonad_unknown_male
153745	gonad_unknown_male
23288	gonad_unknown_male
440900	gonad_unknown_male
23007	gonad_unknown_male
399814	gonad_unknown_male
203562	gonad_unknown_male
219793	gonad_unknown_male
6795	gonad_unknown_male
221424	gonad_unknown_male
168391	gonad_unknown_male
22925	gonad_unknown_female
139067	gonad_unknown_male
6138	gonad_unknown_female
389692	gonad_unknown_male
352909	gonad_unknown_male
2567	gonad_unknown_male
80125	gonad_unknown_male
100506840	gonad_unknown_male
11085	gonad_unknown_male
51460	gonad_unknown_male
196993	gonad_unknown_male
171222	gonad_unknown_male
80071	gonad_unknown_male
11105	gonad_unknown_male
100506113	gonad_unknown_male
150291	gonad_unknown_male
342538	gonad_unknown_male
84700	gonad_unknown_male
360200	gonad_unknown_male
699	gonad_unknown_male
6164	gonad_unknown_female
100500938	gonad_unknown_male
116832	gonad_unknown_male
25960	gonad_unknown_female
374355	gonad_unknown_male
84569	gonad_unknown_male
57628	gonad_unknown_male
100505478	gonad_unknown_male
132141	gonad_unknown_male
84858	gonad_unknown_female
348761	gonad_unknown_male
1164	gonad_unknown_male
4908	gonad_unknown_female
26608	gonad_unknown_male
254559	gonad_unknown_male
101926890	gonad_unknown_male
160762	gonad_unknown_male
8842	gonad_unknown_male
133688	gonad_unknown_male
348021	gonad_unknown_male
647589	gonad_unknown_male
83871	gonad_unknown_female
125144	gonad_unknown_female
1113	gonad_unknown_male
287015	gonad_unknown_male
347273	gonad_unknown_male
93190	gonad_unknown_male
284948	gonad_unknown_male
7373	gonad_unknown_female
1915	gonad_unknown_female
6953	gonad_unknown_male
100505545	gonad_unknown_male
101927049	gonad_unknown_male
653489	gonad_unknown_male
100170229	gonad_unknown_male
255193	gonad_unknown_male
151254	gonad_unknown_male
6142	gonad_unknown_female
143678	gonad_unknown_male
10693	gonad_unknown_male
257364	gonad_unknown_female
149685	gonad_unknown_male
3598	gonad_unknown_male
171483	gonad_unknown_male
4112	gonad_unknown_male
645528	gonad_unknown_male
221823	gonad_unknown_male
133482	gonad_unknown_male
729121	gonad_unknown_male
100169752	gonad_unknown_male
122258	gonad_unknown_male
136991	gonad_unknown_male
168400	gonad_unknown_male
100129969	gonad_unknown_male
221191	gonad_unknown_male
85320	gonad_unknown_male
7718	gonad_unknown_male
284124	gonad_unknown_male
2202	gonad_unknown_female
55215	gonad_unknown_male
4591	gonad_unknown_male
124871	gonad_unknown_male
135293	gonad_unknown_female
127247	gonad_unknown_male
203413	gonad_unknown_male
11339	gonad_unknown_male
643714	gonad_unknown_male
101927762	gonad_unknown_male
255119	gonad_unknown_male
94026	gonad_unknown_male
100507564	gonad_unknown_male
5919	gonad_unknown_female
1016	gonad_unknown_male
80122	gonad_unknown_male
283738	gonad_unknown_male
284365	gonad_unknown_male
54777	gonad_unknown_male
94160	gonad_unknown_male
147011	gonad_unknown_male
161931	gonad_unknown_male
9837	gonad_unknown_male
2013	gonad_unknown_female
100190949	gonad_unknown_male
1291	gonad_unknown_female
85446	gonad_unknown_male
283688	gonad_unknown_male
6171	gonad_unknown_female
541466	gonad_unknown_male
376412	gonad_unknown_male
10745	gonad_unknown_male
101927433	gonad_unknown_male
100874178	gonad_unknown_male
100379174	gonad_unknown_male
170062	gonad_unknown_male
255220	gonad_unknown_male
728012	gonad_unknown_male
9045	gonad_unknown_female
83742	gonad_unknown_female
389023	gonad_unknown_male
151658	gonad_unknown_male
136895	gonad_unknown_male
283455	gonad_unknown_male
8632	gonad_unknown_male
283480	gonad_unknown_male
102800315	gonad_unknown_male
10737	gonad_unknown_male
2177	gonad_unknown_male
100505685	gonad_unknown_male
54766	gonad_unknown_male
7431	gonad_unknown_female
138255	gonad_unknown_male
6567	gonad_unknown_female
136242	gonad_unknown_male
150297	gonad_unknown_male
150160	gonad_unknown_male
347487	gonad_unknown_male
9441	gonad_unknown_male
27338	gonad_unknown_male
100653515	gonad_unknown_male
164684	gonad_unknown_male
6193	gonad_unknown_female
478	gonad_unknown_male
644890	gonad_unknown_male
441061	gonad_unknown_male
5024	gonad_unknown_male
7178	gonad_unknown_female
64208	gonad_unknown_male
6205	gonad_unknown_female
100505826	gonad_unknown_male
6457	gonad_unknown_male
126006	gonad_unknown_male
6129	gonad_unknown_female
101928276	gonad_unknown_male
147741	gonad_unknown_male
6141	gonad_unknown_female
729956	gonad_unknown_male
389762	gonad_unknown_male
113130	gonad_unknown_male
64518	gonad_unknown_male
222659	gonad_unknown_male
10460	gonad_unknown_male
138162	gonad_unknown_male
6622	gonad_unknown_female
392843	gonad_unknown_male
388662	gonad_unknown_male
8850	gonad_unknown_female
2861	gonad_unknown_male
440243	gonad_unknown_male
11331	gonad_unknown_female
419	gonad_unknown_male
145645	gonad_unknown_male
64800	gonad_unknown_male
1132	gonad_unknown_male
5042	gonad_unknown_male
54461	gonad_unknown_male
401387	gonad_unknown_male
644041	gonad_unknown_male
6143	gonad_unknown_female
8224	gonad_unknown_male
204474	gonad_unknown_male
200373	gonad_unknown_male
27039	gonad_unknown_male
143471	gonad_unknown_male
285735	gonad_unknown_male
84168	gonad_unknown_female
23324	gonad_unknown_female
283677	gonad_unknown_male
83659	gonad_unknown_male
730159	gonad_unknown_male
100131117	gonad_unknown_male
5568	gonad_unknown_male
285441	gonad_unknown_male
100996447	gonad_unknown_male
58524	gonad_unknown_male
168507	gonad_unknown_male
255101	gonad_unknown_male
4603	gonad_unknown_male
6861	gonad_unknown_male
51438	gonad_unknown_male
5616	gonad_unknown_male
388795	gonad_unknown_male
84302	gonad_unknown_female
105369609	gonad_unknown_male
57616	gonad_unknown_female
168090	gonad_unknown_male
125972	gonad_unknown_male
101927581	gonad_unknown_male
6207	gonad_unknown_female
102723661	gonad_unknown_male
105378712	gonad_unknown_male
791115	gonad_unknown_male
158067	gonad_unknown_male
55124	gonad_unknown_male
50846	gonad_unknown_male
7752	gonad_unknown_male
644994	gonad_unknown_male
7111	gonad_unknown_female
55776	gonad_unknown_male
84225	gonad_unknown_male
440757	gonad_unknown_male
157777	gonad_unknown_male
51231	gonad_unknown_male
449520	gonad_unknown_male
2705	gonad_unknown_male
100507650	gonad_unknown_male
9401	gonad_unknown_male
128646	gonad_unknown_male
79727	gonad_unknown_male
203569	gonad_unknown_male
23316	gonad_unknown_male
149830	gonad_unknown_male
220047	gonad_unknown_male
4640	gonad_unknown_male
113115	gonad_unknown_male
100506271	gonad_unknown_male
170487	gonad_unknown_male
23626	gonad_unknown_male
4117	gonad_unknown_male
2737	gonad_unknown_female
54937	gonad_unknown_male
151242	gonad_unknown_male
100133036	gonad_unknown_male
3746	gonad_unknown_male
494197	gonad_unknown_male
198437	gonad_unknown_male
79188	gonad_unknown_female
480	gonad_unknown_male
27074	gonad_unknown_male
100506827	gonad_unknown_male
285389	gonad_unknown_male
80217	gonad_unknown_male
400655	gonad_unknown_male
148753	gonad_unknown_male
283629	gonad_unknown_male
647060	gonad_unknown_male
79628	gonad_unknown_male
54768	gonad_unknown_male
440910	gonad_unknown_male
344838	gonad_unknown_male
440518	gonad_unknown_male
143241	gonad_unknown_male
11218	gonad_unknown_male
100874206	gonad_unknown_male
151325	gonad_unknown_male
84226	gonad_unknown_male
995	gonad_unknown_male
101929315	gonad_unknown_male
159686	gonad_unknown_male
400629	gonad_unknown_male
9271	gonad_unknown_male
414149	gonad_unknown_male
84696	gonad_unknown_male
89765	gonad_unknown_male
80178	gonad_unknown_male
155	gonad_unknown_female
10409	gonad_unknown_female
112703	gonad_unknown_male
220323	gonad_unknown_female
115950	gonad_unknown_male
55238	gonad_unknown_male
51776	gonad_unknown_female
85416	gonad_unknown_male
201625	gonad_unknown_male
220042	gonad_unknown_male
54165	gonad_unknown_male
136263	gonad_unknown_male
339766	gonad_unknown_male
51046	gonad_unknown_male
689	gonad_unknown_female
101927994	gonad_unknown_male
5654	gonad_unknown_female
100506675	gonad_unknown_male
123970	gonad_unknown_male
100132015	gonad_unknown_male
128653	gonad_unknown_male
101928601	gonad_unknown_male
1143	gonad_unknown_male
100507433	gonad_unknown_male
114960	gonad_unknown_male
7516	gonad_unknown_male
101929688	gonad_unknown_male
238	gonad_unknown_male
102724018	gonad_unknown_male
283212	gonad_unknown_male
1996	gonad_unknown_male
4041	gonad_unknown_female
284085	gonad_unknown_male
4163	gonad_unknown_female
374955	gonad_unknown_male
101927974	gonad_unknown_male
7546	gonad_unknown_male
113746	gonad_unknown_male
7804	gonad_unknown_male
7334	gonad_unknown_male
26038	gonad_unknown_male
166012	gonad_unknown_male
148823	gonad_unknown_male
84103	gonad_unknown_male
145814	gonad_unknown_male
55964	gonad_unknown_male
200159	gonad_unknown_male
102724684	gonad_unknown_male
27285	gonad_unknown_male
154141	gonad_unknown_female
255082	gonad_unknown_male
100286922	gonad_unknown_male
388324	gonad_unknown_male
375337	gonad_unknown_male
6900	gonad_unknown_male
8742	gonad_unknown_female
118611	gonad_unknown_male
151176	gonad_unknown_male
10485	gonad_unknown_male
147323	gonad_unknown_male
27147	gonad_unknown_female
100506637	gonad_unknown_male
403315	gonad_unknown_male
221060	gonad_unknown_male
80712	gonad_unknown_male
257044	gonad_unknown_male
28959	gonad_unknown_female
340069	gonad_unknown_male
100874251	gonad_unknown_male
728695	gonad_unknown_male
79073	gonad_unknown_female
200172	gonad_unknown_male
63950	gonad_unknown_male
84528	gonad_unknown_male
54780	gonad_unknown_female
150350	gonad_unknown_male
100131816	gonad_unknown_male
374860	gonad_unknown_male
2175	gonad_unknown_male
163742	gonad_unknown_male
152940	gonad_unknown_male
55521	gonad_unknown_male
90423	gonad_unknown_male
387718	gonad_unknown_male
152586	gonad_unknown_male
728361	gonad_unknown_male
7001	gonad_unknown_female
728658	gonad_unknown_female
283471	gonad_unknown_male
8115	gonad_unknown_male
140686	gonad_unknown_male
136332	gonad_unknown_male
84440	gonad_unknown_male
1975	gonad_unknown_female
100996630	gonad_unknown_male
84628	gonad_unknown_male
348807	gonad_unknown_male
57047	gonad_unknown_male
26103	gonad_unknown_male
66000	gonad_unknown_male
4110	gonad_unknown_male
4784	gonad_unknown_female
668	gonad_unknown_female
2619	gonad_unknown_female
7443	gonad_unknown_male
158506	gonad_unknown_male
51561	gonad_unknown_male
1968	gonad_unknown_female
23452	gonad_unknown_female
9156	gonad_unknown_male
126402	gonad_unknown_male
256076	gonad_unknown_male
388946	gonad_unknown_male
494141	gonad_unknown_male
80313	gonad_unknown_male
6677	gonad_unknown_male
51028	gonad_unknown_female
56157	gonad_unknown_male
10411	gonad_unknown_female
442028	gonad_unknown_male
196743	gonad_unknown_male
50945	gonad_unknown_male
219731	gonad_unknown_male
25763	gonad_unknown_male
2515	gonad_unknown_male
768239	gonad_unknown_male
1806	gonad_unknown_female
89	gonad_unknown_male
101928517	gonad_unknown_male
642924	gonad_unknown_male
84187	gonad_unknown_female
339976	gonad_unknown_male
154442	gonad_unknown_male
55511	gonad_unknown_male
4192	gonad_unknown_female
105375297	gonad_unknown_male
90417	gonad_unknown_male
100506564	gonad_unknown_male
54910	gonad_unknown_female
390535	gonad_unknown_male
284369	gonad_unknown_male
85417	gonad_unknown_male
8969	gonad_unknown_male
6227	gonad_unknown_female
10047	gonad_unknown_male
56154	gonad_unknown_male
112268173	gonad_unknown_male
9737	gonad_unknown_female
2649	gonad_unknown_male
284359	gonad_unknown_male
101927587	gonad_unknown_male
6159	gonad_unknown_female
284958	gonad_unknown_male
51270	gonad_unknown_male
169436	gonad_unknown_male
283673	gonad_unknown_male
3785	gonad_unknown_male
221091	gonad_unknown_female
282974	gonad_unknown_male
645355	gonad_unknown_male
643311	gonad_unknown_male
440896	gonad_unknown_male
256223	gonad_unknown_male
100652911	gonad_unknown_male
487	gonad_unknown_male
9133	gonad_unknown_male
400794	gonad_unknown_male
8646	gonad_unknown_female
2636	gonad_unknown_male
101927305	gonad_unknown_male
57663	gonad_unknown_male
54947	gonad_unknown_female
340390	gonad_unknown_male
222865	gonad_unknown_male
4115	gonad_unknown_male
56979	gonad_unknown_male
8573	gonad_unknown_female
100287225	gonad_unknown_male
642757	gonad_unknown_male
100507470	gonad_unknown_male
84266	gonad_unknown_male
684	gonad_unknown_female
100507334	gonad_unknown_male
6383	gonad_unknown_female
286234	gonad_unknown_male
121355	gonad_unknown_male
93650	gonad_unknown_male
6194	gonad_unknown_female
339345	gonad_unknown_male
51320	gonad_unknown_male
101929397	gonad_unknown_male
11172	gonad_unknown_male
285679	gonad_unknown_male
27190	gonad_unknown_male
101927659	gonad_unknown_male
415056	gonad_unknown_male
9568	gonad_unknown_male
100505515	gonad_unknown_male
8828	gonad_unknown_female
51314	gonad_unknown_male
246329	gonad_unknown_male
57509	gonad_unknown_female
64446	gonad_unknown_male
2563	gonad_unknown_male
10214	gonad_unknown_male
8749	gonad_unknown_male
26609	gonad_unknown_male
389874	gonad_unknown_male
100506195	gonad_unknown_male
389652	gonad_unknown_male
51213	gonad_unknown_male
90342	gonad_unknown_male
128077	gonad_unknown_female
26150	gonad_unknown_male
256369	gonad_unknown_male
388333	gonad_unknown_male
440335	gonad_unknown_male
6223	gonad_unknown_female
284656	gonad_unknown_male
101929239	gonad_unknown_male
84923	gonad_unknown_male
653125	gonad_unknown_male
1277	gonad_unknown_female
10733	gonad_unknown_male
140873	gonad_unknown_male
27136	gonad_unknown_male
8747	gonad_unknown_male
643236	gonad_unknown_male
5937	gonad_unknown_female
102467655	gonad_unknown_male
79865	gonad_unknown_male
375316	gonad_unknown_male
6144	gonad_unknown_female
57540	gonad_unknown_male
5915	gonad_unknown_female
780529	gonad_unknown_male
401551	gonad_unknown_male
101929282	gonad_unknown_male
148231	gonad_unknown_male
728485	gonad_unknown_male
2791	gonad_unknown_female
140807	gonad_unknown_male
100131496	gonad_unknown_male
664709	gonad_unknown_female
85443	gonad_unknown_male
100505540	gonad_unknown_male
387338	gonad_unknown_male
171482	gonad_unknown_male
100506207	gonad_unknown_male
388882	gonad_unknown_male
2176	gonad_unknown_male
4114	gonad_unknown_male
140870	gonad_unknown_male
3543	gonad_unknown_male
101929080	gonad_unknown_male
154865	gonad_unknown_male
130951	gonad_unknown_male
51635	gonad_unknown_female
9940	gonad_unknown_male
107984784	gonad_unknown_male
23176	gonad_unknown_female
148870	gonad_unknown_male
101927666	gonad_unknown_male
223075	gonad_unknown_male
347127	gonad_unknown_male
101928846	gonad_unknown_male
100507274	gonad_unknown_male
441476	gonad_unknown_male
4998	gonad_unknown_male
729967	gonad_unknown_male
54586	gonad_unknown_male
344387	gonad_unknown_male
101926987	gonad_unknown_male
497634	gonad_unknown_male
219287	gonad_unknown_male
284749	gonad_unknown_male
79723	gonad_unknown_male
8315	gonad_unknown_male
4211	gonad_unknown_female
79443	gonad_unknown_female
8328	gonad_unknown_male
347411	gonad_unknown_male
84444	gonad_unknown_male
4166	gonad_unknown_male
101929176	gonad_unknown_female
116448	gonad_unknown_male
6160	gonad_unknown_female
389690	gonad_unknown_male
4129	gonad_unknown_female
54512	gonad_unknown_male
503519	gonad_unknown_male
150771	gonad_unknown_male
138474	gonad_unknown_male
51298	gonad_unknown_male
100129520	gonad_unknown_male
100505893	gonad_unknown_male
6201	gonad_unknown_female
388701	gonad_unknown_male
122945	gonad_unknown_male
285877	gonad_unknown_male
441058	gonad_unknown_male
353149	gonad_unknown_male
6170	gonad_unknown_female
784	gonad_unknown_female
57082	gonad_unknown_male
101927464	gonad_unknown_male
101928682	gonad_unknown_male
100130268	gonad_unknown_male
100132147	gonad_unknown_male
2911	gonad_unknown_male
199223	gonad_unknown_male
83697	gonad_unknown_male
57593	gonad_unknown_female
100506243	gonad_unknown_male
139105	gonad_unknown_male
399694	gonad_unknown_male
219681	gonad_unknown_male
102723525	gonad_unknown_male
128025	gonad_unknown_male
388468	gonad_unknown_male
113	gonad_unknown_female
139562	gonad_unknown_male
100289211	gonad_unknown_male
5763	gonad_unknown_female
3423	gonad_unknown_female
80728	gonad_unknown_male
7318	gonad_unknown_female
30816	gonad_unknown_male
101928111	gonad_unknown_male
101929058	gonad_unknown_male
1463	gonad_unknown_male
100856811	gonad_unknown_male
157855	gonad_unknown_male
285194	gonad_unknown_male
219557	gonad_unknown_male
11037	gonad_unknown_female
51224	gonad_unknown_male
79370	gonad_unknown_male
11092	gonad_unknown_male
57578	gonad_unknown_male
130120	gonad_unknown_male
85509	gonad_unknown_male
57481	gonad_unknown_male
285190	gonad_unknown_male
164656	gonad_unknown_male
338661	gonad_unknown_male
100289137	gonad_unknown_male
425054	gonad_unknown_male
898	gonad_unknown_male
150290	gonad_unknown_male
373509	gonad_unknown_male
158809	gonad_unknown_male
92749	gonad_unknown_male
57151	gonad_unknown_male
23635	gonad_unknown_female
116151	gonad_unknown_female
84792	gonad_unknown_male
134187	gonad_unknown_male
222967	gonad_unknown_male
55130	gonad_unknown_male
730098	gonad_unknown_male
102467074	gonad_unknown_male
84077	gonad_unknown_male
440699	gonad_unknown_male
58473	gonad_unknown_male
285643	gonad_unknown_male
363	gonad_unknown_male
121643	gonad_unknown_male
1961	gonad_unknown_male
23205	gonad_unknown_male
64105	gonad_unknown_male
90827	gonad_unknown_male
112401	gonad_unknown_male
146378	gonad_unknown_male
60675	gonad_unknown_male
254187	gonad_unknown_male
139793	gonad_unknown_male
105374758	gonad_unknown_male
139212	gonad_unknown_male
100419008	gonad_unknown_male
4666	gonad_unknown_female
3913	gonad_unknown_female
642636	gonad_unknown_male
389421	gonad_unknown_male
219844	gonad_unknown_male
339778	gonad_unknown_male
11144	gonad_unknown_male
55211	gonad_unknown_male
100132677	gonad_unknown_male
54084	gonad_unknown_male
641365	gonad_unknown_male
101930452	gonad_unknown_male
6152	gonad_unknown_female
342933	gonad_unknown_male
100129669	gonad_unknown_male
285423	gonad_unknown_male
57535	gonad_unknown_male
105375679	gonad_unknown_male
392636	gonad_unknown_male
114770	gonad_unknown_male
8748	gonad_unknown_male
347732	gonad_unknown_male
84929	gonad_unknown_male
2103	gonad_unknown_male
25927	gonad_unknown_female
58190	gonad_unknown_female
101927038	gonad_unknown_male
100506724	gonad_unknown_male
147111	gonad_unknown_male
117245	gonad_unknown_male
105369728	gonad_unknown_male
78990	gonad_unknown_male
400566	gonad_unknown_male
143888	gonad_unknown_female
101928035	gonad_unknown_male
116033993	gonad_unknown_male
80063	gonad_unknown_male
51444	gonad_unknown_male
10867	gonad_unknown_female
220416	gonad_unknown_male
164714	gonad_unknown_male
107986277	gonad_unknown_male
389384	gonad_unknown_male
1292	gonad_unknown_female
100131755	gonad_unknown_female
1265	gonad_unknown_female
101928651	gonad_unknown_male
100128164	gonad_unknown_male
57179	gonad_unknown_female
63904	gonad_unknown_male
80031	gonad_unknown_female
101927683	gonad_unknown_male
101929701	gonad_unknown_male
388849	gonad_unknown_male
92086	gonad_unknown_male
101927957	gonad_unknown_male
27201	gonad_unknown_female
101928559	gonad_unknown_male
6228	gonad_unknown_female
64396	gonad_unknown_male
6165	gonad_unknown_female
23498	gonad_unknown_female
254887	gonad_unknown_male
134	gonad_unknown_male
85478	gonad_unknown_male
54841	gonad_unknown_female
9882	gonad_unknown_female
729461	gonad_unknown_male
165055	gonad_unknown_male
51066	gonad_unknown_male
2116	gonad_unknown_male
1009	gonad_unknown_female
701	gonad_unknown_male
101928476	gonad_unknown_male
646023	gonad_unknown_male
57447	gonad_unknown_female
58191	gonad_unknown_male
5314	gonad_unknown_male
57419	gonad_unknown_female
3431	gonad_unknown_female
84677	gonad_unknown_male
442444	gonad_unknown_male
118670	gonad_unknown_male
345456	gonad_unknown_male
283303	gonad_unknown_male
142685	gonad_unknown_male
92747	gonad_unknown_male
5347	gonad_unknown_male
203102	gonad_unknown_male
100506650	gonad_unknown_male
22983	gonad_unknown_male
6161	gonad_unknown_female
642987	gonad_unknown_male
7455	gonad_unknown_male
4105	gonad_unknown_male
79173	gonad_unknown_male
8712	gonad_unknown_male
132625	gonad_unknown_male
128954	gonad_unknown_male
392509	gonad_unknown_male
150142	gonad_unknown_male
727832	gonad_unknown_male
340508	gonad_unknown_male
100287559	gonad_unknown_male
130540	gonad_unknown_male
100507118	gonad_unknown_male
101928167	gonad_unknown_male
64946	gonad_unknown_male
9631	gonad_unknown_male
375444	gonad_unknown_male
8532	gonad_unknown_female
10953	gonad_unknown_male
343099	gonad_unknown_male
338949	gonad_unknown_male
388284	gonad_unknown_male
84818	gonad_unknown_female
10635	gonad_unknown_male
105378052	gonad_unknown_male
169355	gonad_unknown_male
728194	gonad_unknown_male
101059948	gonad_unknown_male
401491	gonad_unknown_female
100289373	gonad_unknown_male
26290	gonad_unknown_male
1384	gonad_unknown_male
333926	gonad_unknown_male
101927402	gonad_unknown_male
10060	gonad_unknown_female
105376199	gonad_unknown_male
255426	gonad_unknown_male
1001	gonad_unknown_female
6209	gonad_unknown_female
81553	gonad_unknown_female
2331	gonad_unknown_female
283025	gonad_unknown_male
23397	gonad_unknown_male
83903	gonad_unknown_male
654463	gonad_unknown_male
101929207	gonad_unknown_male
101927620	gonad_unknown_male
219771	gonad_unknown_male
284546	gonad_unknown_male
100652824	gonad_unknown_male
100507277	gonad_unknown_male
23102	gonad_unknown_female
114787	gonad_unknown_male
5159	gonad_unknown_female
139285	gonad_unknown_female
7436	gonad_unknown_female
101929741	gonad_unknown_male
100506409	gonad_unknown_male
7015	gonad_unknown_male
101929473	gonad_unknown_male
81930	gonad_unknown_male
7479	gonad_unknown_male
221391	gonad_unknown_male
22895	gonad_unknown_male
221421	gonad_unknown_male
3921	gonad_unknown_female
90316	gonad_unknown_male
101928877	gonad_unknown_male
157376	gonad_unknown_male
3706	gonad_unknown_male
254158	gonad_unknown_male
144535	gonad_unknown_male
6137	gonad_unknown_female
432	gonad_unknown_male
100129722	gonad_unknown_male
2868	gonad_unknown_male
105376673	gonad_unknown_male
650655	gonad_unknown_male
101927347	gonad_unknown_male
102467079	gonad_unknown_male
253012	gonad_unknown_male
339168	gonad_unknown_male
6524	gonad_unknown_male
79149	gonad_unknown_male
5990	gonad_unknown_male
5090	gonad_unknown_female
6926	gonad_unknown_female
102724700	gonad_unknown_male
404220	gonad_unknown_male
103581031	gonad_unknown_male
441525	gonad_unknown_male
107986266	gonad_unknown_male
389320	gonad_unknown_male
440590	gonad_unknown_male
51281	gonad_unknown_male
158787	gonad_unknown_male
51019	gonad_unknown_male
3131	gonad_unknown_female
401022	gonad_unknown_male
81033	gonad_unknown_male
105374057	gonad_unknown_male
100129654	gonad_unknown_male
140834	gonad_unknown_male
339456	gonad_unknown_male
101929595	gonad_unknown_male
5261	gonad_unknown_male
102723932	gonad_unknown_male
283461	gonad_unknown_male
101927227	gonad_unknown_male
64591	gonad_unknown_male
100505993	gonad_unknown_male
26083	gonad_unknown_male
5496	gonad_unknown_male
50615	gonad_unknown_male
8318	gonad_unknown_male
5877	gonad_unknown_male
6476	gonad_unknown_male
101927480	gonad_unknown_male
26476	gonad_unknown_male
100507300	gonad_unknown_male
169522	gonad_unknown_male
403314	gonad_unknown_male
285941	gonad_unknown_male
1262	gonad_unknown_male
9730	gonad_unknown_male
105369860	gonad_unknown_male
100506122	gonad_unknown_male
283298	gonad_unknown_female
101928002	gonad_unknown_male
90737	gonad_unknown_male
100131303	gonad_unknown_male
440278	gonad_unknown_male
3615	gonad_unknown_female
90529	gonad_unknown_male
101927322	gonad_unknown_male
100506668	gonad_unknown_male
55889	gonad_unknown_male
100506542	gonad_unknown_male
146664	gonad_unknown_male
139804	gonad_unknown_male
79024	gonad_unknown_male
79747	gonad_unknown_male
6206	gonad_unknown_female
136541	gonad_unknown_male
100506050	gonad_unknown_male
6756	gonad_unknown_male
29937	gonad_unknown_female
100505978	gonad_unknown_male
101927292	gonad_unknown_male
101929064	gonad_unknown_male
102723617	gonad_unknown_male
23705	gonad_unknown_male
26070	gonad_unknown_male
22870	gonad_unknown_male
57413	gonad_unknown_male
100506680	gonad_unknown_male
55890	gonad_unknown_female
163479	gonad_unknown_male
102723727	gonad_unknown_male
100506068	gonad_unknown_male
140690	gonad_unknown_male
55143	gonad_unknown_male
56944	gonad_unknown_female
285335	gonad_unknown_male
27316	gonad_unknown_female
100288486	gonad_unknown_male
203074	gonad_unknown_male
112476	gonad_unknown_female
3880	gonad_unknown_female
4521	gonad_unknown_male
2015	gonad_unknown_male
328	gonad_unknown_female
100506275	gonad_unknown_male
283768	gonad_unknown_male
3171	gonad_unknown_male
130106	gonad_unknown_male
643037	gonad_unknown_male
25959	gonad_unknown_female
128602	gonad_unknown_male
645030	gonad_unknown_male
25873	gonad_unknown_female
440804	gonad_unknown_male
101927720	gonad_unknown_male
285224	gonad_unknown_male
101929570	gonad_unknown_male
101929341	gonad_unknown_male
79411	gonad_unknown_male
84830	gonad_unknown_male
127544	gonad_unknown_male
151648	gonad_unknown_male
246777	gonad_unknown_male
3161	gonad_unknown_male
102724776	gonad_unknown_male
317754	gonad_unknown_male
124221	gonad_unknown_male
11255	gonad_unknown_male
399949	gonad_unknown_male
101929478	gonad_unknown_male
401236	gonad_unknown_male
102725193	gonad_unknown_male
163154	gonad_unknown_male
285577	gonad_unknown_male
9228	gonad_unknown_male
7283	gonad_unknown_male
3892	gonad_unknown_male
91074	gonad_unknown_male
56158	gonad_unknown_male
377841	gonad_unknown_male
891	gonad_unknown_male
101929584	gonad_unknown_male
161753	gonad_unknown_male
347744	gonad_unknown_male
2308	gonad_unknown_female
149837	gonad_unknown_male
95681	gonad_unknown_male
100130386	gonad_unknown_male
51412	gonad_unknown_male
105375650	gonad_unknown_male
93589	gonad_unknown_male
100996702	gonad_unknown_male
101927239	gonad_unknown_male
151112	gonad_unknown_male
100128098	gonad_unknown_male
100507091	gonad_unknown_male
139420	gonad_unknown_male
644524	gonad_unknown_male
285692	gonad_unknown_male
10491	gonad_unknown_female
255411	gonad_unknown_male
388550	gonad_unknown_male
23024	gonad_unknown_female
677	gonad_unknown_female
619208	gonad_unknown_male
285955	gonad_unknown_male
147407	gonad_unknown_male
9413	gonad_unknown_female
101929355	gonad_unknown_male
167127	gonad_unknown_male
26257	gonad_unknown_male
101928093	gonad_unknown_male
285641	gonad_unknown_male
8218	gonad_unknown_male
2146	gonad_unknown_male
729867	gonad_unknown_male
157773	gonad_unknown_male
100133123	gonad_unknown_male
55839	gonad_unknown_male
6898	gonad_unknown_male
100506025	gonad_unknown_male
414201	gonad_unknown_male
340990	gonad_unknown_male
64648	gonad_unknown_male
6491	gonad_unknown_male
127700	gonad_unknown_male
440934	gonad_unknown_male
440956	gonad_unknown_male
646268	gonad_unknown_male
205860	gonad_unknown_male
81539	gonad_unknown_female
101927637	gonad_unknown_male
7142	gonad_unknown_male
283080	gonad_unknown_male
101928165	gonad_unknown_male
101927017	gonad_unknown_male
10536	gonad_unknown_female
55351	gonad_unknown_male
285195	gonad_unknown_female
113278	gonad_unknown_male
253573	gonad_unknown_male
126248	gonad_unknown_male
375759	gonad_unknown_male
100505609	gonad_unknown_male
653203	gonad_unknown_male
79980	gonad_unknown_male
2842	gonad_unknown_male
785	gonad_unknown_male
284274	gonad_unknown_male
6733	gonad_unknown_male
378708	gonad_unknown_male
139604	gonad_unknown_male
284661	gonad_unknown_male
123346	gonad_unknown_male
92736	gonad_unknown_male
641	gonad_unknown_male
5145	gonad_unknown_male
168975	gonad_unknown_male
400238	gonad_unknown_male
124359	gonad_unknown_male
89766	gonad_unknown_male
120400	gonad_unknown_male
101927460	gonad_unknown_male
132671	gonad_unknown_male
55259	gonad_unknown_male
2569	gonad_unknown_male
