sex	age_group	term	combined_zscore
female	adolescent	skeletal-muscle_adult_female	-0.7773755803582494
female	adolescent	skeletal-muscle_adult_male	-1.2895870948055541
female	adolescent	skin_adult_male	-1.0015859717473212
female	adolescent	adrenal-gland_fetus_male	-2.6651653593522315
female	adolescent	large-intestine_fetus_male	0.23832078524187708
female	adolescent	small-intestine_fetus_male	-0.8451833793685035
female	adolescent	liver_adult_female	0.6591156555329928
female	adolescent	liver_adult_male	0.24329516413249064
female	adolescent	adrenal-gland_unknown_male	-0.12384628109575375
female	adolescent	amygdala_unknown_male	-0.39991037191913154
female	adolescent	aorta_unknown_male	-0.7869331770394955
female	adolescent	atrium-auricular-region_unknown_male	0.37694717185664944
female	adolescent	atrium-auricular-region_unknown_female	-0.028791050644537866
female	adolescent	blood_unknown_male	-1.0681478111987992
female	adolescent	breast_unknown_male	-0.9491536160684018
female	adolescent	breast_unknown_female	-0.7433053924151671
female	adolescent	Brodmann-(1909)-area-24_unknown_male	-0.5211192640199801
female	adolescent	Brodmann-(1909)-area-24_unknown_female	-2.570931995997496
female	adolescent	Brodmann-(1909)-area-9_unknown_male	-0.4592711678133464
female	adolescent	Brodmann-(1909)-area-9_unknown_female	0.9750147186516362
female	adolescent	C1-segment-of-cervical-spinal-cord_unknown_male	-0.6279233843610887
female	adolescent	caudate-nucleus_unknown_male	0.6157585741766857
female	adolescent	cerebellar-hemisphere_unknown_male	-0.49821375111862737
female	adolescent	cerebellar-hemisphere_unknown_female	-0.6503291062679023
female	adolescent	cerebellum_unknown_male	-0.5669559954908823
female	adolescent	cerebral-cortex_unknown_male	-0.5205066986240721
female	adolescent	coronary-artery_unknown_male	1.2750064187836323
female	adolescent	coronary-artery_unknown_female	-1.3400604833607968
female	adolescent	cortex-of-kidney_unknown_male	-0.5872307163315944
female	adolescent	cortex-of-kidney_unknown_female	2.3345319395704305
female	adolescent	EBV-transformed-lymphocyte_unknown_male	-0.23020016093668627
female	adolescent	EBV-transformed-lymphocyte_unknown_female	0.23604015112026022
female	adolescent	esophagogastric-junction_unknown_male	-0.30452917756631986
female	adolescent	esophagus-mucosa_unknown_male	-0.6418845218354808
female	adolescent	esophagus-muscularis-mucosa_unknown_male	-0.0747452545251438
female	adolescent	gonad_unknown_male	-0.3519235677991744
female	adolescent	gonad_unknown_female	-0.9172880665707482
female	adolescent	greater-omentum_unknown_male	-0.43473414888372364
female	adolescent	greater-omentum_unknown_female	0.8743249528072162
female	adolescent	heart-left-ventricle_unknown_male	-0.5930089580452577
female	adolescent	hippocampus-proper_unknown_male	-0.6447833640692074
female	adolescent	hypothalamus_unknown_male	-0.9371530355917297
female	adolescent	liver_unknown_male	-0.5737520033767852
female	adolescent	liver_unknown_female	2.979580271589316
female	adolescent	lower-leg-skin_unknown_male	-0.9246349523645517
female	adolescent	lung_unknown_male	-0.5005212415005909
female	adolescent	minor-salivary-gland_unknown_male	-0.5995385012197603
female	adolescent	nucleus-accumbens_unknown_male	-0.09583789323114862
female	adolescent	pancreas_unknown_male	0.2756316175897792
female	adolescent	pituitary-gland_unknown_male	0.673633771906007
female	adolescent	putamen_unknown_male	-0.4861955578403432
female	adolescent	sigmoid-colon_unknown_male	0.04186115481838738
female	adolescent	sigmoid-colon_unknown_female	0.1769630421848115
female	adolescent	skeletal-muscle-tissue_unknown_male	-0.6028923612155704
female	adolescent	small-intestine-Peyer's-patch_unknown_male	-0.5041819893321318
female	adolescent	small-intestine-Peyer's-patch_unknown_female	-1.1823993652519276
female	adolescent	spleen_unknown_male	-0.7520335243593503
female	adolescent	stomach_unknown_male	-0.7757599621732553
female	adolescent	subcutaneous-adipose-tissue_unknown_male	-0.36116011630464173
female	adolescent	subcutaneous-adipose-tissue_unknown_female	2.250347757044946
female	adolescent	substantia-nigra_unknown_male	-0.49994063858913557
female	adolescent	suprapubic-skin_unknown_male	-0.4643273595562441
female	adolescent	thyroid-gland_unknown_male	-0.457204763106125
female	adolescent	tibial-artery_unknown_male	-1.575128776769992
female	adolescent	tibial-nerve_unknown_male	-0.4775113141341283
female	adolescent	transformed-skin-fibroblast_unknown_male	-0.3582535373244314
female	adolescent	transverse-colon_unknown_male	-0.602926309370833
female	adolescent	urinary-bladder_unknown_male	-0.5000653398337214
female	adolescent	colon_unknown_male	-2.900228397907226
female	adolescent	whole-blood_adult_female	0.8843206346244047
female	adolescent	whole-blood_adult_male	-3.3179039287705154
female	adolescent	thyroid-gland-tumor_adult_male	-0.8706816385215157
female	adolescent	long-bone_child_female	-1.218923991840468
female	adolescent	long-bone_child_male	1.2050945035291711
female	adolescent	skull_child_female	-0.7080129289661722
female	adolescent	skull_child_male	1.4409064389496855
female	adolescent	muscle_unknown_male	1.6680436680563013
female	adolescent	myoblast_unknown_male	0.06647454464897042
female	adolescent	myoblast_unknown_female	-0.03894717611990362
female	adolescent	myotube_unknown_male	-0.03916201410232814
female	adolescent	myotube_unknown_female	-1.8691783131118476
female	adolescent	skeletal-muscle_unknown_male	-0.3774374898580505
female	adolescent	bone-marrow_unknown_male	-0.976062478199388
female	adolescent	bone-marrow_unknown_female	0.03675061862158331
female	adolescent	hippocampus_adult_male	-0.6398279516343073
female	adolescent	blood_adult_male	-0.03123995061934428
female	adolescent	lung_adult_male	0.1579091582022136
female	adolescent	lung_adult_female	-0.2506177720421907
female	adult	skeletal-muscle_adult_female	-0.23833346281509657
female	adult	skeletal-muscle_adult_male	2.135276366242523
female	adult	skin_adult_male	0.17482756032183033
female	adult	adrenal-gland_fetus_male	0.8523274533225406
female	adult	large-intestine_fetus_male	0.06361782747106762
female	adult	small-intestine_fetus_male	0.4138379925632679
female	adult	liver_adult_female	-1.0381668450497108
female	adult	liver_adult_male	-0.05301032847398778
female	adult	adrenal-gland_unknown_male	0.49030634227067466
female	adult	amygdala_unknown_male	0.8079492563480483
female	adult	aorta_unknown_male	-0.33247167765355173
female	adult	atrium-auricular-region_unknown_male	0.06299433784129994
female	adult	atrium-auricular-region_unknown_female	-1.0072495138869533
female	adult	blood_unknown_male	-0.2191029804604401
female	adult	breast_unknown_male	0.7294252668529945
female	adult	breast_unknown_female	0.349566220471451
female	adult	Brodmann-(1909)-area-24_unknown_male	0.2419756732794231
female	adult	Brodmann-(1909)-area-24_unknown_female	0.222190494944902
female	adult	Brodmann-(1909)-area-9_unknown_male	0.24798839405243753
female	adult	Brodmann-(1909)-area-9_unknown_female	-0.3227725671421226
female	adult	C1-segment-of-cervical-spinal-cord_unknown_male	0.326422857045895
female	adult	caudate-nucleus_unknown_male	0.755752394678347
female	adult	cerebellar-hemisphere_unknown_male	1.526344038121392
female	adult	cerebellar-hemisphere_unknown_female	-1.3107732982611602
female	adult	cerebellum_unknown_male	0.10769243578661526
female	adult	cerebral-cortex_unknown_male	0.24302619415967122
female	adult	coronary-artery_unknown_male	0.30058295431433046
female	adult	coronary-artery_unknown_female	0.927761146420524
female	adult	cortex-of-kidney_unknown_male	0.4221964780061725
female	adult	cortex-of-kidney_unknown_female	0.05153851306139151
female	adult	EBV-transformed-lymphocyte_unknown_male	0.9333738586123558
female	adult	EBV-transformed-lymphocyte_unknown_female	0.19785729815459469
female	adult	esophagogastric-junction_unknown_male	-0.13671169802906316
female	adult	esophagus-mucosa_unknown_male	0.2302686678445287
female	adult	esophagus-muscularis-mucosa_unknown_male	0.5583689172709199
female	adult	gonad_unknown_male	-0.7654198668994587
female	adult	gonad_unknown_female	-1.7809768942915734
female	adult	greater-omentum_unknown_male	-0.2155408065952192
female	adult	greater-omentum_unknown_female	0.2625693728301361
